"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",174,155,79,55,16,3,2,,,,19,104
"De 25 a 29 años (024)",203,180,48,67,36,15,13,1,,,23,245
"De 30 a 34 años (025)",272,256,39,85,76,33,19,4,,,16,440
"De 35 a 39 años (026)",276,264,20,46,92,55,43,7,1,,12,631
"De 40 a 44 años (027)",254,249,20,22,81,58,47,18,1,2,5,703
"De 45 a 49 años (028)",234,228,17,36,54,36,59,21,5,,6,683
"De 50 y más años (029)",410,401,35,33,49,53,91,62,44,34,9,1831
"Desocupada (030)",155,131,83,20,11,8,6,2,,1,24,115
"De 12 a 14 años (031)",9,8,8,,,,,,,,1,
"De 15 a 19 años (032)",32,32,30,2,,,,,,,,2
"De 20 a 24 años (033)",49,35,31,3,1,,,,,,14,5
"De 25 a 29 años (034)",21,17,8,6,2,1,,,,,4,13
"De 30 a 34 años (035)",17,12,4,5,1,2,,,,,5,13
"De 35 a 39 años (036)",13,13,1,1,6,4,1,,,,,29
"De 40 a 44 años (037)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (038)",4,4,,1,,1,2,,,,,14
"De 50 y más años (039)",7,7,1,1,1,,1,2,,1,,30
"No PEA (040)",9524,9272,2638,1187,1209,950,1444,935,531,378,252,27560
"De 12 a 14 años (041)",1018,1013,1011,2,,,,,,,5,2
"De 15 a 19 años (042)",1149,1129,953,156,20,,,,,,20,196
"De 20 a 24 años (043)",990,917,310,344,190,55,17,1,,,73,970
"De 25 a 29 años (044)",794,744,76,233,251,119,61,4,,,50,1378
"De 30 a 34 años (045)",813,793,52,147,241,158,145,46,3,1,20,2055
"De 35 a 39 años (046)",722,702,41,79,149,148,206,67,11,1,20,2237
"De 40 a 44 años (047)",637,621,26,50,88,117,203,87,40,10,16,2491
"De 45 a 49 años (048)",610,598,33,41,82,93,180,108,46,15,12,2524
"De 50 y más años (049)",2791,2755,136,135,188,260,632,622,431,351,36,15707
,,,,,,,,,,,,
"URBANA (060)",5333,5150,1492,776,846,578,770,392,159,137,183,12960
"De 12 a 14 años (061)",441,438,437,1,,,,,,,3,1
"De 15 a 19 años (062)",598,588,533,50,5,,,,,,10,60
"De 20 a 24 años (063)",501,465,225,165,61,11,3,,,,36,333
"De 25 a 29 años (064)",442,398,70,162,114,37,15,,,,44,563
"De 30 a 34 años (065)",512,484,53,132,168,69,55,7,,,28,954
"De 35 a 39 años (066)",508,489,32,76,166,106,91,16,2,,19,1233
"De 40 a 44 años (067)",434,423,21,47,115,102,112,24,1,1,11,1249
"De 45 a 49 años (068)",429,417,28,52,83,82,116,44,8,4,12,1353
"De 50 y más años (069)",1468,1448,93,91,134,171,378,301,148,132,20,7214
"PEA (070)",1575,1493,313,285,344,217,212,78,27,17,82,3449
"De 12 a 14 años (071)",11,11,11,,,,,,,,,
"De 15 a 19 años (072)",81,79,71,7,1,,,,,,2,9
"De 20 a 24 años (073)",143,126,82,33,9,1,1,,,,17,58
"De 25 a 29 años (074)",159,140,38,59,27,9,7,,,,19,169
"De 30 a 34 años (075)",227,209,32,75,63,23,14,2,,,18,340
"De 35 a 39 años (076)",235,225,17,37,86,50,30,5,,,10,516
"De 40 a 44 años (077)",213,210,15,21,71,51,41,10,1,,3,564
"De 45 a 49 años (078)",201,195,15,31,48,34,49,15,3,,6,562
"De 50 y más años (079)",305,298,32,22,39,49,70,46,23,17,7,1231
"Ocupada (080)",1480,1413,266,272,336,212,207,77,27,16,67,3367
"De 12 a 14 años (081)",11,11,11,,,,,,,,,
"De 15 a 19 años (082)",66,64,57,6,1,,,,,,2,8
"De 20 a 24 años (083)",109,100,59,31,8,1,1,,,,9,54
"De 25 a 29 años (084)",145,129,32,55,26,9,7,,,,16,163
"De 30 a 34 años (085)",216,202,30,72,62,22,14,2,,,14,332
"De 35 a 39 años (086)",225,215,16,37,81,47,29,5,,,10,493
"De 40 a 44 años (087)",210,207,15,20,71,51,39,10,1,,3,555
"De 45 a 49 años (088)",197,191,15,30,48,33,47,15,3,,6,548
"De 50 y más años (089)",301,294,31,21,39,49,70,45,23,16,7,1214
"Desocupada (090)",95,80,47,13,8,5,5,1,,1,15,82
"De 15 a 19 años (092)",15,15,14,1,,,,,,,,1
"De 20 a 24 años (093)",34,26,23,2,1,,,,,,8,4
"De 25 a 29 años (094)",14,11,6,4,1,,,,,,3,6
"De 30 a 34 años (095)",11,7,2,3,1,1,,,,,4,8
"De 35 a 39 años (096)",10,10,1,,5,3,1,,,,,23
"De 40 a 44 años (097)",3,3,,1,,,2,,,,,9
"De 45 a 49 años (098)",4,4,,1,,1,2,,,,,14
"De 50 y más años (099)",4,4,1,1,,,,1,,1,,17
"No PEA (100)",3758,3657,1179,491,502,361,558,314,132,120,101,9511
"De 12 a 14 años (101)",430,427,426,1,,,,,,,3,1
"De 15 a 19 años (102)",517,509,462,43,4,,,,,,8,51
"De 20 a 24 años (103)",358,339,143,132,52,10,2,,,,19,275
"De 25 a 29 años (104)",283,258,32,103,87,28,8,,,,25,394
"De 30 a 34 años (105)",285,275,21,57,105,46,41,5,,,10,614
"De 35 a 39 años (106)",273,264,15,39,80,56,61,11,2,,9,717
"De 40 a 44 años (107)",221,213,6,26,44,51,71,14,,1,8,685
"De 45 a 49 años (108)",228,222,13,21,35,48,67,29,5,4,6,791
"De 50 y más años (109)",1163,1150,61,69,95,122,308,255,125,115,13,5983
,,,,,,,,,,,,
"RURAL (120)",6335,6149,1634,789,779,634,954,658,423,278,186,19371
"De 12 a 14 años (121)",619,616,615,1,,,,,,,3,1
"De 15 a 19 años (122)",716,703,564,122,16,1,,,,,13,157
"De 20 a 24 años (123)",712,642,195,237,146,47,16,1,,,70,746
"De 25 a 29 años (124)",576,543,62,144,175,98,59,5,,,33,1073
"De 30 a 34 años (125)",590,577,42,105,150,124,109,43,3,1,13,1554
"De 35 a 39 años (126)",503,490,30,50,81,101,159,58,10,1,13,1664
"De 40 a 44 años (127)",460,450,25,26,54,73,140,81,40,11,10,1954
"De 45 a 49 años (128)",419,413,22,26,53,48,125,85,43,11,6,1868
"De 50 y más años (129)",1740,1715,79,78,104,142,346,385,327,254,25,10354
"PEA (130)",569,534,175,93,72,45,68,37,24,20,35,1322
"De 12 a 14 años (131)",31,30,30,,,,,,,,1,
"De 15 a 19 años (132)",84,83,73,9,,1,,,,,1,12
"De 20 a 24 años (133)",80,64,28,25,8,2,1,,,,16,51
"De 25 a 29 años (134)",65,57,18,14,11,7,6,1,,,8,89
"De 30 a 34 años (135)",62,59,11,15,14,12,5,2,,,3,113
"De 35 a 39 años (136)",54,52,4,10,12,9,14,2,1,,2,144
"De 40 a 44 años (137)",44,42,5,2,10,7,8,8,,2,2,148
"De 45 a 49 años (138)",37,37,2,6,6,3,12,6,2,,,135
"De 50 y más años (139)",112,110,4,12,11,4,22,18,21,18,2,630
"Ocupada (140)",509,483,139,86,69,42,67,36,24,20,26,1289
"De 12 a 14 años (141)",22,22,22,,,,,,,,,
"De 15 a 19 años (142)",67,66,57,8,,1,,,,,1,11
"De 20 a 24 años (143)",65,55,20,24,8,2,1,,,,10,50
"De 25 a 29 años (144)",58,51,16,12,10,6,6,1,,,7,82
"De 30 a 34 años (145)",56,54,9,13,14,11,5,2,,,2,108
"De 35 a 39 años (146)",51,49,4,9,11,8,14,2,1,,2,138
"De 40 a 44 años (147)",44,42,5,2,10,7,8,8,,2,2,148
"De 45 a 49 años (148)",37,37,2,6,6,3,12,6,2,,,135
"De 50 y más años (149)",109,107,4,12,10,4,21,17,21,18,2,617
"Desocupada (150)",60,51,36,7,3,3,1,1,,,9,33
"De 12 a 14 años (151)",9,8,8,,,,,,,,1,
"De 15 a 19 años (152)",17,17,16,1,,,,,,,,1
"De 20 a 24 años (153)",15,9,8,1,,,,,,,6,1
"De 25 a 29 años (154)",7,6,2,2,1,1,,,,,1,7
"De 30 a 34 años (155)",6,5,2,2,,1,,,,,1,5
"De 35 a 39 años (156)",3,3,,1,1,1,,,,,,6
"De 50 y más años (159)",3,3,,,1,,1,1,,,,13
"No PEA (160)",5766,5615,1459,696,707,589,886,621,399,258,151,18049
"De 12 a 14 años (161)",588,586,585,1,,,,,,,2,1
"De 15 a 19 años (162)",632,620,491,113,16,,,,,,12,145
"De 20 a 24 años (163)",632,578,167,212,138,45,15,1,,,54,695
"De 25 a 29 años (164)",511,486,44,130,164,91,53,4,,,25,984
"De 30 a 34 años (165)",528,518,31,90,136,112,104,41,3,1,10,1441
"De 35 a 39 años (166)",449,438,26,40,69,92,145,56,9,1,11,1520
"De 40 a 44 años (167)",416,408,20,24,44,66,132,73,40,9,8,1806
"De 45 a 49 años (168)",382,376,20,20,47,45,113,79,41,11,6,1733
"De 50 y más años (169)",1628,1605,75,66,93,138,324,367,306,236,23,9724
