"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Actividad economica no especificada (136)",18,3,3,8,,4,,
"Desocupado (137)",24,,,,,,,24
,,,,,,,,
"RURAL (138)",2401,177,339,1284,10,220,16,355
"Agric., ganadería, caza y silvicultura (139)",1425,1,97,1133,9,185,,
"Explotación de minas y canteras (141)",1,,1,,,,,
"Industrias manufactureras (142)",66,,32,30,,4,,
"Suministro de electricidad, gas y agua (143)",10,,10,,,,,
"Construcción (144)",200,1,164,23,,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",54,2,,47,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,,3,1,,,
"Comercio al por menor (148)",50,2,,44,,4,,
"Hoteles y restaurantes (149)",16,1,3,7,,5,,
"Trans., almac. y comunicaciones (150)",11,2,2,7,,,,
"Activid.inmobil., empres. y alquileres (152)",6,2,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",33,20,13,,,,,
"Enseñanza (154)",130,126,,3,,1,,
"Servicios sociales y de salud (155)",10,9,1,,,,,
"Otras activ. serv.comun.soc y personales (156)",31,12,8,10,,1,,
"Hogares privados con servicio doméstico (157)",16,,,,,,16,
"Actividad economica no especificada (159)",37,1,6,22,,8,,
"Desocupado (160)",355,,,,,,,355
"Hombres (161)",2165,121,321,1200,10,194,3,316
"Agric., ganadería, caza y silvicultura (162)",1395,1,95,1115,9,175,,
"Explotación de minas y canteras (164)",1,,1,,,,,
"Industrias manufactureras (165)",44,,23,18,,3,,
"Suministro de electricidad, gas y agua (166)",9,,9,,,,,
"Construcción (167)",199,1,164,22,,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",31,2,,26,1,2,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,,3,1,,,
"Comercio al por menor (171)",27,2,,23,,2,,
"Hoteles y restaurantes (172)",1,,1,,,,,
"Trans., almac. y comunicaciones (173)",11,2,2,7,,,,
"Activid.inmobil., empres. y alquileres (175)",5,2,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",29,16,13,,,,,
"Enseñanza (177)",89,87,,1,,1,,
"Servicios sociales y de salud (178)",6,5,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",11,5,5,1,,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,3,
"Actividad economica no especificada (182)",15,,5,9,,1,,
"Desocupado (183)",316,,,,,,,316
"Mujeres (184)",236,56,18,84,,26,13,39
"Agric., ganadería, caza y silvicultura (185)",30,,2,18,,10,,
"Industrias manufactureras (188)",22,,9,12,,1,,
"Suministro de electricidad, gas y agua (189)",1,,1,,,,,
"Construcción (190)",1,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",23,,,21,,2,,
"Comercio al por menor (194)",23,,,21,,2,,
"Hoteles y restaurantes (195)",15,1,2,7,,5,,
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,4,,,,,,
"Enseñanza (200)",41,39,,2,,,,
"Servicios sociales y de salud (201)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (202)",20,7,3,9,,1,,
"Hogares privados con servicio doméstico (203)",13,,,,,,13,
"Actividad economica no especificada (205)",22,1,1,13,,7,,
"Desocupado (206)",39,,,,,,,39
