"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Industrias manufactureras (049)",36,,25,4,5,2
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",115,1,40,40,28,6
"Comercio al por mayor (054)",6,,1,3,2,
"Comercio al por menor (055)",109,1,39,37,26,6
"Hoteles y restaurantes (056)",47,,10,19,16,2
"Trans., almac. y comunicaciones (057)",3,,1,1,,1
"Intermediación financiera (058)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (059)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (060)",19,,8,5,5,1
"Enseñanza (061)",126,,35,65,26,
"Servicios sociales y de salud (062)",31,,11,16,4,
"Otras activ. serv.comun.soc y personales (063)",36,,17,10,9,
"Hogares privados con servicio doméstico (064)",33,,21,5,6,1
"Actividad economica no especificada (066)",40,,11,9,12,8
,,,,,,
"URBANA (067)",1235,5,375,453,318,84
"Agric., ganadería, caza y silvicultura (068)",279,4,77,73,84,41
"Industrias manufactureras (071)",126,,76,40,7,3
"Suministro de electricidad, gas y agua (072)",2,,,1,1,
"Construcción (073)",82,,30,31,16,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",176,1,51,61,45,18
"Venta, mant.y rep. veh.autom.y motoc. (075)",8,,8,,,
"Comercio al por mayor (076)",10,,1,5,3,1
"Comercio al por menor (077)",158,1,42,56,42,17
"Hoteles y restaurantes (078)",37,,8,17,11,1
"Trans., almac. y comunicaciones (079)",47,,21,18,7,1
"Intermediación financiera (080)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (081)",12,,3,5,2,2
"Admin.pub. y defensa; p. segur.soc.afil (082)",82,,28,28,21,5
"Enseñanza (083)",267,,33,137,97,
"Servicios sociales y de salud (084)",42,,13,22,7,
"Otras activ. serv.comun.soc y personales (085)",33,,15,12,5,1
"Hogares privados con servicio doméstico (086)",22,,16,3,3,
"Actividad economica no especificada (088)",26,,4,4,11,7
"Hombres (089)",894,3,263,316,241,71
"Agric., ganadería, caza y silvicultura (090)",263,3,71,69,79,41
"Industrias manufactureras (093)",112,,66,39,4,3
"Suministro de electricidad, gas y agua (094)",2,,,1,1,
"Construcción (095)",81,,29,31,16,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",84,,22,25,24,13
"Venta, mant.y rep. veh.autom.y motoc. (097)",8,,8,,,
"Comercio al por mayor (098)",4,,,2,1,1
"Comercio al por menor (099)",72,,14,23,23,12
"Hoteles y restaurantes (100)",5,,,3,2,
"Trans., almac. y comunicaciones (101)",44,,20,17,7,
"Activid.inmobil., empres. y alquileres (103)",12,,3,5,2,2
"Admin.pub. y defensa; p. segur.soc.afil (104)",67,,21,23,19,4
"Enseñanza (105)",182,,17,89,76,
"Servicios sociales y de salud (106)",15,,6,6,3,
"Otras activ. serv.comun.soc y personales (107)",17,,7,7,2,1
"Hogares privados con servicio doméstico (108)",2,,1,1,,
"Actividad economica no especificada (110)",8,,,,6,2
"Mujeres (112)",341,2,112,137,77,13
"Agric., ganadería, caza y silvicultura (113)",16,1,6,4,5,
"Industrias manufactureras (116)",14,,10,1,3,
"Construcción (118)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",92,1,29,36,21,5
"Comercio al por mayor (121)",6,,1,3,2,
"Comercio al por menor (122)",86,1,28,33,19,5
"Hoteles y restaurantes (123)",32,,8,14,9,1
"Trans., almac. y comunicaciones (124)",3,,1,1,,1
"Intermediación financiera (125)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (127)",15,,7,5,2,1
"Enseñanza (128)",85,,16,48,21,
"Servicios sociales y de salud (129)",27,,7,16,4,
"Otras activ. serv.comun.soc y personales (130)",16,,8,5,3,
"Hogares privados con servicio doméstico (131)",20,,15,2,3,
"Actividad economica no especificada (133)",18,,4,4,5,5
,,,,,,
"RURAL (134)",2046,10,598,624,583,231
"Agric., ganadería, caza y silvicultura (135)",1425,9,368,420,424,204
"Explotación de minas y canteras (137)",1,,,,1,
"Industrias manufactureras (138)",66,,44,15,5,2
"Suministro de electricidad, gas y agua (139)",10,,4,4,1,1
"Construcción (140)",200,1,70,68,49,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",54,,23,12,16,3
"Venta, mant.y rep. veh.autom.y motoc. (142)",4,,3,1,,
"Comercio al por menor (144)",50,,20,11,16,3
"Hoteles y restaurantes (145)",16,,3,5,7,1
"Trans., almac. y comunicaciones (146)",11,,5,6,,
"Activid.inmobil., empres. y alquileres (148)",6,,1,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (149)",33,,5,12,14,2
"Enseñanza (150)",130,,35,57,38,
"Servicios sociales y de salud (151)",10,,6,2,2,
"Otras activ. serv.comun.soc y personales (152)",31,,14,9,8,
"Hogares privados con servicio doméstico (153)",16,,6,4,4,2
"Actividad economica no especificada (155)",37,,14,8,11,4
"Hombres (156)",1849,9,516,577,533,214
"Agric., ganadería, caza y silvicultura (157)",1395,8,362,416,414,195
"Explotación de minas y canteras (159)",1,,,,1,
"Industrias manufactureras (160)",44,,29,12,3,
"Suministro de electricidad, gas y agua (161)",9,,3,4,1,1
"Construcción (162)",199,1,70,67,49,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",31,,12,8,9,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",4,,3,1,,
"Comercio al por menor (166)",27,,9,7,9,2
"Hoteles y restaurantes (167)",1,,1,,,
"Trans., almac. y comunicaciones (168)",11,,5,6,,
"Activid.inmobil., empres. y alquileres (170)",5,,,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (171)",29,,4,12,11,2
"Enseñanza (172)",89,,16,40,33,
"Servicios sociales y de salud (173)",6,,2,2,2,
"Otras activ. serv.comun.soc y personales (174)",11,,5,4,2,
"Hogares privados con servicio doméstico (175)",3,,,1,1,1
"Actividad economica no especificada (177)",15,,7,3,4,1
"Mujeres (179)",197,1,82,47,50,17
"Agric., ganadería, caza y silvicultura (180)",30,1,6,4,10,9
"Industrias manufactureras (183)",22,,15,3,2,2
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Construcción (185)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",23,,11,4,7,1
"Comercio al por menor (189)",23,,11,4,7,1
"Hoteles y restaurantes (190)",15,,2,5,7,1
"Activid.inmobil., empres. y alquileres (193)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",4,,1,,3,
"Enseñanza (195)",41,,19,17,5,
"Servicios sociales y de salud (196)",4,,4,,,
"Otras activ. serv.comun.soc y personales (197)",20,,9,5,6,
"Hogares privados con servicio doméstico (198)",13,,6,3,3,1
"Actividad economica no especificada (200)",22,,7,5,7,3
