"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",450,237,61,46,106
"Mujeres (044)",3396,2577,257,175,387
"Agric., ganadería, caza y silvicultura (045)",615,604,9,2,
"Explotación de minas y canteras (047)",94,31,11,3,49
"Industrias manufactureras (048)",77,62,7,4,4
"Suministro de electricidad, gas y agua (049)",2,,1,1,
"Construcción (050)",8,6,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",543,521,22,,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",35,33,2,,
"Comercio al por menor (054)",506,486,20,,
"Hoteles y restaurantes (055)",327,288,27,4,8
"Trans., almac. y comunicaciones (056)",24,14,5,3,2
"Intermediación financiera (057)",4,,,3,1
"Activid.inmobil., empres. y alquileres (058)",82,37,20,17,8
"Admin.pub. y defensa; p. segur soc.afil (059)",103,,,,103
"Enseñanza (060)",569,160,130,123,156
"Servicios sociales y de salud (061)",73,16,5,6,46
"Otras activ. serv.comun.soc y personales (062)",111,100,2,4,5
"Hogares privados con servicio doméstico (063)",390,390,,,
"Actividad economica no especificada (065)",374,348,17,4,5
,,,,,
"URBANA (066)",7062,3929,675,582,1876
"Agric., ganadería, caza y silvicultura (067)",934,891,37,4,2
"Pesca (068)",1,1,,,
"Explotación de minas y canteras (069)",2240,683,175,190,1192
"Industrias manufactureras (070)",223,179,21,12,11
"Suministro de electricidad, gas y agua (071)",16,2,4,8,2
"Construcción (072)",373,206,88,51,28
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",816,776,32,7,1
"Venta, mant.y rep. veh.autom y motoc. (074)",37,27,7,2,1
"Comercio al por mayor (075)",66,63,3,,
"Comercio al por menor (076)",713,686,22,5,
"Hoteles y restaurantes (077)",252,225,21,3,3
"Trans., almac. y comunicaciones (078)",232,159,36,20,17
"Intermediación financiera (079)",3,,,1,2
"Activid.inmobil., empres. y alquileres (080)",155,73,25,30,27
"Admin.pub. y defensa; p. segur soc.afil (081)",309,,,,309
"Enseñanza (082)",744,166,189,214,175
"Servicios sociales y de salud (083)",90,18,9,6,57
"Otras activ. serv.comun.soc y personales (084)",148,107,10,22,9
"Hogares privados con servicio doméstico (085)",232,232,,,
"Actividad economica no especificada (087)",294,211,28,14,41
"Hombres (088)",5299,2698,509,451,1641
"Agric., ganadería, caza y silvicultura (089)",879,840,33,4,2
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",2197,669,168,189,1171
"Industrias manufactureras (092)",179,145,15,10,9
"Suministro de electricidad, gas y agua (093)",16,2,4,8,2
"Construcción (094)",365,200,87,50,28
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",416,390,18,7,1
"Venta, mant.y rep. veh.autom y motoc. (096)",35,25,7,2,1
"Comercio al por mayor (097)",38,37,1,,
"Comercio al por menor (098)",343,328,10,5,
"Hoteles y restaurantes (099)",38,31,5,1,1
"Trans., almac. y comunicaciones (100)",214,147,32,18,17
"Intermediación financiera (101)",2,,,,2
"Activid.inmobil., empres. y alquileres (102)",103,49,15,18,21
"Admin.pub. y defensa; p. segur soc.afil (103)",225,,,,225
"Enseñanza (104)",381,71,100,115,95
"Servicios sociales y de salud (105)",36,8,4,,24
"Otras activ. serv.comun.soc y personales (106)",66,32,9,20,5
"Hogares privados con servicio doméstico (107)",25,25,,,
"Actividad economica no especificada (109)",156,88,19,11,38
"Mujeres (110)",1763,1231,166,131,235
"Agric., ganadería, caza y silvicultura (111)",55,51,4,,
"Explotación de minas y canteras (113)",43,14,7,1,21
"Industrias manufactureras (114)",44,34,6,2,2
"Construcción (116)",8,6,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",400,386,14,,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",28,26,2,,
"Comercio al por menor (120)",370,358,12,,
"Hoteles y restaurantes (121)",214,194,16,2,2
"Trans., almac. y comunicaciones (122)",18,12,4,2,
"Intermediación financiera (123)",1,,,1,
"Activid.inmobil., empres. y alquileres (124)",52,24,10,12,6
"Admin.pub. y defensa; p. segur soc.afil (125)",84,,,,84
"Enseñanza (126)",363,95,89,99,80
"Servicios sociales y de salud (127)",54,10,5,6,33
"Otras activ. serv.comun.soc y personales (128)",82,75,1,2,4
"Hogares privados con servicio doméstico (129)",207,207,,,
"Actividad economica no especificada (131)",138,123,9,3,3
,,,,,
"RURAL (132)",15490,11572,662,539,2717
"Agric., ganadería, caza y silvicultura (133)",9005,8868,102,14,21
"Pesca (134)",7,5,,1,1
"Explotación de minas y canteras (135)",3043,787,152,190,1914
"Industrias manufactureras (136)",315,250,18,16,31
"Suministro de electricidad, gas y agua (137)",40,1,3,11,25
"Construcción (138)",582,274,136,114,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",416,361,36,14,5
"Venta, mant.y rep. veh.autom y motoc. (140)",49,19,14,11,5
"Comercio al por mayor (141)",23,20,3,,
"Comercio al por menor (142)",344,322,19,3,
"Hoteles y restaurantes (143)",216,116,16,4,80
"Trans., almac. y comunicaciones (144)",276,115,22,58,81
"Intermediación financiera (145)",3,,,2,1
"Activid.inmobil., empres. y alquileres (146)",175,38,27,27,83
"Admin.pub. y defensa; p. segur soc.afil (147)",142,,,,142
"Enseñanza (148)",423,109,97,45,172
"Servicios sociales y de salud (149)",44,17,,,27
"Otras activ. serv.comun.soc y personales (150)",76,60,3,7,6
"Hogares privados con servicio doméstico (151)",197,197,,,
"Actividad economica no especificada (153)",530,374,50,36,70
"Hombres (154)",13857,10226,571,495,2565
"Agric., ganadería, caza y silvicultura (155)",8445,8315,97,12,21
"Pesca (156)",7,5,,1,1
"Explotación de minas y canteras (157)",2992,770,148,188,1886
"Industrias manufactureras (158)",282,222,17,14,29
"Suministro de electricidad, gas y agua (159)",38,1,2,10,25
"Construcción (160)",582,274,136,114,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",273,226,28,14,5
"Venta, mant.y rep. veh.autom y motoc. (162)",49,19,14,11,5
"Comercio al por mayor (163)",16,13,3,,
"Comercio al por menor (164)",208,194,11,3,
"Hoteles y restaurantes (165)",103,22,5,2,74
"Trans., almac. y comunicaciones (166)",270,113,21,57,79
"Activid.inmobil., empres. y alquileres (168)",145,25,17,22,81
"Admin.pub. y defensa; p. segur soc.afil (169)",123,,,,123
"Enseñanza (170)",217,44,56,21,96
"Servicios sociales y de salud (171)",25,11,,,14
"Otras activ. serv.comun.soc y personales (172)",47,35,2,5,5
"Hogares privados con servicio doméstico (173)",14,14,,,
"Actividad economica no especificada (175)",294,149,42,35,68
"Mujeres (176)",1633,1346,91,44,152
"Agric., ganadería, caza y silvicultura (177)",560,553,5,2,
"Explotación de minas y canteras (179)",51,17,4,2,28
"Industrias manufactureras (180)",33,28,1,2,2
"Suministro de electricidad, gas y agua (181)",2,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",143,135,8,,
"Comercio al por mayor (185)",7,7,,,
"Comercio al por menor (186)",136,128,8,,
"Hoteles y restaurantes (187)",113,94,11,2,6
"Trans., almac. y comunicaciones (188)",6,2,1,1,2
"Intermediación financiera (189)",3,,,2,1
"Activid.inmobil., empres. y alquileres (190)",30,13,10,5,2
"Admin.pub. y defensa; p. segur soc.afil (191)",19,,,,19
"Enseñanza (192)",206,65,41,24,76
"Servicios sociales y de salud (193)",19,6,,,13
"Otras activ. serv.comun.soc y personales (194)",29,25,1,2,1
"Hogares privados con servicio doméstico (195)",183,183,,,
"Actividad economica no especificada (197)",236,225,8,1,2
