"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",41618,35402,72,10448,10148,6791,5496,1745,550,152,6216,92312
"De 12 a 14 años (021)",9,6,,6,,,,,,,3,6
"De 15 a 19 años (022)",466,380,1,346,27,4,2,,,,86,420
"De 20 a 24 años (023)",4384,2664,13,2036,528,65,12,10,,,1720,3397
"De 25 a 29 años (024)",6265,4267,7,2359,1366,418,109,8,,,1998,6847
"De 30 a 34 años (025)",6354,5388,4,1987,2046,928,381,37,4,1,966,10741
"De 35 a 39 años (026)",6409,5845,12,1387,2089,1404,824,113,11,5,564,14142
"De 40 a 44 años (027)",5675,5326,9,864,1658,1403,1129,230,29,4,349,15019
"De 45 a 49 años (028)",4586,4342,6,635,1104,1109,1081,322,76,9,244,13628
"De 50 y más años (029)",7470,7184,20,828,1330,1460,1958,1025,430,133,286,28112
"Desocupada (030)",1710,1149,3,466,325,164,138,37,13,3,561,2588
"De 15 a 19 años (032)",37,25,,22,2,,1,,,,12,30
"De 20 a 24 años (033)",326,146,2,113,22,5,2,2,,,180,192
"De 25 a 29 años (034)",422,214,1,131,63,12,7,,,,208,322
"De 30 a 34 años (035)",269,201,,91,69,31,10,,,,68,367
"De 35 a 39 años (036)",228,186,,54,65,37,29,1,,,42,427
"De 40 a 44 años (037)",139,122,,23,45,22,27,4,1,,17,332
"De 45 a 49 años (038)",138,118,,19,31,24,29,10,3,2,20,386
"De 50 y más años (039)",151,137,,13,28,33,33,20,9,1,14,532
"No PEA (040)",53417,48263,86,10852,10986,8214,9716,5044,2377,988,5154,163347
"De 12 a 14 años (041)",95,33,3,25,5,,,,,,62,35
"De 15 a 19 años (042)",1580,1224,4,1104,103,7,6,,,,356,1355
"De 20 a 24 años (043)",5929,4171,15,3021,965,150,14,6,,,1758,5500
"De 25 a 29 años (044)",5897,4869,7,2219,1901,585,142,14,1,,1028,8467
"De 30 a 34 años (045)",5342,4897,5,1298,2049,1038,452,45,6,4,445,10793
"De 35 a 39 años (046)",4678,4388,4,730,1560,1186,776,118,11,3,290,11585
"De 40 a 44 años (047)",4234,4000,5,482,1097,1120,1023,226,42,5,234,12325
"De 45 a 49 años (048)",3741,3555,2,349,839,894,1028,348,78,17,186,12246
"De 50 y más años (049)",21921,21126,41,1624,2467,3234,6275,4287,2239,959,795,101041
,,,,,,,,,,,,
"URBANA (060)",88690,77684,153,20044,19853,14061,14002,6046,2548,977,11006,233871
"De 12 a 14 años (061)",97,38,3,31,4,,,,,,59,39
"De 15 a 19 años (062)",1871,1461,4,1324,117,8,8,,,,410,1614
"De 20 a 24 años (063)",9665,6283,29,4664,1348,198,26,18,,,3382,8175
"De 25 a 29 años (064)",11492,8485,14,4313,2987,920,228,22,1,,3007,14141
"De 30 a 34 años (065)",11013,9646,9,3155,3832,1800,762,74,9,5,1367,20028
"De 35 a 39 años (066)",10423,9600,16,2025,3439,2412,1479,203,18,8,823,23953
"De 40 a 44 años (067)",9277,8734,13,1291,2639,2375,1955,390,65,6,543,25247
"De 45 a 49 años (068)",7854,7443,8,949,1886,1905,1950,595,126,24,411,23992
"De 50 y más años (069)",26998,25994,57,2292,3601,4443,7594,4744,2329,934,1004,116682
"PEA (070)",40239,33982,74,10111,9808,6543,5197,1621,495,133,6257,87783
"De 12 a 14 años (071)",9,6,,6,,,,,,,3,6
"De 15 a 19 años (072)",437,351,1,320,26,2,2,,,,86,386
"De 20 a 24 años (073)",4251,2496,15,1911,484,61,13,12,,,1755,3188
"De 25 a 29 años (074)",6092,4060,7,2275,1274,395,101,8,,,2032,6475
"De 30 a 34 años (075)",6163,5201,4,1951,1970,887,352,32,4,1,962,10283
"De 35 a 39 años (076)",6192,5631,12,1366,2013,1332,788,104,11,5,561,13546
"De 40 a 44 años (077)",5439,5107,9,850,1624,1345,1047,201,28,3,332,14205
"De 45 a 49 años (078)",4460,4215,6,630,1106,1090,1023,293,58,9,245,12972
"De 50 y más años (079)",7196,6915,20,802,1311,1431,1871,971,394,115,281,26722
"Ocupada (080)",38642,32894,71,9671,9500,6386,5066,1586,484,130,5748,85335
"De 12 a 14 años (081)",9,6,,6,,,,,,,3,6
"De 15 a 19 años (082)",403,329,1,301,24,2,1,,,,74,359
"De 20 a 24 años (083)",3946,2356,13,1803,463,56,11,10,,,1590,3003
"De 25 a 29 años (084)",5703,3860,6,2150,1217,384,95,8,,,1843,6178
"De 30 a 34 años (085)",5914,5011,4,1867,1904,857,342,32,4,1,903,9932
"De 35 a 39 años (086)",5978,5453,12,1315,1951,1296,760,103,11,5,525,13135
"De 40 a 44 años (087)",5307,4991,9,828,1582,1325,1020,197,27,3,316,13886
"De 45 a 49 años (088)",4328,4101,6,612,1075,1066,996,283,56,7,227,12603
"De 50 y más años (089)",7054,6787,20,789,1284,1400,1841,953,386,114,267,26233
"Desocupada (090)",1597,1088,3,440,308,157,131,35,11,3,509,2448
"De 15 a 19 años (092)",34,22,,19,2,,1,,,,12,27
"De 20 a 24 años (093)",305,140,2,108,21,5,2,2,,,165,185
"De 25 a 29 años (094)",389,200,1,125,57,11,6,,,,189,297
"De 30 a 34 años (095)",249,190,,84,66,30,10,,,,59,351
"De 35 a 39 años (096)",214,178,,51,62,36,28,1,,,36,411
"De 40 a 44 años (097)",132,116,,22,42,20,27,4,1,,16,319
"De 45 a 49 años (098)",132,114,,18,31,24,27,10,2,2,18,369
"De 50 y más años (099)",142,128,,13,27,31,30,18,8,1,14,489
"No PEA (100)",48451,43702,79,9933,10045,7518,8805,4425,2053,844,4749,146088
"De 12 a 14 años (101)",88,32,3,25,4,,,,,,56,33
"De 15 a 19 años (102)",1434,1110,3,1004,91,6,6,,,,324,1228
"De 20 a 24 años (103)",5414,3787,14,2753,864,137,13,6,,,1627,4987
"De 25 a 29 años (104)",5400,4425,7,2038,1713,525,127,14,1,,975,7666
"De 30 a 34 años (105)",4850,4445,5,1204,1862,913,410,42,5,4,405,9745
"De 35 a 39 años (106)",4231,3969,4,659,1426,1080,691,99,7,3,262,10407
"De 40 a 44 años (107)",3838,3627,4,441,1015,1030,908,189,37,3,211,11042
"De 45 a 49 años (108)",3394,3228,2,319,780,815,927,302,68,15,166,11020
"De 50 y más años (109)",19802,19079,37,1490,2290,3012,5723,3773,1935,819,723,89960
,,,,,,,,,,,,
"RURAL (120)",8055,7130,8,1722,1606,1108,1348,780,392,166,925,24376
"De 12 a 14 años (121)",7,1,,,1,,,,,,6,2
"De 15 a 19 años (122)",212,168,1,148,15,3,1,,,,44,191
"De 20 a 24 años (123)",974,698,1,506,167,22,2,,,,276,914
"De 25 a 29 años (124)",1092,865,1,396,343,95,30,,,,227,1495
"De 30 a 34 años (125)",952,840,,221,332,197,81,8,1,,112,1873
"De 35 a 39 años (126)",892,819,,146,275,215,150,29,4,,73,2201
"De 40 a 44 años (127)",771,714,1,78,161,170,224,70,7,3,57,2429
"De 45 a 49 años (128)",611,572,,54,88,122,188,85,31,4,39,2268
"De 50 y más años (129)",2544,2453,4,173,224,284,672,588,349,159,91,13003
"PEA (130)",3089,2569,1,803,665,412,437,161,68,22,520,7117
"De 15 a 19 años (132)",66,54,,48,3,2,1,,,,12,64
"De 20 a 24 años (133)",459,314,,238,66,9,1,,,,145,401
"De 25 a 29 años (134)",595,421,1,215,155,35,15,,,,174,694
"De 30 a 34 años (135)",460,388,,127,145,72,39,5,,,72,825
"De 35 a 39 años (136)",445,400,,75,141,109,65,10,,,45,1023
"De 40 a 44 años (137)",375,341,,37,79,80,109,33,2,1,34,1146
"De 45 a 49 años (138)",264,245,,24,29,43,87,39,21,2,19,1042
"De 50 y más años (139)",425,406,,39,47,62,120,74,45,19,19,1922
"Ocupada (140)",2976,2508,1,777,648,405,430,159,66,22,468,6977
"De 15 a 19 años (142)",63,51,,45,3,2,1,,,,12,61
"De 20 a 24 años (143)",438,308,,233,65,9,1,,,,130,394
"De 25 a 29 años (144)",562,407,1,209,149,34,14,,,,155,669
"De 30 a 34 años (145)",440,377,,120,142,71,39,5,,,63,809
"De 35 a 39 años (146)",431,392,,72,138,108,64,10,,,39,1007
"De 40 a 44 años (147)",368,335,,36,76,78,109,33,2,1,33,1133
"De 45 a 49 años (148)",258,241,,23,29,43,85,39,20,2,17,1025
"De 50 y más años (149)",416,397,,39,46,60,117,72,44,19,19,1879
"Desocupada (150)",113,61,,26,17,7,7,2,2,,52,140
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",21,6,,5,1,,,,,,15,7
"De 25 a 29 años (154)",33,14,,6,6,1,1,,,,19,25
"De 30 a 34 años (155)",20,11,,7,3,1,,,,,9,16
"De 35 a 39 años (156)",14,8,,3,3,1,1,,,,6,16
"De 40 a 44 años (157)",7,6,,1,3,2,,,,,1,13
"De 45 a 49 años (158)",6,4,,1,,,2,,1,,2,17
"De 50 y más años (159)",9,9,,,1,2,3,2,1,,,43
"No PEA (160)",4966,4561,7,919,941,696,911,619,324,144,405,17259
"De 12 a 14 años (161)",7,1,,,1,,,,,,6,2
"De 15 a 19 años (162)",146,114,1,100,12,1,,,,,32,127
"De 20 a 24 años (163)",515,384,1,268,101,13,1,,,,131,513
"De 25 a 29 años (164)",497,444,,181,188,60,15,,,,53,801
"De 30 a 34 años (165)",492,452,,94,187,125,42,3,1,,40,1048
"De 35 a 39 años (166)",447,419,,71,134,106,85,19,4,,28,1178
"De 40 a 44 años (167)",396,373,1,41,82,90,115,37,5,2,23,1283
"De 45 a 49 años (168)",347,327,,30,59,79,101,46,10,2,20,1226
"De 50 y más años (169)",2119,2047,4,134,177,222,552,514,304,140,72,11081
