"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",247,246,242,3,1,,,,,,1,5
"De 15 a 19 años (022)",1968,1921,1625,271,20,5,,,,,47,326
"De 20 a 24 años (023)",3548,3059,1404,1210,362,70,11,2,,,489,2202
"De 25 a 29 años (024)",3929,3400,698,1311,939,342,104,4,2,,529,4688
"De 30 a 34 años (025)",4085,3786,428,925,1232,732,408,52,5,4,299,7719
"De 35 a 39 años (026)",3947,3789,237,556,1067,940,781,183,18,7,158,10261
"De 40 a 44 años (027)",3491,3384,184,412,697,786,914,301,79,11,107,10865
"De 45 a 49 años (028)",2741,2666,155,251,455,566,754,341,106,38,75,9661
"De 50 y más años (029)",5585,5484,336,424,640,751,1407,991,561,374,101,25528
"Desocupada (030)",997,872,343,182,142,85,72,24,12,12,125,1428
"De 12 a 14 años (031)",11,11,11,,,,,,,,,
"De 15 a 19 años (032)",147,145,124,19,2,,,,,,2,23
"De 20 a 24 años (033)",258,219,129,60,26,4,,,,,39,124
"De 25 a 29 años (034)",169,119,35,43,22,12,6,1,,,50,155
"De 30 a 34 años (035)",113,98,22,28,23,21,4,,,,15,154
"De 35 a 39 años (036)",86,81,7,13,27,17,15,2,,,5,194
"De 40 a 44 años (037)",87,81,7,12,24,15,16,4,1,2,6,229
"De 45 a 49 años (038)",46,40,2,4,10,7,10,4,1,2,6,146
"De 50 y más años (039)",80,78,6,3,8,9,21,13,10,8,2,403
"No PEA (040)",45518,44052,15575,6231,5982,4430,5587,3161,1776,1310,1466,106227
"De 12 a 14 años (041)",5905,5874,5853,16,5,,,,,,31,26
"De 15 a 19 años (042)",7731,7601,6670,851,68,9,3,,,,130,1026
"De 20 a 24 años (043)",5236,4754,1660,2066,842,161,21,4,,,482,4345
"De 25 a 29 años (044)",4212,3921,398,1373,1374,550,217,9,,,291,6745
"De 30 a 34 años (045)",3566,3442,171,644,1211,825,514,72,4,1,124,8230
"De 35 a 39 años (046)",2992,2916,104,311,795,766,737,165,33,5,76,8765
"De 40 a 44 años (047)",2533,2457,119,181,459,586,791,256,51,14,76,8518
"De 45 a 49 años (048)",2082,2027,91,156,303,368,618,340,122,29,55,8100
"De 50 y más años (049)",11261,11060,509,633,925,1165,2686,2315,1566,1261,201,60472
,,,,,,,,,,,,
"URBANA (060)",64369,61352,17887,10150,9929,7422,8465,4160,2000,1339,3017,148088
"De 12 a 14 años (061)",5221,5192,5171,15,6,,,,,,29,27
"De 15 a 19 años (062)",8327,8164,7102,974,73,12,3,,,,163,1168
"De 20 a 24 años (063)",7688,6787,2696,2841,1030,188,26,6,,,901,5609
"De 25 a 29 años (064)",7062,6294,941,2366,1962,745,264,14,2,,768,9741
"De 30 a 34 años (065)",6596,6215,515,1359,2132,1336,768,92,8,5,381,13588
"De 35 a 39 años (066)",5977,5768,293,774,1625,1438,1298,294,37,9,209,16201
"De 40 a 44 años (067)",5250,5079,248,523,1048,1208,1472,454,103,23,171,16673
"De 45 a 49 años (068)",4140,4017,199,367,681,818,1157,565,174,56,123,14957
"De 50 y más años (069)",14108,13836,722,931,1372,1677,3477,2735,1676,1246,272,70124
"PEA (070)",26399,24687,4796,4845,4917,3720,3841,1592,627,349,1712,62001
"De 12 a 14 años (071)",220,219,215,3,1,,,,,,1,5
"De 15 a 19 años (072)",1797,1753,1479,252,18,4,,,,,44,300
"De 20 a 24 años (073)",3277,2806,1306,1087,341,60,10,2,,,471,2002
"De 25 a 29 años (074)",3546,3029,625,1187,828,288,94,5,2,,517,4145
"De 30 a 34 años (075)",3645,3374,384,824,1110,650,359,38,5,4,271,6830
"De 35 a 39 años (076)",3500,3357,209,505,960,822,686,158,11,6,143,8996
"De 40 a 44 años (077)",3129,3029,162,370,655,706,812,250,63,11,100,9584
"De 45 a 49 años (078)",2435,2360,129,237,419,514,652,293,84,32,75,8418
"De 50 y más años (079)",4850,4760,287,380,585,676,1228,846,462,296,90,21721
"Ocupada (080)",25505,23907,4507,4677,4780,3644,3774,1571,617,337,1598,60685
"De 12 a 14 años (081)",210,209,205,3,1,,,,,,1,5
"De 15 a 19 años (082)",1673,1631,1377,234,16,4,,,,,42,278
"De 20 a 24 años (083)",3048,2611,1194,1033,316,56,10,2,,,437,1886
"De 25 a 29 años (084)",3394,2924,598,1145,809,278,88,4,2,,470,4003
"De 30 a 34 años (085)",3543,3285,365,799,1087,632,355,38,5,4,258,6688
"De 35 a 39 años (086)",3422,3284,204,495,933,807,672,156,11,6,138,8816
"De 40 a 44 años (087)",3045,2951,156,358,632,691,797,246,62,9,94,9362
"De 45 a 49 años (088)",2392,2322,127,233,409,507,642,291,83,30,70,8286
"De 50 y más años (089)",4778,4690,281,377,577,669,1210,834,454,288,88,21361
"Desocupada (090)",894,780,289,168,137,76,67,21,10,12,114,1316
"De 12 a 14 años (091)",10,10,10,,,,,,,,,
"De 15 a 19 años (092)",124,122,102,18,2,,,,,,2,22
"De 20 a 24 años (093)",229,195,112,54,25,4,,,,,34,116
"De 25 a 29 años (094)",152,105,27,42,19,10,6,1,,,47,142
"De 30 a 34 años (095)",102,89,19,25,23,18,4,,,,13,142
"De 35 a 39 años (096)",78,73,5,10,27,15,14,2,,,5,180
"De 40 a 44 años (097)",84,78,6,12,23,15,15,4,1,2,6,222
"De 45 a 49 años (098)",43,38,2,4,10,7,10,2,1,2,5,132
"De 50 y más años (099)",72,70,6,3,8,7,18,12,8,8,2,360
"No PEA (100)",37970,36665,13091,5305,5012,3702,4624,2568,1373,990,1305,86087
"De 12 a 14 años (101)",5001,4973,4956,12,5,,,,,,28,22
"De 15 a 19 años (102)",6530,6411,5623,722,55,8,3,,,,119,868
"De 20 a 24 años (103)",4411,3981,1390,1754,689,128,16,4,,,430,3607
"De 25 a 29 años (104)",3516,3265,316,1179,1134,457,170,9,,,251,5596
"De 30 a 34 años (105)",2951,2841,131,535,1022,686,409,54,3,1,110,6758
"De 35 a 39 años (106)",2477,2411,84,269,665,616,612,136,26,3,66,7205
"De 40 a 44 años (107)",2121,2050,86,153,393,502,660,204,40,12,71,7089
"De 45 a 49 años (108)",1705,1657,70,130,262,304,505,272,90,24,48,6539
"De 50 y más años (109)",9258,9076,435,551,787,1001,2249,1889,1214,950,182,48403
,,,,,,,,,,,,
"RURAL (120)",11687,11307,3340,1626,1608,1285,1573,899,559,417,380,30822
"De 12 a 14 años (121)",942,939,935,4,,,,,,,3,4
"De 15 a 19 años (122)",1519,1503,1317,167,17,2,,,,,16,207
"De 20 a 24 años (123)",1354,1245,497,495,200,47,6,,,,109,1062
"De 25 a 29 años (124)",1248,1146,190,361,373,159,63,,,,102,1847
"De 30 a 34 años (125)",1168,1111,106,238,334,242,158,32,1,,57,2515
"De 35 a 39 años (126)",1048,1018,55,106,264,285,235,56,14,3,30,3019
"De 40 a 44 años (127)",861,843,62,82,132,179,249,107,28,4,18,2939
"De 45 a 49 años (128)",729,716,49,44,87,123,225,120,55,13,13,2950
"De 50 y más años (129)",2818,2786,129,129,201,248,637,584,461,397,32,16279
"PEA (130)",4139,3920,856,700,638,557,610,306,156,97,219,10682
"De 12 a 14 años (131)",38,38,38,,,,,,,,,
"De 15 a 19 años (132)",318,313,270,38,4,1,,,,,5,49
"De 20 a 24 años (133)",529,472,227,183,47,14,1,,,,57,324
"De 25 a 29 años (134)",552,490,108,167,133,66,16,,,,62,698
"De 30 a 34 años (135)",553,510,66,129,145,103,53,14,,,43,1043
"De 35 a 39 años (136)",533,513,35,64,134,135,110,27,7,1,20,1459
"De 40 a 44 años (137)",449,436,29,54,66,95,118,55,17,2,13,1510
"De 45 a 49 años (138)",352,346,28,18,46,59,112,52,23,8,6,1389
"De 50 y más años (139)",815,802,55,47,63,84,200,158,109,86,13,4210
"Ocupada (140)",4036,3828,802,686,633,548,605,303,154,97,208,10570
"De 12 a 14 años (141)",37,37,37,,,,,,,,,
"De 15 a 19 años (142)",295,290,248,37,4,1,,,,,5,48
"De 20 a 24 años (143)",500,448,210,177,46,14,1,,,,52,316
"De 25 a 29 años (144)",535,476,100,166,130,64,16,,,,59,685
"De 30 a 34 años (145)",542,501,63,126,145,100,53,14,,,41,1031
"De 35 a 39 años (146)",525,505,33,61,134,133,109,27,7,1,20,1445
"De 40 a 44 años (147)",446,433,28,54,65,95,117,55,17,2,13,1503
"De 45 a 49 años (148)",349,344,28,18,46,59,112,50,23,8,5,1375
"De 50 y más años (149)",807,794,55,47,63,82,197,157,107,86,13,4167
"Desocupada (150)",103,92,54,14,5,9,5,3,2,,11,112
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",23,23,22,1,,,,,,,,1
"De 20 a 24 años (153)",29,24,17,6,1,,,,,,5,8
"De 25 a 29 años (154)",17,14,8,1,3,2,,,,,3,13
"De 30 a 34 años (155)",11,9,3,3,,3,,,,,2,12
"De 35 a 39 años (156)",8,8,2,3,,2,1,,,,,14
"De 40 a 44 años (157)",3,3,1,,1,,1,,,,,7
"De 45 a 49 años (158)",3,2,,,,,,2,,,1,14
"De 50 y más años (159)",8,8,,,,2,3,1,2,,,43
"No PEA (160)",7548,7387,2484,926,970,728,963,593,403,320,161,20140
"De 12 a 14 años (161)",904,901,897,4,,,,,,,3,4
"De 15 a 19 años (162)",1201,1190,1047,129,13,1,,,,,11,158
"De 20 a 24 años (163)",825,773,270,312,153,33,5,,,,52,738
"De 25 a 29 años (164)",696,656,82,194,240,93,47,,,,40,1149
"De 30 a 34 años (165)",615,601,40,109,189,139,105,18,1,,14,1472
"De 35 a 39 años (166)",515,505,20,42,130,150,125,29,7,2,10,1560
"De 40 a 44 años (167)",412,407,33,28,66,84,131,52,11,2,5,1429
"De 45 a 49 años (168)",377,370,21,26,41,64,113,68,32,5,7,1561
"De 50 y más años (169)",2003,1984,74,82,138,164,437,426,352,311,19,12069
