"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"De 06 a 14 años (056)",144,134,6,4,
"Empleado (057)",16,14,2,,
"Obrero (058)",26,20,3,3,
"Trabajador independiente (059)",28,28,,,
"Trabajador familiar no remunerado (061)",41,39,1,1,
"Trabajador del hogar (062)",33,33,,,
"De 15 a 29 años (064)",2173,1634,253,120,166
"Empleado (065)",656,277,165,79,135
"Obrero (066)",373,252,55,36,30
"Trabajador independiente (067)",799,775,24,,
"Empleador o patrono (068)",23,17,2,4,
"Trabajador familiar no remunerado (069)",161,152,7,1,1
"Trabajador del hogar (070)",161,161,,,
"De 30 a 44 años (072)",2590,1661,328,247,354
"Empleado (073)",1103,308,264,216,315
"Obrero (074)",284,195,24,27,38
"Trabajador independiente (075)",999,969,30,,
"Empleador o patrono (076)",29,23,4,2,
"Trabajador familiar no remunerado (077)",111,102,6,2,1
"Trabajador del hogar (078)",64,64,,,
"De 45 a 64 años (080)",1766,1310,155,129,172
"Empleado (081)",501,131,102,116,152
"Obrero (082)",191,141,23,9,18
"Trabajador independiente (083)",922,897,25,,
"Empleador o patrono (084)",22,16,3,1,2
"Trabajador familiar no remunerado (085)",76,71,2,3,
"Trabajador del hogar (086)",54,54,,,
"De 65 y más años (088)",535,508,14,6,7
"Empleado (089)",18,6,4,5,3
"Obrero (090)",49,44,,1,4
"Trabajador independiente (091)",402,394,8,,
"Empleador o patrono (092)",10,8,2,,
"Trabajador familiar no remunerado (093)",38,38,,,
"Trabajador del hogar (094)",18,18,,,
,,,,,
"RURAL (096)",16658,15863,567,118,110
"Empleado (097)",472,261,127,28,56
"Obrero (098)",2468,2150,186,78,54
"Trabajador independiente (099)",10383,10213,170,,
"Empleador o patrono (100)",250,240,9,1,
"Trabajador familiar no remunerado (101)",2697,2611,75,11,
"Trabajador del hogar (102)",388,388,,,
"De 06 a 14 años (104)",434,413,18,3,
"Empleado (105)",2,2,,,
"Obrero (106)",41,39,,2,
"Trabajador independiente (107)",110,107,3,,
"Empleador o patrono (108)",2,2,,,
"Trabajador familiar no remunerado (109)",260,244,15,1,
"Trabajador del hogar (110)",19,19,,,
"De 15 a 29 años (112)",5702,5406,201,53,42
"Empleado (113)",171,97,35,12,27
"Obrero (114)",984,866,69,34,15
"Trabajador independiente (115)",2791,2733,58,,
"Empleador o patrono (116)",73,71,1,1,
"Trabajador familiar no remunerado (117)",1531,1487,38,6,
"Trabajador del hogar (118)",152,152,,,
"De 30 a 44 años (120)",5143,4825,229,42,47
"Empleado (121)",221,111,74,13,23
"Obrero (122)",754,631,73,26,24
"Trabajador independiente (123)",3473,3411,62,,
"Empleador o patrono (124)",74,69,5,,
"Trabajador familiar no remunerado (125)",504,486,15,3,
"Trabajador del hogar (126)",117,117,,,
"De 45 a 64 años (128)",3871,3731,101,20,19
"Empleado (129)",72,45,18,3,6
"Obrero (130)",519,453,37,16,13
"Trabajador independiente (131)",2844,2806,38,,
"Empleador o patrono (132)",75,73,2,,
"Trabajador familiar no remunerado (133)",288,281,6,1,
"Trabajador del hogar (134)",73,73,,,
"De 65 y más años (136)",1508,1488,18,,2
"Empleado (137)",6,6,,,
"Obrero (138)",170,161,7,,2
"Trabajador independiente (139)",1165,1156,9,,
"Empleador o patrono (140)",26,25,1,,
"Trabajador familiar no remunerado (141)",114,113,1,,
"Trabajador del hogar (142)",27,27,,,
