"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",45,,,,,,33,12
"De 20 a 24 años (063)",201,,,,,1,125,75
"De 25 a 29 años (064)",207,,,,,10,128,69
"De 30 a 34 años (065)",259,,,,,45,141,73
"De 35 a 39 años (066)",273,,,,1,73,154,45
"De 40 a 44 años (067)",243,,,,10,104,89,40
"De 45 a 49 años (068)",192,,,1,28,99,35,29
"De 50 y más años (069)",645,14,45,98,165,118,12,193
"PEA (070)",898,,4,27,73,228,343,223
"De 15 a 19 años (072)",12,,,,,,11,1
"De 20 a 24 años (073)",80,,,,,,42,38
"De 25 a 29 años (074)",88,,,,,5,52,31
"De 30 a 34 años (075)",142,,,,,25,76,41
"De 35 a 39 años (076)",143,,,,1,38,83,21
"De 40 a 44 años (077)",152,,,,6,65,57,24
"De 45 a 49 años (078)",100,,,,14,54,15,17
"De 50 y más años (079)",181,,4,27,52,41,7,50
"Ocupada (080)",870,,3,27,73,223,328,216
"De 15 a 19 años (082)",12,,,,,,11,1
"De 20 a 24 años (083)",75,,,,,,39,36
"De 25 a 29 años (084)",83,,,,,5,48,30
"De 30 a 34 años (085)",139,,,,,23,76,40
"De 35 a 39 años (086)",136,,,,1,37,79,19
"De 40 a 44 años (087)",148,,,,6,64,54,24
"De 45 a 49 años (088)",98,,,,14,54,14,16
"De 50 y más años (089)",179,,3,27,52,40,7,50
"Desocupada (090)",28,,1,,,5,15,7
"De 20 a 24 años (093)",5,,,,,,3,2
"De 25 a 29 años (094)",5,,,,,,4,1
"De 30 a 34 años (095)",3,,,,,2,,1
"De 35 a 39 años (096)",7,,,,,1,4,2
"De 40 a 44 años (097)",4,,,,,1,3,
"De 45 a 49 años (098)",2,,,,,,1,1
"De 50 y más años (099)",2,,1,,,1,,
"No PEA (100)",1168,14,41,72,131,222,374,314
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",33,,,,,,22,11
"De 20 a 24 años (103)",121,,,,,1,83,37
"De 25 a 29 años (104)",119,,,,,5,76,38
"De 30 a 34 años (105)",117,,,,,20,65,32
"De 35 a 39 años (106)",130,,,,,35,71,24
"De 40 a 44 años (107)",91,,,,4,39,32,16
"De 45 a 49 años (108)",92,,,1,14,45,20,12
"De 50 y más años (109)",464,14,41,71,113,77,5,143
,,,,,,,,
"RURAL (120)",5592,19,128,321,522,1059,2246,1297
"De 12 a 14 años (121)",10,,,,,,,10
"De 15 a 19 años (122)",165,,,,,,99,66
"De 20 a 24 años (123)",600,,,,,1,385,214
"De 25 a 29 años (124)",513,,,,,20,385,108
"De 30 a 34 años (125)",618,,,,,61,457,100
"De 35 a 39 años (126)",618,,,,3,136,397,82
"De 40 a 44 años (127)",596,,,,7,202,320,67
"De 45 a 49 años (128)",519,,,2,29,251,165,72
"De 50 y más años (129)",1953,19,128,319,483,388,38,578
"PEA (130)",1320,,25,71,117,264,549,294
"De 15 a 19 años (132)",24,,,,,,15,9
"De 20 a 24 años (133)",156,,,,,,101,55
"De 25 a 29 años (134)",132,,,,,9,86,37
"De 30 a 34 años (135)",153,,,,,13,112,28
"De 35 a 39 años (136)",150,,,,1,32,91,26
"De 40 a 44 años (137)",173,,,,4,58,89,22
"De 45 a 49 años (138)",130,,,1,7,60,41,21
"De 50 y más años (139)",402,,25,70,105,92,14,96
"Ocupada (140)",1295,,25,70,115,260,542,283
"De 15 a 19 años (142)",23,,,,,,14,9
"De 20 a 24 años (143)",150,,,,,,97,53
"De 25 a 29 años (144)",130,,,,,9,85,36
"De 30 a 34 años (145)",151,,,,,13,112,26
"De 35 a 39 años (146)",148,,,,1,32,91,24
"De 40 a 44 años (147)",170,,,,4,56,88,22
"De 45 a 49 años (148)",128,,,1,7,59,41,20
"De 50 y más años (149)",395,,25,69,103,91,14,93
"Desocupada (150)",25,,,1,2,4,7,11
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",6,,,,,,4,2
"De 25 a 29 años (154)",2,,,,,,1,1
"De 30 a 34 años (155)",2,,,,,,,2
"De 35 a 39 años (156)",2,,,,,,,2
"De 40 a 44 años (157)",3,,,,,2,1,
"De 45 a 49 años (158)",2,,,,,1,,1
"De 50 y más años (159)",7,,,1,2,1,,3
"No PEA (160)",4272,19,103,250,405,795,1697,1003
"De 12 a 14 años (161)",10,,,,,,,10
"De 15 a 19 años (162)",141,,,,,,84,57
"De 20 a 24 años (163)",444,,,,,1,284,159
"De 25 a 29 años (164)",381,,,,,11,299,71
"De 30 a 34 años (165)",465,,,,,48,345,72
"De 35 a 39 años (166)",468,,,,2,104,306,56
"De 40 a 44 años (167)",423,,,,3,144,231,45
"De 45 a 49 años (168)",389,,,1,22,191,124,51
"De 50 y más años (169)",1551,19,103,249,378,296,24,482
