"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,,,,,2,,,,,
"Comercio al por mayor (170)",3,,,,,3,,,,,,,
"Comercio al por menor (171)",10,,,,,6,,,,4,,,
"Hoteles y restaurantes (172)",2,,,,,1,,,,1,,,
"Trans., almac. y comunicaciones (173)",9,,,,,,,,8,1,,,
"Activid.inmobil., empres. y alquileres (175)",7,,,,2,3,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",10,1,,,5,,,,,4,,,
"Enseñanza (177)",32,,29,,1,,,,1,1,,,
"Servicios sociales y de salud (178)",2,,1,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",3,,,,,,,,,3,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",9,,,,,,,,,,,9,
"Desocupado (183)",114,,,,,,,,,,,,114
"Mujeres (184)",298,,21,1,8,31,71,,,149,,11,6
"Agric., ganadería, caza y silvicultura (185)",190,,,,,,71,,,119,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Construcción (190)",3,,,,,,,,,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",24,,1,,,21,,,,2,,,
"Comercio al por menor (194)",24,,1,,,21,,,,2,,,
"Hoteles y restaurantes (195)",14,,,,,10,,,,4,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,,,1,6,,,,,1,,,
"Enseñanza (200)",21,,20,,,,,,,1,,,
"Servicios sociales y de salud (201)",4,,,,1,,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,,,,,,,3,,,
"Hogares privados con servicio doméstico (203)",11,,,,,,,,,11,,,
"Actividad economica no especificada (205)",11,,,,,,,,,,,11,
"Desocupado (206)",6,,,,,,,,,,,,6
