"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",24,81,76,3,93.8,3.7,
"De 40 a 44 años (037)",25,87,85,,97.7,,
"De 45 a 49 años (038)",25,107,102,,95.3,,
"De 50 y más años (039)",14,85,68,,80,,
"No PEA (040)",15286,31067,28918,1108,93.1,3.6,
"De 12 a 14 años (041)",2340,25,24,10,96,40,
"De 15 a 19 años (042)",3176,693,676,206,97.5,29.7,
"De 20 a 24 años (043)",2247,2191,2124,305,96.9,13.9,
"De 25 a 29 años (044)",1742,3202,3141,242,98.1,7.6,
"De 30 a 34 años (045)",1369,3726,3601,197,96.6,5.3,
"De 35 a 39 años (046)",1075,3687,3557,107,96.5,2.9,
"De 40 a 44 años (047)",845,3441,3268,38,95,1.1,
"De 45 a 49 años (048)",644,3042,2810,2,92.4,0.1,
"De 50 y más años (049)",1848,11060,9717,1,87.9,,
,,,,,,,
"URBANA (060)",23403,48521,45584,1380,93.9,2.8,
"De 12 a 14 años (061)",2167,21,20,4,95.2,19,
"De 15 a 19 años (062)",3796,797,770,207,96.6,26,
"De 20 a 24 años (063)",3570,2945,2858,355,97,12.1,
"De 25 a 29 años (064)",3122,4853,4764,325,98.2,6.7,
"De 30 a 34 años (065)",2629,6139,5954,277,97,4.5,
"De 35 a 39 años (066)",2329,6910,6706,152,97,2.2,
"De 40 a 44 años (067)",1854,6731,6417,51,95.3,0.8,
"De 45 a 49 años (068)",1340,5619,5257,8,93.6,0.1,
"De 50 y más años (069)",2596,14506,12838,1,88.5,,
"PEA (070)",10435,23378,22103,467,94.5,2,
"De 12 a 14 años (071)",133,3,3,,100,,
"De 15 a 19 años (072)",1026,255,242,43,94.9,16.9,
"De 20 a 24 años (073)",1662,1185,1152,108,97.2,9.1,
"De 25 a 29 años (074)",1672,2267,2226,118,98.2,5.2,
"De 30 a 34 años (075)",1476,3071,2984,106,97.2,3.5,
"De 35 a 39 años (076)",1439,3941,3829,62,97.2,1.6,
"De 40 a 44 años (077)",1148,3983,3797,24,95.3,0.6,
"De 45 a 49 años (078)",820,3235,3045,6,94.1,0.2,
"De 50 y más años (079)",1059,5438,4825,,88.7,,
"Ocupada (080)",10094,22752,21514,450,94.6,2,
"De 12 a 14 años (081)",126,3,3,,100,,
"De 15 a 19 años (082)",964,235,224,39,95.3,16.6,
"De 20 a 24 años (083)",1576,1111,1078,102,97,9.2,
"De 25 a 29 años (084)",1613,2183,2143,117,98.2,5.4,
"De 30 a 34 años (085)",1433,2970,2888,103,97.2,3.5,
"De 35 a 39 años (086)",1415,3860,3753,59,97.2,1.5,
"De 40 a 44 años (087)",1124,3899,3715,24,95.3,0.6,
"De 45 a 49 años (088)",798,3138,2953,6,94.1,0.2,
"De 50 y más años (089)",1045,5353,4757,,88.9,,
"Desocupada (090)",341,626,589,17,94.1,2.7,
"De 12 a 14 años (091)",7,,,,,,
"De 15 a 19 años (092)",62,20,18,4,90,20,
"De 20 a 24 años (093)",86,74,74,6,100,8.1,
"De 25 a 29 años (094)",59,84,83,1,98.8,1.2,
"De 30 a 34 años (095)",43,101,96,3,95,3,
"De 35 a 39 años (096)",24,81,76,3,93.8,3.7,
"De 40 a 44 años (097)",24,84,82,,97.6,,
"De 45 a 49 años (098)",22,97,92,,94.8,,
"De 50 y más años (099)",14,85,68,,80,,
"No PEA (100)",12968,25143,23481,913,93.4,3.6,
"De 12 a 14 años (101)",2034,18,17,4,94.4,22.2,
"De 15 a 19 años (102)",2770,542,528,164,97.4,30.3,
"De 20 a 24 años (103)",1908,1760,1706,247,96.9,14,
"De 25 a 29 años (104)",1450,2586,2538,207,98.1,8,
"De 30 a 34 años (105)",1153,3068,2970,171,96.8,5.6,
"De 35 a 39 años (106)",890,2969,2877,90,96.9,3,
"De 40 a 44 años (107)",706,2748,2620,27,95.3,1,
"De 45 a 49 años (108)",520,2384,2212,2,92.8,0.1,
"De 50 y más años (109)",1537,9068,8013,1,88.4,,
,,,,,,,
"RURAL (120)",3692,10013,9149,277,91.4,2.8,
"De 12 a 14 años (121)",320,7,7,6,100,85.7,
"De 15 a 19 años (122)",545,211,208,47,98.6,22.3,
"De 20 a 24 años (123)",598,693,674,82,97.3,11.8,
"De 25 a 29 años (124)",519,999,969,59,97,5.9,
"De 30 a 34 años (125)",384,1107,1057,42,95.5,3.8,
"De 35 a 39 años (126)",341,1255,1192,27,95,2.2,
"De 40 a 44 años (127)",270,1284,1207,13,94,1,
"De 45 a 49 años (128)",220,1167,1070,1,91.7,0.1,
"De 50 y más años (129)",495,3290,2765,,84,,
"PEA (130)",1374,4089,3712,81,90.8,2,
"De 12 a 14 años (131)",14,,,,,,
"De 15 a 19 años (132)",139,60,60,5,100,8.3,
"De 20 a 24 años (133)",259,262,256,24,97.7,9.2,
"De 25 a 29 años (134)",227,383,366,24,95.6,6.3,
"De 30 a 34 años (135)",168,449,426,16,94.9,3.6,
"De 35 a 39 años (136)",156,537,512,9,95.3,1.7,
"De 40 a 44 años (137)",131,591,559,2,94.6,0.3,
"De 45 a 49 años (138)",96,509,472,1,92.7,0.2,
"De 50 y más años (139)",184,1298,1061,,81.7,,
"Ocupada (140)",1347,4046,3670,79,90.7,2,
"De 12 a 14 años (141)",13,,,,,,
"De 15 a 19 años (142)",134,55,55,4,100,7.3,
"De 20 a 24 años (143)",249,249,243,23,97.6,9.2,
"De 25 a 29 años (144)",222,378,361,24,95.5,6.3,
"De 30 a 34 años (145)",166,442,420,16,95,3.6,
"De 35 a 39 años (146)",156,537,512,9,95.3,1.7,
"De 40 a 44 años (147)",130,588,556,2,94.6,0.3,
"De 45 a 49 años (148)",93,499,462,1,92.6,0.2,
"De 50 y más años (149)",184,1298,1061,,81.7,,
"Desocupada (150)",27,43,42,2,97.7,4.7,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",5,5,5,1,100,20,
"De 20 a 24 años (153)",10,13,13,1,100,7.7,
"De 25 a 29 años (154)",5,5,5,,100,,
"De 30 a 34 años (155)",2,7,6,,85.7,,
"De 40 a 44 años (157)",1,3,3,,100,,
"De 45 a 49 años (158)",3,10,10,,100,,
"No PEA (160)",2318,5924,5437,196,91.8,3.3,
"De 12 a 14 años (161)",306,7,7,6,100,85.7,
"De 15 a 19 años (162)",406,151,148,42,98,27.8,
"De 20 a 24 años (163)",339,431,418,58,97,13.5,
"De 25 a 29 años (164)",292,616,603,35,97.9,5.7,
"De 30 a 34 años (165)",216,658,631,26,95.9,4,
"De 35 a 39 años (166)",185,718,680,18,94.7,2.5,
"De 40 a 44 años (167)",139,693,648,11,93.5,1.6,
"De 45 a 49 años (168)",124,658,598,,90.9,,
"De 50 y más años (169)",311,1992,1704,,85.5,,
