"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",545,20,153,167,146,59
"Ocupación no especificada (037)",46,,15,13,12,6
"Desocupado (038)",21,1,10,9,1,
,,,,,,
"URBANA (039)",2416,51,605,902,646,212
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",18,,,12,5,1
"Profes., científicos e intelectuales (041)",318,,49,176,91,2
"Técnicos de nivel medio y trab.asimilados (042)",62,,15,28,13,6
"Jefes y empleados de oficina (043)",84,,26,40,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",212,3,48,89,53,19
"Agricult.trabaj. calif. agrop. y pesqueros (045)",632,5,113,193,218,103
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",84,1,24,28,18,13
"Obreros construc., conf., papel, fab., instr. (047)",139,1,45,61,31,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",714,40,236,216,163,59
"Otra (049)",5,,2,3,,
"Ocupación no especificada (050)",71,1,19,23,21,7
"Desocupado (051)",77,,28,33,15,1
"Hombres (052)",1511,35,377,569,410,120
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,,,11,3,1
"Profes., científicos e intelectuales (054)",187,,11,107,67,2
"Técnicos de nivel medio y trab.asimilados (055)",41,,10,17,10,4
"Jefes y empleados de oficina (056)",55,,9,31,15,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",59,2,16,22,11,8
"Agricult.trabaj. calif. agrop. y pesqueros (058)",418,3,76,135,142,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",68,1,22,21,16,8
"Obreros construc., conf., papel, fab., instr. (060)",133,1,43,58,30,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",433,27,160,123,92,31
"Otra (062)",5,,2,3,,
"Ocupación no especificada (063)",30,1,7,11,9,2
"Desocupado (064)",67,,21,30,15,1
"Mujeres (065)",905,16,228,333,236,92
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,1,2,
"Profes., científicos e intelectuales (067)",131,,38,69,24,
"Técnicos de nivel medio y trab.asimilados (068)",21,,5,11,3,2
"Jefes y empleados de oficina (069)",29,,17,9,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",153,1,32,67,42,11
"Agricult.trabaj. calif. agrop. y pesqueros (071)",214,2,37,58,76,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",16,,2,7,2,5
"Obreros construc., conf., papel, fab., instr. (073)",6,,2,3,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",281,13,76,93,71,28
"Ocupación no especificada (076)",41,,12,12,12,5
"Desocupado (077)",10,,7,3,,
,,,,,,
"RURAL (078)",1331,25,325,423,399,159
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,,1,3,,
"Profes., científicos e intelectuales (080)",22,,7,8,7,
"Técnicos de nivel medio y trab.asimilados (081)",5,,,2,3,
"Jefes y empleados de oficina (082)",2,,,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",21,,8,5,8,
"Agricult.trabaj. calif. agrop. y pesqueros (084)",581,2,97,174,209,99
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",20,,8,7,2,3
"Obreros construc., conf., papel, fab., instr. (086)",27,,6,16,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",542,17,168,165,138,54
"Ocupación no especificada (089)",10,,6,3,,1
"Desocupado (090)",97,6,24,39,26,2
"Hombres (091)",831,15,197,277,247,95
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,,1,3,,
"Profes., científicos e intelectuales (093)",15,,4,4,7,
"Técnicos de nivel medio y trab.asimilados (094)",5,,,2,3,
"Jefes y empleados de oficina (095)",2,,,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",5,,2,,3,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",387,,63,119,138,67
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",19,,7,7,2,3
"Obreros construc., conf., papel, fab., instr. (099)",25,,5,15,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",278,10,91,91,63,23
"Ocupación no especificada (102)",5,,3,2,,
"Desocupado (103)",86,5,21,33,25,2
"Mujeres (104)",500,10,128,146,152,64
"Profes., científicos e intelectuales (106)",7,,3,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",16,,6,5,5,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",194,2,34,55,71,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",1,,1,,,
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",264,7,77,74,75,31
"Ocupación no especificada (115)",5,,3,1,,1
"Desocupado (116)",11,1,3,6,1,
