"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",156,54,4,88,5,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6997,3,,6691,303,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",259,,176,70,6,7,,
"Obreros construc.,conf.,papel, fab., instr. (099)",358,14,145,191,1,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4256,39,2988,43,1,1176,9,
"Otra (101)",15,15,,,,,,
"Ocupaciñn no especificada (102)",45,8,18,9,,10,,
"Desocupado (103)",262,,,,,,,262
"Mujeres (104)",2088,197,272,721,30,636,187,45
"Profes., científicos e intelectuales (106)",99,94,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",23,21,,2,,,,
"Jefes y empleados de oficina (108)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",210,24,11,144,6,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",474,,,455,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,4,7,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,2,2,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1061,7,239,70,2,556,187,
"Ocupaciñn no especificada (115)",142,33,16,36,3,54,,
"Desocupado (116)",45,,,,,,,45
