"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (063)",1688,1526,103,30,29
"Secundaria (064)",1884,1594,157,64,69
"Superior no univ. incompleta (065)",221,145,27,16,33
"Superior no univ. completa (066)",349,171,32,26,120
"Superior univ. incompleta (067)",151,91,13,15,32
"Superior univ. completa (068)",443,148,39,53,203
"De 06 a 14 años (070)",53,45,8,,
"Sin nivel (071)",2,2,,,
"Primaria (073)",29,24,5,,
"Secundaria (074)",22,19,3,,
"De 15 a 29 años (080)",1396,1099,123,62,112
"Sin nivel (081)",42,38,4,,
"Educación inicial (082)",2,2,,,
"Primaria (083)",237,211,19,7,
"Secundaria (084)",764,650,68,32,14
"Superior no univ. incompleta (085)",87,61,11,3,12
"Superior no univ. completa (086)",111,63,11,6,31
"Superior univ. incompleta (087)",54,37,4,4,9
"Superior univ. completa (088)",99,37,6,10,46
"De 30 a 44 años (090)",1868,1416,144,82,226
"Sin nivel (091)",67,61,2,2,2
"Educación inicial (092)",4,4,,,
"Primaria (093)",581,520,40,10,11
"Secundaria (094)",691,588,55,22,26
"Superior no univ. incompleta (095)",83,53,11,5,14
"Superior no univ. completa (096)",160,79,10,11,60
"Superior univ. incompleta (097)",65,36,8,6,15
"Superior univ. completa (098)",217,75,18,26,98
"De 45 a 64 años (100)",1441,1132,106,58,145
"Sin nivel (101)",140,128,11,1,
"Primaria (103)",655,595,33,11,16
"Secundaria (104)",378,310,30,10,28
"Superior no univ. incompleta (105)",48,28,5,8,7
"Superior no univ. completa (106)",72,23,11,9,29
"Superior univ. incompleta (107)",32,18,1,5,8
"Superior univ. completa (108)",116,30,15,14,57
"De 65 y más años (110)",325,305,10,5,5
"Sin nivel (111)",90,87,3,,
"Primaria (113)",186,176,6,2,2
"Secundaria (114)",29,27,1,,1
"Superior no univ. incompleta (115)",3,3,,,
"Superior no univ. completa (116)",6,6,,,
"Superior univ. completa (118)",11,6,,3,2
,,,,,
"RURAL (120)",10795,10122,468,82,123
"Sin nivel (121)",1534,1480,47,3,4
"Educación inicial (122)",17,17,,,
"Primaria (123)",6688,6391,252,26,19
"Secundaria (124)",2209,2027,135,29,18
"Superior no univ. incompleta (125)",83,66,8,2,7
"Superior no univ. completa (126)",128,72,15,11,30
"Superior univ. incompleta (127)",37,29,2,3,3
"Superior univ. completa (128)",99,40,9,8,42
"De 06 a 14 años (130)",293,277,15,1,
"Sin nivel (131)",29,28,1,,
"Educación inicial (132)",5,5,,,
"Primaria (133)",218,208,10,,
"Secundaria (134)",41,36,4,1,
"De 15 a 29 años (140)",3626,3370,185,35,36
"Sin nivel (141)",211,203,8,,
"Educación inicial (142)",8,8,,,
"Primaria (143)",2017,1918,84,12,3
"Secundaria (144)",1249,1149,79,15,6
"Superior no univ. incompleta (145)",40,32,4,1,3
"Superior no univ. completa (146)",64,40,8,4,12
"Superior univ. incompleta (147)",13,11,,1,1
"Superior univ. completa (148)",24,9,2,2,11
"De 30 a 44 años (150)",3307,3094,135,26,52
"Sin nivel (151)",396,381,10,1,4
"Educación inicial (152)",4,4,,,
"Primaria (153)",2196,2106,78,6,6
"Secundaria (154)",586,536,34,9,7
"Superior no univ. incompleta (155)",26,21,3,,2
"Superior no univ. completa (156)",39,18,4,6,11
"Superior univ. incompleta (157)",14,10,2,2,
"Superior univ. completa (158)",46,18,4,2,22
"De 45 a 64 años (160)",2554,2392,110,18,34
"Sin nivel (161)",520,499,20,1,
"Primaria (163)",1654,1571,67,7,9
"Secundaria (164)",304,279,16,4,5
"Superior no univ. incompleta (165)",16,12,1,1,2
"Superior no univ. completa (166)",22,11,3,1,7
"Superior univ. incompleta (167)",10,8,,,2
"Superior univ. completa (168)",28,12,3,4,9
"De 65 y más años (170)",1015,989,23,2,1
"Sin nivel (171)",378,369,8,1,
"Primaria (173)",603,588,13,1,1
"Secundaria (174)",29,27,2,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",3,3,,,
"Superior univ. completa (178)",1,1,,,
