"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",721,,,4,177,341,65,134
"De 50 y más años (049)",3252,103,353,761,866,351,14,804
,,,,,,,,
"URBANA (060)",14423,95,362,908,1574,3110,4195,4179
"De 12 a 14 años (061)",23,,,,,,1,22
"De 15 a 19 años (062)",328,,,,,,170,158
"De 20 a 24 años (063)",1458,,,,,9,726,723
"De 25 a 29 años (064)",1876,,,,,127,1008,741
"De 30 a 34 años (065)",2029,,,,,431,1016,582
"De 35 a 39 años (066)",1797,,,,26,649,757,365
"De 40 a 44 años (067)",1595,,,1,99,755,378,362
"De 45 a 49 años (068)",1243,,,5,285,591,116,246
"De 50 y más años (069)",4074,95,362,902,1164,548,23,980
"PEA (070)",6117,4,48,246,637,1651,1649,1882
"De 12 a 14 años (071)",2,,,,,,1,1
"De 15 a 19 años (072)",72,,,,,,35,37
"De 20 a 24 años (073)",511,,,,,8,213,290
"De 25 a 29 años (074)",841,,,,,71,381,389
"De 30 a 34 años (075)",948,,,,,215,421,312
"De 35 a 39 años (076)",941,,,,14,367,342,218
"De 40 a 44 años (077)",873,,,,57,422,187,207
"De 45 a 49 años (078)",638,,,2,136,312,58,130
"De 50 y más años (079)",1291,4,48,244,430,256,11,298
"Ocupada (080)",5883,4,45,244,628,1599,1581,1782
"De 12 a 14 años (081)",2,,,,,,1,1
"De 15 a 19 años (082)",66,,,,,,32,34
"De 20 a 24 años (083)",469,,,,,8,200,261
"De 25 a 29 años (084)",794,,,,,66,363,365
"De 30 a 34 años (085)",903,,,,,205,401,297
"De 35 a 39 años (086)",910,,,,13,354,333,210
"De 40 a 44 años (087)",852,,,,57,411,184,200
"De 45 a 49 años (088)",620,,,2,135,303,57,123
"De 50 y más años (089)",1267,4,45,242,423,252,10,291
"Desocupada (090)",234,,3,2,9,52,68,100
"De 15 a 19 años (092)",6,,,,,,3,3
"De 20 a 24 años (093)",42,,,,,,13,29
"De 25 a 29 años (094)",47,,,,,5,18,24
"De 30 a 34 años (095)",45,,,,,10,20,15
"De 35 a 39 años (096)",31,,,,1,13,9,8
"De 40 a 44 años (097)",21,,,,,11,3,7
"De 45 a 49 años (098)",18,,,,1,9,1,7
"De 50 y más años (099)",24,,3,2,7,4,1,7
"No PEA (100)",8306,91,314,662,937,1459,2546,2297
"De 12 a 14 años (101)",21,,,,,,,21
"De 15 a 19 años (102)",256,,,,,,135,121
"De 20 a 24 años (103)",947,,,,,1,513,433
"De 25 a 29 años (104)",1035,,,,,56,627,352
"De 30 a 34 años (105)",1081,,,,,216,595,270
"De 35 a 39 años (106)",856,,,,12,282,415,147
"De 40 a 44 años (107)",722,,,1,42,333,191,155
"De 45 a 49 años (108)",605,,,3,149,279,58,116
"De 50 y más años (109)",2783,91,314,658,734,292,12,682
,,,,,,,,
"RURAL (120)",1934,12,44,134,256,421,530,537
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",49,,,,,,27,22
"De 20 a 24 años (123)",184,,,,,,97,87
"De 25 a 29 años (124)",253,,,,,18,131,104
"De 30 a 34 años (125)",231,,,,,49,122,60
"De 35 a 39 años (126)",194,,,,5,73,80,36
"De 40 a 44 años (127)",203,,,1,15,92,56,39
"De 45 a 49 años (128)",187,,,1,48,98,12,28
"De 50 y más años (129)",631,12,44,132,188,91,5,159
"PEA (130)",631,,5,30,82,164,171,179
"De 15 a 19 años (132)",6,,,,,,4,2
"De 20 a 24 años (133)",51,,,,,,25,26
"De 25 a 29 años (134)",84,,,,,7,34,43
"De 30 a 34 años (135)",90,,,,,22,41,27
"De 35 a 39 años (136)",68,,,,1,21,32,14
"De 40 a 44 años (137)",99,,,1,5,46,27,20
"De 45 a 49 años (138)",71,,,,20,36,5,10
"De 50 y más años (139)",162,,5,29,56,32,3,37
"Ocupada (140)",616,,5,29,82,162,167,171
"De 15 a 19 años (142)",5,,,,,,3,2
"De 20 a 24 años (143)",46,,,,,,25,21
"De 25 a 29 años (144)",82,,,,,7,34,41
"De 30 a 34 años (145)",88,,,,,21,40,27
"De 35 a 39 años (146)",68,,,,1,21,32,14
"De 40 a 44 años (147)",96,,,1,5,45,25,20
"De 45 a 49 años (148)",71,,,,20,36,5,10
"De 50 y más años (149)",160,,5,28,56,32,3,36
"Desocupada (150)",15,,,1,,2,4,8
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",5,,,,,,,5
"De 25 a 29 años (154)",2,,,,,,,2
"De 30 a 34 años (155)",2,,,,,1,1,
"De 40 a 44 años (157)",3,,,,,1,2,
"De 50 y más años (159)",2,,,1,,,,1
"No PEA (160)",1303,12,39,104,174,257,359,358
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",43,,,,,,23,20
"De 20 a 24 años (163)",133,,,,,,72,61
"De 25 a 29 años (164)",169,,,,,11,97,61
"De 30 a 34 años (165)",141,,,,,27,81,33
"De 35 a 39 años (166)",126,,,,4,52,48,22
"De 40 a 44 años (167)",104,,,,10,46,29,19
"De 45 a 49 años (168)",116,,,1,28,62,7,18
"De 50 y más años (169)",469,12,39,103,132,59,2,122
