"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Desocupado (183)",264,,,,,,,,,,,,264
"Mujeres (184)",641,1,69,2,8,55,58,9,3,245,,124,67
"Agric., ganadería, caza y silvicultura (185)",231,,,,1,,58,,1,171,,,
"Industrias manufactureras (188)",10,,,,,,,9,,1,,,
"Construcción (190)",7,,,,,,,,2,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",46,,,1,,41,,,,4,,,
"Comercio al por mayor (193)",3,,,,,3,,,,,,,
"Comercio al por menor (194)",43,,,1,,38,,,,4,,,
"Hoteles y restaurantes (195)",19,,,,,13,,,,6,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",8,1,,1,4,,,,,2,,,
"Enseñanza (200)",69,,67,,2,,,,,,,,
"Servicios sociales y de salud (201)",5,,2,,1,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",17,,,,,,,,,17,,,
"Hogares privados con servicio doméstico (203)",37,,,,,,,,,37,,,
"Actividad economica no especificada (205)",124,,,,,,,,,,,124,
"Desocupado (206)",67,,,,,,,,,,,,67
