"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",7490,6176,645,354,315
"Agric., ganadería, caza y silvicultura (045)",3236,3081,141,11,3
"Explotación de minas y canteras (047)",135,102,22,8,3
"Industrias manufactureras (048)",131,80,16,20,15
"Suministro de electricidad, gas y agua (049)",5,,,5,
"Construcción (050)",20,11,4,3,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1384,1344,36,4,
"Venta, mant.y rep. veh.autom y motoc. (052)",11,11,,,
"Comercio al por mayor (053)",37,36,,1,
"Comercio al por menor (054)",1336,1297,36,3,
"Hoteles y restaurantes (055)",487,450,36,1,
"Trans., almac. y comunicaciones (056)",32,28,,4,
"Intermediación financiera (057)",12,2,3,2,5
"Activid.inmobil., empres. y alquileres (058)",49,30,8,9,2
"Admin.pub. y defensa; p. segur soc.afil (059)",90,,,,90
"Enseñanza (060)",971,336,334,255,46
"Servicios sociales y de salud (061)",229,63,13,11,142
"Otras activ. serv.comun.soc y personales (062)",76,69,2,3,2
"Hogares privados con servicio doméstico (063)",244,244,,,
"Actividad economica no especificada (065)",389,336,30,18,5
,,,,,
"URBANA (066)",13922,10595,1592,916,819
"Agric., ganadería, caza y silvicultura (067)",5978,5575,360,39,4
"Pesca (068)",4,4,,,
"Explotación de minas y canteras (069)",489,261,167,50,11
"Industrias manufactureras (070)",449,343,43,39,24
"Suministro de electricidad, gas y agua (071)",11,3,,8,
"Construcción (072)",475,288,128,54,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2014,1917,84,12,1
"Venta, mant.y rep. veh.autom y motoc. (074)",93,81,9,2,1
"Comercio al por mayor (075)",79,71,6,2,
"Comercio al por menor (076)",1842,1765,69,8,
"Hoteles y restaurantes (077)",470,427,42,1,
"Trans., almac. y comunicaciones (078)",543,453,43,28,19
"Intermediación financiera (079)",29,10,7,3,9
"Activid.inmobil., empres. y alquileres (080)",214,122,40,42,10
"Admin.pub. y defensa; p. segur soc.afil (081)",374,,,,374
"Enseñanza (082)",1617,366,575,571,105
"Servicios sociales y de salud (083)",359,93,17,17,232
"Otras activ. serv.comun.soc y personales (084)",169,134,17,15,3
"Hogares privados con servicio doméstico (085)",223,223,,,
"Actividad economica no especificada (087)",504,376,69,37,22
"Hombres (088)",8738,6506,1095,597,540
"Agric., ganadería, caza y silvicultura (089)",4153,3865,253,31,4
"Pesca (090)",4,4,,,
"Explotación de minas y canteras (091)",473,251,162,49,11
"Industrias manufactureras (092)",336,277,29,20,10
"Suministro de electricidad, gas y agua (093)",11,3,,8,
"Construcción (094)",457,278,124,52,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",854,793,52,8,1
"Venta, mant.y rep. veh.autom y motoc. (096)",83,71,9,2,1
"Comercio al por mayor (097)",43,36,6,1,
"Comercio al por menor (098)",728,686,37,5,
"Hoteles y restaurantes (099)",84,73,11,,
"Trans., almac. y comunicaciones (100)",513,427,43,24,19
"Intermediación financiera (101)",17,8,4,1,4
"Activid.inmobil., empres. y alquileres (102)",170,94,34,34,8
"Admin.pub. y defensa; p. segur soc.afil (103)",302,,,,302
"Enseñanza (104)",833,131,313,330,59
"Servicios sociales y de salud (105)",151,39,5,6,101
"Otras activ. serv.comun.soc y personales (106)",103,75,15,12,1
"Hogares privados con servicio doméstico (107)",16,16,,,
"Actividad economica no especificada (109)",261,172,50,22,17
"Mujeres (110)",5184,4089,497,319,279
"Agric., ganadería, caza y silvicultura (111)",1825,1710,107,8,
"Explotación de minas y canteras (113)",16,10,5,1,
"Industrias manufactureras (114)",113,66,14,19,14
"Construcción (116)",18,10,4,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1160,1124,32,4,
"Venta, mant.y rep. veh.autom y motoc. (118)",10,10,,,
"Comercio al por mayor (119)",36,35,,1,
"Comercio al por menor (120)",1114,1079,32,3,
"Hoteles y restaurantes (121)",386,354,31,1,
"Trans., almac. y comunicaciones (122)",30,26,,4,
"Intermediación financiera (123)",12,2,3,2,5
"Activid.inmobil., empres. y alquileres (124)",44,28,6,8,2
"Admin.pub. y defensa; p. segur soc.afil (125)",72,,,,72
"Enseñanza (126)",784,235,262,241,46
"Servicios sociales y de salud (127)",208,54,12,11,131
"Otras activ. serv.comun.soc y personales (128)",66,59,2,3,2
"Hogares privados con servicio doméstico (129)",207,207,,,
"Actividad economica no especificada (131)",243,204,19,15,5
,,,,,
"RURAL (132)",9658,8098,949,372,239
"Agric., ganadería, caza y silvicultura (133)",5805,5638,139,22,6
"Pesca (134)",1,1,,,
"Explotación de minas y canteras (135)",2138,1186,557,273,122
"Industrias manufactureras (136)",73,63,6,2,2
"Suministro de electricidad, gas y agua (137)",21,1,,20,
"Construcción (138)",112,77,27,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",403,388,15,,
"Venta, mant.y rep. veh.autom y motoc. (140)",13,13,,,
"Comercio al por mayor (141)",6,6,,,
"Comercio al por menor (142)",384,369,15,,
"Hoteles y restaurantes (143)",117,111,6,,
"Trans., almac. y comunicaciones (144)",120,99,11,6,4
"Intermediación financiera (145)",1,1,,,
"Activid.inmobil., empres. y alquileres (146)",23,14,6,3,
"Admin.pub. y defensa; p. segur soc.afil (147)",85,,,,85
"Enseñanza (148)",316,146,145,24,1
"Servicios sociales y de salud (149)",40,22,1,,17
"Otras activ. serv.comun.soc y personales (150)",35,32,3,,
"Hogares privados con servicio doméstico (151)",53,53,,,
"Actividad economica no especificada (153)",315,266,33,15,1
"Hombres (154)",7352,6011,801,337,203
"Agric., ganadería, caza y silvicultura (155)",4394,4267,105,19,3
"Pesca (156)",1,1,,,
"Explotación de minas y canteras (157)",2019,1094,540,266,119
"Industrias manufactureras (158)",55,49,4,1,1
"Suministro de electricidad, gas y agua (159)",16,1,,15,
"Construcción (160)",110,76,27,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",179,168,11,,
"Venta, mant.y rep. veh.autom y motoc. (162)",12,12,,,
"Comercio al por mayor (163)",5,5,,,
"Comercio al por menor (164)",162,151,11,,
"Hoteles y restaurantes (165)",16,15,1,,
"Trans., almac. y comunicaciones (166)",118,97,11,6,4
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",18,12,4,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",67,,,,67
"Enseñanza (170)",129,45,73,10,1
"Servicios sociales y de salud (171)",19,13,,,6
"Otras activ. serv.comun.soc y personales (172)",25,22,3,,
"Hogares privados con servicio doméstico (173)",16,16,,,
"Actividad economica no especificada (175)",169,134,22,12,1
"Mujeres (176)",2306,2087,148,35,36
"Agric., ganadería, caza y silvicultura (177)",1411,1371,34,3,3
"Explotación de minas y canteras (179)",119,92,17,7,3
"Industrias manufactureras (180)",18,14,2,1,1
"Suministro de electricidad, gas y agua (181)",5,,,5,
"Construcción (182)",2,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",224,220,4,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",222,218,4,,
"Hoteles y restaurantes (187)",101,96,5,,
"Trans., almac. y comunicaciones (188)",2,2,,,
"Activid.inmobil., empres. y alquileres (190)",5,2,2,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",18,,,,18
"Enseñanza (192)",187,101,72,14,
"Servicios sociales y de salud (193)",21,9,1,,11
"Otras activ. serv.comun.soc y personales (194)",10,10,,,
"Hogares privados con servicio doméstico (195)",37,37,,,
"Actividad economica no especificada (197)",146,132,11,3,
