"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",629,,,9,164,286,56,114
"De 50 y más años (049)",3358,200,502,854,772,217,10,803
,,,,,,,,
"URBANA (060)",13686,204,526,1059,1741,2710,3796,3650
"De 12 a 14 años (061)",11,,,,,,1,10
"De 15 a 19 años (062)",211,,,,,,111,100
"De 20 a 24 años (063)",1029,,,,,3,527,499
"De 25 a 29 años (064)",1599,,,,,82,972,545
"De 30 a 34 años (065)",1759,,,,1,333,981,444
"De 35 a 39 años (066)",1644,,,,24,589,714,317
"De 40 a 44 años (067)",1502,,,1,146,674,366,315
"De 45 a 49 años (068)",1298,,,24,342,586,108,238
"De 50 y más años (069)",4633,204,526,1034,1228,443,16,1182
"PEA (070)",6125,11,53,258,806,1522,1731,1744
"De 12 a 14 años (071)",2,,,,,,1,1
"De 15 a 19 años (072)",53,,,,,,28,25
"De 20 a 24 años (073)",437,,,,,1,197,239
"De 25 a 29 años (074)",758,,,,,45,418,295
"De 30 a 34 años (075)",892,,,,,185,462,245
"De 35 a 39 años (076)",918,,,,21,360,356,181
"De 40 a 44 años (077)",842,,,1,79,369,200,193
"De 45 a 49 años (078)",706,,,15,185,316,62,128
"De 50 y más años (079)",1517,11,53,242,521,246,7,437
"Ocupada (080)",5834,11,52,254,772,1455,1635,1655
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",49,,,,,,24,25
"De 20 a 24 años (083)",391,,,,,1,178,212
"De 25 a 29 años (084)",701,,,,,40,385,276
"De 30 a 34 años (085)",848,,,,,171,446,231
"De 35 a 39 años (086)",882,,,,21,347,340,174
"De 40 a 44 años (087)",817,,,1,75,361,196,184
"De 45 a 49 años (088)",676,,,15,175,304,59,123
"De 50 y más años (089)",1469,11,52,238,501,231,7,429
"Desocupada (090)",291,,1,4,34,67,96,89
"De 12 a 14 años (091)",1,,,,,,1,
"De 15 a 19 años (092)",4,,,,,,4,
"De 20 a 24 años (093)",46,,,,,,19,27
"De 25 a 29 años (094)",57,,,,,5,33,19
"De 30 a 34 años (095)",44,,,,,14,16,14
"De 35 a 39 años (096)",36,,,,,13,16,7
"De 40 a 44 años (097)",25,,,,4,8,4,9
"De 45 a 49 años (098)",30,,,,10,12,3,5
"De 50 y más años (099)",48,,1,4,20,15,,8
"No PEA (100)",7561,193,473,801,935,1188,2065,1906
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",158,,,,,,83,75
"De 20 a 24 años (103)",592,,,,,2,330,260
"De 25 a 29 años (104)",841,,,,,37,554,250
"De 30 a 34 años (105)",867,,,,1,148,519,199
"De 35 a 39 años (106)",726,,,,3,229,358,136
"De 40 a 44 años (107)",660,,,,67,305,166,122
"De 45 a 49 años (108)",592,,,9,157,270,46,110
"De 50 y más años (109)",3116,193,473,792,707,197,9,745
,,,,,,,,
"RURAL (120)",1166,8,39,90,143,256,358,272
"De 15 a 19 años (122)",24,,,,,,15,9
"De 20 a 24 años (123)",109,,,,,,66,43
"De 25 a 29 años (124)",129,,,,,13,87,29
"De 30 a 34 años (125)",144,,,,,32,81,31
"De 35 a 39 años (126)",149,,,,4,63,56,26
"De 40 a 44 años (127)",129,,,,13,58,35,23
"De 45 a 49 años (128)",93,,,,22,42,14,15
"De 50 y más años (129)",389,8,39,90,104,48,4,96
"PEA (130)",571,1,10,28,68,152,176,136
"De 15 a 19 años (132)",11,,,,,,9,2
"De 20 a 24 años (133)",52,,,,,,29,23
"De 25 a 29 años (134)",61,,,,,6,39,16
"De 30 a 34 años (135)",78,,,,,18,41,19
"De 35 a 39 años (136)",85,,,,3,37,28,17
"De 40 a 44 años (137)",81,,,,11,37,23,10
"De 45 a 49 años (138)",56,,,,15,26,4,11
"De 50 y más años (139)",147,1,10,28,39,28,3,38
"Ocupada (140)",549,1,10,28,64,144,170,132
"De 15 a 19 años (142)",11,,,,,,9,2
"De 20 a 24 años (143)",51,,,,,,29,22
"De 25 a 29 años (144)",58,,,,,6,37,15
"De 30 a 34 años (145)",75,,,,,18,39,18
"De 35 a 39 años (146)",81,,,,3,34,28,16
"De 40 a 44 años (147)",77,,,,10,36,21,10
"De 45 a 49 años (148)",54,,,,15,24,4,11
"De 50 y más años (149)",142,1,10,28,36,26,3,38
"Desocupada (150)",22,,,,4,8,6,4
"De 20 a 24 años (153)",1,,,,,,,1
"De 25 a 29 años (154)",3,,,,,,2,1
"De 30 a 34 años (155)",3,,,,,,2,1
"De 35 a 39 años (156)",4,,,,,3,,1
"De 40 a 44 años (157)",4,,,,1,1,2,
"De 45 a 49 años (158)",2,,,,,2,,
"De 50 y más años (159)",5,,,,3,2,,
"No PEA (160)",595,7,29,62,75,104,182,136
"De 15 a 19 años (162)",13,,,,,,6,7
"De 20 a 24 años (163)",57,,,,,,37,20
"De 25 a 29 años (164)",68,,,,,7,48,13
"De 30 a 34 años (165)",66,,,,,14,40,12
"De 35 a 39 años (166)",64,,,,1,26,28,9
"De 40 a 44 años (167)",48,,,,2,21,12,13
"De 45 a 49 años (168)",37,,,,7,16,10,4
"De 50 y más años (169)",242,7,29,62,65,20,1,58
