"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",25,24,,3,7,5,7,1,1,,1,75
"De 40 a 44 años (027)",34,34,,8,1,5,11,7,2,,,133
"De 45 a 49 años (028)",17,16,,5,1,1,4,2,3,,1,66
"De 50 y más años (029)",14,14,,1,2,,4,3,3,1,,78
"Desocupada (030)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (034)",2,1,,,1,,,,,,1,2
"No PEA (040)",654,641,9,132,118,91,164,92,28,7,13,2270
"De 12 a 14 años (041)",8,6,,6,,,,,,,2,6
"De 15 a 19 años (042)",92,89,5,61,22,1,,,,,3,108
"De 20 a 24 años (043)",88,86,1,30,41,12,2,,,,2,157
"De 25 a 29 años (044)",119,119,1,14,29,33,37,5,,,,364
"De 30 a 34 años (045)",83,83,,6,8,18,33,17,1,,,335
"De 35 a 39 años (046)",65,65,,4,4,4,28,20,5,,,321
"De 40 a 44 años (047)",51,49,1,1,1,4,20,16,4,2,2,268
"De 45 a 49 años (048)",37,37,,,2,6,13,12,4,,,191
"De 50 y más años (049)",111,107,1,10,11,13,31,22,14,5,4,520
,,,,,,,,,,,,
"URBANA (060)",285,269,2,72,57,40,60,24,10,4,16,850
"De 12 a 14 años (061)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (062)",24,22,1,17,4,,,,,,2,25
"De 20 a 24 años (063)",39,36,1,16,13,5,1,,,,3,61
"De 25 a 29 años (064)",54,51,,14,18,12,7,,,,3,116
"De 30 a 34 años (065)",51,48,,13,11,8,13,3,,,3,134
"De 35 a 39 años (066)",31,30,,1,7,6,10,5,1,,1,118
"De 40 a 44 años (067)",33,32,,6,,5,14,5,1,1,1,137
"De 45 a 49 años (068)",19,18,,3,1,2,4,4,4,,1,87
"De 50 y más años (069)",31,31,,1,3,2,11,7,4,3,,171
"PEA (070)",121,112,,38,31,17,15,9,1,1,9,293
"De 15 a 19 años (072)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (073)",15,14,,6,4,3,1,,,,1,27
"De 25 a 29 años (074)",20,17,,8,7,2,,,,,3,28
"De 30 a 34 años (075)",30,27,,11,10,2,2,2,,,3,58
"De 35 a 39 años (076)",18,17,,1,7,5,3,1,,,1,48
"De 40 a 44 años (077)",18,18,,6,,4,6,2,,,,58
"De 45 a 49 años (078)",11,10,,3,1,1,2,2,1,,1,38
"De 50 y más años (079)",6,6,,1,1,,1,2,,1,,32
"Ocupada (080)",119,111,,38,30,17,15,9,1,1,8,291
"De 15 a 19 años (082)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (083)",15,14,,6,4,3,1,,,,1,27
"De 25 a 29 años (084)",18,16,,8,6,2,,,,,2,26
"De 30 a 34 años (085)",30,27,,11,10,2,2,2,,,3,58
"De 35 a 39 años (086)",18,17,,1,7,5,3,1,,,1,48
"De 40 a 44 años (087)",18,18,,6,,4,6,2,,,,58
"De 45 a 49 años (088)",11,10,,3,1,1,2,2,1,,1,38
"De 50 y más años (089)",6,6,,1,1,,1,2,,1,,32
"Desocupada (090)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (094)",2,1,,,1,,,,,,1,2
"No PEA (100)",164,157,2,34,26,23,45,15,9,3,7,557
"De 12 a 14 años (101)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (102)",21,19,1,15,3,,,,,,2,21
"De 20 a 24 años (103)",24,22,1,10,9,2,,,,,2,34
"De 25 a 29 años (104)",34,34,,6,11,10,7,,,,,88
"De 30 a 34 años (105)",21,21,,2,1,6,11,1,,,,76
"De 35 a 39 años (106)",13,13,,,,1,7,4,1,,,70
"De 40 a 44 años (107)",15,14,,,,1,8,3,1,1,1,79
"De 45 a 49 años (108)",8,8,,,,1,2,2,3,,,49
"De 50 y más años (109)",25,25,,,2,2,10,5,4,2,,139
,,,,,,,,,,,,
"RURAL (120)",566,557,8,116,103,73,143,83,27,4,9,1975
"De 12 a 14 años (121)",5,5,,5,,,,,,,,5
"De 15 a 19 años (122)",77,76,4,50,21,1,,,,,1,95
"De 20 a 24 años (123)",78,76,,24,37,11,4,,,,2,149
"De 25 a 29 años (124)",97,97,1,12,19,26,34,5,,,,308
"De 30 a 34 años (125)",69,68,1,4,8,12,26,16,1,,1,279
"De 35 a 39 años (126)",59,59,,6,4,3,25,16,5,,,278
"De 40 a 44 años (127)",52,51,1,3,2,4,17,18,5,1,1,264
"De 45 a 49 años (128)",35,35,,2,2,5,13,10,3,,,170
"De 50 y más años (129)",94,90,1,10,10,11,24,18,13,3,4,427
"PEA (130)",76,73,1,18,11,5,24,6,8,,3,262
"De 15 a 19 años (132)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (133)",14,12,,4,5,1,2,,,,2,26
"De 25 a 29 años (134)",12,12,,4,1,3,4,,,,,32
"De 30 a 34 años (135)",7,6,1,,1,,4,,,,1,20
"De 35 a 39 años (136)",7,7,,2,,,4,,1,,,27
"De 40 a 44 años (137)",16,16,,2,1,1,5,5,2,,,75
"De 45 a 49 años (138)",6,6,,2,,,2,,2,,,28
"De 50 y más años (139)",8,8,,,1,,3,1,3,,,46
"Ocupada (140)",76,73,1,18,11,5,24,6,8,,3,262
"De 15 a 19 años (142)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (143)",14,12,,4,5,1,2,,,,2,26
"De 25 a 29 años (144)",12,12,,4,1,3,4,,,,,32
"De 30 a 34 años (145)",7,6,1,,1,,4,,,,1,20
"De 35 a 39 años (146)",7,7,,2,,,4,,1,,,27
"De 40 a 44 años (147)",16,16,,2,1,1,5,5,2,,,75
"De 45 a 49 años (148)",6,6,,2,,,2,,2,,,28
"De 50 y más años (149)",8,8,,,1,,3,1,3,,,46
"No PEA (160)",490,484,7,98,92,68,119,77,19,4,6,1713
"De 12 a 14 años (161)",5,5,,5,,,,,,,,5
"De 15 a 19 años (162)",71,70,4,46,19,1,,,,,1,87
"De 20 a 24 años (163)",64,64,,20,32,10,2,,,,,123
"De 25 a 29 años (164)",85,85,1,8,18,23,30,5,,,,276
"De 30 a 34 años (165)",62,62,,4,7,12,22,16,1,,,259
"De 35 a 39 años (166)",52,52,,4,4,3,21,16,4,,,251
"De 40 a 44 años (167)",36,35,1,1,1,3,12,13,3,1,1,189
"De 45 a 49 años (168)",29,29,,,2,5,11,10,1,,,142
"De 50 y más años (169)",86,82,1,10,9,11,21,17,10,3,4,381
