"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",10,1,3,4,1,1
"Actividad economica no especificada (043)",425,,173,171,62,19
"Mujeres (045)",3055,50,900,1064,760,281
"Agric., ganadería, caza y silvicultura (046)",1145,35,279,299,355,177
"Pesca (047)",1,,,,1,
"Explotación de minas y canteras (048)",14,,7,5,2,
"Industrias manufactureras (049)",64,,20,24,19,1
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",18,,8,8,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",550,8,137,228,136,41
"Venta, mant.y rep. veh.autom.y motoc. (053)",4,,2,1,1,
"Comercio al por mayor (054)",32,1,4,19,8,
"Comercio al por menor (055)",514,7,131,208,127,41
"Hoteles y restaurantes (056)",252,4,95,83,57,13
"Trans., almac. y comunicaciones (057)",21,,12,4,5,
"Intermediación financiera (058)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (059)",53,,28,15,10,
"Admin.pub. y defensa; p. segur.soc.afil (060)",102,,53,37,12,
"Enseñanza (061)",271,,49,174,48,
"Servicios sociales y de salud (062)",77,,19,49,9,
"Otras activ. serv.comun.soc y personales (063)",122,1,53,40,24,4
"Hogares privados con servicio doméstico (064)",134,2,73,33,19,7
"Actividad economica no especificada (066)",226,,64,63,61,38
,,,,,,
"URBANA (067)",6645,81,1958,2426,1627,553
"Agric., ganadería, caza y silvicultura (068)",2214,38,507,626,680,363
"Pesca (069)",2,,,,2,
"Explotación de minas y canteras (070)",153,1,69,64,19,
"Industrias manufactureras (071)",284,5,114,78,67,20
"Suministro de electricidad, gas y agua (072)",19,,5,10,4,
"Construcción (073)",674,1,240,269,156,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",904,21,238,354,210,81
"Venta, mant.y rep. veh.autom.y motoc. (075)",72,1,33,25,9,4
"Comercio al por mayor (076)",58,1,12,33,10,2
"Comercio al por menor (077)",774,19,193,296,191,75
"Hoteles y restaurantes (078)",289,6,110,94,67,12
"Trans., almac. y comunicaciones (079)",395,3,166,159,63,4
"Intermediación financiera (080)",3,,,3,,
"Activid.inmobil., empres. y alquileres (081)",188,,71,69,45,3
"Admin.pub. y defensa; p. segur.soc.afil (082)",292,,91,126,72,3
"Enseñanza (083)",485,,75,295,110,5
"Servicios sociales y de salud (084)",99,,20,66,13,
"Otras activ. serv.comun.soc y personales (085)",229,3,96,82,40,8
"Hogares privados con servicio doméstico (086)",123,3,61,33,18,8
"Actividad economica no especificada (088)",292,,95,98,61,38
"Hombres (089)",4564,53,1369,1638,1117,387
"Agric., ganadería, caza y silvicultura (090)",1714,23,408,495,511,277
"Pesca (091)",1,,,,1,
"Explotación de minas y canteras (092)",150,1,68,63,18,
"Industrias manufactureras (093)",229,5,97,57,51,19
"Suministro de electricidad, gas y agua (094)",19,,5,10,4,
"Construcción (095)",663,1,236,264,154,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",429,14,121,153,95,46
"Venta, mant.y rep. veh.autom.y motoc. (097)",69,1,31,24,9,4
"Comercio al por mayor (098)",35,1,11,18,3,2
"Comercio al por menor (099)",325,12,79,111,83,40
"Hoteles y restaurantes (100)",89,3,40,26,17,3
"Trans., almac. y comunicaciones (101)",375,3,154,155,59,4
"Intermediación financiera (102)",1,,,1,,
"Activid.inmobil., empres. y alquileres (103)",147,,50,58,36,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",202,,45,93,61,3
"Enseñanza (105)",249,,32,144,68,5
"Servicios sociales y de salud (106)",31,,4,22,5,
"Otras activ. serv.comun.soc y personales (107)",118,2,50,44,16,6
"Hogares privados con servicio doméstico (108)",7,1,2,3,,1
"Actividad economica no especificada (110)",140,,57,50,21,12
"Mujeres (112)",2081,28,589,788,510,166
"Agric., ganadería, caza y silvicultura (113)",500,15,99,131,169,86
"Pesca (114)",1,,,,1,
"Explotación de minas y canteras (115)",3,,1,1,1,
"Industrias manufactureras (116)",55,,17,21,16,1
"Construcción (118)",11,,4,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",475,7,117,201,115,35
"Venta, mant.y rep. veh.autom.y motoc. (120)",3,,2,1,,
"Comercio al por mayor (121)",23,,1,15,7,
"Comercio al por menor (122)",449,7,114,185,108,35
"Hoteles y restaurantes (123)",200,3,70,68,50,9
"Trans., almac. y comunicaciones (124)",20,,12,4,4,
"Intermediación financiera (125)",2,,,2,,
"Activid.inmobil., empres. y alquileres (126)",41,,21,11,9,
"Admin.pub. y defensa; p. segur.soc.afil (127)",90,,46,33,11,
"Enseñanza (128)",236,,43,151,42,
"Servicios sociales y de salud (129)",68,,16,44,8,
"Otras activ. serv.comun.soc y personales (130)",111,1,46,38,24,2
"Hogares privados con servicio doméstico (131)",116,2,59,30,18,7
"Actividad economica no especificada (133)",152,,38,48,40,26
,,,,,,
"RURAL (134)",4400,65,1410,1420,1009,496
"Agric., ganadería, caza y silvicultura (135)",2558,60,678,688,696,436
"Explotación de minas y canteras (137)",535,,244,218,73,
"Industrias manufactureras (138)",82,1,32,28,20,1
"Suministro de electricidad, gas y agua (139)",11,,7,1,3,
"Construcción (140)",152,1,54,61,24,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",165,1,51,59,37,17
"Venta, mant.y rep. veh.autom.y motoc. (142)",29,,13,10,5,1
"Comercio al por mayor (143)",18,1,6,5,6,
"Comercio al por menor (144)",118,,32,44,26,16
"Hoteles y restaurantes (145)",86,2,46,23,10,5
"Trans., almac. y comunicaciones (146)",124,,33,63,27,1
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",122,,50,55,17,
"Admin.pub. y defensa; p. segur.soc.afil (149)",54,,16,20,18,
"Enseñanza (150)",67,,11,41,14,1
"Servicios sociales y de salud (151)",16,,6,8,2,
"Otras activ. serv.comun.soc y personales (152)",47,,24,15,4,4
"Hogares privados con servicio doméstico (153)",21,,15,4,2,
"Actividad economica no especificada (155)",359,,142,136,62,19
"Hombres (156)",3426,43,1099,1144,759,381
"Agric., ganadería, caza y silvicultura (157)",1913,40,498,520,510,345
"Explotación de minas y canteras (159)",524,,238,214,72,
"Industrias manufactureras (160)",73,1,29,25,17,1
"Suministro de electricidad, gas y agua (161)",9,,5,1,3,
"Construcción (162)",145,1,50,58,24,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",90,,31,32,16,11
"Venta, mant.y rep. veh.autom.y motoc. (164)",28,,13,10,4,1
"Comercio al por mayor (165)",9,,3,1,5,
"Comercio al por menor (166)",53,,15,21,7,10
"Hoteles y restaurantes (167)",34,1,21,8,3,1
"Trans., almac. y comunicaciones (168)",123,,33,63,26,1
"Activid.inmobil., empres. y alquileres (170)",110,,43,51,16,
"Admin.pub. y defensa; p. segur.soc.afil (171)",42,,9,16,17,
"Enseñanza (172)",32,,5,18,8,1
"Servicios sociales y de salud (173)",7,,3,3,1,
"Otras activ. serv.comun.soc y personales (174)",36,,17,13,4,2
"Hogares privados con servicio doméstico (175)",3,,1,1,1,
"Actividad economica no especificada (177)",285,,116,121,41,7
"Mujeres (179)",974,22,311,276,250,115
"Agric., ganadería, caza y silvicultura (180)",645,20,180,168,186,91
"Explotación de minas y canteras (182)",11,,6,4,1,
"Industrias manufactureras (183)",9,,3,3,3,
"Suministro de electricidad, gas y agua (184)",2,,2,,,
"Construcción (185)",7,,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",75,1,20,27,21,6
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,,1,
"Comercio al por mayor (188)",9,1,3,4,1,
"Comercio al por menor (189)",65,,17,23,19,6
"Hoteles y restaurantes (190)",52,1,25,15,7,4
"Trans., almac. y comunicaciones (191)",1,,,,1,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",12,,7,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",12,,7,4,1,
"Enseñanza (195)",35,,6,23,6,
"Servicios sociales y de salud (196)",9,,3,5,1,
"Otras activ. serv.comun.soc y personales (197)",11,,7,2,,2
"Hogares privados con servicio doméstico (198)",18,,14,3,1,
"Actividad economica no especificada (200)",74,,26,15,21,12
