"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Servicios sociales y de salud (131)",17,15,,2,,,,
"Otras activ. serv.comun.soc y personales (132)",3,3,,,,,,
"Hogares privados con servicio doméstico (133)",8,,,,,,8,
"Actividad economica no especificada (135)",50,9,2,30,1,8,,
,,,,,,,,
"RURAL (136)",1454,76,364,694,4,271,4,41
"Agric., ganadería, caza y silvicultura (137)",1075,,176,638,3,258,,
"Pesca (138)",6,,4,2,,,,
"Industrias manufactureras (140)",31,,13,8,,10,,
"Suministro de electricidad, gas y agua (141)",6,,6,,,,,
"Construcción (142)",73,1,70,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",22,2,1,18,,1,,
"Comercio al por mayor (145)",1,1,,,,,,
"Comercio al por menor (146)",21,1,1,18,,1,,
"Hoteles y restaurantes (147)",6,1,,5,,,,
"Trans., almac. y comunicaciones (148)",13,7,4,2,,,,
"Activid.inmobil., empres. y alquileres (150)",11,8,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",104,21,83,,,,,
"Enseñanza (152)",38,24,,14,,,,
"Servicios sociales y de salud (153)",8,8,,,,,,
"Otras activ. serv.comun.soc y personales (154)",2,2,,,,,,
"Hogares privados con servicio doméstico (155)",4,,,,,,4,
"Actividad economica no especificada (157)",14,2,4,6,,2,,
"Desocupado (158)",41,,,,,,,41
"Hombres (159)",954,55,285,485,4,86,1,38
"Agric., ganadería, caza y silvicultura (160)",657,,113,457,3,84,,
"Pesca (161)",6,,4,2,,,,
"Industrias manufactureras (163)",20,,11,7,,2,,
"Suministro de electricidad, gas y agua (164)",6,,6,,,,,
"Construcción (165)",73,1,70,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",12,1,1,10,,,,
"Comercio al por mayor (168)",1,1,,,,,,
"Comercio al por menor (169)",11,,1,10,,,,
"Hoteles y restaurantes (170)",1,1,,,,,,
"Trans., almac. y comunicaciones (171)",12,6,4,2,,,,
"Activid.inmobil., empres. y alquileres (173)",8,6,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",93,21,72,,,,,
"Enseñanza (175)",16,12,,4,,,,
"Servicios sociales y de salud (176)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (177)",1,1,,,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",6,2,2,2,,,,
"Desocupado (181)",38,,,,,,,38
"Mujeres (182)",500,21,79,209,,185,3,3
"Agric., ganadería, caza y silvicultura (183)",418,,63,181,,174,,
"Industrias manufactureras (186)",11,,2,1,,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",10,1,,8,,1,,
"Comercio al por menor (192)",10,1,,8,,1,,
"Hoteles y restaurantes (193)",5,,,5,,,,
"Trans., almac. y comunicaciones (194)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",3,2,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",11,,11,,,,,
"Enseñanza (198)",22,12,,10,,,,
"Servicios sociales y de salud (199)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (200)",1,1,,,,,,
"Hogares privados con servicio doméstico (201)",3,,,,,,3,
"Actividad economica no especificada (203)",8,,2,4,,2,,
