"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",166,145,,92,34,12,6,1,,,21,229
"De 25 a 29 años (024)",193,167,1,61,49,33,18,3,2,,26,368
"De 30 a 34 años (025)",223,206,,46,52,46,53,8,1,,17,580
"De 35 a 39 años (026)",267,255,,43,61,53,65,27,6,,12,833
"De 40 a 44 años (027)",218,214,1,16,44,42,61,26,23,1,4,871
"De 45 a 49 años (028)",189,188,,18,29,20,49,43,22,7,1,891
"De 50 y más años (029)",666,662,1,52,60,69,159,143,135,43,4,3604
"Desocupada (030)",46,41,,6,10,3,10,7,4,1,5,166
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",5,2,,1,1,,,,,,3,3
"De 25 a 29 años (034)",9,8,,2,4,1,1,,,,1,17
"De 30 a 34 años (035)",7,6,,2,3,,1,,,,1,12
"De 35 a 39 años (036)",3,3,,,,,2,1,,,,14
"De 40 a 44 años (037)",3,3,,,,1,1,1,,,,14
"De 45 a 49 años (038)",3,3,,,,,1,1,1,,,18
"De 50 y más años (039)",15,15,,,2,1,4,4,3,1,,87
"No PEA (040)",4056,3941,12,603,559,573,973,713,394,114,115,16896
"De 12 a 14 años (041)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (042)",112,99,2,86,9,1,1,,,,13,111
"De 20 a 24 años (043)",399,362,,190,127,35,7,3,,,37,597
"De 25 a 29 años (044)",377,357,2,108,117,77,51,2,,,20,797
"De 30 a 34 años (045)",404,395,,40,65,124,133,30,3,,9,1351
"De 35 a 39 años (046)",355,348,,21,51,69,124,65,17,1,7,1448
"De 40 a 44 años (047)",334,326,1,23,23,49,103,75,47,5,8,1611
"De 45 a 49 años (048)",312,307,1,17,29,40,76,77,54,13,5,1625
"De 50 y más años (049)",1758,1744,6,116,137,178,478,461,273,95,14,9352
,,,,,,,,,,,,
"URBANA (060)",1830,1739,4,322,326,286,392,250,125,34,91,6577
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",46,42,1,36,5,,,,,,4,46
"De 20 a 24 años (063)",182,154,,89,50,9,3,3,,,28,248
"De 25 a 29 años (064)",182,160,1,55,56,34,14,,,,22,327
"De 30 a 34 años (065)",194,181,,36,45,50,44,6,,,13,502
"De 35 a 39 años (066)",216,209,,23,57,50,56,22,1,,7,682
"De 40 a 44 años (067)",169,165,,9,29,30,59,25,12,1,4,689
"De 45 a 49 años (068)",157,154,,11,26,24,38,35,18,2,3,698
"De 50 y más años (069)",682,672,2,61,58,89,178,159,94,31,10,3383
"PEA (070)",722,684,,148,157,120,135,72,40,12,38,2337
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",10,9,,7,2,,,,,,1,11
"De 20 a 24 años (073)",58,52,,36,12,3,,1,,,6,76
"De 25 a 29 años (074)",70,57,,27,16,10,4,,,,13,105
"De 30 a 34 años (075)",96,88,,24,26,21,17,,,,8,210
"De 35 a 39 años (076)",115,110,,19,36,26,23,6,,,5,307
"De 40 a 44 años (077)",87,85,,4,21,21,27,8,4,,2,311
"De 45 a 49 años (078)",73,73,,8,17,12,15,14,6,1,,294
"De 50 y más años (079)",212,209,,22,27,27,49,43,30,11,3,1022
"Ocupada (080)",697,661,,146,149,118,129,68,40,11,36,2251
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",10,9,,7,2,,,,,,1,11
"De 20 a 24 años (083)",58,52,,36,12,3,,1,,,6,76
"De 25 a 29 años (084)",63,51,,26,12,9,4,,,,12,93
"De 30 a 34 años (085)",92,85,,23,24,21,17,,,,7,205
"De 35 a 39 años (086)",113,108,,19,36,26,22,5,,,5,297
"De 40 a 44 años (087)",85,83,,4,21,20,26,8,4,,2,304
"De 45 a 49 años (088)",71,71,,8,17,12,14,13,6,1,,284
"De 50 y más años (089)",204,201,,22,25,27,46,41,30,10,3,980
"Desocupada (090)",25,23,,2,8,2,6,4,,1,2,86
"De 25 a 29 años (094)",7,6,,1,4,1,,,,,1,12
"De 30 a 34 años (095)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (096)",2,2,,,,,1,1,,,,10
"De 40 a 44 años (097)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (098)",2,2,,,,,1,1,,,,10
"De 50 y más años (099)",8,8,,,2,,3,2,,1,,42
"No PEA (100)",1108,1055,4,174,169,166,257,178,85,22,53,4240
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",36,33,1,29,3,,,,,,3,35
"De 20 a 24 años (103)",124,102,,53,38,6,3,2,,,22,172
"De 25 a 29 años (104)",112,103,1,28,40,24,10,,,,9,222
"De 30 a 34 años (105)",98,93,,12,19,29,27,6,,,5,292
"De 35 a 39 años (106)",101,99,,4,21,24,33,16,1,,2,375
"De 40 a 44 años (107)",82,80,,5,8,9,32,17,8,1,2,378
"De 45 a 49 años (108)",84,81,,3,9,12,23,21,12,1,3,404
"De 50 y más años (109)",470,463,2,39,31,62,129,116,64,20,7,2361
,,,,,,,,,,,,
"RURAL (120)",4227,4108,11,638,577,565,1002,721,462,132,119,17894
"De 12 a 14 años (121)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (122)",98,85,1,73,9,1,1,,,,13,98
"De 20 a 24 años (123)",388,355,,194,112,38,10,1,,,33,581
"De 25 a 29 años (124)",397,372,2,116,114,77,56,5,2,,25,855
"De 30 a 34 años (125)",440,426,,52,75,120,143,32,4,,14,1441
"De 35 a 39 años (126)",409,397,,41,55,72,135,71,22,1,12,1613
"De 40 a 44 años (127)",386,378,2,30,38,62,106,77,58,5,8,1807
"De 45 a 49 años (128)",347,344,1,24,32,36,88,86,59,18,3,1836
"De 50 y más años (129)",1757,1749,5,107,141,159,463,449,317,108,8,9660
"PEA (130)",1279,1222,3,209,187,158,286,186,153,40,57,5238
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",22,19,,16,3,,,,,,3,22
"De 20 a 24 años (133)",113,95,,57,23,9,6,,,,18,156
"De 25 a 29 años (134)",132,118,1,36,37,24,15,3,2,,14,280
"De 30 a 34 años (135)",134,124,,24,29,25,37,8,1,,10,382
"De 35 a 39 años (136)",155,148,,24,25,27,44,22,6,,7,540
"De 40 a 44 años (137)",134,132,1,12,23,22,35,19,19,1,2,574
"De 45 a 49 años (138)",119,118,,10,12,8,35,30,17,6,1,615
"De 50 y más años (139)",469,468,1,30,35,43,114,104,108,33,1,2669
"Ocupada (140)",1258,1204,3,205,185,157,282,183,149,40,54,5158
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",21,18,,15,3,,,,,,3,21
"De 20 a 24 años (143)",108,93,,56,22,9,6,,,,15,153
"De 25 a 29 años (144)",130,116,1,35,37,24,14,3,2,,14,275
"De 30 a 34 años (145)",131,121,,23,28,25,36,8,1,,10,375
"De 35 a 39 años (146)",154,147,,24,25,27,43,22,6,,7,536
"De 40 a 44 años (147)",133,131,1,12,23,22,35,18,19,1,2,567
"De 45 a 49 años (148)",118,117,,10,12,8,35,30,16,6,1,607
"De 50 y más años (149)",462,461,1,30,35,42,113,102,105,33,1,2624
"Desocupada (150)",21,18,,4,2,1,4,3,4,,3,80
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",5,2,,1,1,,,,,,3,3
"De 25 a 29 años (154)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (155)",3,3,,1,1,,1,,,,,7
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 45 a 49 años (158)",1,1,,,,,,,1,,,8
"De 50 y más años (159)",7,7,,,,1,1,2,3,,,45
"No PEA (160)",2948,2886,8,429,390,407,716,535,309,92,62,12656
"De 12 a 14 años (161)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (162)",76,66,1,57,6,1,1,,,,10,76
"De 20 a 24 años (163)",275,260,,137,89,29,4,1,,,15,425
"De 25 a 29 años (164)",265,254,1,80,77,53,41,2,,,11,575
"De 30 a 34 años (165)",306,302,,28,46,95,106,24,3,,4,1059
"De 35 a 39 años (166)",254,249,,17,30,45,91,49,16,1,5,1073
"De 40 a 44 años (167)",252,246,1,18,15,40,71,58,39,4,6,1233
"De 45 a 49 años (168)",228,226,1,14,20,28,53,56,42,12,2,1221
"De 50 y más años (169)",1288,1281,4,77,106,116,349,345,209,75,7,6991
