"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",404,4,143,114,94,49
"Mujeres (045)",9677,203,3237,3478,2170,589
"Agric., ganadería, caza y silvicultura (046)",3694,133,1173,1141,933,314
"Explotación de minas y canteras (048)",17,,9,8,,
"Industrias manufactureras (049)",891,14,414,278,153,32
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",14,,8,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1167,11,329,466,276,85
"Venta, mant.y rep. veh.autom.y motoc. (053)",9,1,5,3,,
"Comercio al por mayor (054)",18,,6,6,4,2
"Comercio al por menor (055)",1140,10,318,457,272,83
"Hoteles y restaurantes (056)",442,8,156,131,118,29
"Trans., almac. y comunicaciones (057)",46,,31,6,9,
"Intermediación financiera (058)",9,,4,3,2,
"Activid.inmobil., empres. y alquileres (059)",95,,50,34,11,
"Admin.pub. y defensa; p. segur.soc.afil (060)",171,,62,78,31,
"Enseñanza (061)",1169,,234,686,248,1
"Servicios sociales y de salud (062)",326,,89,179,58,
"Otras activ. serv.comun.soc y personales (063)",175,2,67,59,38,9
"Hogares privados con servicio doméstico (064)",626,33,354,127,88,24
"Actividad economica no especificada (066)",834,2,256,278,203,95
,,,,,,
"URBANA (067)",11575,122,3053,4548,3062,790
"Agric., ganadería, caza y silvicultura (068)",2862,33,714,811,885,419
"Explotación de minas y canteras (070)",20,,5,8,7,
"Industrias manufactureras (071)",665,7,176,257,169,56
"Suministro de electricidad, gas y agua (072)",17,,4,7,5,1
"Construcción (073)",459,1,126,188,127,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1766,24,443,682,464,153
"Venta, mant.y rep. veh.autom.y motoc. (075)",87,1,36,35,11,4
"Comercio al por mayor (076)",40,,11,13,12,4
"Comercio al por menor (077)",1639,23,396,634,441,145
"Hoteles y restaurantes (078)",440,17,156,124,116,27
"Trans., almac. y comunicaciones (079)",616,8,300,220,79,9
"Intermediación financiera (080)",19,,12,4,3,
"Activid.inmobil., empres. y alquileres (081)",251,1,88,99,57,6
"Admin.pub. y defensa; p. segur.soc.afil (082)",674,,152,295,214,13
"Enseñanza (083)",2122,,256,1256,599,11
"Servicios sociales y de salud (084)",483,,115,258,104,6
"Otras activ. serv.comun.soc y personales (085)",284,5,104,93,68,14
"Hogares privados con servicio doméstico (086)",373,23,218,67,48,17
"Actividad economica no especificada (088)",524,3,184,179,117,41
"Hombres (089)",7479,83,1892,2818,2085,601
"Agric., ganadería, caza y silvicultura (090)",2462,30,617,681,752,382
"Explotación de minas y canteras (092)",18,,3,8,7,
"Industrias manufactureras (093)",466,5,123,182,106,50
"Suministro de electricidad, gas y agua (094)",17,,4,7,5,1
"Construcción (095)",452,1,122,187,125,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",917,20,227,332,255,83
"Venta, mant.y rep. veh.autom.y motoc. (097)",79,1,31,32,11,4
"Comercio al por mayor (098)",26,,7,8,9,2
"Comercio al por menor (099)",812,19,189,292,235,77
"Hoteles y restaurantes (100)",112,11,53,26,19,3
"Trans., almac. y comunicaciones (101)",579,8,277,215,70,9
"Intermediación financiera (102)",10,,8,1,1,
"Activid.inmobil., empres. y alquileres (103)",177,1,50,74,46,6
"Admin.pub. y defensa; p. segur.soc.afil (104)",525,,104,223,185,13
"Enseñanza (105)",1156,,111,662,373,10
"Servicios sociales y de salud (106)",202,,46,103,47,6
"Otras activ. serv.comun.soc y personales (107)",155,3,51,51,41,9
"Hogares privados con servicio doméstico (108)",21,2,11,3,3,2
"Actividad economica no especificada (110)",210,2,85,63,50,10
"Mujeres (112)",4096,39,1161,1730,977,189
"Agric., ganadería, caza y silvicultura (113)",400,3,97,130,133,37
"Explotación de minas y canteras (115)",2,,2,,,
"Industrias manufactureras (116)",199,2,53,75,63,6
"Construcción (118)",7,,4,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",849,4,216,350,209,70
"Venta, mant.y rep. veh.autom.y motoc. (120)",8,,5,3,,
"Comercio al por mayor (121)",14,,4,5,3,2
"Comercio al por menor (122)",827,4,207,342,206,68
"Hoteles y restaurantes (123)",328,6,103,98,97,24
"Trans., almac. y comunicaciones (124)",37,,23,5,9,
"Intermediación financiera (125)",9,,4,3,2,
"Activid.inmobil., empres. y alquileres (126)",74,,38,25,11,
"Admin.pub. y defensa; p. segur.soc.afil (127)",149,,48,72,29,
"Enseñanza (128)",966,,145,594,226,1
"Servicios sociales y de salud (129)",281,,69,155,57,
"Otras activ. serv.comun.soc y personales (130)",129,2,53,42,27,5
"Hogares privados con servicio doméstico (131)",352,21,207,64,45,15
"Actividad economica no especificada (133)",314,1,99,116,67,31
,,,,,,
"RURAL (134)",33821,644,11352,10527,7875,3423
"Agric., ganadería, caza y silvicultura (135)",28717,588,9387,8624,6900,3218
"Explotación de minas y canteras (137)",318,,123,151,43,1
"Industrias manufactureras (138)",994,15,471,313,157,38
"Suministro de electricidad, gas y agua (139)",31,,8,17,6,
"Construcción (140)",495,4,151,196,135,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",648,15,209,249,146,29
"Venta, mant.y rep. veh.autom.y motoc. (142)",19,1,9,5,2,2
"Comercio al por mayor (143)",23,,7,8,8,
"Comercio al por menor (144)",606,14,193,236,136,27
"Hoteles y restaurantes (145)",163,3,73,47,32,8
"Trans., almac. y comunicaciones (146)",286,,160,97,29,
"Intermediación financiera (147)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (148)",171,,75,73,23,
"Admin.pub. y defensa; p. segur.soc.afil (149)",136,,52,51,31,2
"Enseñanza (150)",632,,197,329,106,
"Servicios sociales y de salud (151)",108,,43,53,11,1
"Otras activ. serv.comun.soc y personales (152)",115,2,32,46,31,4
"Hogares privados con servicio doméstico (153)",289,14,154,67,44,10
"Actividad economica no especificada (155)",714,3,215,213,180,103
"Hombres (156)",28240,480,9276,8779,6682,3023
"Agric., ganadería, caza y silvicultura (157)",25423,458,8311,7613,6100,2941
"Explotación de minas y canteras (159)",303,,116,143,43,1
"Industrias manufactureras (160)",302,3,110,110,67,12
"Suministro de electricidad, gas y agua (161)",30,,7,17,6,
"Construcción (162)",488,4,147,193,135,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",330,8,96,133,79,14
"Venta, mant.y rep. veh.autom.y motoc. (164)",18,,9,5,2,2
"Comercio al por mayor (165)",19,,5,7,7,
"Comercio al por menor (166)",293,8,82,121,70,12
"Hoteles y restaurantes (167)",49,1,20,14,11,3
"Trans., almac. y comunicaciones (168)",277,,152,96,29,
"Intermediación financiera (169)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (170)",150,,63,64,23,
"Admin.pub. y defensa; p. segur.soc.afil (171)",114,,38,45,29,2
"Enseñanza (172)",429,,108,237,84,
"Servicios sociales y de salud (173)",63,,23,29,10,1
"Otras activ. serv.comun.soc y personales (174)",69,2,18,29,20,
"Hogares privados con servicio doméstico (175)",15,2,7,4,1,1
"Actividad economica no especificada (177)",194,2,58,51,44,39
"Mujeres (179)",5581,164,2076,1748,1193,400
"Agric., ganadería, caza y silvicultura (180)",3294,130,1076,1011,800,277
"Explotación de minas y canteras (182)",15,,7,8,,
"Industrias manufactureras (183)",692,12,361,203,90,26
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Construcción (185)",7,,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",318,7,113,116,67,15
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,1,,,,
"Comercio al por mayor (188)",4,,2,1,1,
"Comercio al por menor (189)",313,6,111,115,66,15
"Hoteles y restaurantes (190)",114,2,53,33,21,5
"Trans., almac. y comunicaciones (191)",9,,8,1,,
"Activid.inmobil., empres. y alquileres (193)",21,,12,9,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",22,,14,6,2,
"Enseñanza (195)",203,,89,92,22,
"Servicios sociales y de salud (196)",45,,20,24,1,
"Otras activ. serv.comun.soc y personales (197)",46,,14,17,11,4
"Hogares privados con servicio doméstico (198)",274,12,147,63,43,9
"Actividad economica no especificada (200)",520,1,157,162,136,64
