"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",9,36,34,,94.4,,
"De 45 a 49 años (038)",2,13,13,,100,,
"De 50 y más años (039)",5,23,20,,87,,
"No PEA (040)",9831,30266,24872,701,82.2,2.3,
"De 12 a 14 años (041)",1776,8,7,,87.5,,
"De 15 a 19 años (042)",1395,293,284,99,96.9,33.8,
"De 20 a 24 años (043)",961,1321,1251,166,94.7,12.6,
"De 25 a 29 años (044)",931,2435,2262,168,92.9,6.9,
"De 30 a 34 años (045)",896,3440,3111,137,90.4,4,
"De 35 a 39 años (046)",755,3668,3247,85,88.5,2.3,
"De 40 a 44 años (047)",671,3913,3374,36,86.2,0.9,
"De 45 a 49 años (048)",522,3341,2693,10,80.6,0.3,
"De 50 y más años (049)",1924,11847,8643,,73,,
,,,,,,,
"URBANA (060)",3021,8064,7106,159,88.1,2,
"De 12 a 14 años (061)",381,3,3,,100,,
"De 15 a 19 años (062)",396,71,69,24,97.2,33.8,
"De 20 a 24 años (063)",338,344,339,37,98.5,10.8,
"De 25 a 29 años (064)",341,618,592,39,95.8,6.3,
"De 30 a 34 años (065)",328,931,879,32,94.4,3.4,
"De 35 a 39 años (066)",290,1042,979,16,94,1.5,
"De 40 a 44 años (067)",228,975,896,9,91.9,0.9,
"De 45 a 49 años (068)",169,869,791,2,91,0.2,
"De 50 y más años (069)",550,3211,2558,,79.7,,
"PEA (070)",1123,3273,2894,50,88.4,1.5,
"De 12 a 14 años (071)",26,1,1,,100,,
"De 15 a 19 años (072)",97,27,27,8,100,29.6,
"De 20 a 24 años (073)",137,140,137,12,97.9,8.6,
"De 25 a 29 años (074)",162,234,221,7,94.4,3,
"De 30 a 34 años (075)",164,410,385,14,93.9,3.4,
"De 35 a 39 años (076)",136,434,407,6,93.8,1.4,
"De 40 a 44 años (077)",114,436,403,3,92.4,0.7,
"De 45 a 49 años (078)",82,399,351,,88,,
"De 50 y más años (079)",205,1192,962,,80.7,,
"Ocupada (080)",1080,3189,2821,48,88.5,1.5,
"De 12 a 14 años (081)",26,1,1,,100,,
"De 15 a 19 años (082)",91,26,26,8,100,30.8,
"De 20 a 24 años (083)",124,129,126,11,97.7,8.5,
"De 25 a 29 años (084)",155,224,212,7,94.6,3.1,
"De 30 a 34 años (085)",159,399,375,13,94,3.3,
"De 35 a 39 años (086)",131,417,395,6,94.7,1.4,
"De 40 a 44 años (087)",110,423,391,3,92.4,0.7,
"De 45 a 49 años (088)",81,394,346,,87.8,,
"De 50 y más años (089)",203,1176,949,,80.7,,
"Desocupada (090)",43,84,73,2,86.9,2.4,
"De 15 a 19 años (092)",6,1,1,,100,,
"De 20 a 24 años (093)",13,11,11,1,100,9.1,
"De 25 a 29 años (094)",7,10,9,,90,,
"De 30 a 34 años (095)",5,11,10,1,90.9,9.1,
"De 35 a 39 años (096)",5,17,12,,70.6,,
"De 40 a 44 años (097)",4,13,12,,92.3,,
"De 45 a 49 años (098)",1,5,5,,100,,
"De 50 y más años (099)",2,16,13,,81.3,,
"No PEA (100)",1898,4791,4212,109,87.9,2.3,
"De 12 a 14 años (101)",355,2,2,,100,,
"De 15 a 19 años (102)",299,44,42,16,95.5,36.4,
"De 20 a 24 años (103)",201,204,202,25,99,12.3,
"De 25 a 29 años (104)",179,384,371,32,96.6,8.3,
"De 30 a 34 años (105)",164,521,494,18,94.8,3.5,
"De 35 a 39 años (106)",154,608,572,10,94.1,1.6,
"De 40 a 44 años (107)",114,539,493,6,91.5,1.1,
"De 45 a 49 años (108)",87,470,440,2,93.6,0.4,
"De 50 y más años (109)",345,2019,1596,,79,,
,,,,,,,
"RURAL (120)",11923,39994,32798,895,82,2.2,
"De 12 a 14 años (121)",1546,8,7,1,87.5,12.5,
"De 15 a 19 años (122)",1539,389,378,125,97.2,32.1,
"De 20 a 24 años (123)",1298,1790,1685,219,94.1,12.2,
"De 25 a 29 años (124)",1222,3228,2996,203,92.8,6.3,
"De 30 a 34 años (125)",1158,4481,4014,175,89.6,3.9,
"De 35 a 39 años (126)",1059,5219,4634,117,88.8,2.2,
"De 40 a 44 años (127)",945,5470,4657,43,85.1,0.8,
"De 45 a 49 años (128)",760,4741,3804,12,80.2,0.3,
"De 50 y más años (129)",2396,14668,10623,,72.4,,
"PEA (130)",3990,14519,12138,304,83.6,2.1,
"De 12 a 14 años (131)",125,2,2,1,100,50,
"De 15 a 19 años (132)",443,140,136,43,97.1,30.7,
"De 20 a 24 años (133)",538,673,636,78,94.5,11.6,
"De 25 a 29 años (134)",470,1177,1105,67,93.9,5.7,
"De 30 a 34 años (135)",426,1562,1397,56,89.4,3.6,
"De 35 a 39 años (136)",458,2159,1959,42,90.7,1.9,
"De 40 a 44 años (137)",388,2096,1776,13,84.7,0.6,
"De 45 a 49 años (138)",325,1870,1551,4,82.9,0.2,
"De 50 y más años (139)",817,4840,3576,,73.9,,
"Ocupada (140)",3927,14454,12076,298,83.5,2.1,
"De 12 a 14 años (141)",120,2,2,1,100,50,
"De 15 a 19 años (142)",421,136,132,41,97.1,30.1,
"De 20 a 24 años (143)",520,659,623,76,94.5,11.5,
"De 25 a 29 años (144)",464,1171,1100,65,93.9,5.6,
"De 30 a 34 años (145)",425,1560,1395,56,89.4,3.6,
"De 35 a 39 años (146)",456,2158,1958,42,90.7,1.9,
"De 40 a 44 años (147)",383,2073,1754,13,84.6,0.6,
"De 45 a 49 años (148)",324,1862,1543,4,82.9,0.2,
"De 50 y más años (149)",814,4833,3569,,73.8,,
"Desocupada (150)",63,65,62,6,95.4,9.2,
"De 12 a 14 años (151)",5,,,,,,
"De 15 a 19 años (152)",22,4,4,2,100,50,
"De 20 a 24 años (153)",18,14,13,2,92.9,14.3,
"De 25 a 29 años (154)",6,6,5,2,83.3,33.3,
"De 30 a 34 años (155)",1,2,2,,100,,
"De 35 a 39 años (156)",2,1,1,,100,,
"De 40 a 44 años (157)",5,23,22,,95.7,,
"De 45 a 49 años (158)",1,8,8,,100,,
"De 50 y más años (159)",3,7,7,,100,,
"No PEA (160)",7933,25475,20660,591,81.1,2.3,
"De 12 a 14 años (161)",1421,6,5,,83.3,,
"De 15 a 19 años (162)",1096,249,242,82,97.2,32.9,
"De 20 a 24 años (163)",760,1117,1049,141,93.9,12.6,
"De 25 a 29 años (164)",752,2051,1891,136,92.2,6.6,
"De 30 a 34 años (165)",732,2919,2617,119,89.7,4.1,
"De 35 a 39 años (166)",601,3060,2675,75,87.4,2.5,
"De 40 a 44 años (167)",557,3374,2881,30,85.4,0.9,
"De 45 a 49 años (168)",435,2871,2253,8,78.5,0.3,
"De 50 y más años (169)",1579,9828,7047,,71.7,,
