"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"URBANA (060)",2050,27,67,120,219,441,714,462
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",51,,,,,,38,13
"De 20 a 24 años (063)",138,,,,,,86,52
"De 25 a 29 años (064)",181,,,,,5,130,46
"De 30 a 34 años (065)",243,,,,,29,164,50
"De 35 a 39 años (066)",264,,,,2,74,152,36
"De 40 a 44 años (067)",219,,,,5,88,90,36
"De 45 a 49 años (068)",193,,,,14,101,43,35
"De 50 y más años (069)",758,27,67,120,198,144,11,191
"PEA (070)",985,5,14,39,114,242,349,222
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",21,,,,,,15,6
"De 20 a 24 años (073)",48,,,,,,30,18
"De 25 a 29 años (074)",82,,,,,3,53,26
"De 30 a 34 años (075)",138,,,,,17,89,32
"De 35 a 39 años (076)",157,,,,1,42,88,26
"De 40 a 44 años (077)",136,,,,4,56,51,25
"De 45 a 49 años (078)",106,,,,10,57,20,19
"De 50 y más años (079)",296,5,14,39,99,67,3,69
"Ocupada (080)",967,5,14,39,111,241,343,214
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",20,,,,,,15,5
"De 20 a 24 años (083)",47,,,,,,29,18
"De 25 a 29 años (084)",78,,,,,3,51,24
"De 30 a 34 años (085)",138,,,,,17,89,32
"De 35 a 39 años (086)",156,,,,1,42,87,26
"De 40 a 44 años (087)",134,,,,4,56,49,25
"De 45 a 49 años (088)",102,,,,10,56,20,16
"De 50 y más años (089)",291,5,14,39,96,67,3,67
"Desocupada (090)",18,,,,3,1,6,8
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",1,,,,,,1,
"De 25 a 29 años (094)",4,,,,,,2,2
"De 35 a 39 años (096)",1,,,,,,1,
"De 40 a 44 años (097)",2,,,,,,2,
"De 45 a 49 años (098)",4,,,,,1,,3
"De 50 y más años (099)",5,,,,3,,,2
"No PEA (100)",1065,22,53,81,105,199,365,240
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",30,,,,,,23,7
"De 20 a 24 años (103)",90,,,,,,56,34
"De 25 a 29 años (104)",99,,,,,2,77,20
"De 30 a 34 años (105)",105,,,,,12,75,18
"De 35 a 39 años (106)",107,,,,1,32,64,10
"De 40 a 44 años (107)",83,,,,1,32,39,11
"De 45 a 49 años (108)",87,,,,4,44,23,16
"De 50 y más años (109)",462,22,53,81,99,77,8,122
,,,,,,,,
"RURAL (120)",2246,14,48,161,269,429,795,530
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",53,,,,,,31,22
"De 20 a 24 años (123)",167,,,,,,113,54
"De 25 a 29 años (124)",218,,,,,8,161,49
"De 30 a 34 años (125)",236,,,,,35,163,38
"De 35 a 39 años (126)",238,,,,1,56,145,36
"De 40 a 44 años (127)",239,,,,10,75,116,38
"De 45 a 49 años (128)",191,,,,11,90,53,37
"De 50 y más años (129)",901,14,48,161,247,165,13,253
"PEA (130)",887,3,10,49,99,189,346,191
"De 15 a 19 años (132)",22,,,,,,12,10
"De 20 a 24 años (133)",68,,,,,,42,26
"De 25 a 29 años (134)",86,,,,,3,63,20
"De 30 a 34 años (135)",115,,,,,22,75,18
"De 35 a 39 años (136)",111,,,,,23,73,15
"De 40 a 44 años (137)",120,,,,9,35,56,20
"De 45 a 49 años (138)",77,,,,6,38,19,14
"De 50 y más años (139)",288,3,10,49,84,68,6,68
"Ocupada (140)",886,3,10,49,99,189,346,190
"De 15 a 19 años (142)",22,,,,,,12,10
"De 20 a 24 años (143)",68,,,,,,42,26
"De 25 a 29 años (144)",86,,,,,3,63,20
"De 30 a 34 años (145)",114,,,,,22,75,17
"De 35 a 39 años (146)",111,,,,,23,73,15
"De 40 a 44 años (147)",120,,,,9,35,56,20
"De 45 a 49 años (148)",77,,,,6,38,19,14
"De 50 y más años (149)",288,3,10,49,84,68,6,68
"Desocupada (150)",1,,,,,,,1
"De 30 a 34 años (155)",1,,,,,,,1
"No PEA (160)",1359,11,38,112,170,240,449,339
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",31,,,,,,19,12
"De 20 a 24 años (163)",99,,,,,,71,28
"De 25 a 29 años (164)",132,,,,,5,98,29
"De 30 a 34 años (165)",121,,,,,13,88,20
"De 35 a 39 años (166)",127,,,,1,33,72,21
"De 40 a 44 años (167)",119,,,,1,40,60,18
"De 45 a 49 años (168)",114,,,,5,52,34,23
"De 50 y más años (169)",613,11,38,112,163,97,7,185
