"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",32,2,12,8,9,1
"Actividad economica no especificada (043)",275,8,108,92,60,7
"Mujeres (045)",6454,167,2123,2581,1393,190
"Agric., ganadería, caza y silvicultura (046)",1892,66,563,650,518,95
"Industrias manufactureras (049)",176,3,56,79,35,3
"Suministro de electricidad, gas y agua (050)",5,,3,2,,
"Construcción (051)",19,,2,15,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1276,28,379,569,269,31
"Venta, mant.y rep. veh.autom.y motoc. (053)",34,1,17,11,4,1
"Comercio al por mayor (054)",62,2,20,27,12,1
"Comercio al por menor (055)",1180,25,342,531,253,29
"Hoteles y restaurantes (056)",780,27,230,303,204,16
"Trans., almac. y comunicaciones (057)",61,,42,14,5,
"Intermediación financiera (058)",8,,6,2,,
"Activid.inmobil., empres. y alquileres (059)",84,,48,30,6,
"Admin.pub. y defensa; p. segur.soc.afil (060)",137,,77,43,16,1
"Enseñanza (061)",639,,152,379,106,2
"Servicios sociales y de salud (062)",145,,40,82,21,2
"Otras activ. serv.comun.soc y personales (063)",172,2,55,78,35,2
"Hogares privados con servicio doméstico (064)",603,37,289,172,90,15
"Actividad economica no especificada (066)",457,4,181,163,86,23
,,,,,,
"URBANA (067)",15070,310,5103,5674,3485,498
"Agric., ganadería, caza y silvicultura (068)",4848,149,1531,1586,1302,280
"Pesca (069)",13,,2,7,4,
"Explotación de minas y canteras (070)",3,,,2,1,
"Industrias manufactureras (071)",864,14,297,307,225,21
"Suministro de electricidad, gas y agua (072)",28,,8,12,7,1
"Construcción (073)",569,2,197,181,176,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",2379,69,679,964,577,90
"Venta, mant.y rep. veh.autom.y motoc. (075)",336,10,117,131,68,10
"Comercio al por mayor (076)",121,3,37,50,27,4
"Comercio al por menor (077)",1922,56,525,783,482,76
"Hoteles y restaurantes (078)",826,32,241,303,225,25
"Trans., almac. y comunicaciones (079)",960,1,380,383,189,7
"Intermediación financiera (080)",38,,14,11,13,
"Activid.inmobil., empres. y alquileres (081)",342,1,144,130,62,5
"Admin.pub. y defensa; p. segur.soc.afil (082)",1268,,698,401,162,7
"Enseñanza (083)",1110,,207,671,227,5
"Servicios sociales y de salud (084)",243,,68,125,47,3
"Otras activ. serv.comun.soc y personales (085)",599,7,209,282,87,14
"Hogares privados con servicio doméstico (086)",439,24,215,120,70,10
"Actividad economica no especificada (088)",541,11,213,189,111,17
"Hombres (089)",10659,209,3704,3830,2526,390
"Agric., ganadería, caza y silvicultura (090)",4199,124,1376,1364,1089,246
"Pesca (091)",13,,2,7,4,
"Explotación de minas y canteras (092)",3,,,2,1,
"Industrias manufactureras (093)",706,11,252,234,191,18
"Suministro de electricidad, gas y agua (094)",24,,5,11,7,1
"Construcción (095)",559,2,195,175,174,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",1269,45,363,462,338,61
"Venta, mant.y rep. veh.autom.y motoc. (097)",308,9,104,122,64,9
"Comercio al por mayor (098)",64,2,19,25,15,3
"Comercio al por menor (099)",897,34,240,315,259,49
"Hoteles y restaurantes (100)",173,11,55,49,49,9
"Trans., almac. y comunicaciones (101)",905,1,341,371,185,7
"Intermediación financiera (102)",30,,8,9,13,
"Activid.inmobil., empres. y alquileres (103)",269,1,105,102,56,5
"Admin.pub. y defensa; p. segur.soc.afil (104)",1138,,625,361,146,6
"Enseñanza (105)",559,,87,336,132,4
"Servicios sociales y de salud (106)",121,,35,57,28,1
"Otras activ. serv.comun.soc y personales (107)",441,5,158,211,55,12
"Hogares privados con servicio doméstico (108)",23,2,9,6,5,1
"Actividad economica no especificada (110)",227,7,88,73,53,6
"Mujeres (112)",4411,101,1399,1844,959,108
"Agric., ganadería, caza y silvicultura (113)",649,25,155,222,213,34
"Industrias manufactureras (116)",158,3,45,73,34,3
"Suministro de electricidad, gas y agua (117)",4,,3,1,,
"Construcción (118)",10,,2,6,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1110,24,316,502,239,29
"Venta, mant.y rep. veh.autom.y motoc. (120)",28,1,13,9,4,1
"Comercio al por mayor (121)",57,1,18,25,12,1
"Comercio al por menor (122)",1025,22,285,468,223,27
"Hoteles y restaurantes (123)",653,21,186,254,176,16
"Trans., almac. y comunicaciones (124)",55,,39,12,4,
"Intermediación financiera (125)",8,,6,2,,
"Activid.inmobil., empres. y alquileres (126)",73,,39,28,6,
"Admin.pub. y defensa; p. segur.soc.afil (127)",130,,73,40,16,1
"Enseñanza (128)",551,,120,335,95,1
"Servicios sociales y de salud (129)",122,,33,68,19,2
"Otras activ. serv.comun.soc y personales (130)",158,2,51,71,32,2
"Hogares privados con servicio doméstico (131)",416,22,206,114,65,9
"Actividad economica no especificada (133)",314,4,125,116,58,11
,,,,,,
"RURAL (134)",14416,334,5396,4907,3143,636
"Agric., ganadería, caza y silvicultura (135)",12320,302,4609,4046,2771,592
"Pesca (136)",3,,,2,1,
"Explotación de minas y canteras (137)",6,,2,2,2,
"Industrias manufactureras (138)",285,2,116,116,48,3
"Suministro de electricidad, gas y agua (139)",9,,3,4,2,
"Construcción (140)",210,2,75,87,43,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",340,6,115,138,69,12
"Venta, mant.y rep. veh.autom.y motoc. (142)",40,,17,17,5,1
"Comercio al por mayor (143)",17,2,5,8,1,1
"Comercio al por menor (144)",283,4,93,113,63,10
"Hoteles y restaurantes (145)",152,6,55,57,32,2
"Trans., almac. y comunicaciones (146)",262,,110,109,42,1
"Intermediación financiera (147)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (148)",90,,37,39,14,
"Admin.pub. y defensa; p. segur.soc.afil (149)",58,,26,25,7,
"Enseñanza (150)",206,,56,115,34,1
"Servicios sociales y de salud (151)",41,,11,23,5,2
"Otras activ. serv.comun.soc y personales (152)",43,,17,17,8,1
"Hogares privados con servicio doméstico (153)",196,15,86,60,29,6
"Actividad economica no especificada (155)",191,1,76,66,35,13
"Hombres (156)",12373,268,4672,4170,2709,554
"Agric., ganadería, caza y silvicultura (157)",11077,261,4201,3618,2466,531
"Pesca (158)",3,,,2,1,
"Explotación de minas y canteras (159)",6,,2,2,2,
"Industrias manufactureras (160)",267,2,105,110,47,3
"Suministro de electricidad, gas y agua (161)",8,,3,3,2,
"Construcción (162)",201,2,75,78,43,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",174,2,52,71,39,10
"Venta, mant.y rep. veh.autom.y motoc. (164)",34,,13,15,5,1
"Comercio al por mayor (165)",12,1,3,6,1,1
"Comercio al por menor (166)",128,1,36,50,33,8
"Hoteles y restaurantes (167)",25,,11,8,4,2
"Trans., almac. y comunicaciones (168)",256,,107,107,41,1
"Intermediación financiera (169)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (170)",79,,28,37,14,
"Admin.pub. y defensa; p. segur.soc.afil (171)",51,,22,22,7,
"Enseñanza (172)",118,,24,71,23,
"Servicios sociales y de salud (173)",18,,4,9,3,2
"Otras activ. serv.comun.soc y personales (174)",29,,13,10,5,1
"Hogares privados con servicio doméstico (175)",9,,3,2,4,
"Actividad economica no especificada (177)",48,1,20,19,7,1
"Mujeres (179)",2043,66,724,737,434,82
"Agric., ganadería, caza y silvicultura (180)",1243,41,408,428,305,61
"Industrias manufactureras (183)",18,,11,6,1,
"Suministro de electricidad, gas y agua (184)",1,,,1,,
"Construcción (185)",9,,,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",166,4,63,67,30,2
"Venta, mant.y rep. veh.autom.y motoc. (187)",6,,4,2,,
"Comercio al por mayor (188)",5,1,2,2,,
"Comercio al por menor (189)",155,3,57,63,30,2
"Hoteles y restaurantes (190)",127,6,44,49,28,
"Trans., almac. y comunicaciones (191)",6,,3,2,1,
"Activid.inmobil., empres. y alquileres (193)",11,,9,2,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",7,,4,3,,
"Enseñanza (195)",88,,32,44,11,1
"Servicios sociales y de salud (196)",23,,7,14,2,
"Otras activ. serv.comun.soc y personales (197)",14,,4,7,3,
"Hogares privados con servicio doméstico (198)",187,15,83,58,25,6
"Actividad economica no especificada (200)",143,,56,47,28,12
