"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",15333,,3124,7568,4477,164
"Desocupada (030)",6059,32,3160,1858,849,160
"Sin nivel (031)",132,3,12,16,61,40
"Educación inicial (032)",8,2,5,1,,
"Primaria (033)",829,13,189,232,302,93
"Secundaria (034)",2655,14,1669,705,252,15
"Superior no univ. incompleta (035)",280,,183,78,19,
"Superior no univ. completa (036)",658,,371,243,39,5
"Superior univ. incompleta (037)",281,,155,81,45,
"Superior univ. completa (038)",1216,,576,502,131,7
"No PEA (040)",105794,40532,33882,10793,10872,9715
"Sin nivel (041)",9080,617,231,522,2603,5107
"Educación inicial (042)",2967,2935,15,17,,
"Primaria (043)",40465,28040,2290,3331,3890,2914
"Secundaria (044)",33801,8940,18425,3575,1994,867
"Superior no univ. incompleta (045)",3998,,3336,439,175,48
"Superior no univ. completa (046)",3116,,1253,908,679,276
"Superior univ. incompleta (047)",7950,,6930,643,298,79
"Superior univ. completa (048)",4417,,1402,1358,1233,424
,,,,,,
"URBANA (060)",122973,24423,41204,29538,21285,6523
"Sin nivel (061)",4192,240,146,342,1451,2013
"Educación inicial (062)",1927,1882,25,20,,
"Primaria (063)",28524,16304,1504,3383,4962,2371
"Secundaria (064)",39413,5997,18473,8449,5418,1076
"Superior no univ. incompleta (065)",6440,,4255,1510,611,64
"Superior no univ. completa (066)",10448,,3344,4702,2075,327
"Superior univ. incompleta (067)",12088,,8647,2106,1226,109
"Superior univ. completa (068)",19941,,4810,9026,5542,563
"PEA (070)",57630,633,17686,22439,14865,2007
"Sin nivel (071)",1363,5,47,167,660,484
"Educación inicial (072)",32,8,15,9,,
"Primaria (073)",6921,336,706,1944,3056,879
"Secundaria (074)",17772,284,7269,6072,3790,357
"Superior no univ. incompleta (075)",3328,,1740,1115,450,23
"Superior no univ. completa (076)",7710,,2258,3861,1519,72
"Superior univ. incompleta (077)",4685,,2175,1528,949,33
"Superior univ. completa (078)",15819,,3476,7743,4441,159
"Ocupada (080)",53800,617,15727,21197,14340,1919
"Sin nivel (081)",1302,5,44,158,628,467
"Educación inicial (082)",26,6,12,8,,
"Primaria (083)",6615,331,653,1862,2935,834
"Secundaria (084)",16438,275,6466,5716,3639,342
"Superior no univ. incompleta (085)",3112,,1598,1056,435,23
"Superior no univ. completa (086)",7197,,1976,3669,1484,68
"Superior univ. incompleta (087)",4420,,2029,1452,906,33
"Superior univ. completa (088)",14690,,2949,7276,4313,152
"Desocupada (090)",3830,16,1959,1242,525,88
"Sin nivel (091)",61,,3,9,32,17
"Educación inicial (092)",6,2,3,1,,
"Primaria (093)",306,5,53,82,121,45
"Secundaria (094)",1334,9,803,356,151,15
"Superior no univ. incompleta (095)",216,,142,59,15,
"Superior no univ. completa (096)",513,,282,192,35,4
"Superior univ. incompleta (097)",265,,146,76,43,
"Superior univ. completa (098)",1129,,527,467,128,7
"No PEA (100)",65343,23790,23518,7099,6420,4516
"Sin nivel (101)",2829,235,99,175,791,1529
"Educación inicial (102)",1895,1874,10,11,,
"Primaria (103)",21603,15968,798,1439,1906,1492
"Secundaria (104)",21641,5713,11204,2377,1628,719
"Superior no univ. incompleta (105)",3112,,2515,395,161,41
"Superior no univ. completa (106)",2738,,1086,841,556,255
"Superior univ. incompleta (107)",7403,,6472,578,277,76
"Superior univ. completa (108)",4122,,1334,1283,1101,404
,,,,,,
"RURAL (120)",82560,17322,21863,15487,16263,11625
"Sin nivel (121)",12418,409,257,782,4360,6610
"Educación inicial (122)",1102,1068,18,16,,
"Primaria (123)",35885,12435,3888,6482,8527,4553
"Secundaria (124)",28223,3410,14988,6801,2651,373
"Superior no univ. incompleta (125)",1578,,1187,293,86,12
"Superior no univ. completa (126)",1434,,637,503,256,38
"Superior univ. incompleta (127)",895,,596,208,84,7
"Superior univ. completa (128)",1025,,292,402,299,32
"PEA (130)",42109,580,11499,11793,11811,6426
"Sin nivel (131)",6167,27,125,435,2548,3032
"Educación inicial (132)",30,7,13,10,,
"Primaria (133)",17023,363,2396,4590,6543,3131
"Secundaria (134)",16063,183,7767,5603,2285,225
"Superior no univ. incompleta (135)",692,,366,249,72,5
"Superior no univ. completa (136)",1056,,470,436,133,17
"Superior univ. incompleta (137)",348,,138,143,63,4
"Superior univ. completa (138)",730,,224,327,167,12
"Ocupada (140)",39880,564,10298,11177,11487,6354
"Sin nivel (141)",6096,24,116,428,2519,3009
"Educación inicial (142)",28,7,11,10,,
"Primaria (143)",16500,355,2260,4440,6362,3083
"Secundaria (144)",14742,178,6901,5254,2184,225
"Superior no univ. incompleta (145)",628,,325,230,68,5
"Superior no univ. completa (146)",911,,381,385,129,16
"Superior univ. incompleta (147)",332,,129,138,61,4
"Superior univ. completa (148)",643,,175,292,164,12
"Desocupada (150)",2229,16,1201,616,324,72
"Sin nivel (151)",71,3,9,7,29,23
"Educación inicial (152)",2,,2,,,
"Primaria (153)",523,8,136,150,181,48
"Secundaria (154)",1321,5,866,349,101,
"Superior no univ. incompleta (155)",64,,41,19,4,
"Superior no univ. completa (156)",145,,89,51,4,1
"Superior univ. incompleta (157)",16,,9,5,2,
"Superior univ. completa (158)",87,,49,35,3,
"No PEA (160)",40451,16742,10364,3694,4452,5199
"Sin nivel (161)",6251,382,132,347,1812,3578
"Educación inicial (162)",1072,1061,5,6,,
"Primaria (163)",18862,12072,1492,1892,1984,1422
"Secundaria (164)",12160,3227,7221,1198,366,148
"Superior no univ. incompleta (165)",886,,821,44,14,7
"Superior no univ. completa (166)",378,,167,67,123,21
"Superior univ. incompleta (167)",547,,458,65,21,3
"Superior univ. completa (168)",295,,68,75,132,20
