"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2626,52,198,483,727,547,50,569
,,,,,,,,
"URBANA (060)",4028,29,98,194,428,868,1607,804
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",116,,,,,,78,38
"De 20 a 24 años (063)",413,,,,,1,258,154
"De 25 a 29 años (064)",461,,,,,23,330,108
"De 30 a 34 años (065)",504,,,,,92,336,76
"De 35 a 39 años (066)",556,,,,2,153,326,75
"De 40 a 44 años (067)",436,,,,21,185,182,48
"De 45 a 49 años (068)",329,,,,43,165,81,40
"De 50 y más años (069)",1210,29,98,194,362,249,16,262
"PEA (070)",1301,1,14,34,149,357,488,258
"De 15 a 19 años (072)",18,,,,,,11,7
"De 20 a 24 años (073)",94,,,,,,57,37
"De 25 a 29 años (074)",154,,,,,3,100,51
"De 30 a 34 años (075)",191,,,,,41,110,40
"De 35 a 39 años (076)",219,,,,2,72,118,27
"De 40 a 44 años (077)",190,,,,15,86,64,25
"De 45 a 49 años (078)",142,,,,21,78,26,17
"De 50 y más años (079)",293,1,14,34,111,77,2,54
"Ocupada (080)",1262,1,13,34,148,352,470,244
"De 15 a 19 años (082)",18,,,,,,11,7
"De 20 a 24 años (083)",83,,,,,,51,32
"De 25 a 29 años (084)",147,,,,,3,96,48
"De 30 a 34 años (085)",186,,,,,40,108,38
"De 35 a 39 años (086)",214,,,,2,72,114,26
"De 40 a 44 años (087)",187,,,,15,84,63,25
"De 45 a 49 años (088)",137,,,,21,76,25,15
"De 50 y más años (089)",290,1,13,34,110,77,2,53
"Desocupada (090)",39,,1,,1,5,18,14
"De 20 a 24 años (093)",11,,,,,,6,5
"De 25 a 29 años (094)",7,,,,,,4,3
"De 30 a 34 años (095)",5,,,,,1,2,2
"De 35 a 39 años (096)",5,,,,,,4,1
"De 40 a 44 años (097)",3,,,,,2,1,
"De 45 a 49 años (098)",5,,,,,2,1,2
"De 50 y más años (099)",3,,1,,1,,,1
"No PEA (100)",2727,28,84,160,279,511,1119,546
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",98,,,,,,67,31
"De 20 a 24 años (103)",319,,,,,1,201,117
"De 25 a 29 años (104)",307,,,,,20,230,57
"De 30 a 34 años (105)",313,,,,,51,226,36
"De 35 a 39 años (106)",337,,,,,81,208,48
"De 40 a 44 años (107)",246,,,,6,99,118,23
"De 45 a 49 años (108)",187,,,,22,87,55,23
"De 50 y más años (109)",917,28,84,160,251,172,14,208
,,,,,,,,
"RURAL (120)",6881,28,128,405,663,1246,3072,1339
"De 12 a 14 años (121)",9,,,,,,2,7
"De 15 a 19 años (122)",237,,,,,,147,90
"De 20 a 24 años (123)",827,,,,,1,545,281
"De 25 a 29 años (124)",820,,,,,26,584,210
"De 30 a 34 años (125)",766,,,,,72,585,109
"De 35 a 39 años (126)",767,,,,6,151,520,90
"De 40 a 44 años (127)",679,,,,13,216,395,55
"De 45 a 49 años (128)",644,,,2,37,299,249,57
"De 50 y más años (129)",2132,28,128,403,607,481,45,440
"PEA (130)",1416,4,14,80,145,280,631,262
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",40,,,,,,21,19
"De 20 a 24 años (133)",142,,,,,,92,50
"De 25 a 29 años (134)",171,,,,,6,109,56
"De 30 a 34 años (135)",172,,,,,22,130,20
"De 35 a 39 años (136)",170,,,,1,35,120,14
"De 40 a 44 años (137)",150,,,,3,39,94,14
"De 45 a 49 años (138)",147,,,,10,72,56,9
"De 50 y más años (139)",423,4,14,80,131,106,9,79
"Ocupada (140)",1366,4,14,80,144,277,616,231
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",39,,,,,,21,18
"De 20 a 24 años (143)",123,,,,,,86,37
"De 25 a 29 años (144)",156,,,,,4,106,46
"De 30 a 34 años (145)",168,,,,,22,129,17
"De 35 a 39 años (146)",167,,,,1,35,117,14
"De 40 a 44 años (147)",148,,,,3,39,93,13
"De 45 a 49 años (148)",146,,,,10,71,56,9
"De 50 y más años (149)",418,4,14,80,130,106,8,76
"Desocupada (150)",50,,,,1,3,15,31
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",19,,,,,,6,13
"De 25 a 29 años (154)",15,,,,,2,3,10
"De 30 a 34 años (155)",4,,,,,,1,3
"De 35 a 39 años (156)",3,,,,,,3,
"De 40 a 44 años (157)",2,,,,,,1,1
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",5,,,,1,,1,3
"No PEA (160)",5465,24,114,325,518,966,2441,1077
"De 12 a 14 años (161)",8,,,,,,2,6
"De 15 a 19 años (162)",197,,,,,,126,71
"De 20 a 24 años (163)",685,,,,,1,453,231
"De 25 a 29 años (164)",649,,,,,20,475,154
"De 30 a 34 años (165)",594,,,,,50,455,89
"De 35 a 39 años (166)",597,,,,5,116,400,76
"De 40 a 44 años (167)",529,,,,10,177,301,41
"De 45 a 49 años (168)",497,,,2,27,227,193,48
"De 50 y más años (169)",1709,24,114,323,476,375,36,361
