"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",658,,,5,135,365,72,81
"De 50 y más años (049)",2575,76,289,626,711,345,14,514
,,,,,,,,
"URBANA (060)",8142,65,228,583,958,1787,2611,1910
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",231,,,,,,143,88
"De 20 a 24 años (063)",774,,,,,4,495,275
"De 25 a 29 años (064)",1019,,,,,83,606,330
"De 30 a 34 años (065)",1020,,,,1,195,600,224
"De 35 a 39 años (066)",1036,,,,18,369,437,212
"De 40 a 44 años (067)",946,,,,73,441,249,183
"De 45 a 49 años (068)",758,,,9,182,374,70,123
"De 50 y más años (069)",2355,65,228,574,684,321,11,472
"PEA (070)",3271,1,29,148,388,892,1018,795
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",43,,,,,,27,16
"De 20 a 24 años (073)",268,,,,,2,148,118
"De 25 a 29 años (074)",408,,,,,43,205,160
"De 30 a 34 años (075)",507,,,,,105,275,127
"De 35 a 39 años (076)",513,,,,13,200,190,110
"De 40 a 44 años (077)",485,,,,40,231,131,83
"De 45 a 49 años (078)",363,,,4,89,174,37,59
"De 50 y más años (079)",682,1,29,144,246,137,5,120
"Ocupada (080)",3152,1,29,146,381,869,974,752
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",36,,,,,,22,14
"De 20 a 24 años (083)",246,,,,,2,138,106
"De 25 a 29 años (084)",385,,,,,41,196,148
"De 30 a 34 años (085)",483,,,,,101,259,123
"De 35 a 39 años (086)",499,,,,13,196,187,103
"De 40 a 44 años (087)",477,,,,39,227,130,81
"De 45 a 49 años (088)",354,,,4,87,167,37,59
"De 50 y más años (089)",671,1,29,142,242,135,5,117
"Desocupada (090)",119,,,2,7,23,44,43
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",7,,,,,,5,2
"De 20 a 24 años (093)",22,,,,,,10,12
"De 25 a 29 años (094)",23,,,,,2,9,12
"De 30 a 34 años (095)",24,,,,,4,16,4
"De 35 a 39 años (096)",14,,,,,4,3,7
"De 40 a 44 años (097)",8,,,,1,4,1,2
"De 45 a 49 años (098)",9,,,,2,7,,
"De 50 y más años (099)",11,,,2,4,2,,3
"No PEA (100)",4871,64,199,435,570,895,1593,1115
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",188,,,,,,116,72
"De 20 a 24 años (103)",506,,,,,2,347,157
"De 25 a 29 años (104)",611,,,,,40,401,170
"De 30 a 34 años (105)",513,,,,1,90,325,97
"De 35 a 39 años (106)",523,,,,5,169,247,102
"De 40 a 44 años (107)",461,,,,33,210,118,100
"De 45 a 49 años (108)",395,,,5,93,200,33,64
"De 50 y más años (109)",1673,64,199,430,438,184,6,352
,,,,,,,,
"RURAL (120)",3249,12,96,210,400,816,1168,547
"De 12 a 14 años (121)",3,,,,,,3,
"De 15 a 19 años (122)",104,,,,,,74,30
"De 20 a 24 años (123)",339,,,,,2,219,118
"De 25 a 29 años (124)",367,,,,,15,277,75
"De 30 a 34 años (125)",416,,,,,106,255,55
"De 35 a 39 años (126)",380,,,,3,156,184,37
"De 40 a 44 años (127)",313,,,,30,154,99,30
"De 45 a 49 años (128)",312,,,,50,192,48,22
"De 50 y más años (129)",1015,12,96,210,317,191,9,180
"PEA (130)",497,,6,14,60,154,173,90
"De 15 a 19 años (132)",10,,,,,,7,3
"De 20 a 24 años (133)",46,,,,,,27,19
"De 25 a 29 años (134)",59,,,,,5,36,18
"De 30 a 34 años (135)",80,,,,,29,41,10
"De 35 a 39 años (136)",77,,,,1,31,33,12
"De 40 a 44 años (137)",63,,,,7,32,19,5
"De 45 a 49 años (138)",49,,,,8,27,9,5
"De 50 y más años (139)",113,,6,14,44,30,1,18
"Ocupada (140)",486,,6,14,60,151,168,87
"De 15 a 19 años (142)",9,,,,,,7,2
"De 20 a 24 años (143)",46,,,,,,27,19
"De 25 a 29 años (144)",56,,,,,5,34,17
"De 30 a 34 años (145)",79,,,,,29,40,10
"De 35 a 39 años (146)",77,,,,1,31,33,12
"De 40 a 44 años (147)",60,,,,7,30,18,5
"De 45 a 49 años (148)",48,,,,8,27,8,5
"De 50 y más años (149)",111,,6,14,44,29,1,17
"Desocupada (150)",11,,,,,3,5,3
"De 15 a 19 años (152)",1,,,,,,,1
"De 25 a 29 años (154)",3,,,,,,2,1
"De 30 a 34 años (155)",1,,,,,,1,
"De 40 a 44 años (157)",3,,,,,2,1,
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",2,,,,,1,,1
"No PEA (160)",2752,12,90,196,340,662,995,457
"De 12 a 14 años (161)",3,,,,,,3,
"De 15 a 19 años (162)",94,,,,,,67,27
"De 20 a 24 años (163)",293,,,,,2,192,99
"De 25 a 29 años (164)",308,,,,,10,241,57
"De 30 a 34 años (165)",336,,,,,77,214,45
"De 35 a 39 años (166)",303,,,,2,125,151,25
"De 40 a 44 años (167)",250,,,,23,122,80,25
"De 45 a 49 años (168)",263,,,,42,165,39,17
"De 50 y más años (169)",902,12,90,196,273,161,8,162
