"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",133,124,,25,38,27,30,4,,,9,338
"De 35 a 39 años (026)",117,110,,11,26,25,35,8,5,,7,381
"De 40 a 44 años (027)",105,105,,6,12,17,34,25,8,3,,487
"De 45 a 49 años (028)",86,86,,6,5,20,26,22,7,,,396
"De 50 y más años (029)",199,196,1,13,19,20,59,46,31,7,3,1011
"Desocupada (030)",47,37,,11,5,6,4,8,2,1,10,136
"De 15 a 19 años (032)",2,2,,2,,,,,,,,2
"De 20 a 24 años (033)",12,4,,3,,1,,,,,8,6
"De 25 a 29 años (034)",9,8,,6,2,,,,,,1,10
"De 30 a 34 años (035)",5,5,,,2,1,1,1,,,,18
"De 35 a 39 años (036)",6,5,,,,2,2,,1,,1,24
"De 40 a 44 años (037)",1,1,,,1,,,,,,,2
"De 45 a 49 años (038)",2,2,,,,,,2,,,,13
"De 50 y más años (039)",10,10,,,,2,1,5,1,1,,61
"No PEA (040)",5133,4920,20,772,709,707,1314,900,386,112,213,20358
"De 12 a 14 años (041)",14,,,,,,,,,,14,
"De 15 a 19 años (042)",148,130,2,117,11,,,,,,18,139
"De 20 a 24 años (043)",597,507,1,282,160,44,15,5,,,90,830
"De 25 a 29 años (044)",538,506,2,135,159,128,70,10,2,,32,1212
"De 30 a 34 años (045)",547,534,1,58,112,142,169,47,5,,13,1789
"De 35 a 39 años (046)",479,471,,24,52,97,186,86,20,6,8,2020
"De 40 a 44 años (047)",428,422,,16,27,64,150,121,36,8,6,2107
"De 45 a 49 años (048)",414,413,,17,17,35,119,129,78,18,1,2362
"De 50 y más años (049)",1968,1937,14,123,171,197,605,502,245,80,31,9899
,,,,,,,,,,,,
"URBANA (060)",797,754,1,142,151,131,194,90,37,8,43,2650
"De 12 a 14 años (061)",2,,,,,,,,,,2,
"De 15 a 19 años (062)",12,10,,10,,,,,,,2,10
"De 20 a 24 años (063)",74,59,,35,18,5,1,,,,15,90
"De 25 a 29 años (064)",88,77,,37,25,12,3,,,,11,136
"De 30 a 34 años (065)",104,100,,17,28,34,21,,,,4,263
"De 35 a 39 años (066)",97,95,,10,22,21,34,7,1,,2,314
"De 40 a 44 años (067)",79,79,,6,12,24,30,7,,,,275
"De 45 a 49 años (068)",67,66,,10,8,11,20,16,1,,1,260
"De 50 y más años (069)",274,268,1,17,38,24,85,60,35,8,6,1302
"PEA (070)",306,286,,60,68,55,70,23,9,1,20,890
"De 15 a 19 años (072)",2,2,,2,,,,,,,,2
"De 20 a 24 años (073)",17,12,,6,5,1,,,,,5,19
"De 25 a 29 años (074)",41,34,,20,9,4,1,,,,7,54
"De 30 a 34 años (075)",59,55,,10,19,16,10,,,,4,137
"De 35 a 39 años (076)",49,47,,6,13,11,14,2,1,,2,143
"De 40 a 44 años (077)",39,39,,6,6,11,15,1,,,,123
"De 45 a 49 años (078)",34,34,,5,5,7,8,9,,,,129
"De 50 y más años (079)",65,63,,5,11,5,22,11,8,1,2,283
"Ocupada (080)",301,283,,59,68,53,70,23,9,1,18,883
"De 15 a 19 años (082)",2,2,,2,,,,,,,,2
"De 20 a 24 años (083)",14,11,,6,5,,,,,,3,16
"De 25 a 29 años (084)",40,33,,19,9,4,1,,,,7,53
"De 30 a 34 años (085)",58,54,,10,19,15,10,,,,4,134
"De 35 a 39 años (086)",49,47,,6,13,11,14,2,1,,2,143
"De 40 a 44 años (087)",39,39,,6,6,11,15,1,,,,123
"De 45 a 49 años (088)",34,34,,5,5,7,8,9,,,,129
"De 50 y más años (089)",65,63,,5,11,5,22,11,8,1,2,283
"Desocupada (090)",5,3,,1,,2,,,,,2,7
"De 20 a 24 años (093)",3,1,,,,1,,,,,2,3
"De 25 a 29 años (094)",1,1,,1,,,,,,,,1
"De 30 a 34 años (095)",1,1,,,,1,,,,,,3
"No PEA (100)",491,468,1,82,83,76,124,67,28,7,23,1760
"De 12 a 14 años (101)",2,,,,,,,,,,2,
"De 15 a 19 años (102)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (103)",57,47,,29,13,4,1,,,,10,71
"De 25 a 29 años (104)",47,43,,17,16,8,2,,,,4,82
"De 30 a 34 años (105)",45,45,,7,9,18,11,,,,,126
"De 35 a 39 años (106)",48,48,,4,9,10,20,5,,,,171
"De 40 a 44 años (107)",40,40,,,6,13,15,6,,,,152
"De 45 a 49 años (108)",33,32,,5,3,4,12,7,1,,1,131
"De 50 y más años (109)",209,205,1,12,27,19,63,49,27,7,4,1019
,,,,,,,,,,,,
"RURAL (120)",5194,4971,23,767,707,715,1319,923,402,115,223,20728
"De 12 a 14 años (121)",12,,,,,,,,,,12,
"De 15 a 19 años (122)",142,126,2,113,11,,,,,,16,135
"De 20 a 24 años (123)",593,501,4,276,157,43,16,5,,,92,819
"De 25 a 29 años (124)",568,531,2,139,165,137,76,10,2,,37,1280
"De 30 a 34 años (125)",581,563,1,66,124,136,179,52,5,,18,1882
"De 35 a 39 años (126)",505,491,,25,56,103,189,87,25,6,14,2111
"De 40 a 44 años (127)",455,449,,16,28,57,154,139,44,11,6,2321
"De 45 a 49 años (128)",435,435,,13,14,44,125,137,84,18,,2511
"De 50 y más años (129)",1903,1875,14,119,152,195,580,493,242,80,28,9669
"PEA (130)",552,519,4,77,81,84,129,90,44,10,33,2130
"De 15 a 19 años (132)",4,4,,4,,,,,,,,4
"De 20 a 24 años (133)",53,41,3,23,10,3,2,,,,12,60
"De 25 a 29 años (134)",77,68,,21,22,17,8,,,,9,150
"De 30 a 34 años (135)",79,74,,15,21,12,21,5,,,5,219
"De 35 a 39 años (136)",74,68,,5,13,16,23,6,5,,6,262
"De 40 a 44 años (137)",67,67,,,7,6,19,24,8,3,,366
"De 45 a 49 años (138)",54,54,,1,,13,18,15,7,,,280
"De 50 y más años (139)",144,143,1,8,8,17,38,40,24,7,1,789
"Ocupada (140)",510,485,4,67,76,80,125,82,42,9,25,2001
"De 15 a 19 años (142)",2,2,,2,,,,,,,,2
"De 20 a 24 años (143)",44,38,3,20,10,3,2,,,,6,57
"De 25 a 29 años (144)",69,61,,16,20,17,8,,,,8,141
"De 30 a 34 años (145)",75,70,,15,19,12,20,4,,,5,204
"De 35 a 39 años (146)",68,63,,5,13,14,21,6,4,,5,238
"De 40 a 44 años (147)",66,66,,,6,6,19,24,8,3,,364
"De 45 a 49 años (148)",52,52,,1,,13,18,13,7,,,267
"De 50 y más años (149)",134,133,1,8,8,15,37,35,23,6,1,728
"Desocupada (150)",42,34,,10,5,4,4,8,2,1,8,129
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",9,3,,3,,,,,,,6,3
"De 25 a 29 años (154)",8,7,,5,2,,,,,,1,9
"De 30 a 34 años (155)",4,4,,,2,,1,1,,,,15
"De 35 a 39 años (156)",6,5,,,,2,2,,1,,1,24
"De 40 a 44 años (157)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",2,2,,,,,,2,,,,13
"De 50 y más años (159)",10,10,,,,2,1,5,1,1,,61
"No PEA (160)",4642,4452,19,690,626,631,1190,833,358,105,190,18598
"De 12 a 14 años (161)",12,,,,,,,,,,12,
"De 15 a 19 años (162)",138,122,2,109,11,,,,,,16,131
"De 20 a 24 años (163)",540,460,1,253,147,40,14,5,,,80,759
"De 25 a 29 años (164)",491,463,2,118,143,120,68,10,2,,28,1130
"De 30 a 34 años (165)",502,489,1,51,103,124,158,47,5,,13,1663
"De 35 a 39 años (166)",431,423,,20,43,87,166,81,20,6,8,1849
"De 40 a 44 años (167)",388,382,,16,21,51,135,115,36,8,6,1955
"De 45 a 49 años (168)",381,381,,12,14,31,107,122,77,18,,2231
"De 50 y más años (169)",1759,1732,13,111,144,178,542,453,218,73,27,8880
