"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",45,1,20,16,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4955,110,1274,1710,1469,392
"Otra (036)",4,,3,,1,
"Ocupación no especificada (037)",301,,69,102,80,50
"Desocupado (038)",514,13,304,151,36,10
,,,,,,
"URBANA (039)",22037,250,6218,7659,6175,1735
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",108,,14,42,47,5
"Profes., científicos e intelectuales (041)",2417,,467,1154,747,49
"Técnicos de nivel medio y trab.asimilados (042)",963,3,356,303,259,42
"Jefes y empleados de oficina (043)",704,,287,240,166,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2951,27,787,1067,856,214
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2415,8,342,683,898,484
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1719,13,639,526,428,113
"Obreros construc., conf., papel, fab., instr. (047)",2028,4,678,792,484,70
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6886,181,1829,2275,1965,636
"Otra (049)",97,,14,64,19,
"Ocupación no especificada (050)",343,,92,102,83,66
"Desocupado (051)",1406,14,713,411,223,45
"Hombres (052)",13272,150,3854,4425,3716,1127
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",78,,10,32,32,4
"Profes., científicos e intelectuales (054)",1258,,212,540,465,41
"Técnicos de nivel medio y trab.asimilados (055)",639,3,225,199,178,34
"Jefes y empleados de oficina (056)",308,,80,112,106,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1101,10,316,377,304,94
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1737,3,242,503,627,362
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1429,10,528,427,366,98
"Obreros construc., conf., papel, fab., instr. (060)",1985,3,660,776,476,70
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3555,114,1065,1092,932,352
"Otra (062)",94,,12,64,18,
"Ocupación no especificada (063)",112,,39,28,20,25
"Desocupado (064)",976,7,465,275,192,37
"Mujeres (065)",8765,100,2364,3234,2459,608
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",30,,4,10,15,1
"Profes., científicos e intelectuales (067)",1159,,255,614,282,8
"Técnicos de nivel medio y trab.asimilados (068)",324,,131,104,81,8
"Jefes y empleados de oficina (069)",396,,207,128,60,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1850,17,471,690,552,120
"Agricult.trabaj. calif. agrop. y pesqueros (071)",678,5,100,180,271,122
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",290,3,111,99,62,15
"Obreros construc., conf., papel, fab., instr. (073)",43,1,18,16,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3331,67,764,1183,1033,284
"Otra (075)",3,,2,,1,
"Ocupación no especificada (076)",231,,53,74,63,41
"Desocupado (077)",430,7,248,136,31,8
,,,,,,
"RURAL (078)",8734,152,2699,2694,2407,782
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",19,,3,9,7,
"Profes., científicos e intelectuales (080)",198,,49,82,65,2
"Técnicos de nivel medio y trab.asimilados (081)",85,2,37,25,18,3
"Jefes y empleados de oficina (082)",69,,32,24,12,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",324,4,115,99,92,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2673,16,479,832,931,415
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",444,4,182,142,102,14
"Obreros construc., conf., papel, fab., instr. (086)",349,,127,142,74,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4027,115,1406,1203,1008,295
"Otra (088)",8,,2,5,1,
"Ocupación no especificada (089)",109,,27,36,27,19
"Desocupado (090)",429,11,240,95,70,13
"Hombres (091)",5969,92,1853,1839,1644,541
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,,2,7,6,
"Profes., científicos e intelectuales (093)",126,,29,51,44,2
"Técnicos de nivel medio y trab.asimilados (094)",62,2,25,18,15,2
"Jefes y empleados de oficina (095)",39,,15,14,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",138,2,50,37,41,8
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2055,8,358,677,710,302
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",393,3,157,124,96,13
"Obreros construc., conf., papel, fab., instr. (099)",347,,125,142,74,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2403,72,896,676,572,187
"Otra (101)",7,,1,5,1,
"Ocupación no especificada (102)",39,,11,8,10,10
"Desocupado (103)",345,5,184,80,65,11
"Mujeres (104)",2765,60,846,855,763,241
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,1,2,1,
"Profes., científicos e intelectuales (106)",72,,20,31,21,
"Técnicos de nivel medio y trab.asimilados (107)",23,,12,7,3,1
"Jefes y empleados de oficina (108)",30,,17,10,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",186,2,65,62,51,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",618,8,121,155,221,113
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",51,1,25,18,6,1
"Obreros construc., conf., papel, fab., instr. (112)",2,,2,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1624,43,510,527,436,108
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",70,,16,28,17,9
"Desocupado (116)",84,6,56,15,5,2
