"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",331,323,8,,
"Industrias manufactureras (048)",23,22,,,1
"Suministro de electricidad, gas y agua (049)",1,1,,,
"Construcción (050)",4,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",180,173,6,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",1,1,,,
"Comercio al por mayor (053)",8,8,,,
"Comercio al por menor (054)",171,164,6,1,
"Hoteles y restaurantes (055)",69,63,5,1,
"Trans., almac. y comunicaciones (056)",4,4,,,
"Intermediación financiera (057)",2,,,,2
"Activid.inmobil., empres. y alquileres (058)",15,7,2,3,3
"Admin.pub. y defensa; p. segur soc.afil (059)",47,,,,47
"Enseñanza (060)",309,136,81,77,15
"Servicios sociales y de salud (061)",61,7,,3,51
"Otras activ. serv.comun.soc y personales (062)",28,23,3,2,
"Hogares privados con servicio doméstico (063)",109,109,,,
"Actividad economica no especificada (065)",85,78,3,4,
,,,,,
"URBANA (066)",1953,1144,288,260,261
"Agric., ganadería, caza y silvicultura (067)",312,275,37,,
"Explotación de minas y canteras (069)",2,2,,,
"Industrias manufactureras (070)",68,65,3,,
"Suministro de electricidad, gas y agua (071)",6,1,2,1,2
"Construcción (072)",71,36,17,14,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",298,290,5,3,
"Venta, mant.y rep. veh.autom y motoc. (074)",13,13,,,
"Comercio al por mayor (075)",19,19,,,
"Comercio al por menor (076)",266,258,5,3,
"Hoteles y restaurantes (077)",72,65,6,1,
"Trans., almac. y comunicaciones (078)",58,43,10,,5
"Intermediación financiera (079)",4,1,,,3
"Activid.inmobil., empres. y alquileres (080)",43,19,8,11,5
"Admin.pub. y defensa; p. segur soc.afil (081)",110,,,,110
"Enseñanza (082)",585,170,170,208,37
"Servicios sociales y de salud (083)",109,10,1,4,94
"Otras activ. serv.comun.soc y personales (084)",44,21,19,4,
"Hogares privados con servicio doméstico (085)",78,78,,,
"Actividad economica no especificada (087)",93,68,10,14,1
"Hombres (088)",1236,694,201,182,159
"Agric., ganadería, caza y silvicultura (089)",282,247,35,,
"Explotación de minas y canteras (091)",2,2,,,
"Industrias manufactureras (092)",63,60,3,,
"Suministro de electricidad, gas y agua (093)",6,1,2,1,2
"Construcción (094)",71,36,17,14,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",152,150,,2,
"Venta, mant.y rep. veh.autom y motoc. (096)",12,12,,,
"Comercio al por mayor (097)",11,11,,,
"Comercio al por menor (098)",129,127,,2,
"Hoteles y restaurantes (099)",15,14,1,,
"Trans., almac. y comunicaciones (100)",54,39,10,,5
"Intermediación financiera (101)",2,1,,,1
"Activid.inmobil., empres. y alquileres (102)",35,15,8,9,3
"Admin.pub. y defensa; p. segur soc.afil (103)",72,,,,72
"Enseñanza (104)",342,75,100,143,24
"Servicios sociales y de salud (105)",56,7,1,1,47
"Otras activ. serv.comun.soc y personales (106)",27,9,16,2,
"Hogares privados con servicio doméstico (107)",9,9,,,
"Actividad economica no especificada (109)",48,29,8,10,1
"Mujeres (110)",717,450,87,78,102
"Agric., ganadería, caza y silvicultura (111)",30,28,2,,
"Industrias manufactureras (114)",5,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",146,140,5,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",1,1,,,
"Comercio al por mayor (119)",8,8,,,
"Comercio al por menor (120)",137,131,5,1,
"Hoteles y restaurantes (121)",57,51,5,1,
"Trans., almac. y comunicaciones (122)",4,4,,,
"Intermediación financiera (123)",2,,,,2
"Activid.inmobil., empres. y alquileres (124)",8,4,,2,2
"Admin.pub. y defensa; p. segur soc.afil (125)",38,,,,38
"Enseñanza (126)",243,95,70,65,13
"Servicios sociales y de salud (127)",53,3,,3,47
"Otras activ. serv.comun.soc y personales (128)",17,12,3,2,
"Hogares privados con servicio doméstico (129)",69,69,,,
"Actividad economica no especificada (131)",45,39,2,4,
,,,,,
"RURAL (132)",3938,3428,305,133,72
"Agric., ganadería, caza y silvicultura (133)",2978,2858,112,8,
"Pesca (134)",1,1,,,
"Industrias manufactureras (136)",118,105,5,4,4
"Suministro de electricidad, gas y agua (137)",33,9,9,15,
"Construcción (138)",253,107,96,50,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",65,63,2,,
"Venta, mant.y rep. veh.autom y motoc. (140)",4,4,,,
"Comercio al por menor (142)",61,59,2,,
"Hoteles y restaurantes (143)",16,16,,,
"Trans., almac. y comunicaciones (144)",12,10,,1,1
"Activid.inmobil., empres. y alquileres (146)",18,11,4,2,1
"Admin.pub. y defensa; p. segur soc.afil (147)",45,,,,45
"Enseñanza (148)",222,97,74,45,6
"Servicios sociales y de salud (149)",21,5,,1,15
"Otras activ. serv.comun.soc y personales (150)",27,25,1,1,
"Hogares privados con servicio doméstico (151)",50,50,,,
"Actividad economica no especificada (153)",79,71,2,6,
"Hombres (154)",3387,2931,281,120,55
"Agric., ganadería, caza y silvicultura (155)",2677,2563,106,8,
"Pesca (156)",1,1,,,
"Industrias manufactureras (158)",100,88,5,4,3
"Suministro de electricidad, gas y agua (159)",32,8,9,15,
"Construcción (160)",249,106,93,50,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,30,1,,
"Venta, mant.y rep. veh.autom y motoc. (162)",4,4,,,
"Comercio al por menor (164)",27,26,1,,
"Hoteles y restaurantes (165)",4,4,,,
"Trans., almac. y comunicaciones (166)",12,10,,1,1
"Activid.inmobil., empres. y alquileres (168)",11,8,2,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",36,,,,36
"Enseñanza (170)",156,56,63,33,4
"Servicios sociales y de salud (171)",13,1,,1,11
"Otras activ. serv.comun.soc y personales (172)",16,14,1,1,
"Hogares privados con servicio doméstico (173)",10,10,,,
"Actividad economica no especificada (175)",39,32,1,6,
"Mujeres (176)",551,497,24,13,17
"Agric., ganadería, caza y silvicultura (177)",301,295,6,,
"Industrias manufactureras (180)",18,17,,,1
"Suministro de electricidad, gas y agua (181)",1,1,,,
"Construcción (182)",4,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",34,33,1,,
"Comercio al por menor (186)",34,33,1,,
"Hoteles y restaurantes (187)",12,12,,,
"Activid.inmobil., empres. y alquileres (190)",7,3,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (191)",9,,,,9
"Enseñanza (192)",66,41,11,12,2
"Servicios sociales y de salud (193)",8,4,,,4
"Otras activ. serv.comun.soc y personales (194)",11,11,,,
"Hogares privados con servicio doméstico (195)",40,40,,,
"Actividad economica no especificada (197)",40,39,1,,
