"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",306,2,140,105,46,13
"Mujeres (046)",1625,27,476,582,385,155
"Agric., ganadería, caza y silvicultura (047)",617,16,127,175,190,109
"Explotación de minas y canteras (049)",13,,6,6,1,
"Industrias manufactureras (050)",51,,11,21,17,2
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",16,,4,9,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",241,1,70,97,52,21
"Comercio al por mayor (055)",8,,2,2,1,3
"Comercio al por menor (056)",233,1,68,95,51,18
"Hoteles y restaurantes (057)",101,4,33,35,23,6
"Trans., almac. y comunicaciones (058)",6,1,3,1,1,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc afil (061)",68,,22,24,21,1
"Enseñanza (062)",232,,50,131,51,
"Servicios sociales y de salud (063)",62,,27,30,5,
"Otras activ. serv.comun.soc y personales (064)",15,,10,4,1,
"Hogares privados con servicio doméstico (065)",49,4,34,7,4,
"Actividad economica no especificada (067)",74,,24,20,14,16
"Desocupado (068)",71,1,49,19,2,
,,,,,,
"URBANA (069)",2876,42,823,1097,713,201
"Agric., ganadería, caza y silvicultura (070)",793,17,183,218,243,132
"Explotación de minas y canteras (072)",136,,66,48,21,1
"Industrias manufactureras (073)",109,,31,37,34,7
"Suministro de electricidad, gas y agua (074)",5,,1,3,,1
"Construcción (075)",200,1,69,94,31,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",289,7,76,111,69,26
"Venta, mant.y rep. veh.autom.y motoc. (077)",10,,5,2,3,
"Comercio al por mayor (078)",9,,,3,3,3
"Comercio al por menor (079)",270,7,71,106,63,23
"Hoteles y restaurantes (080)",95,2,27,34,24,8
"Trans., almac. y comunicaciones (081)",59,3,32,18,6,
"Intermediación financiera (082)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (083)",22,,11,8,3,
"Admin.pub. y defensa; p. segur.soc afil (084)",268,,74,118,72,4
"Enseñanza (085)",476,,60,260,156,
"Servicios sociales y de salud (086)",94,,33,54,7,
"Otras activ. serv.comun.soc y personales (087)",28,1,14,8,5,
"Hogares privados con servicio doméstico (088)",47,8,31,6,2,
"Actividad economica no especificada (090)",70,,25,20,15,10
"Desocupado (091)",182,3,88,59,25,7
"Hombres (092)",1922,31,522,738,498,133
"Agric., ganadería, caza y silvicultura (093)",610,15,141,169,187,98
"Explotación de minas y canteras (095)",131,,64,46,20,1
"Industrias manufactureras (096)",85,,24,30,26,5
"Suministro de electricidad, gas y agua (097)",4,,1,2,,1
"Construcción (098)",191,1,66,90,29,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",91,6,20,33,25,7
"Venta, mant.y rep. veh.autom.y motoc. (100)",10,,5,2,3,
"Comercio al por mayor (101)",3,,,1,2,
"Comercio al por menor (102)",78,6,15,30,20,7
"Hoteles y restaurantes (103)",12,,3,3,3,3
"Trans., almac. y comunicaciones (104)",53,2,29,17,5,
"Intermediación financiera (105)",1,,,1,,
"Activid.inmobil., empres. y alquileres (106)",16,,7,6,3,
"Admin.pub. y defensa; p. segur.soc afil (107)",202,,52,95,52,3
"Enseñanza (108)",284,,24,151,109,
"Servicios sociales y de salud (109)",44,,12,30,2,
"Otras activ. serv.comun.soc y personales (110)",14,1,5,4,4,
"Hogares privados con servicio doméstico (111)",9,4,5,,,
"Actividad economica no especificada (113)",32,,10,11,8,3
"Desocupado (114)",143,2,59,50,25,7
"Mujeres (115)",954,11,301,359,215,68
"Agric., ganadería, caza y silvicultura (116)",183,2,42,49,56,34
"Explotación de minas y canteras (118)",5,,2,2,1,
"Industrias manufactureras (119)",24,,7,7,8,2
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",9,,3,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",198,1,56,78,44,19
"Comercio al por mayor (124)",6,,,2,1,3
"Comercio al por menor (125)",192,1,56,76,43,16
"Hoteles y restaurantes (126)",83,2,24,31,21,5
"Trans., almac. y comunicaciones (127)",6,1,3,1,1,
"Intermediación financiera (128)",2,,2,,,
"Activid.inmobil., empres. y alquileres (129)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc afil (130)",66,,22,23,20,1
"Enseñanza (131)",192,,36,109,47,
"Servicios sociales y de salud (132)",50,,21,24,5,
"Otras activ. serv.comun.soc y personales (133)",14,,9,4,1,
"Hogares privados con servicio doméstico (134)",38,4,26,6,2,
"Actividad economica no especificada (136)",38,,15,9,7,7
"Desocupado (137)",39,1,29,9,,
,,,,,,
"RURAL (138)",3291,34,809,1109,938,401
"Agric., ganadería, caza y silvicultura (139)",2222,28,443,683,726,342
"Explotación de minas y canteras (141)",141,,59,63,18,1
"Industrias manufactureras (142)",100,,19,38,32,11
"Suministro de electricidad, gas y agua (143)",5,,,1,4,
"Construcción (144)",170,1,48,81,36,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",87,,22,40,18,7
"Comercio al por mayor (147)",2,,2,,,
"Comercio al por menor (148)",85,,20,40,18,7
"Hoteles y restaurantes (149)",21,3,10,4,2,2
"Trans., almac. y comunicaciones (150)",17,1,10,6,,
"Activid.inmobil., empres. y alquileres (152)",7,,4,3,,
"Admin.pub. y defensa; p. segur.soc afil (153)",56,,14,21,17,4
"Enseñanza (154)",144,,33,70,40,1
"Servicios sociales y de salud (155)",28,,13,11,4,
"Otras activ. serv.comun.soc y personales (156)",3,,2,1,,
"Hogares privados con servicio doméstico (157)",13,1,9,1,2,
"Actividad economica no especificada (159)",82,,22,21,16,23
"Desocupado (160)",195,,101,65,23,6
"Hombres (161)",2620,18,634,886,768,314
"Agric., ganadería, caza y silvicultura (162)",1788,14,358,557,592,267
"Explotación de minas y canteras (164)",133,,55,59,18,1
"Industrias manufactureras (165)",73,,15,24,23,11
"Suministro de electricidad, gas y agua (166)",5,,,1,4,
"Construcción (167)",163,1,47,76,35,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",44,,8,21,10,5
"Comercio al por menor (171)",44,,8,21,10,5
"Hoteles y restaurantes (172)",3,1,1,,,1
"Trans., almac. y comunicaciones (173)",17,1,10,6,,
"Activid.inmobil., empres. y alquileres (175)",7,,4,3,,
"Admin.pub. y defensa; p. segur.soc afil (176)",54,,14,20,16,4
"Enseñanza (177)",104,,19,48,36,1
"Servicios sociales y de salud (178)",16,,7,5,4,
"Otras activ. serv.comun.soc y personales (179)",2,,1,1,,
"Hogares privados con servicio doméstico (180)",2,1,1,,,
"Actividad economica no especificada (182)",46,,13,10,9,14
"Desocupado (183)",163,,81,55,21,6
"Mujeres (184)",671,16,175,223,170,87
"Agric., ganadería, caza y silvicultura (185)",434,14,85,126,134,75
"Explotación de minas y canteras (187)",8,,4,4,,
"Industrias manufactureras (188)",27,,4,14,9,
"Construcción (190)",7,,1,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",43,,14,19,8,2
"Comercio al por mayor (193)",2,,2,,,
"Comercio al por menor (194)",41,,12,19,8,2
"Hoteles y restaurantes (195)",18,2,9,4,2,1
"Admin.pub. y defensa; p. segur.soc afil (199)",2,,,1,1,
"Enseñanza (200)",40,,14,22,4,
"Servicios sociales y de salud (201)",12,,6,6,,
"Otras activ. serv.comun.soc y personales (202)",1,,1,,,
"Hogares privados con servicio doméstico (203)",11,,8,1,2,
"Actividad economica no especificada (205)",36,,9,11,7,9
"Desocupado (206)",32,,20,10,2,
