"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (038)",3125,,544,1381,1150,50
"Servicios sociales y de salud (039)",753,,149,407,189,8
"Otras activ. serv.comun.soc y personales (040)",1125,31,493,372,191,38
"Hogares privados con servicio doméstico (041)",72,13,43,6,8,2
"Organiz. y organos extraterritoriales (042)",1,,,,1,
"Actividad economica no especificada (043)",1459,8,486,537,351,77
"Mujeres (045)",27904,500,9628,10649,6090,1037
"Agric., ganadería, caza y silvicultura (046)",3646,106,1225,1096,926,293
"Pesca (047)",2,,2,,,
"Explotación de minas y canteras (048)",9,,3,6,,
"Industrias manufactureras (049)",1304,37,499,462,246,60
"Suministro de electricidad, gas y agua (050)",25,,12,10,3,
"Construcción (051)",197,1,77,88,27,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",8693,140,2691,3268,2156,438
"Venta, mant.y rep. veh.autom.y motoc. (053)",145,,73,55,17,
"Comercio al por mayor (054)",340,2,140,127,60,11
"Comercio al por menor (055)",8208,138,2478,3086,2079,427
"Hoteles y restaurantes (056)",2647,81,1016,860,608,82
"Trans., almac. y comunicaciones (057)",405,5,244,119,36,1
"Intermediación financiera (058)",169,,79,80,10,
"Activid.inmobil., empres. y alquileres (059)",929,2,432,380,112,3
"Admin.pub. y defensa; p. segur.soc.afil (060)",1024,,381,452,189,2
"Enseñanza (061)",3624,,778,1942,886,18
"Servicios sociales y de salud (062)",1416,2,319,745,344,6
"Otras activ. serv.comun.soc y personales (063)",1080,9,412,425,182,52
"Hogares privados con servicio doméstico (064)",1468,109,948,288,114,9
"Organiz. y organos extraterritoriales (065)",1,,,1,,
"Actividad economica no especificada (066)",1265,8,510,427,251,69
,,,,,,
"URBANA (067)",57995,1033,19936,22295,12753,1978
"Agric., ganadería, caza y silvicultura (068)",4975,130,1475,1631,1296,443
"Pesca (069)",8,,4,3,1,
"Explotación de minas y canteras (070)",180,,57,80,42,1
"Industrias manufactureras (071)",4848,122,1976,1692,866,192
"Suministro de electricidad, gas y agua (072)",141,,49,56,31,5
"Construcción (073)",4266,25,1437,1788,894,122
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",14050,351,4724,5038,3231,706
"Venta, mant.y rep. veh.autom.y motoc. (075)",1325,19,614,475,194,23
"Comercio al por mayor (076)",733,9,324,255,122,23
"Comercio al por menor (077)",11992,323,3786,4308,2915,660
"Hoteles y restaurantes (078)",3600,113,1524,1085,764,114
"Trans., almac. y comunicaciones (079)",4929,112,2241,1770,733,73
"Intermediación financiera (080)",397,,157,199,40,1
"Activid.inmobil., empres. y alquileres (081)",3141,5,1187,1331,569,49
"Admin.pub. y defensa; p. segur.soc.afil (082)",3201,,885,1443,851,22
"Enseñanza (083)",6549,,1229,3258,1995,67
"Servicios sociales y de salud (084)",2110,2,436,1132,526,14
"Otras activ. serv.comun.soc y personales (085)",2134,40,863,783,361,87
"Hogares privados con servicio doméstico (086)",1464,119,939,283,112,11
"Organiz. y organos extraterritoriales (087)",2,,,1,1,
"Actividad economica no especificada (088)",2000,14,753,722,440,71
"Hombres (089)",33456,608,11570,12644,7436,1198
"Agric., ganadería, caza y silvicultura (090)",3525,88,1019,1174,909,335
"Pesca (091)",6,,2,3,1,
"Explotación de minas y canteras (092)",171,,54,74,42,1
"Industrias manufactureras (093)",3591,87,1507,1237,628,132
"Suministro de electricidad, gas y agua (094)",117,,37,47,28,5
"Construcción (095)",4095,24,1370,1711,871,119
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",5692,212,2145,1882,1163,290
"Venta, mant.y rep. veh.autom.y motoc. (097)",1188,19,548,421,177,23
"Comercio al por mayor (098)",405,7,187,133,65,13
"Comercio al por menor (099)",4099,186,1410,1328,921,254
"Hoteles y restaurantes (100)",1078,35,554,265,185,39
"Trans., almac. y comunicaciones (101)",4528,107,1998,1654,697,72
"Intermediación financiera (102)",228,,78,119,30,1
"Activid.inmobil., empres. y alquileres (103)",2216,3,758,952,457,46
"Admin.pub. y defensa; p. segur.soc.afil (104)",2197,,514,996,666,21
"Enseñanza (105)",3009,,503,1339,1118,49
"Servicios sociales y de salud (106)",728,,141,395,184,8
"Otras activ. serv.comun.soc y personales (107)",1090,31,471,364,186,38
"Hogares privados con servicio doméstico (108)",69,13,42,6,6,2
"Organiz. y organos extraterritoriales (109)",1,,,,1,
"Actividad economica no especificada (110)",1115,8,377,426,264,40
"Mujeres (112)",24539,425,8366,9651,5317,780
"Agric., ganadería, caza y silvicultura (113)",1450,42,456,457,387,108
"Pesca (114)",2,,2,,,
"Explotación de minas y canteras (115)",9,,3,6,,
"Industrias manufactureras (116)",1257,35,469,455,238,60
"Suministro de electricidad, gas y agua (117)",24,,12,9,3,
"Construcción (118)",171,1,67,77,23,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",8358,139,2579,3156,2068,416
"Venta, mant.y rep. veh.autom.y motoc. (120)",137,,66,54,17,
"Comercio al por mayor (121)",328,2,137,122,57,10
"Comercio al por menor (122)",7893,137,2376,2980,1994,406
"Hoteles y restaurantes (123)",2522,78,970,820,579,75
"Trans., almac. y comunicaciones (124)",401,5,243,116,36,1
"Intermediación financiera (125)",169,,79,80,10,
"Activid.inmobil., empres. y alquileres (126)",925,2,429,379,112,3
"Admin.pub. y defensa; p. segur.soc.afil (127)",1004,,371,447,185,1
"Enseñanza (128)",3540,,726,1919,877,18
"Servicios sociales y de salud (129)",1382,2,295,737,342,6
"Otras activ. serv.comun.soc y personales (130)",1044,9,392,419,175,49
"Hogares privados con servicio doméstico (131)",1395,106,897,277,106,9
"Organiz. y organos extraterritoriales (132)",1,,,1,,
"Actividad economica no especificada (133)",885,6,376,296,176,31
,,,,,,
"RURAL (134)",13288,175,4697,4318,3032,1066
"Agric., ganadería, caza y silvicultura (135)",10242,147,3480,3282,2420,913
"Pesca (136)",5,,,3,,2
"Explotación de minas y canteras (137)",27,,14,8,2,3
"Industrias manufactureras (138)",276,5,129,80,47,15
"Suministro de electricidad, gas y agua (139)",5,,,2,3,
"Construcción (140)",523,7,214,186,108,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",532,7,173,193,126,33
"Venta, mant.y rep. veh.autom.y motoc. (142)",33,,16,17,,
"Comercio al por mayor (143)",23,,4,8,10,1
"Comercio al por menor (144)",476,7,153,168,116,32
"Hoteles y restaurantes (145)",149,3,57,44,38,7
"Trans., almac. y comunicaciones (146)",253,1,119,99,31,3
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",41,,12,23,5,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",104,,36,46,20,2
"Enseñanza (150)",200,,93,65,41,1
"Servicios sociales y de salud (151)",59,,32,20,7,
"Otras activ. serv.comun.soc y personales (152)",71,,42,14,12,3
"Hogares privados con servicio doméstico (153)",76,3,52,11,10,
"Actividad economica no especificada (155)",724,2,243,242,162,75
"Hombres (156)",9923,100,3435,3320,2259,809
"Agric., ganadería, caza y silvicultura (157)",8046,83,2711,2643,1881,728
"Pesca (158)",5,,,3,,2
"Explotación de minas y canteras (159)",27,,14,8,2,3
"Industrias manufactureras (160)",229,3,99,73,39,15
"Suministro de electricidad, gas y agua (161)",4,,,1,3,
"Construcción (162)",497,7,204,175,104,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",197,6,61,81,38,11
"Venta, mant.y rep. veh.autom.y motoc. (164)",25,,9,16,,
"Comercio al por mayor (165)",11,,1,3,7,
"Comercio al por menor (166)",161,6,51,62,31,11
"Hoteles y restaurantes (167)",24,,11,4,9,
"Trans., almac. y comunicaciones (168)",249,1,118,96,31,3
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",37,,9,22,5,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",84,,26,41,16,1
"Enseñanza (172)",116,,41,42,32,1
"Servicios sociales y de salud (173)",25,,8,12,5,
"Otras activ. serv.comun.soc y personales (174)",35,,22,8,5,
"Hogares privados con servicio doméstico (175)",3,,1,,2,
"Actividad economica no especificada (177)",344,,109,111,87,37
"Mujeres (179)",3365,75,1262,998,773,257
"Agric., ganadería, caza y silvicultura (180)",2196,64,769,639,539,185
"Industrias manufactureras (183)",47,2,30,7,8,
"Suministro de electricidad, gas y agua (184)",1,,,1,,
"Construcción (185)",26,,10,11,4,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",335,1,112,112,88,22
"Venta, mant.y rep. veh.autom.y motoc. (187)",8,,7,1,,
"Comercio al por mayor (188)",12,,3,5,3,1
"Comercio al por menor (189)",315,1,102,106,85,21
"Hoteles y restaurantes (190)",125,3,46,40,29,7
"Trans., almac. y comunicaciones (191)",4,,1,3,,
"Activid.inmobil., empres. y alquileres (193)",4,,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",20,,10,5,4,1
"Enseñanza (195)",84,,52,23,9,
"Servicios sociales y de salud (196)",34,,24,8,2,
"Otras activ. serv.comun.soc y personales (197)",36,,20,6,7,3
"Hogares privados con servicio doméstico (198)",73,3,51,11,8,
"Actividad economica no especificada (200)",380,2,134,131,75,38
