"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",655,,292,305,10,48,,
"Obreros construc.,conf.,papel, fab., instr. (099)",417,25,171,191,3,27,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",6629,41,2329,92,,4160,7,
"Ocupaciñn no especificada (102)",127,15,55,34,,23,,
"Desocupado (103)",790,,,,,,,790
"Mujeres (104)",3741,214,192,1103,7,1900,140,185
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,5,,,,,,
"Profes., científicos e intelectuales (106)",115,105,,10,,,,
"Técnicos de nivel medio y trab. asimilados (107)",19,14,,5,,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",248,50,7,157,1,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",368,,,362,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",274,,11,241,,22,,
"Obreros construc.,conf.,papel, fab., instr. (112)",21,1,4,11,,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2095,20,152,95,,1688,140,
"Ocupaciñn no especificada (115)",404,12,18,222,,152,,
"Desocupado (116)",185,,,,,,,185
