"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hombres (022)",3455,25,195,53,52,96,1739,106,156,961,19,53
"Agric., ganadería, caza y silvicultura (023)",2481,,4,3,,,1738,1,4,731,,
"Pesca (024)",1,,,,,,1,,,,,
"Explotación de minas y canteras (025)",37,,2,,1,,,27,,7,,
"Industrias manufactureras (026)",59,,1,1,,,,55,2,,,
"Suministro de electricidad, gas y agua (027)",13,,1,,,,,1,1,10,,
"Construcción (028)",217,,1,,2,,,7,99,108,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",120,,,7,1,81,,15,1,15,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",11,,,,,2,,9,,,,
"Comercio al por mayor (031)",8,,,,,8,,,,,,
"Comercio al por menor (032)",101,,,7,1,71,,6,1,15,,
"Hoteles y restaurantes (033)",14,,,1,,9,,,,4,,
"Trans., almac. y comunicaciones (034)",82,1,,6,4,1,,,45,25,,
"Activid.inmobil., empres. y alquileres (036)",44,,13,12,9,3,,,,7,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",89,21,2,2,29,,,,3,13,19,
"Enseñanza (038)",160,3,152,,1,,,,,4,,
"Servicios sociales y de salud (039)",36,,17,17,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (040)",34,,2,4,4,2,,,,22,,
"Hogares privados con servicio doméstico (041)",15,,,,,,,,,15,,
"Actividad economica no especificada (043)",53,,,,,,,,,,,53
"Mujeres (044)",2195,3,239,40,52,219,566,26,2,986,,62
"Agric., ganadería, caza y silvicultura (045)",1426,,1,,,,565,,,860,,
"Pesca (046)",1,,,,,,1,,,,,
"Industrias manufactureras (048)",29,,,1,1,,,26,1,,,
"Suministro de electricidad, gas y agua (049)",1,,,,,,,,,1,,
"Construcción (050)",4,,,1,,,,,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",161,,,4,1,144,,,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,1,2,,,,,,
"Comercio al por mayor (053)",5,,,1,,4,,,,,,
"Comercio al por menor (054)",153,,,3,,138,,,,12,,
"Hoteles y restaurantes (055)",97,,1,2,2,70,,,,22,,
"Trans., almac. y comunicaciones (056)",7,,,1,,,,,1,5,,
"Activid.inmobil., empres. y alquileres (058)",21,,1,2,9,,,,,9,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",39,3,7,3,24,,,,,2,,
"Enseñanza (060)",209,,198,2,9,,,,,,,
"Servicios sociales y de salud (061)",55,,29,22,1,2,,,,1,,
"Otras activ. serv.comun.soc y personales (062)",18,,2,2,3,3,,,,8,,
"Hogares privados con servicio doméstico (063)",63,,,,,,,,,63,,
"Actividad economica no especificada (065)",64,,,,2,,,,,,,62
,,,,,,,,,,,,
"URBANA (066)",2808,26,358,72,86,251,852,85,113,890,18,57
"Agric., ganadería, caza y silvicultura (067)",1539,,5,3,,,850,1,2,678,,
"Pesca (068)",2,,,,,,2,,,,,
"Explotación de minas y canteras (069)",8,,1,,,,,7,,,,
"Industrias manufactureras (070)",65,,1,2,,,,60,2,,,
"Suministro de electricidad, gas y agua (071)",8,,1,,,,,1,1,5,,
"Construcción (072)",121,,1,,1,,,2,66,51,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",225,,,7,2,183,,14,,19,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,,1,4,,8,,,,
"Comercio al por mayor (075)",10,,,1,,9,,,,,,
"Comercio al por menor (076)",202,,,6,1,170,,6,,19,,
"Hoteles y restaurantes (077)",88,,1,3,2,60,,,,22,,
"Trans., almac. y comunicaciones (078)",76,1,,6,3,1,,,39,26,,
"Activid.inmobil., empres. y alquileres (080)",52,,12,10,14,2,,,,14,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",109,22,7,4,45,,,,2,11,18,
"Enseñanza (082)",298,3,281,2,8,,,,,4,,
"Servicios sociales y de salud (083)",79,,44,30,2,1,,,1,1,,
"Otras activ. serv.comun.soc y personales (084)",42,,4,5,7,4,,,,22,,
"Hogares privados con servicio doméstico (085)",37,,,,,,,,,37,,
"Actividad economica no especificada (087)",59,,,,2,,,,,,,57
"Hombres (088)",1621,23,156,40,39,74,592,63,113,475,18,28
"Agric., ganadería, caza y silvicultura (089)",946,,4,3,,,591,1,2,345,,
"Pesca (090)",1,,,,,,1,,,,,
"Explotación de minas y canteras (091)",8,,1,,,,,7,,,,
"Industrias manufactureras (092)",42,,1,1,,,,38,2,,,
"Suministro de electricidad, gas y agua (093)",7,,1,,,,,1,1,4,,
"Construcción (094)",119,,1,,1,,,2,66,49,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",92,,,4,1,63,,14,,10,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",10,,,,,2,,8,,,,
"Comercio al por mayor (097)",7,,,,,7,,,,,,
"Comercio al por menor (098)",75,,,4,1,54,,6,,10,,
"Hoteles y restaurantes (099)",10,,,1,,6,,,,3,,
"Trans., almac. y comunicaciones (100)",70,1,,5,3,1,,,39,21,,
"Activid.inmobil., empres. y alquileres (102)",32,,12,8,5,2,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",76,19,2,2,24,,,,2,9,18,
"Enseñanza (104)",123,3,116,,,,,,,4,,
"Servicios sociales y de salud (105)",30,,16,12,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (106)",26,,2,4,4,2,,,,14,,
"Hogares privados con servicio doméstico (107)",11,,,,,,,,,11,,
"Actividad economica no especificada (109)",28,,,,,,,,,,,28
"Mujeres (110)",1187,3,202,32,47,177,260,22,,415,,29
"Agric., ganadería, caza y silvicultura (111)",593,,1,,,,259,,,333,,
"Pesca (112)",1,,,,,,1,,,,,
"Industrias manufactureras (114)",23,,,1,,,,22,,,,
"Suministro de electricidad, gas y agua (115)",1,,,,,,,,,1,,
"Construcción (116)",2,,,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",133,,,3,1,120,,,,9,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,,1,2,,,,,,
"Comercio al por mayor (119)",3,,,1,,2,,,,,,
"Comercio al por menor (120)",127,,,2,,116,,,,9,,
"Hoteles y restaurantes (121)",78,,1,2,2,54,,,,19,,
"Trans., almac. y comunicaciones (122)",6,,,1,,,,,,5,,
"Activid.inmobil., empres. y alquileres (124)",20,,,2,9,,,,,9,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",33,3,5,2,21,,,,,2,,
"Enseñanza (126)",175,,165,2,8,,,,,,,
"Servicios sociales y de salud (127)",49,,28,18,1,1,,,,1,,
"Otras activ. serv.comun.soc y personales (128)",16,,2,1,3,2,,,,8,,
"Hogares privados con servicio doméstico (129)",26,,,,,,,,,26,,
"Actividad economica no especificada (131)",31,,,,2,,,,,,,29
,,,,,,,,,,,,
"RURAL (132)",2842,2,76,21,18,64,1453,47,45,1057,1,58
"Agric., ganadería, caza y silvicultura (133)",2368,,,,,,1453,,2,913,,
"Explotación de minas y canteras (135)",29,,1,,1,,,20,,7,,
"Industrias manufactureras (136)",23,,,,1,,,21,1,,,
"Suministro de electricidad, gas y agua (137)",6,,,,,,,,,6,,
"Construcción (138)",100,,,1,1,,,5,33,60,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",56,,,4,,42,,1,1,8,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",3,,,,,3,,,,,,
"Comercio al por menor (142)",52,,,4,,39,,,1,8,,
"Hoteles y restaurantes (143)",23,,,,,19,,,,4,,
"Trans., almac. y comunicaciones (144)",13,,,1,1,,,,7,4,,
"Activid.inmobil., empres. y alquileres (146)",13,,2,4,4,1,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",19,2,2,1,8,,,,1,4,1,
"Enseñanza (148)",71,,69,,2,,,,,,,
"Servicios sociales y de salud (149)",12,,2,9,,1,,,,,,
"Otras activ. serv.comun.soc y personales (150)",10,,,1,,1,,,,8,,
"Hogares privados con servicio doméstico (151)",41,,,,,,,,,41,,
"Actividad economica no especificada (153)",58,,,,,,,,,,,58
"Hombres (154)",1834,2,39,13,13,22,1147,43,43,486,1,25
"Agric., ganadería, caza y silvicultura (155)",1535,,,,,,1147,,2,386,,
"Explotación de minas y canteras (157)",29,,1,,1,,,20,,7,,
"Industrias manufactureras (158)",17,,,,,,,17,,,,
"Suministro de electricidad, gas y agua (159)",6,,,,,,,,,6,,
"Construcción (160)",98,,,,1,,,5,33,59,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",28,,,3,,18,,1,1,5,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",1,,,,,1,,,,,,
"Comercio al por menor (164)",26,,,3,,17,,,1,5,,
"Hoteles y restaurantes (165)",4,,,,,3,,,,1,,
"Trans., almac. y comunicaciones (166)",12,,,1,1,,,,6,4,,
"Activid.inmobil., empres. y alquileres (168)",12,,1,4,4,1,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,2,,,5,,,,1,4,1,
"Enseñanza (170)",37,,36,,1,,,,,,,
"Servicios sociales y de salud (171)",6,,1,5,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",8,,,,,,,,,8,,
"Hogares privados con servicio doméstico (173)",4,,,,,,,,,4,,
"Actividad economica no especificada (175)",25,,,,,,,,,,,25
"Mujeres (176)",1008,,37,8,5,42,306,4,2,571,,33
"Agric., ganadería, caza y silvicultura (177)",833,,,,,,306,,,527,,
"Industrias manufactureras (180)",6,,,,1,,,4,1,,,
"Construcción (182)",2,,,1,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",28,,,1,,24,,,,3,,
"Comercio al por mayor (185)",2,,,,,2,,,,,,
"Comercio al por menor (186)",26,,,1,,22,,,,3,,
"Hoteles y restaurantes (187)",19,,,,,16,,,,3,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",1,,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,2,1,3,,,,,,,
"Enseñanza (192)",34,,33,,1,,,,,,,
"Servicios sociales y de salud (193)",6,,1,4,,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",2,,,1,,1,,,,,,
"Hogares privados con servicio doméstico (195)",37,,,,,,,,,37,,
"Actividad economica no especificada (197)",33,,,,,,,,,,,33
