"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",1,,,,1,
"Actividad economica no especificada (044)",87,,37,23,17,10
"Desocupado (045)",502,,233,157,97,15
"Mujeres (046)",3184,46,860,1084,886,308
"Agric., ganadería, caza y silvicultura (047)",1006,19,210,246,339,192
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",86,,28,22,18,18
"Construcción (052)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",712,12,177,273,206,44
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,4,5,,
"Comercio al por mayor (055)",19,,2,12,5,
"Comercio al por menor (056)",684,12,171,256,201,44
"Hoteles y restaurantes (057)",238,6,56,88,74,14
"Trans., almac. y comunicaciones (058)",29,1,20,5,3,
"Intermediación financiera (059)",5,,2,1,2,
"Activid.inmobil., empres. y alquileres (060)",36,,15,15,6,
"Admin.pub. y defensa; p. segur.soc afil (061)",137,,76,37,24,
"Enseñanza (062)",314,,56,188,70,
"Servicios sociales y de salud (063)",93,,25,38,30,
"Otras activ. serv.comun.soc y personales (064)",165,1,39,67,50,8
"Hogares privados con servicio doméstico (065)",85,5,33,23,20,4
"Actividad economica no especificada (067)",114,,26,38,25,25
"Desocupado (068)",161,2,96,42,18,3
,,,,,,
"URBANA (069)",6514,53,1903,2346,1796,416
"Agric., ganadería, caza y silvicultura (070)",1280,13,255,385,437,190
"Pesca (071)",1,,,1,,
"Explotación de minas y canteras (072)",100,,42,39,18,1
"Industrias manufactureras (073)",327,2,110,93,90,32
"Suministro de electricidad, gas y agua (074)",4,,,3,1,
"Construcción (075)",348,,103,145,91,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1218,19,333,418,366,82
"Venta, mant.y rep. veh.autom.y motoc. (077)",139,,61,35,38,5
"Comercio al por mayor (078)",48,,10,21,14,3
"Comercio al por menor (079)",1031,19,262,362,314,74
"Hoteles y restaurantes (080)",317,6,76,114,102,19
"Trans., almac. y comunicaciones (081)",663,5,250,257,138,13
"Intermediación financiera (082)",8,,2,2,3,1
"Activid.inmobil., empres. y alquileres (083)",151,,53,65,30,3
"Admin.pub. y defensa; p. segur.soc afil (084)",357,,137,112,106,2
"Enseñanza (085)",557,,89,314,151,3
"Servicios sociales y de salud (086)",153,,32,71,46,4
"Otras activ. serv.comun.soc y personales (087)",221,1,67,81,60,12
"Hogares privados con servicio doméstico (088)",79,5,29,21,20,4
"Actividad economica no especificada (090)",158,,49,52,31,26
"Desocupado (091)",572,2,276,173,106,15
"Hombres (092)",4129,19,1242,1460,1145,263
"Agric., ganadería, caza y silvicultura (093)",941,5,196,289,309,142
"Pesca (094)",1,,,1,,
"Explotación de minas y canteras (095)",99,,41,39,18,1
"Industrias manufactureras (096)",244,2,83,72,72,15
"Suministro de electricidad, gas y agua (097)",4,,,3,1,
"Construcción (098)",346,,103,144,90,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",526,8,162,150,166,40
"Venta, mant.y rep. veh.autom.y motoc. (100)",131,,58,30,38,5
"Comercio al por mayor (101)",30,,8,10,9,3
"Comercio al por menor (102)",365,8,96,110,119,32
"Hoteles y restaurantes (103)",90,,26,30,29,5
"Trans., almac. y comunicaciones (104)",634,4,230,252,135,13
"Intermediación financiera (105)",3,,,1,1,1
"Activid.inmobil., empres. y alquileres (106)",116,,39,50,24,3
"Admin.pub. y defensa; p. segur.soc afil (107)",223,,64,75,82,2
"Enseñanza (108)",277,,38,149,87,3
"Servicios sociales y de salud (109)",65,,10,34,17,4
"Otras activ. serv.comun.soc y personales (110)",62,,30,16,12,4
"Hogares privados con servicio doméstico (111)",1,,,,1,
"Actividad economica no especificada (113)",69,,28,21,11,9
"Desocupado (114)",428,,192,134,90,12
"Mujeres (115)",2385,34,661,886,651,153
"Agric., ganadería, caza y silvicultura (116)",339,8,59,96,128,48
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",83,,27,21,18,17
"Construcción (121)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",692,11,171,268,200,42
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,,3,5,,
"Comercio al por mayor (124)",18,,2,11,5,
"Comercio al por menor (125)",666,11,166,252,195,42
"Hoteles y restaurantes (126)",227,6,50,84,73,14
"Trans., almac. y comunicaciones (127)",29,1,20,5,3,
"Intermediación financiera (128)",5,,2,1,2,
"Activid.inmobil., empres. y alquileres (129)",35,,14,15,6,
"Admin.pub. y defensa; p. segur.soc afil (130)",134,,73,37,24,
"Enseñanza (131)",280,,51,165,64,
"Servicios sociales y de salud (132)",88,,22,37,29,
"Otras activ. serv.comun.soc y personales (133)",159,1,37,65,48,8
"Hogares privados con servicio doméstico (134)",78,5,29,21,19,4
"Actividad economica no especificada (136)",89,,21,31,20,17
"Desocupado (137)",144,2,84,39,16,3
,,,,,,
"RURAL (138)",3393,30,881,917,999,566
"Agric., ganadería, caza y silvicultura (139)",2909,29,707,743,885,545
"Explotación de minas y canteras (141)",26,,15,8,3,
"Industrias manufactureras (142)",16,,7,5,3,1
"Suministro de electricidad, gas y agua (143)",32,,,6,26,
"Construcción (144)",41,,12,18,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",51,1,13,22,12,3
"Venta, mant.y rep. veh.autom.y motoc. (146)",7,,3,1,2,1
"Comercio al por mayor (147)",5,,,5,,
"Comercio al por menor (148)",39,1,10,16,10,2
"Hoteles y restaurantes (149)",17,,9,5,3,
"Trans., almac. y comunicaciones (150)",45,,16,14,14,1
"Activid.inmobil., empres. y alquileres (152)",17,,3,8,4,2
"Admin.pub. y defensa; p. segur.soc afil (153)",14,,7,6,1,
"Enseñanza (154)",65,,12,38,14,1
"Servicios sociales y de salud (155)",9,,5,3,1,
"Otras activ. serv.comun.soc y personales (156)",10,,4,4,2,
"Hogares privados con servicio doméstico (157)",7,,4,2,1,
"Actividad economica no especificada (159)",43,,14,9,11,9
"Desocupado (160)",91,,53,26,9,3
"Hombres (161)",2594,18,682,719,764,411
"Agric., ganadería, caza y silvicultura (162)",2242,18,556,593,674,401
"Explotación de minas y canteras (164)",26,,15,8,3,
"Industrias manufactureras (165)",13,,6,4,3,
"Suministro de electricidad, gas y agua (166)",32,,,6,26,
"Construcción (167)",41,,12,18,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",31,,7,17,6,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,2,1,2,1
"Comercio al por mayor (170)",4,,,4,,
"Comercio al por menor (171)",21,,5,12,4,
"Hoteles y restaurantes (172)",6,,3,1,2,
"Trans., almac. y comunicaciones (173)",45,,16,14,14,1
"Activid.inmobil., empres. y alquileres (175)",16,,2,8,4,2
"Admin.pub. y defensa; p. segur.soc afil (176)",11,,4,6,1,
"Enseñanza (177)",31,,7,15,8,1
"Servicios sociales y de salud (178)",4,,2,2,,
"Otras activ. serv.comun.soc y personales (179)",4,,2,2,,
"Actividad economica no especificada (182)",18,,9,2,6,1
"Desocupado (183)",74,,41,23,7,3
"Mujeres (184)",799,12,199,198,235,155
"Agric., ganadería, caza y silvicultura (185)",667,11,151,150,211,144
"Industrias manufactureras (188)",3,,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",20,1,6,5,6,2
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",1,,,1,,
"Comercio al por menor (194)",18,1,5,4,6,2
"Hoteles y restaurantes (195)",11,,6,4,1,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,3,,,
"Enseñanza (200)",34,,5,23,6,
"Servicios sociales y de salud (201)",5,,3,1,1,
"Otras activ. serv.comun.soc y personales (202)",6,,2,2,2,
"Hogares privados con servicio doméstico (203)",7,,4,2,1,
"Actividad economica no especificada (205)",25,,5,7,5,8
"Desocupado (206)",17,,12,3,2,
