"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefe o Jefa (049)",1227,50,1,244,517,141,90,90,94
"Esposa(o)/ compa¤era(o) (050)",154,5,,20,84,13,16,5,11
"Hijo(a)/ hijastro(a) (051)",1158,199,86,486,326,38,13,4,6
"Yerno/ nuera (052)",15,,,1,10,3,,1,
"Nieto(a) (053)",32,5,7,10,9,1,,,
"Padres/ suegros (054)",21,8,,5,4,,1,,3
"Otro(a) pariente (055)",292,17,4,77,154,15,8,5,12
"Trabajador(a) del hogar (056)",13,1,,2,6,2,1,,1
"Pensionista (057)",8,,,2,4,,1,,1
"Otro(a) no pariente (058)",364,17,2,67,185,22,39,15,17
"Mujeres (060)",3174,401,107,1084,1096,168,161,58,99
"Jefe o Jefa (061)",728,58,1,192,282,67,60,20,48
"Esposa(o)/ compa¤era(o) (062)",805,102,1,285,270,42,64,19,22
"Hijo(a)/ hijastro(a) (063)",1008,171,89,441,277,17,5,5,3
"Yerno/ nuera (064)",25,,,4,17,1,1,,2
"Nieto(a) (065)",32,10,8,8,4,,,1,1
"Padres/ suegros (066)",30,19,,8,2,,,1,
"Otro(a) pariente (067)",252,29,7,85,98,9,12,5,7
"Trabajador(a) del hogar (068)",44,,,8,34,,1,,1
"Pensionista (069)",6,,,4,1,,,1,
"Otro(a) no pariente (070)",244,12,1,49,111,32,18,6,15
,,,,,,,,,
"RURAL (072)",10591,1406,336,3494,4062,491,398,195,209
"Jefe o Jefa (073)",2924,297,15,891,1161,185,178,90,107
"Esposa(o)/ compa¤era(o) (074)",1517,252,22,527,554,59,49,27,27
"Hijo(a)/ hijastro(a) (075)",2710,577,257,1138,614,65,32,18,9
"Yerno/ nuera (076)",76,4,,11,45,10,1,2,3
"Nieto(a) (077)",78,26,13,27,9,2,,1,
"Padres/ suegros (078)",54,20,,21,6,,4,3,
"Otro(a) pariente (079)",883,109,16,297,345,54,30,18,14
"Trabajador(a) del hogar (080)",116,3,,48,56,6,2,1,
"Pensionista (081)",21,,,3,13,,2,1,2
"Otro(a) no pariente (082)",2212,118,13,531,1259,110,100,34,47
"Hombres (084)",6336,658,157,1966,2669,348,250,139,149
"Jefe o Jefa (085)",2232,205,6,686,902,148,116,77,92
"Esposa(o)/ compa¤era(o) (086)",167,4,,55,86,8,3,5,6
"Hijo(a)/ hijastro(a) (087)",1430,280,128,581,356,51,20,11,3
"Yerno/ nuera (088)",39,,,3,23,10,,2,1
"Nieto(a) (089)",46,15,8,17,4,1,,1,
"Padres/ suegros (090)",32,8,,11,6,,4,3,
"Otro(a) pariente (091)",557,50,8,186,237,43,18,10,5
"Trabajador(a) del hogar (092)",38,,,12,20,4,1,1,
"Pensionista (093)",12,,,,7,,2,1,2
"Otro(a) no pariente (094)",1783,96,7,415,1028,83,86,28,40
"Mujeres (096)",4255,748,179,1528,1393,143,148,56,60
"Jefe o Jefa (097)",692,92,9,205,259,37,62,13,15
"Esposa(o)/ compa¤era(o) (098)",1350,248,22,472,468,51,46,22,21
"Hijo(a)/ hijastro(a) (099)",1280,297,129,557,258,14,12,7,6
"Yerno/ nuera (100)",37,4,,8,22,,1,,2
"Nieto(a) (101)",32,11,5,10,5,1,,,
"Padres/ suegros (102)",22,12,,10,,,,,
"Otro(a) pariente (103)",326,59,8,111,108,11,12,8,9
"Trabajador(a) del hogar (104)",78,3,,36,36,2,1,,
"Pensionista (105)",9,,,3,6,,,,
"Otro(a) no pariente (106)",429,22,6,116,231,27,14,6,7
