"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (017)",104,,37,38,2,2,,1,1,23,,
"Otras activ. serv.comun.soc y personales (018)",107,,5,25,12,6,,,12,47,,
"Hogares privados con servicio doméstico (019)",105,,,,,,,,,105,,
"Actividad economica no especificada (021)",222,2,,2,7,,,,,,,211
"Hombres (022)",10255,24,182,66,70,218,6893,241,508,1929,43,81
"Agric., ganadería, caza y silvicultura (023)",8293,,,5,1,,6890,1,8,1388,,
"Pesca (024)",3,,,,,,3,,,,,
"Explotación de minas y canteras (025)",24,,,,,,,9,,15,,
"Industrias manufactureras (026)",207,,,1,,,,181,24,1,,
"Suministro de electricidad, gas y agua (027)",12,,,1,,,,4,,7,,
"Construcción (028)",509,,2,6,1,,,6,299,195,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",264,,1,2,1,187,,34,1,38,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",29,,,,,4,,24,1,,,
"Comercio al por mayor (031)",9,,,,1,7,,,,1,,
"Comercio al por menor (032)",226,,1,2,,176,,10,,37,,
"Hoteles y restaurantes (033)",24,1,,,,12,,,,11,,
"Trans., almac. y comunicaciones (034)",200,,1,1,1,15,,1,144,37,,
"Activid.inmobil., empres. y alquileres (036)",29,,9,3,6,1,,,3,7,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",316,20,7,8,39,1,,4,16,178,43,
"Enseñanza (038)",162,1,152,,4,,,,,5,,
"Servicios sociales y de salud (039)",37,,6,17,2,,,1,1,10,,
"Otras activ. serv.comun.soc y personales (040)",72,,4,20,10,2,,,12,24,,
"Hogares privados con servicio doméstico (041)",13,,,,,,,,,13,,
"Actividad economica no especificada (043)",90,2,,2,5,,,,,,,81
"Mujeres (044)",4928,3,205,42,31,442,875,402,18,2780,,130
"Agric., ganadería, caza y silvicultura (045)",3323,,,,,,875,1,,2447,,
"Industrias manufactureras (048)",412,,,,,,,397,14,1,,
"Suministro de electricidad, gas y agua (049)",2,,,,2,,,,,,,
"Construcción (050)",10,,,,,,,4,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",390,,,4,3,308,,,,75,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,,3,,,,,,
"Comercio al por mayor (053)",4,,,,,4,,,,,,
"Comercio al por menor (054)",383,,,4,3,301,,,,75,,
"Hoteles y restaurantes (055)",237,,1,6,2,126,,,,102,,
"Trans., almac. y comunicaciones (056)",11,,,2,,1,,,1,7,,
"Intermediación financiera (057)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",8,,,2,4,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",41,2,5,2,16,1,,,,15,,
"Enseñanza (060)",167,1,166,,,,,,,,,
"Servicios sociales y de salud (061)",67,,31,21,,2,,,,13,,
"Otras activ. serv.comun.soc y personales (062)",35,,1,5,2,4,,,,23,,
"Hogares privados con servicio doméstico (063)",92,,,,,,,,,92,,
"Actividad economica no especificada (065)",132,,,,2,,,,,,,130
,,,,,,,,,,,,
"URBANA (066)",2880,17,289,84,80,469,703,140,248,706,43,101
"Agric., ganadería, caza y silvicultura (067)",964,,,4,1,,703,,2,254,,
"Explotación de minas y canteras (069)",4,,,,,,,3,,1,,
"Industrias manufactureras (070)",117,,,,,,,109,8,,,
"Suministro de electricidad, gas y agua (071)",5,,,,2,,,2,,1,,
"Construcción (072)",200,,1,4,1,,,2,129,63,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",464,,1,5,2,361,,19,1,75,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",17,,,,,6,,10,1,,,
"Comercio al por mayor (075)",6,,,,1,5,,,,,,
"Comercio al por menor (076)",441,,1,5,1,350,,9,,75,,
"Hoteles y restaurantes (077)",179,1,1,3,2,90,,,,82,,
"Trans., almac. y comunicaciones (078)",112,,1,3,1,10,,1,80,16,,
"Activid.inmobil., empres. y alquileres (080)",22,,5,3,8,,,,2,4,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",250,13,10,8,45,2,,3,16,110,43,
"Enseñanza (082)",245,1,236,,4,,,,,4,,
"Servicios sociales y de salud (083)",77,,29,32,2,,,1,1,12,,
"Otras activ. serv.comun.soc y personales (084)",79,,5,21,8,6,,,9,30,,
"Hogares privados con servicio doméstico (085)",54,,,,,,,,,54,,
"Actividad economica no especificada (087)",108,2,,1,4,,,,,,,101
"Hombres (088)",1815,15,128,50,55,152,596,117,241,379,43,39
"Agric., ganadería, caza y silvicultura (089)",750,,,4,1,,596,,2,147,,
"Explotación de minas y canteras (091)",4,,,,,,,3,,1,,
"Industrias manufactureras (092)",91,,,,,,,86,5,,,
"Suministro de electricidad, gas y agua (093)",3,,,,,,,2,,1,,
"Construcción (094)",197,,1,4,1,,,2,126,63,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",177,,1,2,1,131,,19,1,22,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",15,,,,,4,,10,1,,,
"Comercio al por mayor (097)",3,,,,1,2,,,,,,
"Comercio al por menor (098)",159,,1,2,,125,,9,,22,,
"Hoteles y restaurantes (099)",17,1,,,,8,,,,8,,
"Trans., almac. y comunicaciones (100)",103,,1,1,1,10,,1,79,10,,
"Activid.inmobil., empres. y alquileres (102)",16,,5,1,5,,,,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",218,12,7,6,31,1,,3,16,99,43,
"Enseñanza (104)",112,,104,,4,,,,,4,,
"Servicios sociales y de salud (105)",23,,5,13,2,,,1,1,1,,
"Otras activ. serv.comun.soc y personales (106)",54,,4,18,7,2,,,9,14,,
"Hogares privados con servicio doméstico (107)",6,,,,,,,,,6,,
"Actividad economica no especificada (109)",44,2,,1,2,,,,,,,39
"Mujeres (110)",1065,2,161,34,25,317,107,23,7,327,,62
"Agric., ganadería, caza y silvicultura (111)",214,,,,,,107,,,107,,
"Industrias manufactureras (114)",26,,,,,,,23,3,,,
"Suministro de electricidad, gas y agua (115)",2,,,,2,,,,,,,
"Construcción (116)",3,,,,,,,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",287,,,3,1,230,,,,53,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,2,,,,,,
"Comercio al por mayor (119)",3,,,,,3,,,,,,
"Comercio al por menor (120)",282,,,3,1,225,,,,53,,
"Hoteles y restaurantes (121)",162,,1,3,2,82,,,,74,,
"Trans., almac. y comunicaciones (122)",9,,,2,,,,,1,6,,
"Activid.inmobil., empres. y alquileres (124)",6,,,2,3,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",32,1,3,2,14,1,,,,11,,
"Enseñanza (126)",133,1,132,,,,,,,,,
"Servicios sociales y de salud (127)",54,,24,19,,,,,,11,,
"Otras activ. serv.comun.soc y personales (128)",25,,1,3,1,4,,,,16,,
"Hogares privados con servicio doméstico (129)",48,,,,,,,,,48,,
"Actividad economica no especificada (131)",64,,,,2,,,,,,,62
,,,,,,,,,,,,
"RURAL (132)",12303,10,98,24,21,191,7065,503,278,4003,,110
"Agric., ganadería, caza y silvicultura (133)",10652,,,1,,,7062,2,6,3581,,
"Pesca (134)",3,,,,,,3,,,,,
"Explotación de minas y canteras (135)",20,,,,,,,6,,14,,
"Industrias manufactureras (136)",502,,,1,,,,469,30,2,,
"Suministro de electricidad, gas y agua (137)",9,,,1,,,,2,,6,,
"Construcción (138)",319,,1,2,,,,8,173,135,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",190,,,1,2,134,,15,,38,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,,,,,1,,14,,,,
"Comercio al por mayor (141)",7,,,,,6,,,,1,,
"Comercio al por menor (142)",168,,,1,2,127,,1,,37,,
"Hoteles y restaurantes (143)",82,,,3,,48,,,,31,,
"Trans., almac. y comunicaciones (144)",99,,,,,6,,,65,28,,
"Intermediación financiera (145)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",15,,4,2,2,1,,,1,5,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",107,9,2,2,10,,,1,,83,,
"Enseñanza (148)",84,1,82,,,,,,,1,,
"Servicios sociales y de salud (149)",27,,8,6,,2,,,,11,,
"Otras activ. serv.comun.soc y personales (150)",28,,,4,4,,,,3,17,,
"Hogares privados con servicio doméstico (151)",51,,,,,,,,,51,,
"Actividad economica no especificada (153)",114,,,1,3,,,,,,,110
"Hombres (154)",8440,9,54,16,15,66,6297,124,267,1550,,42
"Agric., ganadería, caza y silvicultura (155)",7543,,,1,,,6294,1,6,1241,,
"Pesca (156)",3,,,,,,3,,,,,
"Explotación de minas y canteras (157)",20,,,,,,,6,,14,,
"Industrias manufactureras (158)",116,,,1,,,,95,19,1,,
"Suministro de electricidad, gas y agua (159)",9,,,1,,,,2,,6,,
"Construcción (160)",312,,1,2,,,,4,173,132,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",87,,,,,56,,15,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",14,,,,,,,14,,,,
"Comercio al por mayor (163)",6,,,,,5,,,,1,,
"Comercio al por menor (164)",67,,,,,51,,1,,15,,
"Hoteles y restaurantes (165)",7,,,,,4,,,,3,,
"Trans., almac. y comunicaciones (166)",97,,,,,5,,,65,27,,
"Activid.inmobil., empres. y alquileres (168)",13,,4,2,1,1,,,1,4,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",98,8,,2,8,,,1,,79,,
"Enseñanza (170)",50,1,48,,,,,,,1,,
"Servicios sociales y de salud (171)",14,,1,4,,,,,,9,,
"Otras activ. serv.comun.soc y personales (172)",18,,,2,3,,,,3,10,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,,7,,
"Actividad economica no especificada (175)",46,,,1,3,,,,,,,42
"Mujeres (176)",3863,1,44,8,6,125,768,379,11,2453,,68
"Agric., ganadería, caza y silvicultura (177)",3109,,,,,,768,1,,2340,,
"Industrias manufactureras (180)",386,,,,,,,374,11,1,,
"Construcción (182)",7,,,,,,,4,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",103,,,1,2,78,,,,22,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",1,,,,,1,,,,,,
"Comercio al por menor (186)",101,,,1,2,76,,,,22,,
"Hoteles y restaurantes (187)",75,,,3,,44,,,,28,,
"Trans., almac. y comunicaciones (188)",2,,,,,1,,,,1,,
"Intermediación financiera (189)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,,,,1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,1,2,,2,,,,,4,,
"Enseñanza (192)",34,,34,,,,,,,,,
"Servicios sociales y de salud (193)",13,,7,2,,2,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",10,,,2,1,,,,,7,,
"Hogares privados con servicio doméstico (195)",44,,,,,,,,,44,,
"Actividad economica no especificada (197)",68,,,,,,,,,,,68
