"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trans., almac. y comunicaciones (127)",10,7,1,2,,,,
"Intermediación financiera (128)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (129)",10,9,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",19,18,1,,,,,
"Enseñanza (131)",126,118,,8,,,,
"Servicios sociales y de salud (132)",34,33,,1,,,,
"Otras activ. serv.comun.soc y personales (133)",22,9,,13,,,,
"Hogares privados con servicio doméstico (134)",191,,,,,,191,
"Actividad economica no especificada (136)",101,13,30,47,,11,,
"Desocupado (137)",26,,,,,,,26
,,,,,,,,
"RURAL (138)",8313,147,966,4546,158,2301,80,115
"Agric., ganadería, caza y silvicultura (139)",7654,1,897,4343,148,2265,,
"Explotación de minas y canteras (141)",2,,2,,,,,
"Industrias manufactureras (142)",29,,2,24,,3,,
"Construcción (144)",40,,31,4,1,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",108,4,,86,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,,2,,,,
"Comercio al por mayor (147)",6,,,6,,,,
"Comercio al por menor (148)",100,4,,78,2,16,,
"Hoteles y restaurantes (149)",31,4,,27,,,,
"Trans., almac. y comunicaciones (150)",22,3,1,17,,1,,
"Activid.inmobil., empres. y alquileres (152)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",9,8,1,,,,,
"Enseñanza (154)",115,108,,7,,,,
"Servicios sociales y de salud (155)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (156)",6,3,,3,,,,
"Hogares privados con servicio doméstico (157)",80,,,,,,80,
"Actividad economica no especificada (159)",91,5,32,35,7,12,,
"Desocupado (160)",115,,,,,,,115
"Hombres (161)",6301,92,756,4074,143,1131,10,95
"Agric., ganadería, caza y silvicultura (162)",5917,1,698,3963,138,1117,,
"Explotación de minas y canteras (164)",2,,2,,,,,
"Industrias manufactureras (165)",24,,2,19,,3,,
"Construcción (167)",40,,31,4,1,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",59,1,,53,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",2,,,2,,,,
"Comercio al por mayor (170)",3,,,3,,,,
"Comercio al por menor (171)",54,1,,48,,5,,
"Hoteles y restaurantes (172)",4,1,,3,,,,
"Trans., almac. y comunicaciones (173)",22,3,1,17,,1,,
"Activid.inmobil., empres. y alquileres (175)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",9,8,1,,,,,
"Enseñanza (177)",68,65,,3,,,,
"Servicios sociales y de salud (178)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (179)",2,1,,1,,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,10,
"Actividad economica no especificada (182)",41,4,21,11,4,1,,
"Desocupado (183)",95,,,,,,,95
"Mujeres (184)",2012,55,210,472,15,1170,70,20
"Agric., ganadería, caza y silvicultura (185)",1737,,199,380,10,1148,,
"Industrias manufactureras (188)",5,,,5,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",49,3,,33,2,11,,
"Comercio al por mayor (193)",3,,,3,,,,
"Comercio al por menor (194)",46,3,,30,2,11,,
"Hoteles y restaurantes (195)",27,3,,24,,,,
"Enseñanza (200)",47,43,,4,,,,
"Servicios sociales y de salud (201)",3,3,,,,,,
"Otras activ. serv.comun.soc y personales (202)",4,2,,2,,,,
"Hogares privados con servicio doméstico (203)",70,,,,,,70,
"Actividad economica no especificada (205)",50,1,11,24,3,11,,
"Desocupado (206)",20,,,,,,,20
