"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",185,1,,6,12,5,29,16,116
"Profes., científicos e intelectuales (038)",10224,,,,148,170,1733,321,7852
"Técnicos de nivel medio ytrab.asimilados (039)",3397,7,1,70,452,501,779,926,661
"Jefes y empleados de oficina (040)",2986,,1,19,583,208,469,619,1087
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",12443,445,5,2519,5567,760,806,1192,1149
"Agricult.trabaj. calif.agrop. y pesquros (042)",2538,361,1,1254,753,87,14,35,33
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",4506,56,1,723,2342,360,398,361,265
"Obreros. construc., conf., papel, fab., instr (044)",7409,77,4,1453,4190,412,311,587,375
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",13010,1165,24,4475,5573,501,366,548,358
"Otra (046)",445,,,,108,35,107,88,107
"Ocupación no especificada (047)",969,59,,185,347,58,64,88,168
"Hombres (048)",35067,731,21,6313,13565,1942,2483,3175,6837
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",123,1,,4,6,3,19,11,79
"Profes., científicos e intelectuales (050)",5248,,,,71,74,632,191,4280
"Técnicos de nivel medio ytrab.asimilados (051)",2328,4,1,51,343,384,466,667,412
"Jefes y empleados de oficina (052)",1416,,,8,323,84,142,325,534
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",5511,49,1,896,2673,331,317,671,573
"Agricult.trabaj. calif.agrop. y pesquros (054)",2170,231,,1104,688,78,11,30,28
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",3865,32,,636,2054,307,318,307,211
"Obreros. construc., conf., papel, fab., instr (056)",7210,75,4,1404,4121,402,297,557,350
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",6285,325,15,2138,2982,220,155,274,176
"Otra (058)",407,,,,101,30,93,85,98
"Ocupación no especificada (059)",504,14,,72,203,29,33,57,96
"Mujeres (060)",23045,1440,16,4391,6510,1155,2593,1606,5334
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",62,,,2,6,2,10,5,37
"Profes., científicos e intelectuales (062)",4976,,,,77,96,1101,130,3572
"Técnicos de nivel medio ytrab.asimilados (063)",1069,3,,19,109,117,313,259,249
"Jefes y empleados de oficina (064)",1570,,1,11,260,124,327,294,553
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",6932,396,4,1623,2894,429,489,521,576
"Agricult.trabaj. calif.agrop. y pesquros (066)",368,130,1,150,65,9,3,5,5
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",641,24,1,87,288,53,80,54,54
"Obreros. construc., conf., papel, fab., instr (068)",199,2,,49,69,10,14,30,25
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",6725,840,9,2337,2591,281,211,274,182
"Otra (070)",38,,,,7,5,14,3,9
"Ocupación no especificada (071)",465,45,,113,144,29,31,31,72
,,,,,,,,,
"RURAL (072)",32373,7937,73,17239,6152,227,209,164,372
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",13,,,3,5,,,,5
"Profes., científicos e intelectuales (074)",288,,,,13,19,47,6,203
"Técnicos de nivel medio ytrab.asimilados (075)",103,3,,11,19,14,36,12,8
"Jefes y empleados de oficina (076)",87,,,1,43,12,12,7,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",1013,159,2,367,385,25,20,15,40
"Agricult.trabaj. calif.agrop. y pesquros (078)",15947,4443,25,9173,2181,39,23,32,31
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",971,169,,378,342,26,26,16,14
"Obreros. construc., conf., papel, fab., instr (080)",1334,70,,560,598,43,14,30,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",12226,2961,46,6562,2508,44,23,44,38
"Otra (082)",6,,,,2,,2,,2
"Ocupación no especificada (083)",385,132,,184,56,5,6,2,
"Hombres (084)",26380,5644,53,14760,5256,184,130,129,224
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,1,3,,,,5
"Profes., científicos e intelectuales (086)",144,,,,6,10,24,3,101
"Técnicos de nivel medio ytrab.asimilados (087)",67,2,,8,16,14,20,4,3
"Jefes y empleados de oficina (088)",44,,,1,25,7,1,2,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",383,15,1,120,197,15,7,7,21
"Agricult.trabaj. calif.agrop. y pesquros (090)",14674,3777,22,8683,2077,36,21,30,28
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",689,43,,270,302,23,23,16,12
"Obreros. construc., conf., papel, fab., instr (092)",1305,69,,551,581,43,13,29,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",8975,1724,30,5082,2027,34,17,36,25
"Otra (094)",5,,,,2,,1,,2
"Ocupación no especificada (095)",85,14,,44,20,2,3,2,
"Mujeres (096)",5993,2293,20,2479,896,43,79,35,148
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",4,,,2,2,,,,
"Profes., científicos e intelectuales (098)",144,,,,7,9,23,3,102
"Técnicos de nivel medio ytrab.asimilados (099)",36,1,,3,3,,16,8,5
"Jefes y empleados de oficina (100)",43,,,,18,5,11,5,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",630,144,1,247,188,10,13,8,19
"Agricult.trabaj. calif.agrop. y pesquros (102)",1273,666,3,490,104,3,2,2,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",282,126,,108,40,3,3,,2
"Obreros. construc., conf., papel, fab., instr (104)",29,1,,9,17,,1,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3251,1237,16,1480,481,10,6,8,13
"Otra (106)",1,,,,,,1,,
"Ocupación no especificada (107)",300,118,,140,36,3,3,,
