"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",27,73,72,2,98.6,2.7,
"De 40 a 44 años (037)",11,39,39,1,100,2.6,
"De 45 a 49 años (038)",7,39,38,,97.4,,
"De 50 y más años (039)",10,70,59,,84.3,,
"No PEA (040)",39220,118601,104571,3086,88.2,2.6,
"De 12 a 14 años (041)",5517,32,32,5,100,15.6,
"De 15 a 19 años (042)",5902,1064,1029,381,96.7,35.8,
"De 20 a 24 años (043)",4628,5129,4970,792,96.9,15.4,
"De 25 a 29 años (044)",3673,8169,7842,651,96,8,
"De 30 a 34 años (045)",3406,11397,10881,559,95.5,4.9,
"De 35 a 39 años (046)",3166,14135,13225,435,93.6,3.1,
"De 40 a 44 años (047)",2568,13687,12617,217,92.2,1.6,
"De 45 a 49 años (048)",2104,12559,11206,46,89.2,0.4,
"De 50 y más años (049)",8256,52429,42769,,81.6,,
,,,,,,,
"URBANA (060)",13976,34070,31412,695,92.2,2,
"De 12 a 14 años (061)",1577,14,14,3,100,21.4,
"De 15 a 19 años (062)",2182,258,256,87,99.2,33.7,
"De 20 a 24 años (063)",1755,1292,1275,181,98.7,14,
"De 25 a 29 años (064)",1383,2081,2054,142,98.7,6.8,
"De 30 a 34 años (065)",1291,3245,3177,145,97.9,4.5,
"De 35 a 39 años (066)",1297,4300,4145,84,96.4,2,
"De 40 a 44 años (067)",1091,4387,4202,46,95.8,1,
"De 45 a 49 años (068)",816,3846,3596,7,93.5,0.2,
"De 50 y más años (069)",2584,14647,12693,,86.7,,
"PEA (070)",4065,9921,9349,186,94.2,1.9,
"De 12 a 14 años (071)",57,3,3,1,100,33.3,
"De 15 a 19 años (072)",355,53,51,15,96.2,28.3,
"De 20 a 24 años (073)",540,280,274,34,97.9,12.1,
"De 25 a 29 años (074)",539,560,550,31,98.2,5.5,
"De 30 a 34 años (075)",533,1099,1072,50,97.5,4.5,
"De 35 a 39 años (076)",585,1605,1559,35,97.1,2.2,
"De 40 a 44 años (077)",486,1662,1582,18,95.2,1.1,
"De 45 a 49 años (078)",336,1299,1252,2,96.4,0.2,
"De 50 y más años (079)",634,3360,3006,,89.5,,
"Ocupada (080)",3881,9667,9099,174,94.1,1.8,
"De 12 a 14 años (081)",54,3,3,1,100,33.3,
"De 15 a 19 años (082)",317,49,47,12,95.9,24.5,
"De 20 a 24 años (083)",488,258,252,31,97.7,12,
"De 25 a 29 años (084)",510,533,524,29,98.3,5.4,
"De 30 a 34 años (085)",509,1051,1024,49,97.4,4.7,
"De 35 a 39 años (086)",565,1557,1511,33,97,2.1,
"De 40 a 44 años (087)",478,1625,1545,17,95.1,1,
"De 45 a 49 años (088)",332,1270,1224,2,96.4,0.2,
"De 50 y más años (089)",628,3321,2969,,89.4,,
"Desocupada (090)",184,254,250,12,98.4,4.7,
"De 12 a 14 años (091)",3,,,,,,
"De 15 a 19 años (092)",38,4,4,3,100,75,
"De 20 a 24 años (093)",52,22,22,3,100,13.6,
"De 25 a 29 años (094)",29,27,26,2,96.3,7.4,
"De 30 a 34 años (095)",24,48,48,1,100,2.1,
"De 35 a 39 años (096)",20,48,48,2,100,4.2,
"De 40 a 44 años (097)",8,37,37,1,100,2.7,
"De 45 a 49 años (098)",4,29,28,,96.6,,
"De 50 y más años (099)",6,39,37,,94.9,,
"No PEA (100)",9911,24149,22063,509,91.4,2.1,
"De 12 a 14 años (101)",1520,11,11,2,100,18.2,
"De 15 a 19 años (102)",1827,205,205,72,100,35.1,
"De 20 a 24 años (103)",1215,1012,1001,147,98.9,14.5,
"De 25 a 29 años (104)",844,1521,1504,111,98.9,7.3,
"De 30 a 34 años (105)",758,2146,2105,95,98.1,4.4,
"De 35 a 39 años (106)",712,2695,2586,49,96,1.8,
"De 40 a 44 años (107)",605,2725,2620,28,96.1,1,
"De 45 a 49 años (108)",480,2547,2344,5,92,0.2,
"De 50 y más años (109)",1950,11287,9687,,85.8,,
,,,,,,,
"RURAL (120)",32967,103700,90422,2820,87.2,2.7,
"De 12 a 14 años (121)",4251,21,21,3,100,14.3,
"De 15 a 19 años (122)",4841,938,899,335,95.8,35.7,
"De 20 a 24 años (123)",3944,4480,4306,702,96.1,15.7,
"De 25 a 29 años (124)",3241,7375,7022,592,95.2,8,
"De 30 a 34 años (125)",2961,10161,9606,516,94.5,5.1,
"De 35 a 39 años (126)",2757,12609,11714,420,92.9,3.3,
"De 40 a 44 años (127)",2209,12144,11025,211,90.8,1.7,
"De 45 a 49 años (128)",1821,11085,9820,41,88.6,0.4,
"De 50 y más años (129)",6942,44887,36009,,80.2,,
"PEA (130)",3658,9248,7914,245,85.6,2.6,
"De 12 a 14 años (131)",254,,,,,,
"De 15 a 19 años (132)",766,79,75,26,94.9,32.9,
"De 20 a 24 años (133)",531,363,337,57,92.8,15.7,
"De 25 a 29 años (134)",412,727,684,53,94.1,7.3,
"De 30 a 34 años (135)",313,910,830,53,91.2,5.8,
"De 35 a 39 años (136)",303,1169,1075,34,92,2.9,
"De 40 a 44 años (137)",246,1182,1028,22,87,1.9,
"De 45 a 49 años (138)",197,1073,958,,89.3,,
"De 50 y más años (139)",636,3745,2927,,78.2,,
"Ocupada (140)",3488,9158,7834,243,85.5,2.7,
"De 12 a 14 años (141)",235,,,,,,
"De 15 a 19 años (142)",689,78,74,26,94.9,33.3,
"De 20 a 24 años (143)",498,358,332,56,92.7,15.6,
"De 25 a 29 años (144)",394,715,672,52,94,7.3,
"De 30 a 34 años (145)",307,906,826,53,91.2,5.8,
"De 35 a 39 años (146)",296,1144,1051,34,91.9,3,
"De 40 a 44 años (147)",243,1180,1026,22,86.9,1.9,
"De 45 a 49 años (148)",194,1063,948,,89.2,,
"De 50 y más años (149)",632,3714,2905,,78.2,,
"Desocupada (150)",170,90,80,2,88.9,2.2,
"De 12 a 14 años (151)",19,,,,,,
"De 15 a 19 años (152)",77,1,1,,100,,
"De 20 a 24 años (153)",33,5,5,1,100,20,
"De 25 a 29 años (154)",18,12,12,1,100,8.3,
"De 30 a 34 años (155)",6,4,4,,100,,
"De 35 a 39 años (156)",7,25,24,,96,,
"De 40 a 44 años (157)",3,2,2,,100,,
"De 45 a 49 años (158)",3,10,10,,100,,
"De 50 y más años (159)",4,31,22,,71,,
"No PEA (160)",29309,94452,82508,2575,87.4,2.7,
"De 12 a 14 años (161)",3997,21,21,3,100,14.3,
"De 15 a 19 años (162)",4075,859,824,309,95.9,36,
"De 20 a 24 años (163)",3413,4117,3969,645,96.4,15.7,
"De 25 a 29 años (164)",2829,6648,6338,539,95.3,8.1,
"De 30 a 34 años (165)",2648,9251,8776,463,94.9,5,
"De 35 a 39 años (166)",2454,11440,10639,386,93,3.4,
"De 40 a 44 años (167)",1963,10962,9997,189,91.2,1.7,
"De 45 a 49 años (168)",1624,10012,8862,41,88.5,0.4,
"De 50 y más años (169)",6306,41142,33082,,80.4,,
