"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",44,87,82,,94.3,,
"De 40 a 44 años (037)",28,60,57,,95,,
"De 45 a 49 años (038)",16,45,44,,97.8,,
"De 50 y más años (039)",19,68,64,,94.1,,
"No PEA (040)",27539,79288,69782,1518,88,1.9,
"De 12 a 14 años (041)",3396,13,13,4,100,30.8,
"De 15 a 19 años (042)",4053,667,651,206,97.6,30.9,
"De 20 a 24 años (043)",3037,2949,2846,366,96.5,12.4,
"De 25 a 29 años (044)",2537,5045,4778,380,94.7,7.5,
"De 30 a 34 años (045)",2317,6430,5985,268,93.1,4.2,
"De 35 a 39 años (046)",2207,7908,7292,203,92.2,2.6,
"De 40 a 44 años (047)",1966,8380,7659,77,91.4,0.9,
"De 45 a 49 años (048)",1684,8232,7354,14,89.3,0.2,
"De 50 y más años (049)",6342,39664,33204,,83.7,,
,,,,,,,
"URBANA (060)",20455,48910,44848,827,91.7,1.7,
"De 12 a 14 años (061)",1931,5,5,1,100,20,
"De 15 a 19 años (062)",2609,350,347,114,99.1,32.6,
"De 20 a 24 años (063)",2198,1423,1408,201,98.9,14.1,
"De 25 a 29 años (064)",1990,2791,2716,177,97.3,6.3,
"De 30 a 34 años (065)",1974,3926,3809,158,97,4,
"De 35 a 39 años (066)",1942,4937,4745,121,96.1,2.5,
"De 40 a 44 años (067)",1724,5436,5171,42,95.1,0.8,
"De 45 a 49 años (068)",1468,5318,4979,13,93.6,0.2,
"De 50 y más años (069)",4619,24724,21668,,87.6,,
"PEA (070)",5172,10986,10297,162,93.7,1.5,
"De 12 a 14 años (071)",46,,,,,,
"De 15 a 19 años (072)",306,31,31,5,100,16.1,
"De 20 a 24 años (073)",579,260,257,28,98.8,10.8,
"De 25 a 29 años (074)",730,743,712,34,95.8,4.6,
"De 30 a 34 años (075)",722,1158,1131,36,97.7,3.1,
"De 35 a 39 años (076)",764,1659,1601,41,96.5,2.5,
"De 40 a 44 años (077)",602,1619,1557,12,96.2,0.7,
"De 45 a 49 años (078)",532,1659,1568,6,94.5,0.4,
"De 50 y más años (079)",891,3857,3440,,89.2,,
"Ocupada (080)",4752,10592,9910,148,93.6,1.4,
"De 12 a 14 años (081)",39,,,,,,
"De 15 a 19 años (082)",235,24,24,2,100,8.3,
"De 20 a 24 años (083)",482,237,234,26,98.7,11,
"De 25 a 29 años (084)",636,675,645,31,95.6,4.6,
"De 30 a 34 años (085)",666,1092,1065,30,97.5,2.7,
"De 35 a 39 años (086)",727,1588,1531,41,96.4,2.6,
"De 40 a 44 años (087)",578,1568,1506,12,96,0.8,
"De 45 a 49 años (088)",517,1619,1529,6,94.4,0.4,
"De 50 y más años (089)",872,3789,3376,,89.1,,
"Desocupada (090)",420,394,387,14,98.2,3.6,
"De 12 a 14 años (091)",7,,,,,,
"De 15 a 19 años (092)",71,7,7,3,100,42.9,
"De 20 a 24 años (093)",97,23,23,2,100,8.7,
"De 25 a 29 años (094)",94,68,67,3,98.5,4.4,
"De 30 a 34 años (095)",56,66,66,6,100,9.1,
"De 35 a 39 años (096)",37,71,70,,98.6,,
"De 40 a 44 años (097)",24,51,51,,100,,
"De 45 a 49 años (098)",15,40,39,,97.5,,
"De 50 y más años (099)",19,68,64,,94.1,,
"No PEA (100)",15283,37924,34551,665,91.1,1.8,
"De 12 a 14 años (101)",1885,5,5,1,100,20,
"De 15 a 19 años (102)",2303,319,316,109,99.1,34.2,
"De 20 a 24 años (103)",1619,1163,1151,173,99,14.9,
"De 25 a 29 años (104)",1260,2048,2004,143,97.9,7,
"De 30 a 34 años (105)",1252,2768,2678,122,96.7,4.4,
"De 35 a 39 años (106)",1178,3278,3144,80,95.9,2.4,
"De 40 a 44 años (107)",1122,3817,3614,30,94.7,0.8,
"De 45 a 49 años (108)",936,3659,3411,7,93.2,0.2,
"De 50 y más años (109)",3728,20867,18228,,87.4,,
,,,,,,,
"RURAL (120)",14840,50414,42847,1028,85,2,
"De 12 a 14 años (121)",1612,9,9,3,100,33.3,
"De 15 a 19 años (122)",2029,404,390,109,96.5,27,
"De 20 a 24 años (123)",1770,2140,2018,234,94.3,10.9,
"De 25 a 29 años (124)",1575,3540,3277,273,92.6,7.7,
"De 30 a 34 años (125)",1381,4622,4163,182,90.1,3.9,
"De 35 a 39 años (126)",1322,5900,5247,151,88.9,2.6,
"De 40 a 44 años (127)",1102,5897,5227,69,88.6,1.2,
"De 45 a 49 años (128)",920,5580,4782,7,85.7,0.1,
"De 50 y más años (129)",3129,22322,17734,,79.4,,
"PEA (130)",2584,9050,7616,175,84.2,1.9,
"De 12 a 14 años (131)",101,1,1,,100,,
"De 15 a 19 años (132)",279,56,55,12,98.2,21.4,
"De 20 a 24 años (133)",352,354,323,41,91.2,11.6,
"De 25 a 29 años (134)",298,543,503,36,92.6,6.6,
"De 30 a 34 años (135)",316,960,856,36,89.2,3.8,
"De 35 a 39 años (136)",293,1270,1099,28,86.5,2.2,
"De 40 a 44 años (137)",258,1334,1182,22,88.6,1.6,
"De 45 a 49 años (138)",172,1007,839,,83.3,,
"De 50 y más años (139)",515,3525,2758,,78.2,,
"Ocupada (140)",2494,8996,7573,175,84.2,1.9,
"De 12 a 14 años (141)",94,1,1,,100,,
"De 15 a 19 años (142)",243,54,53,12,98.1,22.2,
"De 20 a 24 años (143)",329,350,319,41,91.1,11.7,
"De 25 a 29 años (144)",292,543,503,36,92.6,6.6,
"De 30 a 34 años (145)",310,942,842,36,89.4,3.8,
"De 35 a 39 años (146)",286,1254,1087,28,86.7,2.2,
"De 40 a 44 años (147)",254,1325,1176,22,88.8,1.7,
"De 45 a 49 años (148)",171,1002,834,,83.2,,
"De 50 y más años (149)",515,3525,2758,,78.2,,
"Desocupada (150)",90,54,43,,79.6,,
"De 12 a 14 años (151)",7,,,,,,
"De 15 a 19 años (152)",36,2,2,,100,,
"De 20 a 24 años (153)",23,4,4,,100,,
"De 25 a 29 años (154)",6,,,,,,
"De 30 a 34 años (155)",6,18,14,,77.8,,
"De 35 a 39 años (156)",7,16,12,,75,,
"De 40 a 44 años (157)",4,9,6,,66.7,,
"De 45 a 49 años (158)",1,5,5,,100,,
"No PEA (160)",12256,41364,35231,853,85.2,2.1,
"De 12 a 14 años (161)",1511,8,8,3,100,37.5,
"De 15 a 19 años (162)",1750,348,335,97,96.3,27.9,
"De 20 a 24 años (163)",1418,1786,1695,193,94.9,10.8,
"De 25 a 29 años (164)",1277,2997,2774,237,92.6,7.9,
"De 30 a 34 años (165)",1065,3662,3307,146,90.3,4,
"De 35 a 39 años (166)",1029,4630,4148,123,89.6,2.7,
"De 40 a 44 años (167)",844,4563,4045,47,88.6,1,
"De 45 a 49 años (168)",748,4573,3943,7,86.2,0.2,
"De 50 y más años (169)",2614,18797,14976,,79.7,,
