"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (053)",32965,28965,1601,1130,1269
"Secundaria (054)",26207,20621,1857,1608,2121
"Superior no univ. incompleta (055)",3805,2848,296,270,391
"Superior no univ. completa (056)",5565,3729,443,536,857
"Superior univ. incompleta (057)",4268,2894,423,403,548
"Superior univ. completa (058)",17891,9305,1812,2144,4630
,,,,,
"URBANA (060)",3282559,1890175,346533,402283,643568
"Sin nivel (061)",35382,30089,2111,1509,1673
"Educación inicial (062)",2080,1425,262,198,195
"Primaria (063)",299138,244678,22509,16261,15690
"Secundaria (064)",1329496,896017,142900,129810,160769
"Superior no univ. incompleta (065)",328741,187020,39448,43820,58453
"Superior no univ. completa (066)",416002,198001,45336,61821,110844
"Superior univ. incompleta (067)",268784,130358,31774,40842,65810
"Superior univ. completa (068)",602936,202587,62193,108022,230134
"De 06 a 14 años (070)",19339,16595,1734,730,280
"Sin nivel (071)",209,178,21,10,
"Educación inicial (072)",189,161,22,6,
"Primaria (073)",9185,8003,805,320,57
"Secundaria (074)",9756,8253,886,394,223
"De 15 a 29 años (080)",1140121,625149,152015,162064,200893
"Sin nivel (081)",3776,2741,377,352,306
"Educación inicial (082)",1184,772,165,129,118
"Primaria (083)",54554,41413,5902,4037,3202
"Secundaria (084)",567730,358605,74851,65605,68669
"Superior no univ. incompleta (085)",154779,82149,22052,23922,26656
"Superior no univ. completa (086)",130489,57578,17983,23182,31746
"Superior univ. incompleta (087)",107260,46268,15231,19837,25924
"Superior univ. completa (088)",120349,35623,15454,25000,44272
"De 30 a 44 años (090)",1244731,686608,124368,158226,275529
"Sin nivel (091)",10626,8564,796,572,694
"Educación inicial (092)",707,492,75,63,77
"Primaria (093)",85088,67591,7038,5316,5143
"Secundaria (094)",458806,313354,44882,42779,57791
"Superior no univ. incompleta (095)",119173,69235,12788,14983,22167
"Superior no univ. completa (096)",190621,89678,19758,28138,53047
"Superior univ. incompleta (097)",97861,48129,10630,13945,25157
"Superior univ. completa (098)",281849,89565,28401,52430,111453
"De 45 a 64 años (100)",781891,488073,61805,75066,156947
"Sin nivel (101)",14801,13043,727,463,568
"Primaria (103)",117477,98825,7170,5462,6020
"Secundaria (104)",267035,195220,20425,19425,31965
"Superior no univ. incompleta (105)",50993,32795,4313,4645,9240
"Superior no univ. completa (106)",89332,47021,7152,9965,25194
"Superior univ. incompleta (107)",59399,33071,5490,6657,14181
"Superior univ. completa (108)",182854,68098,16528,28449,69779
"De 65 y más años (110)",96477,73750,6611,6197,9919
"Sin nivel (111)",5970,5563,190,112,105
"Primaria (113)",32834,28846,1594,1126,1268
"Secundaria (114)",26169,20585,1856,1607,2121
"Superior no univ. incompleta (115)",3796,2841,295,270,390
"Superior no univ. completa (116)",5560,3724,443,536,857
"Superior univ. incompleta (117)",4264,2890,423,403,548
"Superior univ. completa (118)",17884,9301,1810,2143,4630
,,,,,
"RURAL (120)",4211,2956,655,406,194
"Sin nivel (121)",212,157,44,9,2
"Educación inicial (122)",7,6,1,,
"Primaria (123)",1183,880,201,73,29
"Secundaria (124)",2185,1528,320,254,83
"Superior no univ. incompleta (125)",202,138,22,27,15
"Superior no univ. completa (126)",156,105,20,15,16
"Superior univ. incompleta (127)",123,74,26,8,15
"Superior univ. completa (128)",143,68,21,20,34
"De 06 a 14 años (130)",55,39,11,5,
"Primaria (133)",37,27,7,3,
"Secundaria (134)",18,12,4,2,
"De 15 a 29 años (140)",1551,964,301,199,87
"Sin nivel (141)",22,11,8,3,
"Educación inicial (142)",4,3,1,,
"Primaria (143)",274,166,70,26,12
"Secundaria (144)",1032,666,185,143,38
"Superior no univ. incompleta (145)",72,46,11,8,7
"Superior no univ. completa (146)",61,34,11,5,11
"Superior univ. incompleta (147)",46,23,11,5,7
"Superior univ. completa (148)",40,15,4,9,12
"De 30 a 44 años (150)",1482,1023,236,146,77
"Sin nivel (151)",72,50,18,3,1
"Educación inicial (152)",3,3,,,
"Primaria (153)",369,258,80,21,10
"Secundaria (154)",780,547,103,93,37
"Superior no univ. incompleta (155)",87,61,8,12,6
"Superior no univ. completa (156)",70,49,8,8,5
"Superior univ. incompleta (157)",41,25,10,2,4
"Superior univ. completa (158)",60,30,9,7,14
"De 45 a 64 años (160)",887,717,93,49,28
"Sin nivel (161)",76,58,15,2,1
"Primaria (163)",372,310,37,19,6
"Secundaria (164)",317,267,27,15,8
"Superior no univ. incompleta (165)",34,24,2,7,1
"Superior no univ. completa (166)",20,17,1,2,
"Superior univ. incompleta (167)",32,22,5,1,4
"Superior univ. completa (168)",36,19,6,3,8
"De 65 y más años (170)",236,213,14,7,2
"Sin nivel (171)",42,38,3,1,
"Primaria (173)",131,119,7,4,1
"Secundaria (174)",38,36,1,1,
"Superior no univ. incompleta (175)",9,7,1,,1
"Superior no univ. completa (176)",5,5,,,
"Superior univ. incompleta (177)",4,4,,,
"Superior univ. completa (178)",7,4,2,1,
