"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Organiz. y organos extraterritoriales (042)",2,,2,,
"Actividad economica no especificada (043)",131,84,36,4,7
"Mujeres (044)",2324,2010,131,49,134
"Agric., ganadería, caza y silvicultura (045)",1406,1370,23,2,11
"Explotación de minas y canteras (047)",17,1,,3,13
"Industrias manufactureras (048)",14,11,,2,1
"Construcción (050)",11,4,1,3,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",209,206,3,,
"Comercio al por mayor (053)",6,6,,,
"Comercio al por menor (054)",203,200,3,,
"Hoteles y restaurantes (055)",117,100,11,3,3
"Trans., almac. y comunicaciones (056)",6,4,2,,
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",18,6,3,2,7
"Admin.pub. y defensa; p. segur soc.afil (059)",52,,,,52
"Enseñanza (060)",250,134,79,33,4
"Servicios sociales y de salud (061)",55,14,4,,37
"Otras activ. serv.comun.soc y personales (062)",15,12,1,,2
"Hogares privados con servicio doméstico (063)",64,64,,,
"Actividad economica no especificada (065)",89,84,4,1,
,,,,,
"URBANA (066)",2411,1732,277,110,292
"Agric., ganadería, caza y silvicultura (067)",1019,938,51,12,18
"Explotación de minas y canteras (069)",77,18,16,12,31
"Industrias manufactureras (070)",37,30,3,3,1
"Suministro de electricidad, gas y agua (071)",9,3,,5,1
"Construcción (072)",188,103,45,21,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",238,232,5,,1
"Venta, mant.y rep. veh.autom y motoc. (074)",6,5,,,1
"Comercio al por mayor (075)",9,9,,,
"Comercio al por menor (076)",223,218,5,,
"Hoteles y restaurantes (077)",72,61,10,,1
"Trans., almac. y comunicaciones (078)",76,63,5,5,3
"Activid.inmobil., empres. y alquileres (080)",40,26,8,5,1
"Admin.pub. y defensa; p. segur soc.afil (081)",167,,,,167
"Enseñanza (082)",277,120,111,45,1
"Servicios sociales y de salud (083)",74,19,7,2,46
"Otras activ. serv.comun.soc y personales (084)",22,14,7,,1
"Hogares privados con servicio doméstico (085)",44,44,,,
"Organiz. y organos extraterritoriales (086)",2,,2,,
"Actividad economica no especificada (087)",69,61,7,,1
"Hombres (088)",1590,1098,190,84,218
"Agric., ganadería, caza y silvicultura (089)",725,664,36,12,13
"Explotación de minas y canteras (091)",76,17,16,12,31
"Industrias manufactureras (092)",30,24,3,2,1
"Suministro de electricidad, gas y agua (093)",9,3,,5,1
"Construcción (094)",181,100,44,19,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",113,110,2,,1
"Venta, mant.y rep. veh.autom y motoc. (096)",6,5,,,1
"Comercio al por mayor (097)",5,5,,,
"Comercio al por menor (098)",102,100,2,,
"Hoteles y restaurantes (099)",11,11,,,
"Trans., almac. y comunicaciones (100)",73,61,4,5,3
"Activid.inmobil., empres. y alquileres (102)",31,21,5,4,1
"Admin.pub. y defensa; p. segur soc.afil (103)",128,,,,128
"Enseñanza (104)",126,42,61,23,
"Servicios sociales y de salud (105)",39,13,4,2,20
"Otras activ. serv.comun.soc y personales (106)",12,6,6,,
"Hogares privados con servicio doméstico (107)",2,2,,,
"Organiz. y organos extraterritoriales (108)",2,,2,,
"Actividad economica no especificada (109)",32,24,7,,1
"Mujeres (110)",821,634,87,26,74
"Agric., ganadería, caza y silvicultura (111)",294,274,15,,5
"Explotación de minas y canteras (113)",1,1,,,
"Industrias manufactureras (114)",7,6,,1,
"Construcción (116)",7,3,1,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",125,122,3,,
"Comercio al por mayor (119)",4,4,,,
"Comercio al por menor (120)",121,118,3,,
"Hoteles y restaurantes (121)",61,50,10,,1
"Trans., almac. y comunicaciones (122)",3,2,1,,
"Activid.inmobil., empres. y alquileres (124)",9,5,3,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",39,,,,39
"Enseñanza (126)",151,78,50,22,1
"Servicios sociales y de salud (127)",35,6,3,,26
"Otras activ. serv.comun.soc y personales (128)",10,8,1,,1
"Hogares privados con servicio doméstico (129)",42,42,,,
"Actividad economica no especificada (131)",37,37,,,
,,,,,
"RURAL (132)",5851,4171,240,383,1057
"Agric., ganadería, caza y silvicultura (133)",3517,3451,39,6,21
"Pesca (134)",1,1,,,
"Explotación de minas y canteras (135)",1028,30,61,270,667
"Industrias manufactureras (136)",62,47,2,2,11
"Suministro de electricidad, gas y agua (137)",6,,,1,5
"Construcción (138)",282,87,27,20,148
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",205,185,2,2,16
"Venta, mant.y rep. veh.autom y motoc. (140)",26,8,,2,16
"Comercio al por mayor (141)",7,7,,,
"Comercio al por menor (142)",172,170,2,,
"Hoteles y restaurantes (143)",83,62,1,16,4
"Trans., almac. y comunicaciones (144)",78,41,10,12,15
"Intermediación financiera (145)",3,1,,,2
"Activid.inmobil., empres. y alquileres (146)",68,8,2,26,32
"Admin.pub. y defensa; p. segur soc.afil (147)",104,,,,104
"Enseñanza (148)",182,95,58,23,6
"Servicios sociales y de salud (149)",31,12,1,,18
"Otras activ. serv.comun.soc y personales (150)",24,18,4,,2
"Hogares privados con servicio doméstico (151)",26,26,,,
"Actividad economica no especificada (153)",151,107,33,5,6
"Hombres (154)",4348,2795,196,360,997
"Agric., ganadería, caza y silvicultura (155)",2405,2355,31,4,15
"Pesca (156)",1,1,,,
"Explotación de minas y canteras (157)",1012,30,61,267,654
"Industrias manufactureras (158)",55,42,2,1,10
"Suministro de electricidad, gas y agua (159)",6,,,1,5
"Construcción (160)",278,86,27,19,146
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",121,101,2,2,16
"Venta, mant.y rep. veh.autom y motoc. (162)",26,8,,2,16
"Comercio al por mayor (163)",5,5,,,
"Comercio al por menor (164)",90,88,2,,
"Hoteles y restaurantes (165)",27,12,,13,2
"Trans., almac. y comunicaciones (166)",75,39,9,12,15
"Intermediación financiera (167)",2,1,,,1
"Activid.inmobil., empres. y alquileres (168)",59,7,2,25,25
"Admin.pub. y defensa; p. segur soc.afil (169)",91,,,,91
"Enseñanza (170)",83,39,29,12,3
"Servicios sociales y de salud (171)",11,4,,,7
"Otras activ. serv.comun.soc y personales (172)",19,14,4,,1
"Hogares privados con servicio doméstico (173)",4,4,,,
"Actividad economica no especificada (175)",99,60,29,4,6
"Mujeres (176)",1503,1376,44,23,60
"Agric., ganadería, caza y silvicultura (177)",1112,1096,8,2,6
"Explotación de minas y canteras (179)",16,,,3,13
"Industrias manufactureras (180)",7,5,,1,1
"Construcción (182)",4,1,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",84,84,,,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",82,82,,,
"Hoteles y restaurantes (187)",56,50,1,3,2
"Trans., almac. y comunicaciones (188)",3,2,1,,
"Intermediación financiera (189)",1,,,,1
"Activid.inmobil., empres. y alquileres (190)",9,1,,1,7
"Admin.pub. y defensa; p. segur soc.afil (191)",13,,,,13
"Enseñanza (192)",99,56,29,11,3
"Servicios sociales y de salud (193)",20,8,1,,11
"Otras activ. serv.comun.soc y personales (194)",5,4,,,1
"Hogares privados con servicio doméstico (195)",22,22,,,
"Actividad economica no especificada (197)",52,47,4,1,
