"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Secundaria (034)",28548,,,4168,7427,6214,4312,5486,941
"Superior no univ. incompleto (035)",6051,,,,951,2847,1109,1021,123
"Superior no univ. completo (036)",10517,,,,,3102,3555,3366,494
"Superior univ. incompleto (037)",8246,,,,1362,4417,1241,1114,112
"Superior univ. completo (038)",11992,,,,,2928,4051,4476,537
"Hombres (040)",50352,1969,5161,5492,5139,10168,8153,11121,3149
"Sin nivel (041)",3271,1969,398,42,24,55,92,313,378
"Educación inicial (042)",1480,,1393,59,5,13,10,,
"Primaria (043)",11761,,3370,3298,306,457,698,2224,1408
"Secundaria (044)",14850,,,2093,3741,3172,2268,3022,554
"Superior no univ. incompleto (045)",3082,,,,454,1393,586,568,81
"Superior no univ. completo (046)",4814,,,,,1393,1574,1578,269
"Superior univ. incompleto (047)",4561,,,,609,2391,771,700,90
"Superior univ. completo (048)",6533,,,,,1294,2154,2716,369
"Mujeres (050)",53157,1929,4984,5300,5356,10961,8784,12068,3775
"Sin nivel (051)",6463,1929,383,41,43,147,394,1822,1704
"Educación inicial (052)",1402,,1310,34,12,24,22,,
"Primaria (053)",13778,,3291,3150,365,925,1453,3367,1227
"Secundaria (054)",13698,,,2075,3686,3042,2044,2464,387
"Superior no univ. incompleto (055)",2969,,,,497,1454,523,453,42
"Superior no univ. completo (056)",5703,,,,,1709,1981,1788,225
"Superior univ. incompleto (057)",3685,,,,753,2026,470,414,22
"Superior univ. completo (058)",5459,,,,,1634,1897,1760,168
,,,,,,,,,
"RURAL (060)",35868,1626,4404,4843,3538,5667,4632,7456,3702
"Sin nivel (061)",8714,1626,632,83,113,418,800,2775,2267
"Educación inicial (062)",916,,885,10,2,15,4,,
"Primaria (063)",16291,,2887,3533,896,2010,2215,3475,1275
"Secundaria (064)",8382,,,1217,2376,2437,1249,980,123
"Superior no univ. incompleto (065)",508,,,,100,288,75,40,5
"Superior no univ. completo (066)",496,,,,,248,159,80,9
"Superior univ. incompleto (067)",280,,,,51,155,35,31,8
"Superior univ. completo (068)",281,,,,,96,95,75,15
"Hombres (070)",17701,784,2194,2515,1824,2845,2272,3590,1677
"Sin nivel (071)",2654,784,322,34,27,100,195,598,594
"Educación inicial (072)",460,,444,9,1,4,2,,
"Primaria (073)",8253,,1428,1800,330,734,943,2070,948
"Secundaria (074)",5307,,,672,1382,1522,882,744,105
"Superior no univ. incompleto (075)",311,,,,55,168,55,29,4
"Superior no univ. completo (076)",331,,,,,149,112,63,7
"Superior univ. incompleto (077)",193,,,,29,106,26,26,6
"Superior univ. completo (078)",192,,,,,62,57,60,13
"Mujeres (080)",18167,842,2210,2328,1714,2822,2360,3866,2025
"Sin nivel (081)",6060,842,310,49,86,318,605,2177,1673
"Educación inicial (082)",456,,441,1,1,11,2,,
"Primaria (083)",8038,,1459,1733,566,1276,1272,1405,327
"Secundaria (084)",3075,,,545,994,915,367,236,18
"Superior no univ. incompleto (085)",197,,,,45,120,20,11,1
"Superior no univ. completo (086)",165,,,,,99,47,17,2
"Superior univ. incompleto (087)",87,,,,22,49,9,5,2
"Superior univ. completo (088)",89,,,,,34,38,15,2
