"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",42,90,85,1,94.4,1.1,
"De 40 a 44 años (037)",23,70,63,,90,,
"De 45 a 49 años (038)",27,108,101,,93.5,,
"De 50 y más años (039)",44,245,219,,89.4,,
"No PEA (040)",48347,154942,133817,2338,86.4,1.5,
"De 12 a 14 años (041)",5880,42,42,2,100,4.8,
"De 15 a 19 años (042)",6951,864,846,268,97.9,31,
"De 20 a 24 años (043)",4395,3955,3845,578,97.2,14.6,
"De 25 a 29 años (044)",3989,7143,6901,551,96.6,7.7,
"De 30 a 34 años (045)",4024,10668,10151,499,95.2,4.7,
"De 35 a 39 años (046)",3785,12938,12150,298,93.9,2.3,
"De 40 a 44 años (047)",3507,15185,13899,119,91.5,0.8,
"De 45 a 49 años (048)",3027,15741,14038,23,89.2,0.1,
"De 50 y más años (049)",12789,88406,71945,,81.4,,
,,,,,,,
"URBANA (060)",35533,102917,90852,1400,88.3,1.4,
"De 12 a 14 años (061)",3340,22,22,1,100,4.5,
"De 15 a 19 años (062)",4662,525,517,164,98.5,31.2,
"De 20 a 24 años (063)",3585,2575,2503,364,97.2,14.1,
"De 25 a 29 años (064)",3211,4712,4597,335,97.6,7.1,
"De 30 a 34 años (065)",3251,7097,6836,285,96.3,4,
"De 35 a 39 años (066)",3210,9335,8880,169,95.1,1.8,
"De 40 a 44 años (067)",2971,10783,10050,69,93.2,0.6,
"De 45 a 49 años (068)",2573,11439,10370,13,90.7,0.1,
"De 50 y más años (069)",8730,56429,47077,,83.4,,
"PEA (070)",8513,22729,20571,217,90.5,1,
"De 12 a 14 años (071)",83,4,4,,100,,
"De 15 a 19 años (072)",640,78,77,9,98.7,11.5,
"De 20 a 24 años (073)",982,472,463,48,98.1,10.2,
"De 25 a 29 años (074)",953,1054,1024,55,97.2,5.2,
"De 30 a 34 años (075)",1014,1862,1802,47,96.8,2.5,
"De 35 a 39 años (076)",1107,2881,2753,41,95.6,1.4,
"De 40 a 44 años (077)",1050,3281,3086,13,94.1,0.4,
"De 45 a 49 años (078)",902,3418,3137,4,91.8,0.1,
"De 50 y más años (079)",1782,9679,8225,,85,,
"Ocupada (080)",8094,22180,20059,211,90.4,1,
"De 12 a 14 años (081)",73,4,4,,100,,
"De 15 a 19 años (082)",543,66,66,6,100,9.1,
"De 20 a 24 años (083)",875,448,440,46,98.2,10.3,
"De 25 a 29 años (084)",892,1001,971,55,97,5.5,
"De 30 a 34 años (085)",984,1812,1753,46,96.7,2.5,
"De 35 a 39 años (086)",1072,2810,2685,41,95.6,1.5,
"De 40 a 44 años (087)",1030,3228,3037,13,94.1,0.4,
"De 45 a 49 años (088)",879,3335,3057,4,91.7,0.1,
"De 50 y más años (089)",1746,9476,8046,,84.9,,
"Desocupada (090)",419,549,512,6,93.3,1.1,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",97,12,11,3,91.7,25,
"De 20 a 24 años (093)",107,24,23,2,95.8,8.3,
"De 25 a 29 años (094)",61,53,53,,100,,
"De 30 a 34 años (095)",30,50,49,1,98,2,
"De 35 a 39 años (096)",35,71,68,,95.8,,
"De 40 a 44 años (097)",20,53,49,,92.5,,
"De 45 a 49 años (098)",23,83,80,,96.4,,
"De 50 y más años (099)",36,203,179,,88.2,,
"No PEA (100)",27020,80188,70281,1183,87.6,1.5,
"De 12 a 14 años (101)",3257,18,18,1,100,5.6,
"De 15 a 19 años (102)",4022,447,440,155,98.4,34.7,
"De 20 a 24 años (103)",2603,2103,2040,316,97,15,
"De 25 a 29 años (104)",2258,3658,3573,280,97.7,7.7,
"De 30 a 34 años (105)",2237,5235,5034,238,96.2,4.5,
"De 35 a 39 años (106)",2103,6454,6127,128,94.9,2,
"De 40 a 44 años (107)",1921,7502,6964,56,92.8,0.7,
"De 45 a 49 años (108)",1671,8021,7233,9,90.2,0.1,
"De 50 y más años (109)",6948,46750,38852,,83.1,,
,,,,,,,
"RURAL (120)",23887,82845,70565,1271,85.2,1.5,
"De 12 a 14 años (121)",2690,35,34,1,97.1,2.9,
"De 15 a 19 años (122)",3221,462,450,124,97.4,26.8,
"De 20 a 24 años (123)",2119,2071,2013,288,97.2,13.9,
"De 25 a 29 años (124)",1995,3853,3688,295,95.7,7.7,
"De 30 a 34 años (125)",2029,5976,5621,284,94.1,4.8,
"De 35 a 39 años (126)",1983,7421,6884,193,92.8,2.6,
"De 40 a 44 años (127)",1829,8669,7844,69,90.5,0.8,
"De 45 a 49 años (128)",1592,8907,7847,17,88.1,0.2,
"De 50 y más años (129)",6429,45451,36184,,79.6,,
"PEA (130)",2560,8091,7029,116,86.9,1.4,
"De 12 a 14 años (131)",67,11,10,,90.9,,
"De 15 a 19 años (132)",292,45,44,10,97.8,22.2,
"De 20 a 24 años (133)",327,219,208,26,95,11.9,
"De 25 a 29 años (134)",264,368,360,24,97.8,6.5,
"De 30 a 34 años (135)",242,543,504,23,92.8,4.2,
"De 35 a 39 años (136)",301,937,861,23,91.9,2.5,
"De 40 a 44 años (137)",243,986,909,6,92.2,0.6,
"De 45 a 49 años (138)",236,1187,1042,4,87.8,0.3,
"De 50 y más años (139)",588,3795,3091,,81.4,,
"Ocupada (140)",2406,7940,6891,112,86.8,1.4,
"De 12 a 14 años (141)",60,11,10,,90.9,,
"De 15 a 19 años (142)",235,45,44,10,97.8,22.2,
"De 20 a 24 años (143)",284,205,194,24,94.6,11.7,
"De 25 a 29 años (144)",252,360,353,24,98.1,6.7,
"De 30 a 34 años (145)",229,517,479,22,92.6,4.3,
"De 35 a 39 años (146)",294,918,844,22,91.9,2.4,
"De 40 a 44 años (147)",240,969,895,6,92.4,0.6,
"De 45 a 49 años (148)",232,1162,1021,4,87.9,0.3,
"De 50 y más años (149)",580,3753,3051,,81.3,,
"Desocupada (150)",154,151,138,4,91.4,2.6,
"De 12 a 14 años (151)",7,,,,,,
"De 15 a 19 años (152)",57,,,,,,
"De 20 a 24 años (153)",43,14,14,2,100,14.3,
"De 25 a 29 años (154)",12,8,7,,87.5,,
"De 30 a 34 años (155)",13,26,25,1,96.2,3.8,
"De 35 a 39 años (156)",7,19,17,1,89.5,5.3,
"De 40 a 44 años (157)",3,17,14,,82.4,,
"De 45 a 49 años (158)",4,25,21,,84,,
"De 50 y más años (159)",8,42,40,,95.2,,
"No PEA (160)",21327,74754,63536,1155,85,1.5,
"De 12 a 14 años (161)",2623,24,24,1,100,4.2,
"De 15 a 19 años (162)",2929,417,406,114,97.4,27.3,
"De 20 a 24 años (163)",1792,1852,1805,262,97.5,14.1,
"De 25 a 29 años (164)",1731,3485,3328,271,95.5,7.8,
"De 30 a 34 años (165)",1787,5433,5117,261,94.2,4.8,
"De 35 a 39 años (166)",1682,6484,6023,170,92.9,2.6,
"De 40 a 44 años (167)",1586,7683,6935,63,90.3,0.8,
"De 45 a 49 años (168)",1356,7720,6805,13,88.1,0.2,
"De 50 y más años (169)",5841,41656,33093,,79.4,,
