"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",924,,,4,148,440,202,130
"De 50 y más años (049)",2906,48,179,541,934,518,37,649
,,,,,,,,
"URBANA (060)",8919,30,118,402,940,1875,3124,2430
"De 12 a 14 años (061)",20,,,,,,1,19
"De 15 a 19 años (062)",298,,,,,,167,131
"De 20 a 24 años (063)",1042,,,,,5,571,466
"De 25 a 29 años (064)",1181,,,,,64,734,383
"De 30 a 34 años (065)",1197,,,,1,221,667,308
"De 35 a 39 años (066)",1220,,,,21,396,548,255
"De 40 a 44 años (067)",1036,,,1,77,447,317,194
"De 45 a 49 años (068)",818,,,5,171,392,97,153
"De 50 y más años (069)",2107,30,118,396,670,350,22,521
"PEA (070)",3191,1,8,74,302,807,1093,906
"De 12 a 14 años (071)",3,,,,,,1,2
"De 15 a 19 años (072)",63,,,,,,32,31
"De 20 a 24 años (073)",298,,,,,,136,162
"De 25 a 29 años (074)",411,,,,,26,230,155
"De 30 a 34 años (075)",517,,,,,96,269,152
"De 35 a 39 años (076)",540,,,,9,170,246,115
"De 40 a 44 años (077)",461,,,,36,198,142,85
"De 45 a 49 años (078)",361,,,1,70,186,32,72
"De 50 y más años (079)",537,1,8,73,187,131,5,132
"Ocupada (080)",3089,1,8,73,296,791,1052,868
"De 12 a 14 años (081)",3,,,,,,1,2
"De 15 a 19 años (082)",61,,,,,,30,31
"De 20 a 24 años (083)",277,,,,,,131,146
"De 25 a 29 años (084)",384,,,,,24,219,141
"De 30 a 34 años (085)",499,,,,,95,256,148
"De 35 a 39 años (086)",526,,,,9,163,241,113
"De 40 a 44 años (087)",456,,,,36,196,139,85
"De 45 a 49 años (088)",354,,,1,69,183,30,71
"De 50 y más años (089)",529,1,8,72,182,130,5,131
"Desocupada (090)",102,,,1,6,16,41,38
"De 15 a 19 años (092)",2,,,,,,2,
"De 20 a 24 años (093)",21,,,,,,5,16
"De 25 a 29 años (094)",27,,,,,2,11,14
"De 30 a 34 años (095)",18,,,,,1,13,4
"De 35 a 39 años (096)",14,,,,,7,5,2
"De 40 a 44 años (097)",5,,,,,2,3,
"De 45 a 49 años (098)",7,,,,1,3,2,1
"De 50 y más años (099)",8,,,1,5,1,,1
"No PEA (100)",5728,29,110,328,638,1068,2031,1524
"De 12 a 14 años (101)",17,,,,,,,17
"De 15 a 19 años (102)",235,,,,,,135,100
"De 20 a 24 años (103)",744,,,,,5,435,304
"De 25 a 29 años (104)",770,,,,,38,504,228
"De 30 a 34 años (105)",680,,,,1,125,398,156
"De 35 a 39 años (106)",680,,,,12,226,302,140
"De 40 a 44 años (107)",575,,,1,41,249,175,109
"De 45 a 49 años (108)",457,,,4,101,206,65,81
"De 50 y más años (109)",1570,29,110,323,483,219,17,389
,,,,,,,,
"RURAL (120)",8187,19,75,257,657,1444,4182,1553
"De 12 a 14 años (121)",28,,,,,,5,23
"De 15 a 19 años (122)",513,,,,,,339,174
"De 20 a 24 años (123)",1230,,,,,5,866,359
"De 25 a 29 años (124)",1334,,,,,63,1033,238
"De 30 a 34 años (125)",999,,,,,142,730,127
"De 35 a 39 años (126)",1036,,,,12,258,642,124
"De 40 a 44 años (127)",750,,,,33,276,359,82
"De 45 a 49 años (128)",633,,,1,68,311,180,73
"De 50 y más años (129)",1664,19,75,256,544,389,28,353
"PEA (130)",2186,,6,39,126,342,1156,517
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",139,,,,,,74,65
"De 20 a 24 años (133)",343,,,,,2,224,117
"De 25 a 29 años (134)",376,,,,,9,287,80
"De 30 a 34 años (135)",281,,,,,21,206,54
"De 35 a 39 años (136)",316,,,,6,64,201,45
"De 40 a 44 años (137)",234,,,,6,79,112,37
"De 45 a 49 años (138)",166,,,1,21,77,43,24
"De 50 y más años (139)",328,,6,38,93,90,8,93
"Ocupada (140)",2168,,6,39,125,340,1152,506
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",136,,,,,,73,63
"De 20 a 24 años (143)",337,,,,,2,223,112
"De 25 a 29 años (144)",375,,,,,9,286,80
"De 30 a 34 años (145)",280,,,,,21,206,53
"De 35 a 39 años (146)",314,,,,6,64,200,44
"De 40 a 44 años (147)",233,,,,6,78,112,37
"De 45 a 49 años (148)",164,,,1,20,76,43,24
"De 50 y más años (149)",326,,6,38,93,90,8,91
"Desocupada (150)",18,,,,1,2,4,11
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",6,,,,,,1,5
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",2,,,,,,1,1
"De 40 a 44 años (157)",1,,,,,1,,
"De 45 a 49 años (158)",2,,,,1,1,,
"De 50 y más años (159)",2,,,,,,,2
"No PEA (160)",6001,19,69,218,531,1102,3026,1036
"De 12 a 14 años (161)",25,,,,,,4,21
"De 15 a 19 años (162)",374,,,,,,265,109
"De 20 a 24 años (163)",887,,,,,3,642,242
"De 25 a 29 años (164)",958,,,,,54,746,158
"De 30 a 34 años (165)",718,,,,,121,524,73
"De 35 a 39 años (166)",720,,,,6,194,441,79
"De 40 a 44 años (167)",516,,,,27,197,247,45
"De 45 a 49 años (168)",467,,,,47,234,137,49
"De 50 y más años (169)",1336,19,69,218,451,299,20,260
