"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Explotación de minas y canteras (047)",1,,,1,
"Industrias manufactureras (048)",56,49,5,,2
"Suministro de electricidad, gas y agua (049)",1,,,,1
"Construcción (050)",4,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",522,511,10,,1
"Venta, mant.y rep. veh.autom y motoc. (052)",4,4,,,
"Comercio al por mayor (053)",24,23,,,1
"Comercio al por menor (054)",494,484,10,,
"Hoteles y restaurantes (055)",285,279,6,,
"Trans., almac. y comunicaciones (056)",4,2,,,2
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",14,7,,3,4
"Admin.pub. y defensa; p. segur soc.afil (059)",62,,,,62
"Enseñanza (060)",431,73,55,60,243
"Servicios sociales y de salud (061)",83,5,1,1,76
"Otras activ. serv.comun.soc y personales (062)",95,87,2,2,4
"Hogares privados con servicio doméstico (063)",274,274,,,
"Actividad economica no especificada (065)",311,296,5,3,7
,,,,,
"URBANA (066)",5290,3983,263,188,856
"Agric., ganadería, caza y silvicultura (067)",2439,2297,120,18,4
"Explotación de minas y canteras (069)",18,14,4,,
"Industrias manufactureras (070)",165,151,5,5,4
"Suministro de electricidad, gas y agua (071)",6,,,3,3
"Construcción (072)",179,122,35,16,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",679,661,18,,
"Venta, mant.y rep. veh.autom y motoc. (074)",26,26,,,
"Comercio al por mayor (075)",38,37,1,,
"Comercio al por menor (076)",615,598,17,,
"Hoteles y restaurantes (077)",211,207,4,,
"Trans., almac. y comunicaciones (078)",107,84,8,5,10
"Intermediación financiera (079)",5,1,,,4
"Activid.inmobil., empres. y alquileres (080)",50,21,6,7,16
"Admin.pub. y defensa; p. segur soc.afil (081)",196,,,,196
"Enseñanza (082)",718,70,52,122,474
"Servicios sociales y de salud (083)",134,8,1,3,122
"Otras activ. serv.comun.soc y personales (084)",78,62,3,6,7
"Hogares privados con servicio doméstico (085)",161,161,,,
"Actividad economica no especificada (087)",144,124,7,3,10
"Hombres (088)",3655,2780,199,116,560
"Agric., ganadería, caza y silvicultura (089)",2103,1986,102,11,4
"Explotación de minas y canteras (091)",18,14,4,,
"Industrias manufactureras (092)",129,122,,5,2
"Suministro de electricidad, gas y agua (093)",5,,,3,2
"Construcción (094)",177,120,35,16,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",316,307,9,,
"Venta, mant.y rep. veh.autom y motoc. (096)",22,22,,,
"Comercio al por mayor (097)",18,17,1,,
"Comercio al por menor (098)",276,268,8,,
"Hoteles y restaurantes (099)",34,34,,,
"Trans., almac. y comunicaciones (100)",103,82,8,5,8
"Intermediación financiera (101)",4,1,,,3
"Activid.inmobil., empres. y alquileres (102)",38,15,6,4,13
"Admin.pub. y defensa; p. segur soc.afil (103)",160,,,,160
"Enseñanza (104)",410,24,32,65,289
"Servicios sociales y de salud (105)",70,3,,2,65
"Otras activ. serv.comun.soc y personales (106)",24,16,1,4,3
"Hogares privados con servicio doméstico (107)",26,26,,,
"Actividad economica no especificada (109)",38,30,2,1,5
"Mujeres (110)",1635,1203,64,72,296
"Agric., ganadería, caza y silvicultura (111)",336,311,18,7,
"Industrias manufactureras (114)",36,29,5,,2
"Suministro de electricidad, gas y agua (115)",1,,,,1
"Construcción (116)",2,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",363,354,9,,
"Venta, mant.y rep. veh.autom y motoc. (118)",4,4,,,
"Comercio al por mayor (119)",20,20,,,
"Comercio al por menor (120)",339,330,9,,
"Hoteles y restaurantes (121)",177,173,4,,
"Trans., almac. y comunicaciones (122)",4,2,,,2
"Intermediación financiera (123)",1,,,,1
"Activid.inmobil., empres. y alquileres (124)",12,6,,3,3
"Admin.pub. y defensa; p. segur soc.afil (125)",36,,,,36
"Enseñanza (126)",308,46,20,57,185
"Servicios sociales y de salud (127)",64,5,1,1,57
"Otras activ. serv.comun.soc y personales (128)",54,46,2,2,4
"Hogares privados con servicio doméstico (129)",135,135,,,
"Actividad economica no especificada (131)",106,94,5,2,5
,,,,,
"RURAL (132)",13078,12069,627,80,302
"Agric., ganadería, caza y silvicultura (133)",11251,10709,494,41,7
"Explotación de minas y canteras (135)",13,6,2,2,3
"Industrias manufactureras (136)",125,119,4,2,
"Suministro de electricidad, gas y agua (137)",6,,,6,
"Construcción (138)",228,181,37,7,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",289,281,6,1,1
"Venta, mant.y rep. veh.autom y motoc. (140)",6,6,,,
"Comercio al por mayor (141)",13,10,2,,1
"Comercio al por menor (142)",270,265,4,1,
"Hoteles y restaurantes (143)",125,120,4,1,
"Trans., almac. y comunicaciones (144)",57,50,5,,2
"Activid.inmobil., empres. y alquileres (146)",17,3,1,3,10
"Admin.pub. y defensa; p. segur soc.afil (147)",96,,,,96
"Enseñanza (148)",273,46,68,14,145
"Servicios sociales y de salud (149)",34,3,,,31
"Otras activ. serv.comun.soc y personales (150)",47,43,2,,2
"Hogares privados con servicio doméstico (151)",204,204,,,
"Actividad economica no especificada (153)",313,304,4,3,2
"Hombres (154)",10531,9754,517,66,194
"Agric., ganadería, caza y silvicultura (155)",9549,9089,422,32,6
"Explotación de minas y canteras (157)",12,6,2,1,3
"Industrias manufactureras (158)",105,99,4,2,
"Suministro de electricidad, gas y agua (159)",6,,,6,
"Construcción (160)",226,179,37,7,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",130,124,5,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",6,6,,,
"Comercio al por mayor (163)",9,7,2,,
"Comercio al por menor (164)",115,111,3,1,
"Hoteles y restaurantes (165)",17,14,2,1,
"Trans., almac. y comunicaciones (166)",57,50,5,,2
"Activid.inmobil., empres. y alquileres (168)",15,2,1,3,9
"Admin.pub. y defensa; p. segur soc.afil (169)",70,,,,70
"Enseñanza (170)",150,19,33,11,87
"Servicios sociales y de salud (171)",15,3,,,12
"Otras activ. serv.comun.soc y personales (172)",6,2,2,,2
"Hogares privados con servicio doméstico (173)",65,65,,,
"Actividad economica no especificada (175)",108,102,4,2,
"Mujeres (176)",2547,2315,110,14,108
"Agric., ganadería, caza y silvicultura (177)",1702,1620,72,9,1
"Explotación de minas y canteras (179)",1,,,1,
"Industrias manufactureras (180)",20,20,,,
"Construcción (182)",2,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",159,157,1,,1
"Comercio al por mayor (185)",4,3,,,1
"Comercio al por menor (186)",155,154,1,,
"Hoteles y restaurantes (187)",108,106,2,,
"Activid.inmobil., empres. y alquileres (190)",2,1,,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",26,,,,26
"Enseñanza (192)",123,27,35,3,58
"Servicios sociales y de salud (193)",19,,,,19
"Otras activ. serv.comun.soc y personales (194)",41,41,,,
"Hogares privados con servicio doméstico (195)",139,139,,,
"Actividad economica no especificada (197)",205,202,,1,2
