"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",90,,30,29,24,7
"Mujeres (045)",5059,198,1775,1664,1120,302
"Agric., ganadería, caza y silvicultura (046)",3417,142,1174,1076,796,229
"Industrias manufactureras (049)",419,16,141,146,95,21
"Suministro de electricidad, gas y agua (050)",2,,1,1,,
"Construcción (051)",10,,5,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",400,12,114,160,93,21
"Venta, mant.y rep. veh.autom.y motoc. (053)",3,,1,2,,
"Comercio al por mayor (054)",5,1,,2,2,
"Comercio al por menor (055)",392,11,113,156,91,21
"Hoteles y restaurantes (056)",246,11,88,79,55,13
"Trans., almac. y comunicaciones (057)",11,,8,1,1,1
"Intermediación financiera (058)",1,,1,,,
"Activid.inmobil., empres. y alquileres (059)",8,,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (060)",41,,16,16,9,
"Enseñanza (061)",167,,61,88,18,
"Servicios sociales y de salud (062)",67,,38,25,3,1
"Otras activ. serv.comun.soc y personales (063)",35,,14,15,5,1
"Hogares privados con servicio doméstico (064)",103,17,55,10,17,4
"Actividad economica no especificada (066)",132,,53,42,26,11
,,,,,,
"URBANA (067)",2938,82,913,1128,656,159
"Agric., ganadería, caza y silvicultura (068)",990,33,285,341,255,76
"Explotación de minas y canteras (070)",4,,1,2,1,
"Industrias manufactureras (071)",117,3,37,43,27,7
"Suministro de electricidad, gas y agua (072)",5,,1,3,1,
"Construcción (073)",201,1,73,81,42,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",477,18,122,203,104,30
"Venta, mant.y rep. veh.autom.y motoc. (075)",18,2,6,6,3,1
"Comercio al por mayor (076)",7,1,2,3,1,
"Comercio al por menor (077)",452,15,114,194,100,29
"Hoteles y restaurantes (078)",187,9,59,61,45,13
"Trans., almac. y comunicaciones (079)",112,,52,49,10,1
"Activid.inmobil., empres. y alquileres (081)",23,1,8,6,8,
"Admin.pub. y defensa; p. segur.soc.afil (082)",250,,62,103,73,12
"Enseñanza (083)",245,,76,129,39,1
"Servicios sociales y de salud (084)",77,,39,34,4,
"Otras activ. serv.comun.soc y personales (085)",80,2,26,30,18,4
"Hogares privados con servicio doméstico (086)",62,15,33,6,7,1
"Actividad economica no especificada (088)",108,,39,37,22,10
"Hombres (089)",1847,45,543,728,427,104
"Agric., ganadería, caza y silvicultura (090)",769,24,220,270,197,58
"Explotación de minas y canteras (092)",4,,1,2,1,
"Industrias manufactureras (093)",91,2,33,31,19,6
"Suministro de electricidad, gas y agua (094)",3,,,2,1,
"Construcción (095)",198,1,70,81,42,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",183,10,46,84,30,13
"Venta, mant.y rep. veh.autom.y motoc. (097)",16,2,6,4,3,1
"Comercio al por mayor (098)",3,,2,1,,
"Comercio al por menor (099)",164,8,38,79,27,12
"Hoteles y restaurantes (100)",20,3,4,8,4,1
"Trans., almac. y comunicaciones (101)",103,,45,48,10,
"Activid.inmobil., empres. y alquileres (103)",17,1,3,5,8,
"Admin.pub. y defensa; p. segur.soc.afil (104)",218,,49,91,66,12
"Enseñanza (105)",112,,26,62,23,1
"Servicios sociales y de salud (106)",23,,7,13,3,
"Otras activ. serv.comun.soc y personales (107)",55,2,17,19,13,4
"Hogares privados con servicio doméstico (108)",7,2,4,1,,
"Actividad economica no especificada (110)",44,,18,11,10,5
"Mujeres (112)",1091,37,370,400,229,55
"Agric., ganadería, caza y silvicultura (113)",221,9,65,71,58,18
"Industrias manufactureras (116)",26,1,4,12,8,1
"Suministro de electricidad, gas y agua (117)",2,,1,1,,
"Construcción (118)",3,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",294,8,76,119,74,17
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,,2,,
"Comercio al por mayor (121)",4,1,,2,1,
"Comercio al por menor (122)",288,7,76,115,73,17
"Hoteles y restaurantes (123)",167,6,55,53,41,12
"Trans., almac. y comunicaciones (124)",9,,7,1,,1
"Activid.inmobil., empres. y alquileres (126)",6,,5,1,,
"Admin.pub. y defensa; p. segur.soc.afil (127)",32,,13,12,7,
"Enseñanza (128)",133,,50,67,16,
"Servicios sociales y de salud (129)",54,,32,21,1,
"Otras activ. serv.comun.soc y personales (130)",25,,9,11,5,
"Hogares privados con servicio doméstico (131)",55,13,29,5,7,1
"Actividad economica no especificada (133)",64,,21,26,12,5
,,,,,,
"RURAL (134)",12553,373,4335,4192,2861,792
"Agric., ganadería, caza y silvicultura (135)",10876,331,3650,3605,2552,738
"Pesca (136)",3,,2,1,,
"Explotación de minas y canteras (137)",20,1,11,5,3,
"Industrias manufactureras (138)",511,20,189,170,108,24
"Suministro de electricidad, gas y agua (139)",9,,4,3,2,
"Construcción (140)",320,1,138,120,56,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",195,7,79,66,34,9
"Venta, mant.y rep. veh.autom.y motoc. (142)",15,,8,4,3,
"Comercio al por mayor (143)",7,,3,1,3,
"Comercio al por menor (144)",173,7,68,61,28,9
"Hoteles y restaurantes (145)",87,6,36,29,15,1
"Trans., almac. y comunicaciones (146)",99,1,53,35,10,
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",15,,5,5,5,
"Admin.pub. y defensa; p. segur.soc.afil (149)",107,,38,47,21,1
"Enseñanza (150)",84,,29,46,8,1
"Servicios sociales y de salud (151)",27,,12,9,5,1
"Otras activ. serv.comun.soc y personales (152)",28,,13,10,4,1
"Hogares privados con servicio doméstico (153)",57,6,31,7,10,3
"Actividad economica no especificada (155)",114,,44,34,28,8
"Hombres (156)",8585,212,2930,2928,1970,545
"Agric., ganadería, caza y silvicultura (157)",7680,198,2541,2600,1814,527
"Pesca (158)",3,,2,1,,
"Explotación de minas y canteras (159)",20,1,11,5,3,
"Industrias manufactureras (160)",118,5,52,36,21,4
"Suministro de electricidad, gas y agua (161)",9,,4,3,2,
"Construcción (162)",313,1,136,117,54,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",89,3,41,25,15,5
"Venta, mant.y rep. veh.autom.y motoc. (164)",14,,7,4,3,
"Comercio al por mayor (165)",6,,3,1,2,
"Comercio al por menor (166)",69,3,31,20,10,5
"Hoteles y restaurantes (167)",8,1,3,3,1,
"Trans., almac. y comunicaciones (168)",97,1,52,35,9,
"Activid.inmobil., empres. y alquileres (170)",13,,4,4,5,
"Admin.pub. y defensa; p. segur.soc.afil (171)",98,,35,43,19,1
"Enseñanza (172)",50,,18,25,6,1
"Servicios sociales y de salud (173)",14,,6,5,3,
"Otras activ. serv.comun.soc y personales (174)",18,,8,6,4,
"Hogares privados con servicio doméstico (175)",9,2,5,2,,
"Actividad economica no especificada (177)",46,,12,18,14,2
"Mujeres (179)",3968,161,1405,1264,891,247
"Agric., ganadería, caza y silvicultura (180)",3196,133,1109,1005,738,211
"Industrias manufactureras (183)",393,15,137,134,87,20
"Construcción (185)",7,,2,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",106,4,38,41,19,4
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",1,,,,1,
"Comercio al por menor (189)",104,4,37,41,18,4
"Hoteles y restaurantes (190)",79,5,33,26,14,1
"Trans., almac. y comunicaciones (191)",2,,1,,1,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",9,,3,4,2,
"Enseñanza (195)",34,,11,21,2,
"Servicios sociales y de salud (196)",13,,6,4,2,1
"Otras activ. serv.comun.soc y personales (197)",10,,5,4,,1
"Hogares privados con servicio doméstico (198)",48,4,26,5,10,3
"Actividad economica no especificada (200)",68,,32,16,14,6
