"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",13,,9,3,1,
"Actividad economica no especificada (043)",73,,25,22,19,7
"Mujeres (045)",5281,166,2252,1741,978,144
"Agric., ganadería, caza y silvicultura (046)",237,9,62,64,79,23
"Pesca (047)",69,5,40,19,4,1
"Explotación de minas y canteras (048)",4,,3,1,,
"Industrias manufactureras (049)",755,43,369,245,90,8
"Suministro de electricidad, gas y agua (050)",2,,1,1,,
"Construcción (051)",16,,6,9,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1772,53,557,673,418,71
"Venta, mant.y rep. veh.autom.y motoc. (053)",12,,4,4,4,
"Comercio al por mayor (054)",93,4,45,33,10,1
"Comercio al por menor (055)",1667,49,508,636,404,70
"Hoteles y restaurantes (056)",614,20,231,178,157,28
"Trans., almac. y comunicaciones (057)",73,,60,13,,
"Intermediación financiera (058)",20,,15,3,2,
"Activid.inmobil., empres. y alquileres (059)",140,1,83,43,13,
"Admin.pub. y defensa; p. segur.soc.afil (060)",318,,177,109,32,
"Enseñanza (061)",399,,177,161,61,
"Servicios sociales y de salud (062)",89,,38,41,10,
"Otras activ. serv.comun.soc y personales (063)",155,2,70,57,21,5
"Hogares privados con servicio doméstico (064)",425,32,278,75,39,1
"Actividad economica no especificada (066)",193,1,85,49,51,7
,,,,,,
"URBANA (067)",18044,474,7309,5813,3694,754
"Agric., ganadería, caza y silvicultura (068)",3575,90,1113,990,962,420
"Pesca (069)",3857,111,1949,1171,575,51
"Explotación de minas y canteras (070)",23,,5,14,4,
"Industrias manufactureras (071)",1666,66,738,537,268,57
"Suministro de electricidad, gas y agua (072)",25,,6,14,4,1
"Construcción (073)",635,5,209,264,149,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",2940,123,967,1043,687,120
"Venta, mant.y rep. veh.autom.y motoc. (075)",242,2,117,76,39,8
"Comercio al por mayor (076)",333,7,142,113,63,8
"Comercio al por menor (077)",2365,114,708,854,585,104
"Hoteles y restaurantes (078)",678,27,244,198,178,31
"Trans., almac. y comunicaciones (079)",1637,13,769,549,289,17
"Intermediación financiera (080)",34,,19,12,3,
"Activid.inmobil., empres. y alquileres (081)",394,2,173,141,71,7
"Admin.pub. y defensa; p. segur.soc.afil (082)",697,,288,249,154,6
"Enseñanza (083)",644,,225,282,137,
"Servicios sociales y de salud (084)",133,,49,63,20,1
"Otras activ. serv.comun.soc y personales (085)",423,6,173,138,86,20
"Hogares privados con servicio doméstico (086)",423,30,275,78,39,1
"Actividad economica no especificada (088)",260,1,107,70,68,14
"Hombres (089)",13012,322,5163,4135,2772,620
"Agric., ganadería, caza y silvicultura (090)",3397,85,1067,937,905,403
"Pesca (091)",3790,106,1911,1152,571,50
"Explotación de minas y canteras (092)",19,,2,13,4,
"Industrias manufactureras (093)",946,25,382,304,186,49
"Suministro de electricidad, gas y agua (094)",23,,5,13,4,1
"Construcción (095)",619,5,203,255,148,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",1220,72,428,388,280,52
"Venta, mant.y rep. veh.autom.y motoc. (097)",230,2,113,72,35,8
"Comercio al por mayor (098)",243,3,99,80,54,7
"Comercio al por menor (099)",747,67,216,236,191,37
"Hoteles y restaurantes (100)",114,11,39,31,29,4
"Trans., almac. y comunicaciones (101)",1565,13,710,536,289,17
"Intermediación financiera (102)",14,,4,9,1,
"Activid.inmobil., empres. y alquileres (103)",255,1,91,98,58,7
"Admin.pub. y defensa; p. segur.soc.afil (104)",381,,112,140,123,6
"Enseñanza (105)",261,,55,128,78,
"Servicios sociales y de salud (106)",49,,14,24,10,1
"Otras activ. serv.comun.soc y personales (107)",274,4,106,82,67,15
"Hogares privados con servicio doméstico (108)",13,,9,3,1,
"Actividad economica no especificada (110)",72,,25,22,18,7
"Mujeres (112)",5032,152,2146,1678,922,134
"Agric., ganadería, caza y silvicultura (113)",178,5,46,53,57,17
"Pesca (114)",67,5,38,19,4,1
"Explotación de minas y canteras (115)",4,,3,1,,
"Industrias manufactureras (116)",720,41,356,233,82,8
"Suministro de electricidad, gas y agua (117)",2,,1,1,,
"Construcción (118)",16,,6,9,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1720,51,539,655,407,68
"Venta, mant.y rep. veh.autom.y motoc. (120)",12,,4,4,4,
"Comercio al por mayor (121)",90,4,43,33,9,1
"Comercio al por menor (122)",1618,47,492,618,394,67
"Hoteles y restaurantes (123)",564,16,205,167,149,27
"Trans., almac. y comunicaciones (124)",72,,59,13,,
"Intermediación financiera (125)",20,,15,3,2,
"Activid.inmobil., empres. y alquileres (126)",139,1,82,43,13,
"Admin.pub. y defensa; p. segur.soc.afil (127)",316,,176,109,31,
"Enseñanza (128)",383,,170,154,59,
"Servicios sociales y de salud (129)",84,,35,39,10,
"Otras activ. serv.comun.soc y personales (130)",149,2,67,56,19,5
"Hogares privados con servicio doméstico (131)",410,30,266,75,38,1
"Actividad economica no especificada (133)",188,1,82,48,50,7
,,,,,,
"RURAL (134)",1401,54,597,356,307,87
"Agric., ganadería, caza y silvicultura (135)",854,31,313,206,226,78
"Pesca (136)",135,3,89,29,13,1
"Explotación de minas y canteras (137)",1,,,,1,
"Industrias manufactureras (138)",49,2,20,17,10,
"Construcción (140)",3,,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",187,11,83,59,29,5
"Venta, mant.y rep. veh.autom.y motoc. (142)",7,,3,2,2,
"Comercio al por mayor (143)",5,,3,,1,1
"Comercio al por menor (144)",175,11,77,57,26,4
"Hoteles y restaurantes (145)",55,4,28,13,8,2
"Trans., almac. y comunicaciones (146)",47,,25,14,7,1
"Activid.inmobil., empres. y alquileres (148)",9,,7,2,,
"Admin.pub. y defensa; p. segur.soc.afil (149)",7,,2,3,2,
"Enseñanza (150)",19,,8,7,4,
"Servicios sociales y de salud (151)",5,,3,2,,
"Otras activ. serv.comun.soc y personales (152)",9,1,4,1,3,
"Hogares privados con servicio doméstico (153)",15,2,12,,1,
"Actividad economica no especificada (155)",6,,3,1,2,
"Hombres (156)",1152,40,491,293,251,77
"Agric., ganadería, caza y silvicultura (157)",795,27,297,195,204,72
"Pesca (158)",133,3,87,29,13,1
"Explotación de minas y canteras (159)",1,,,,1,
"Industrias manufactureras (160)",14,,7,5,2,
"Construcción (162)",3,,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",135,9,65,41,18,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",7,,3,2,2,
"Comercio al por mayor (165)",2,,1,,,1
"Comercio al por menor (166)",126,9,61,39,16,1
"Hoteles y restaurantes (167)",5,,2,2,,1
"Trans., almac. y comunicaciones (168)",46,,24,14,7,1
"Activid.inmobil., empres. y alquileres (170)",8,,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (171)",5,,1,3,1,
"Enseñanza (172)",3,,1,,2,
"Otras activ. serv.comun.soc y personales (174)",3,1,1,,1,
"Actividad economica no especificada (177)",1,,,,1,
"Mujeres (179)",249,14,106,63,56,10
"Agric., ganadería, caza y silvicultura (180)",59,4,16,11,22,6
"Pesca (181)",2,,2,,,
"Industrias manufactureras (183)",35,2,13,12,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",52,2,18,18,11,3
"Comercio al por mayor (188)",3,,2,,1,
"Comercio al por menor (189)",49,2,16,18,10,3
"Hoteles y restaurantes (190)",50,4,26,11,8,1
"Trans., almac. y comunicaciones (191)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",2,,1,,1,
"Enseñanza (195)",16,,7,7,2,
"Servicios sociales y de salud (196)",5,,3,2,,
"Otras activ. serv.comun.soc y personales (197)",6,,3,1,2,
"Hogares privados con servicio doméstico (198)",15,2,12,,1,
"Actividad economica no especificada (200)",5,,3,1,1,
