"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",194,171,,90,53,19,7,2,,,23,295
"De 25 a 29 años (024)",219,205,,47,63,52,38,5,,,14,523
"De 30 a 34 años (025)",243,235,,43,45,44,81,20,2,,8,761
"De 35 a 39 años (026)",221,216,3,35,32,29,60,42,11,4,5,849
"De 40 a 44 años (027)",189,187,,11,20,21,56,55,18,6,2,938
"De 45 a 49 años (028)",145,143,,5,13,19,34,32,30,10,2,807
"De 50 y más años (029)",275,268,1,10,12,21,69,65,64,26,7,1649
"Desocupada (030)",71,63,,22,13,9,10,4,4,1,8,190
"De 12 a 14 años (031)",2,2,,2,,,,,,,,2
"De 15 a 19 años (032)",8,6,,6,,,,,,,2,6
"De 20 a 24 años (033)",13,11,,6,4,1,,,,,2,17
"De 25 a 29 años (034)",11,10,,4,5,1,,,,,1,17
"De 30 a 34 años (035)",11,10,,2,2,4,2,,,,1,26
"De 35 a 39 años (036)",5,4,,,1,2,1,,,,1,13
"De 40 a 44 años (037)",4,3,,,,,2,1,,,1,15
"De 45 a 49 años (038)",8,8,,1,,1,3,1,2,,,40
"De 50 y más años (039)",9,9,,1,1,,2,2,2,1,,54
"No PEA (040)",5014,4904,21,959,971,685,1062,736,316,154,110,18717
"De 12 a 14 años (041)",17,11,1,9,1,,,,,,6,11
"De 15 a 19 años (042)",424,392,5,311,71,3,2,,,,32,470
"De 20 a 24 años (043)",813,787,3,332,324,95,32,1,,,26,1403
"De 25 a 29 años (044)",767,754,2,146,252,192,137,25,,,13,1970
"De 30 a 34 años (045)",619,613,3,48,124,142,215,75,3,3,6,2189
"De 35 a 39 años (046)",616,612,2,29,67,101,224,148,36,5,4,2762
"De 40 a 44 años (047)",469,466,1,16,42,55,151,131,51,19,3,2416
"De 45 a 49 años (048)",364,358,,18,20,36,94,94,65,31,6,2089
"De 50 y más años (049)",925,911,4,50,70,61,207,262,161,96,14,5407
,,,,,,,,,,,,
"URBANA (060)",1471,1413,4,287,293,223,305,182,77,42,58,5157
"De 12 a 14 años (061)",1,,,,,,,,,,1,
"De 15 a 19 años (062)",80,70,1,53,15,,1,,,,10,87
"De 20 a 24 años (063)",182,163,,97,51,13,2,,,,19,246
"De 25 a 29 años (064)",213,202,,64,75,45,16,2,,,11,426
"De 30 a 34 años (065)",203,198,,27,56,47,57,11,,,5,593
"De 35 a 39 años (066)",220,216,2,24,42,48,63,33,3,1,4,771
"De 40 a 44 años (067)",169,167,,9,25,28,61,32,10,2,2,727
"De 45 a 49 años (068)",112,109,,2,10,16,32,24,16,9,3,599
"De 50 y más años (069)",291,288,1,11,19,26,73,80,48,30,3,1708
"PEA (070)",520,487,3,92,99,74,108,66,32,13,33,1816
"De 15 a 19 años (072)",12,10,,8,2,,,,,,2,12
"De 20 a 24 años (073)",53,40,,26,12,1,1,,,,13,57
"De 25 a 29 años (074)",72,62,,16,24,17,4,1,,,10,137
"De 30 a 34 años (075)",76,74,,17,21,12,21,3,,,2,201
"De 35 a 39 años (076)",85,83,2,17,18,16,19,9,1,1,2,258
"De 40 a 44 años (077)",73,72,,5,12,13,26,12,4,,1,292
"De 45 a 49 años (078)",54,52,,1,6,5,15,13,7,5,2,290
"De 50 y más años (079)",95,94,1,2,4,10,22,28,20,7,1,569
"Ocupada (080)",498,466,3,86,93,73,104,65,30,12,32,1742
"De 15 a 19 años (082)",11,10,,8,2,,,,,,1,12
"De 20 a 24 años (083)",49,36,,24,10,1,1,,,,13,51
"De 25 a 29 años (084)",66,56,,13,22,16,4,1,,,10,127
"De 30 a 34 años (085)",74,72,,16,20,12,21,3,,,2,198
"De 35 a 39 años (086)",83,81,2,17,17,16,18,9,1,1,2,251
"De 40 a 44 años (087)",73,72,,5,12,13,26,12,4,,1,292
"De 45 a 49 años (088)",51,49,,1,6,5,14,12,6,5,2,271
"De 50 y más años (089)",91,90,1,2,4,10,20,28,19,6,1,540
"Desocupada (090)",22,21,,6,6,1,4,1,2,1,1,74
"De 15 a 19 años (092)",1,,,,,,,,,,1,
"De 20 a 24 años (093)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (094)",6,6,,3,2,1,,,,,,10
"De 30 a 34 años (095)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (096)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (098)",3,3,,,,,1,1,1,,,19
"De 50 y más años (099)",4,4,,,,,2,,1,1,,29
"No PEA (100)",951,926,1,195,194,149,197,116,45,29,25,3341
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",68,60,1,45,13,,1,,,,8,75
"De 20 a 24 años (103)",129,123,,71,39,12,1,,,,6,189
"De 25 a 29 años (104)",141,140,,48,51,28,12,1,,,1,289
"De 30 a 34 años (105)",127,124,,10,35,35,36,8,,,3,392
"De 35 a 39 años (106)",135,133,,7,24,32,44,24,2,,2,513
"De 40 a 44 años (107)",96,95,,4,13,15,35,20,6,2,1,435
"De 45 a 49 años (108)",58,57,,1,4,11,17,11,9,4,1,309
"De 50 y más años (109)",196,194,,9,15,16,51,52,28,23,2,1139
,,,,,,,,,,,,
"RURAL (120)",5189,5058,22,991,950,677,1112,779,368,159,131,19673
"De 12 a 14 años (121)",20,15,1,13,1,,,,,,5,15
"De 15 a 19 años (122)",439,405,5,318,77,4,1,,,,34,488
"De 20 a 24 años (123)",838,806,3,331,330,102,37,3,,,32,1469
"De 25 a 29 años (124)",784,767,2,133,245,200,159,28,,,17,2084
"De 30 a 34 años (125)",670,660,3,66,115,143,241,84,5,3,10,2383
"De 35 a 39 años (126)",622,616,3,40,58,84,222,157,44,8,6,2853
"De 40 a 44 años (127)",493,489,1,18,37,48,148,155,59,23,4,2642
"De 45 a 49 años (128)",405,400,,22,23,40,99,103,81,32,5,2337
"De 50 y más años (129)",918,900,4,50,64,56,205,249,179,93,18,5402
"PEA (130)",1126,1080,2,227,173,141,247,159,97,34,46,4297
"De 12 a 14 años (131)",4,4,,4,,,,,,,,4
"De 15 a 19 años (132)",83,73,1,52,19,1,,,,,10,93
"De 20 a 24 años (133)",154,142,,70,45,19,6,2,,,12,255
"De 25 a 29 años (134)",158,153,,35,44,36,34,4,,,5,403
"De 30 a 34 años (135)",178,171,,28,26,36,62,17,2,,7,586
"De 35 a 39 años (136)",141,137,1,18,15,15,42,33,10,3,4,604
"De 40 a 44 años (137)",120,118,,6,8,8,32,44,14,6,2,661
"De 45 a 49 años (138)",99,99,,5,7,15,22,20,25,5,,557
"De 50 y más años (139)",189,183,,9,9,11,49,39,46,20,6,1134
"Ocupada (140)",1077,1038,2,211,166,133,241,156,95,34,39,4181
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",76,67,1,46,19,1,,,,,9,87
"De 20 a 24 años (143)",145,135,,66,43,18,6,2,,,10,244
"De 25 a 29 años (144)",153,149,,34,41,36,34,4,,,4,396
"De 30 a 34 años (145)",169,163,,27,25,32,60,17,2,,6,563
"De 35 a 39 años (146)",138,135,1,18,15,13,42,33,10,3,3,598
"De 40 a 44 años (147)",116,115,,6,8,8,30,43,14,6,1,646
"De 45 a 49 años (148)",94,94,,4,7,14,20,20,24,5,,536
"De 50 y más años (149)",184,178,,8,8,11,49,37,45,20,6,1109
"Desocupada (150)",49,42,,16,7,8,6,3,2,,7,116
"De 12 a 14 años (151)",2,2,,2,,,,,,,,2
"De 15 a 19 años (152)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (153)",9,7,,4,2,1,,,,,2,11
"De 25 a 29 años (154)",5,4,,1,3,,,,,,1,7
"De 30 a 34 años (155)",9,8,,1,1,4,2,,,,1,23
"De 35 a 39 años (156)",3,2,,,,2,,,,,1,6
"De 40 a 44 años (157)",4,3,,,,,2,1,,,1,15
"De 45 a 49 años (158)",5,5,,1,,1,2,,1,,,21
"De 50 y más años (159)",5,5,,1,1,,,2,1,,,25
"No PEA (160)",4063,3978,20,764,777,536,865,620,271,125,85,15376
"De 12 a 14 años (161)",16,11,1,9,1,,,,,,5,11
"De 15 a 19 años (162)",356,332,4,266,58,3,1,,,,24,395
"De 20 a 24 años (163)",684,664,3,261,285,83,31,1,,,20,1214
"De 25 a 29 años (164)",626,614,2,98,201,164,125,24,,,12,1681
"De 30 a 34 años (165)",492,489,3,38,89,107,179,67,3,3,3,1797
"De 35 a 39 años (166)",481,479,2,22,43,69,180,124,34,5,2,2249
"De 40 a 44 años (167)",373,371,1,12,29,40,116,111,45,17,2,1981
"De 45 a 49 años (168)",306,301,,17,16,25,77,83,56,27,5,1780
"De 50 y más años (169)",729,717,4,41,55,45,156,210,133,73,12,4268
