"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",3,3,,,
"Primaria (063)",641,569,35,10,27
"Secundaria (064)",968,735,91,35,107
"Superior no univ. incompleta (065)",100,68,2,5,25
"Superior no univ. completa (066)",263,144,52,18,49
"Superior univ. incompleta (067)",62,34,3,5,20
"Superior univ. completa (068)",293,108,87,37,61
"De 06 a 14 años (070)",61,58,2,1,
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",42,39,2,1,
"Secundaria (074)",17,17,,,
"De 15 a 29 años (080)",660,454,78,28,100
"Sin nivel (081)",6,6,,,
"Educación inicial (082)",1,1,,,
"Primaria (083)",86,65,12,3,6
"Secundaria (084)",375,283,44,11,37
"Superior no univ. incompleta (085)",41,28,1,2,10
"Superior no univ. completa (086)",82,43,13,6,20
"Superior univ. incompleta (087)",20,10,,1,9
"Superior univ. completa (088)",49,18,8,5,18
"De 30 a 44 años (090)",853,571,122,49,111
"Sin nivel (091)",17,15,2,,
"Educación inicial (092)",1,1,,,
"Primaria (093)",143,127,5,3,8
"Secundaria (094)",341,257,31,14,39
"Superior no univ. incompleta (095)",38,26,1,2,9
"Superior no univ. completa (096)",129,73,30,7,19
"Superior univ. incompleta (097)",25,16,1,2,6
"Superior univ. completa (098)",159,56,52,21,30
"De 45 a 64 años (100)",609,437,64,32,76
"Sin nivel (101)",28,25,2,,1
"Primaria (103)",212,188,10,3,11
"Secundaria (104)",202,147,15,10,30
"Superior no univ. incompleta (105)",20,13,,1,6
"Superior no univ. completa (106)",50,26,9,5,10
"Superior univ. incompleta (107)",17,8,2,2,5
"Superior univ. completa (108)",80,30,26,11,13
"De 65 y más años (110)",228,212,11,,5
"Sin nivel (111)",29,24,3,,2
"Primaria (113)",158,150,6,,2
"Secundaria (114)",33,31,1,,1
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",2,2,,,
"Superior univ. completa (118)",5,4,1,,
,,,,,
"RURAL (120)",5851,4171,240,383,1057
"Sin nivel (121)",491,486,,3,2
"Educación inicial (122)",6,6,,,
"Primaria (123)",2389,2107,62,60,160
"Secundaria (124)",2192,1293,99,234,566
"Superior no univ. incompleta (125)",148,59,14,19,56
"Superior no univ. completa (126)",290,99,33,33,125
"Superior univ. incompleta (127)",86,40,3,7,36
"Superior univ. completa (128)",249,81,29,27,112
"De 06 a 14 años (130)",86,84,1,1,
"Sin nivel (131)",6,6,,,
"Educación inicial (132)",3,3,,,
"Primaria (133)",62,61,1,,
"Secundaria (134)",15,14,,1,
"De 15 a 29 años (140)",1492,952,89,118,333
"Sin nivel (141)",42,42,,,
"Educación inicial (142)",2,2,,,
"Primaria (143)",397,348,17,11,21
"Secundaria (144)",806,477,54,84,191
"Superior no univ. incompleta (145)",57,24,6,4,23
"Superior no univ. completa (146)",109,30,8,13,58
"Superior univ. incompleta (147)",21,12,,1,8
"Superior univ. completa (148)",58,17,4,5,32
"De 30 a 44 años (150)",2006,1170,89,199,548
"Sin nivel (151)",86,83,,2,1
"Educación inicial (152)",1,1,,,
"Primaria (153)",640,516,21,19,84
"Secundaria (154)",914,449,27,132,306
"Superior no univ. incompleta (155)",68,24,7,14,23
"Superior no univ. completa (156)",135,48,19,14,54
"Superior univ. incompleta (157)",42,13,2,4,23
"Superior univ. completa (158)",120,36,13,14,57
"De 45 a 64 años (160)",1531,1243,54,63,171
"Sin nivel (161)",192,190,,1,1
"Primaria (163)",788,690,17,28,53
"Secundaria (164)",396,294,18,17,67
"Superior no univ. incompleta (165)",21,10,1,1,9
"Superior no univ. completa (166)",44,20,5,6,13
"Superior univ. incompleta (167)",21,13,1,2,5
"Superior univ. completa (168)",69,26,12,8,23
"De 65 y más años (170)",736,722,7,2,5
"Sin nivel (171)",165,165,,,
"Primaria (173)",502,492,6,2,2
"Secundaria (174)",61,59,,,2
"Superior no univ. incompleta (175)",2,1,,,1
"Superior no univ. completa (176)",2,1,1,,
"Superior univ. incompleta (177)",2,2,,,
"Superior univ. completa (178)",2,2,,,
