"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",1627,1458,158,11,
"Explotación de minas y canteras (047)",1,,1,,
"Industrias manufactureras (048)",30,24,2,2,2
"Suministro de electricidad, gas y agua (049)",2,,2,,
"Construcción (050)",23,15,4,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",239,236,3,,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",13,13,,,
"Comercio al por menor (054)",224,221,3,,
"Hoteles y restaurantes (055)",125,112,9,4,
"Trans., almac. y comunicaciones (056)",6,4,1,1,
"Activid.inmobil., empres. y alquileres (058)",11,6,1,3,1
"Admin.pub. y defensa; p. segur soc.afil (059)",29,,,,29
"Enseñanza (060)",132,49,28,46,9
"Servicios sociales y de salud (061)",48,17,3,7,21
"Otras activ. serv.comun.soc y personales (062)",21,18,,3,
"Hogares privados con servicio doméstico (063)",60,60,,,
"Actividad economica no especificada (065)",186,163,18,5,
,,,,,
"URBANA (066)",4486,3351,636,275,224
"Agric., ganadería, caza y silvicultura (067)",2796,2361,407,26,2
"Explotación de minas y canteras (069)",1,,,1,
"Industrias manufactureras (070)",99,85,5,7,2
"Suministro de electricidad, gas y agua (071)",4,1,,3,
"Construcción (072)",286,128,74,70,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",303,288,12,3,
"Venta, mant.y rep. veh.autom y motoc. (074)",11,9,2,,
"Comercio al por mayor (075)",14,14,,,
"Comercio al por menor (076)",278,265,10,3,
"Hoteles y restaurantes (077)",105,93,8,4,
"Trans., almac. y comunicaciones (078)",61,42,8,7,4
"Intermediación financiera (079)",1,,,1,
"Activid.inmobil., empres. y alquileres (080)",40,20,8,4,8
"Admin.pub. y defensa; p. segur soc.afil (081)",156,,,,156
"Enseñanza (082)",265,78,78,97,12
"Servicios sociales y de salud (083)",54,19,4,8,23
"Otras activ. serv.comun.soc y personales (084)",60,23,5,32,
"Hogares privados con servicio doméstico (085)",53,53,,,
"Actividad economica no especificada (087)",202,160,27,12,3
"Hombres (088)",2826,1976,488,194,168
"Agric., ganadería, caza y silvicultura (089)",1838,1507,313,16,2
"Explotación de minas y canteras (091)",1,,,1,
"Industrias manufactureras (092)",80,69,5,5,1
"Suministro de electricidad, gas y agua (093)",4,1,,3,
"Construcción (094)",270,118,72,67,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",125,113,9,3,
"Venta, mant.y rep. veh.autom y motoc. (096)",9,7,2,,
"Comercio al por mayor (097)",4,4,,,
"Comercio al por menor (098)",112,102,7,3,
"Hoteles y restaurantes (099)",9,8,1,,
"Trans., almac. y comunicaciones (100)",56,39,7,6,4
"Intermediación financiera (101)",1,,,1,
"Activid.inmobil., empres. y alquileres (102)",32,16,7,2,7
"Admin.pub. y defensa; p. segur soc.afil (103)",132,,,,132
"Enseñanza (104)",149,37,56,52,4
"Servicios sociales y de salud (105)",8,4,1,1,2
"Otras activ. serv.comun.soc y personales (106)",44,10,5,29,
"Hogares privados con servicio doméstico (107)",15,15,,,
"Actividad economica no especificada (109)",62,39,12,8,3
"Mujeres (110)",1660,1375,148,81,56
"Agric., ganadería, caza y silvicultura (111)",958,854,94,10,
"Industrias manufactureras (114)",19,16,,2,1
"Construcción (116)",16,10,2,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",178,175,3,,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",10,10,,,
"Comercio al por menor (120)",166,163,3,,
"Hoteles y restaurantes (121)",96,85,7,4,
"Trans., almac. y comunicaciones (122)",5,3,1,1,
"Activid.inmobil., empres. y alquileres (124)",8,4,1,2,1
"Admin.pub. y defensa; p. segur soc.afil (125)",24,,,,24
"Enseñanza (126)",116,41,22,45,8
"Servicios sociales y de salud (127)",46,15,3,7,21
"Otras activ. serv.comun.soc y personales (128)",16,13,,3,
"Hogares privados con servicio doméstico (129)",38,38,,,
"Actividad economica no especificada (131)",140,121,15,4,
,,,,,
"RURAL (132)",3147,2626,398,46,77
"Agric., ganadería, caza y silvicultura (133)",2452,2167,273,7,5
"Pesca (134)",2,2,,,
"Explotación de minas y canteras (135)",13,9,2,1,1
"Industrias manufactureras (136)",71,50,17,1,3
"Suministro de electricidad, gas y agua (137)",10,,10,,
"Construcción (138)",156,93,50,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",105,104,1,,
"Venta, mant.y rep. veh.autom y motoc. (140)",4,3,1,,
"Comercio al por mayor (141)",4,4,,,
"Comercio al por menor (142)",97,97,,,
"Hoteles y restaurantes (143)",31,29,2,,
"Trans., almac. y comunicaciones (144)",31,23,6,2,
"Activid.inmobil., empres. y alquileres (146)",8,5,,2,1
"Admin.pub. y defensa; p. segur soc.afil (147)",63,,,,63
"Enseñanza (148)",60,20,26,13,1
"Servicios sociales y de salud (149)",5,3,,,2
"Otras activ. serv.comun.soc y personales (150)",18,11,2,4,1
"Hogares privados con servicio doméstico (151)",31,31,,,
"Actividad economica no especificada (153)",91,79,9,3,
"Hombres (154)",2267,1839,316,42,70
"Agric., ganadería, caza y silvicultura (155)",1783,1563,209,6,5
"Pesca (156)",2,2,,,
"Explotación de minas y canteras (157)",12,9,1,1,1
"Industrias manufactureras (158)",60,42,15,1,2
"Suministro de electricidad, gas y agua (159)",8,,8,,
"Construcción (160)",149,88,48,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",44,43,1,,
"Venta, mant.y rep. veh.autom y motoc. (162)",4,3,1,,
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",39,39,,,
"Hoteles y restaurantes (165)",2,2,,,
"Trans., almac. y comunicaciones (166)",30,22,6,2,
"Activid.inmobil., empres. y alquileres (168)",5,3,,1,1
"Admin.pub. y defensa; p. segur soc.afil (169)",58,,,,58
"Enseñanza (170)",44,12,20,12,
"Servicios sociales y de salud (171)",3,1,,,2
"Otras activ. serv.comun.soc y personales (172)",13,6,2,4,1
"Hogares privados con servicio doméstico (173)",9,9,,,
"Actividad economica no especificada (175)",45,37,6,2,
"Mujeres (176)",880,787,82,4,7
"Agric., ganadería, caza y silvicultura (177)",669,604,64,1,
"Explotación de minas y canteras (179)",1,,1,,
"Industrias manufactureras (180)",11,8,2,,1
"Suministro de electricidad, gas y agua (181)",2,,2,,
"Construcción (182)",7,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",61,61,,,
"Comercio al por mayor (185)",3,3,,,
"Comercio al por menor (186)",58,58,,,
"Hoteles y restaurantes (187)",29,27,2,,
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",3,2,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",5,,,,5
"Enseñanza (192)",16,8,6,1,1
"Servicios sociales y de salud (193)",2,2,,,
"Otras activ. serv.comun.soc y personales (194)",5,5,,,
"Hogares privados con servicio doméstico (195)",22,22,,,
"Actividad economica no especificada (197)",46,42,3,1,
