"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",474,22,175,141,103,33
"Ocupación no especificada (037)",155,,46,41,36,32
"Desocupado (038)",110,9,75,18,6,2
,,,,,,
"URBANA (039)",4667,52,1454,1631,1150,380
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",40,,10,11,13,6
"Profes., científicos e intelectuales (041)",524,,104,282,129,9
"Técnicos de nivel medio y trab.asimilados (042)",119,,34,61,22,2
"Jefes y empleados de oficina (043)",185,,75,72,35,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",405,3,119,155,96,32
"Agricult.trabaj. calif. agrop. y pesqueros (045)",916,4,167,258,325,162
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",387,2,148,139,79,19
"Obreros construc., conf., papel, fab., instr. (047)",309,,99,121,80,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1309,36,502,397,276,98
"Otra (049)",15,,1,9,5,
"Ocupación no especificada (050)",149,1,43,41,36,28
"Desocupado (051)",309,6,152,85,54,12
"Hombres (052)",3495,36,1081,1175,909,294
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",32,,6,8,12,6
"Profes., científicos e intelectuales (054)",281,,47,149,77,8
"Técnicos de nivel medio y trab.asimilados (055)",84,,20,43,19,2
"Jefes y empleados de oficina (056)",117,,43,46,26,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",144,2,40,51,38,13
"Agricult.trabaj. calif. agrop. y pesqueros (058)",856,4,157,242,307,146
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",350,2,134,132,70,12
"Obreros construc., conf., papel, fab., instr. (060)",304,,99,119,78,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1022,23,408,296,216,79
"Otra (062)",15,,1,9,5,
"Ocupación no especificada (063)",42,1,14,10,11,6
"Desocupado (064)",248,4,112,70,50,12
"Mujeres (065)",1172,16,373,456,241,86
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,4,3,1,
"Profes., científicos e intelectuales (067)",243,,57,133,52,1
"Técnicos de nivel medio y trab.asimilados (068)",35,,14,18,3,
"Jefes y empleados de oficina (069)",68,,32,26,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",261,1,79,104,58,19
"Agricult.trabaj. calif. agrop. y pesqueros (071)",60,,10,16,18,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",37,,14,7,9,7
"Obreros construc., conf., papel, fab., instr. (073)",5,,,2,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",287,13,94,101,60,19
"Ocupación no especificada (076)",107,,29,31,25,22
"Desocupado (077)",61,2,40,15,4,
,,,,,,
"RURAL (078)",3829,72,1304,1219,897,337
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,,2,2,4,
"Profes., científicos e intelectuales (080)",219,,48,143,28,
"Técnicos de nivel medio y trab.asimilados (081)",38,,17,16,4,1
"Jefes y empleados de oficina (082)",31,,12,11,7,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",122,,37,42,36,7
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1518,13,342,450,486,227
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",285,1,138,99,41,6
"Obreros construc., conf., papel, fab., instr. (086)",148,1,61,53,27,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1131,43,506,308,208,66
"Otra (088)",3,,2,1,,
"Ocupación no especificada (089)",67,,21,17,14,15
"Desocupado (090)",259,14,118,77,42,8
"Hombres (091)",3259,52,1087,1044,784,292
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,,1,4,
"Profes., científicos e intelectuales (093)",113,,22,72,19,
"Técnicos de nivel medio y trab.asimilados (094)",29,,11,14,4,
"Jefes y empleados de oficina (095)",26,,10,10,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",52,,13,16,19,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1440,9,326,435,458,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",274,1,132,95,40,6
"Obreros construc., conf., papel, fab., instr. (099)",144,1,59,51,27,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",944,34,425,268,165,52
"Otra (101)",3,,2,1,,
"Ocupación no especificada (102)",19,,4,7,3,5
"Desocupado (103)",210,7,83,74,40,6
"Mujeres (104)",570,20,217,175,113,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,1,,
"Profes., científicos e intelectuales (106)",106,,26,71,9,
"Técnicos de nivel medio y trab.asimilados (107)",9,,6,2,,1
"Jefes y empleados de oficina (108)",5,,2,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",70,,24,26,17,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",78,4,16,15,28,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",11,,6,4,1,
"Obreros construc., conf., papel, fab., instr. (112)",4,,2,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",187,9,81,40,43,14
"Ocupación no especificada (115)",48,,17,10,11,10
"Desocupado (116)",49,7,35,3,2,2
