"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",448,,,5,1,367,,8,,67,,,
"Hoteles y restaurantes (149)",124,,,4,1,81,,,2,36,,,
"Trans., almac. y comunicaciones (150)",204,,,,8,2,,,168,26,,,
"Activid.inmobil., empres. y alquileres (152)",61,,4,15,13,5,,,4,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",140,10,5,20,35,,,,5,45,20,,
"Enseñanza (154)",755,15,734,2,3,,,,,1,,,
"Servicios sociales y de salud (155)",102,,15,74,4,2,,2,1,4,,,
"Otras activ. serv.comun.soc y personales (156)",92,,1,13,7,2,,,1,68,,,
"Hogares privados con servicio doméstico (157)",272,,,1,,,,,,271,,,
"Actividad economica no especificada (159)",676,,,,7,,,,,,,669,
"Desocupado (160)",2070,,,,,,,,,,,,2070
"Hombres (161)",22437,21,470,118,76,304,13897,307,473,4896,20,133,1722
"Agric., ganadería, caza y silvicultura (162)",18419,,1,12,,,13896,,3,4507,,,
"Pesca (163)",7,,,,,,1,,,6,,,
"Explotación de minas y canteras (164)",8,,1,,,,,5,,2,,,
"Industrias manufactureras (165)",287,,,3,1,1,,258,23,1,,,
"Suministro de electricidad, gas y agua (166)",29,,1,2,,,,8,4,14,,,
"Construcción (167)",516,,4,22,23,,,13,262,192,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",338,,,3,1,268,,21,2,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,,,1,,8,,13,2,,,,
"Comercio al por mayor (170)",19,,,,1,18,,,,,,,
"Comercio al por menor (171)",295,,,2,,242,,8,,43,,,
"Hoteles y restaurantes (172)",44,,,,1,27,,,2,14,,,
"Trans., almac. y comunicaciones (173)",199,,,,8,1,,,166,24,,,
"Activid.inmobil., empres. y alquileres (175)",48,,2,13,9,5,,,4,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",105,8,3,10,24,,,,5,35,20,,
"Enseñanza (177)",465,13,449,,2,,,,,1,,,
"Servicios sociales y de salud (178)",55,,8,41,1,1,,2,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",41,,1,12,5,1,,,1,21,,,
"Hogares privados con servicio doméstico (180)",20,,,,,,,,,20,,,
"Actividad economica no especificada (182)",134,,,,1,,,,,,,133,
"Desocupado (183)",1722,,,,,,,,,,,,1722
"Mujeres (184)",5128,4,298,57,32,188,946,622,20,2077,,536,348
"Agric., ganadería, caza y silvicultura (185)",2657,,,1,,,946,,,1710,,,
"Explotación de minas y canteras (187)",1,,1,,,,,,,,,,
"Industrias manufactureras (188)",636,,,,3,,,622,11,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",11,,1,,1,,,,7,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",159,,,3,1,131,,,,24,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",153,,,3,1,125,,,,24,,,
"Hoteles y restaurantes (195)",80,,,4,,54,,,,22,,,
"Trans., almac. y comunicaciones (196)",5,,,,,1,,,2,2,,,
"Activid.inmobil., empres. y alquileres (198)",13,,2,2,4,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",35,2,2,10,11,,,,,10,,,
"Enseñanza (200)",290,2,285,2,1,,,,,,,,
"Servicios sociales y de salud (201)",47,,7,33,3,1,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",51,,,1,2,1,,,,47,,,
"Hogares privados con servicio doméstico (203)",252,,,1,,,,,,251,,,
"Actividad economica no especificada (205)",542,,,,6,,,,,,,536,
"Desocupado (206)",348,,,,,,,,,,,,348
