"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",223,206,59,101,38,6,2,,,,17,204
"De 25 a 29 años (024)",313,289,57,82,78,44,27,1,,,24,491
"De 30 a 34 años (025)",265,255,17,56,79,51,44,7,1,,10,611
"De 35 a 39 años (026)",305,299,14,35,65,70,76,31,7,1,6,981
"De 40 a 44 años (027)",244,238,12,21,30,32,56,54,26,7,6,1070
"De 45 a 49 años (028)",232,228,8,13,21,26,71,50,26,13,4,1133
"De 50 y más años (029)",958,952,76,37,57,68,200,205,166,143,6,5601
"Desocupada (030)",91,86,37,16,13,8,6,4,1,1,5,137
"De 12 a 14 años (031)",4,4,4,,,,,,,,,
"De 15 a 19 años (032)",15,15,13,2,,,,,,,,2
"De 20 a 24 años (033)",22,18,11,4,2,1,,,,,4,11
"De 25 a 29 años (034)",18,17,6,4,5,1,1,,,,1,21
"De 30 a 34 años (035)",12,12,1,2,4,4,,1,,,,28
"De 35 a 39 años (036)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (037)",9,9,1,2,1,1,3,1,,,,26
"De 45 a 49 años (038)",2,2,,,1,,,1,,,,9
"De 50 y más años (039)",6,6,1,1,,,1,1,1,1,,32
"No PEA (040)",7093,6989,2063,607,649,617,1118,834,627,474,104,24678
"De 12 a 14 años (041)",875,870,867,3,,,,,,,5,3
"De 15 a 19 años (042)",890,882,773,90,16,3,,,,,8,131
"De 20 a 24 años (043)",557,520,159,193,131,26,10,1,,,37,581
"De 25 a 29 años (044)",481,469,45,110,152,110,47,5,,,12,972
"De 30 a 34 años (045)",481,476,24,41,118,127,138,26,2,,5,1440
"De 35 a 39 años (046)",435,429,21,30,44,88,163,60,21,2,6,1672
"De 40 a 44 años (047)",451,445,29,19,45,46,130,95,56,25,6,2184
"De 45 a 49 años (048)",374,374,18,14,12,42,91,104,66,27,,2099
"De 50 y más años (049)",2549,2524,127,107,131,175,539,543,482,420,25,15596
,,,,,,,,,,,,
"URBANA (060)",7345,7183,1909,754,794,709,1190,856,571,400,162,24543
"De 12 a 14 años (061)",726,723,721,2,,,,,,,3,2
"De 15 a 19 años (062)",797,789,697,77,12,2,1,,,,8,111
"De 20 a 24 años (063)",575,524,159,224,109,24,8,,,,51,549
"De 25 a 29 años (064)",608,574,83,155,183,105,45,3,,,34,1044
"De 30 a 34 años (065)",582,568,26,81,168,150,121,21,1,,14,1533
"De 35 a 39 años (066)",594,584,30,52,93,135,188,63,21,2,10,2057
"De 40 a 44 años (067)",520,509,30,31,61,67,139,115,50,16,11,2304
"De 45 a 49 años (068)",457,453,16,22,30,52,129,112,67,25,4,2374
"De 50 y más años (069)",2486,2459,147,110,138,174,559,542,432,357,27,14569
"PEA (070)",2268,2195,311,326,335,262,401,272,165,123,73,8095
"De 12 a 14 años (071)",45,45,45,,,,,,,,,
"De 15 a 19 años (072)",99,98,80,17,,,1,,,,1,21
"De 20 a 24 años (073)",195,177,49,89,34,4,1,,,,18,174
"De 25 a 29 años (074)",278,254,53,74,73,37,17,,,,24,404
"De 30 a 34 años (075)",244,235,12,51,76,50,38,7,1,,9,569
"De 35 a 39 años (076)",273,268,13,31,59,66,67,25,6,1,5,863
"De 40 a 44 años (077)",202,196,7,21,27,27,48,45,20,1,6,837
"De 45 a 49 años (078)",196,192,3,12,20,24,65,37,21,10,4,938
"De 50 y más años (079)",736,730,49,31,46,54,164,158,117,111,6,4289
"Ocupada (080)",2209,2141,293,317,323,256,398,268,164,122,68,7986
"De 12 a 14 años (081)",44,44,44,,,,,,,,,
"De 15 a 19 años (082)",92,91,74,16,,,1,,,,1,20
"De 20 a 24 años (083)",181,167,43,87,32,4,1,,,,14,168
"De 25 a 29 años (084)",267,244,50,72,69,36,17,,,,23,391
"De 30 a 34 años (085)",234,225,12,50,72,46,38,6,1,,9,542
"De 35 a 39 años (086)",270,265,13,30,59,65,66,25,6,1,5,855
"De 40 a 44 años (087)",196,190,6,20,26,27,46,44,20,1,6,819
"De 45 a 49 años (088)",194,190,3,12,19,24,65,36,21,10,4,929
"De 50 y más años (089)",731,725,48,30,46,54,164,157,116,110,6,4262
"Desocupada (090)",59,54,18,9,12,6,3,4,1,1,5,109
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",7,7,6,1,,,,,,,,1
"De 20 a 24 años (093)",14,10,6,2,2,,,,,,4,6
"De 25 a 29 años (094)",11,10,3,2,4,1,,,,,1,13
"De 30 a 34 años (095)",10,10,,1,4,4,,1,,,,27
"De 35 a 39 años (096)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (097)",6,6,1,1,1,,2,1,,,,18
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,9
"De 50 y más años (099)",5,5,1,1,,,,1,1,1,,27
"No PEA (100)",5077,4988,1598,428,459,447,789,584,406,277,89,16448
"De 12 a 14 años (101)",681,678,676,2,,,,,,,3,2
"De 15 a 19 años (102)",698,691,617,60,12,2,,,,,7,90
"De 20 a 24 años (103)",380,347,110,135,75,20,7,,,,33,375
"De 25 a 29 años (104)",330,320,30,81,110,68,28,3,,,10,640
"De 30 a 34 años (105)",338,333,14,30,92,100,83,14,,,5,964
"De 35 a 39 años (106)",321,316,17,21,34,69,121,38,15,1,5,1194
"De 40 a 44 años (107)",318,313,23,10,34,40,91,70,30,15,5,1467
"De 45 a 49 años (108)",261,261,13,10,10,28,64,75,46,15,,1436
"De 50 y más años (109)",1750,1729,98,79,92,120,395,384,315,246,21,10280
,,,,,,,,,,,,
"RURAL (120)",2546,2524,573,238,237,213,411,330,283,239,22,10393
"De 12 a 14 años (121)",203,201,200,1,,,,,,,2,1
"De 15 a 19 años (122)",225,223,178,39,5,1,,,,,2,52
"De 20 a 24 años (123)",227,220,70,74,62,9,4,1,,,7,247
"De 25 a 29 años (124)",204,201,25,41,52,50,30,3,,,3,440
"De 30 a 34 años (125)",176,175,16,18,33,32,61,13,2,,1,546
"De 35 a 39 años (126)",149,147,5,14,16,24,52,28,7,1,2,604
"De 40 a 44 años (127)",184,183,12,11,15,12,50,35,32,16,1,976
"De 45 a 49 años (128)",151,151,10,5,4,16,33,43,25,15,,867
"De 50 y más años (129)",1027,1023,57,35,50,69,181,207,217,207,4,6660
"PEA (130)",530,523,108,59,47,43,82,80,62,42,7,2163
"De 12 a 14 años (131)",9,9,9,,,,,,,,,
"De 15 a 19 años (132)",33,32,22,9,1,,,,,,1,11
"De 20 a 24 años (133)",50,47,21,16,6,3,1,,,,3,41
"De 25 a 29 años (134)",53,52,10,12,10,8,11,1,,,1,108
"De 30 a 34 años (135)",33,32,6,7,7,5,6,1,,,1,70
"De 35 a 39 años (136)",35,34,1,5,6,5,10,6,1,,1,126
"De 40 a 44 años (137)",51,51,6,2,4,6,11,10,6,6,,259
"De 45 a 49 años (138)",38,38,5,1,2,2,6,14,5,3,,204
"De 50 y más años (139)",228,228,28,7,11,14,37,48,50,33,,1344
"Ocupada (140)",498,491,89,52,46,41,79,80,62,42,7,2135
"De 12 a 14 años (141)",6,6,6,,,,,,,,,
"De 15 a 19 años (142)",25,24,15,8,1,,,,,,1,10
"De 20 a 24 años (143)",42,39,16,14,6,2,1,,,,3,36
"De 25 a 29 años (144)",46,45,7,10,9,8,10,1,,,1,100
"De 30 a 34 años (145)",31,30,5,6,7,5,6,1,,,1,69
"De 35 a 39 años (146)",35,34,1,5,6,5,10,6,1,,1,126
"De 40 a 44 años (147)",48,48,6,1,4,5,10,10,6,6,,251
"De 45 a 49 años (148)",38,38,5,1,2,2,6,14,5,3,,204
"De 50 y más años (149)",227,227,28,7,11,14,36,48,50,33,,1339
"Desocupada (150)",32,32,19,7,1,2,3,,,,,28
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",8,8,7,1,,,,,,,,1
"De 20 a 24 años (153)",8,8,5,2,,1,,,,,,5
"De 25 a 29 años (154)",7,7,3,2,1,,1,,,,,8
"De 30 a 34 años (155)",2,2,1,1,,,,,,,,1
"De 40 a 44 años (157)",3,3,,1,,1,1,,,,,8
"De 50 y más años (159)",1,1,,,,,1,,,,,5
"No PEA (160)",2016,2001,465,179,190,170,329,250,221,197,15,8230
"De 12 a 14 años (161)",194,192,191,1,,,,,,,2,1
"De 15 a 19 años (162)",192,191,156,30,4,1,,,,,1,41
"De 20 a 24 años (163)",177,173,49,58,56,6,3,1,,,4,206
"De 25 a 29 años (164)",151,149,15,29,42,42,19,2,,,2,332
"De 30 a 34 años (165)",143,143,10,11,26,27,55,12,2,,,476
"De 35 a 39 años (166)",114,113,4,9,10,19,42,22,6,1,1,478
"De 40 a 44 años (167)",133,132,6,9,11,6,39,25,26,10,1,717
"De 45 a 49 años (168)",113,113,5,4,2,14,27,29,20,12,,663
"De 50 y más años (169)",799,795,29,28,39,55,144,159,167,174,4,5316
