"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",179,9,55,95,15,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2501,15,1077,44,,1352,13,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",159,22,53,72,1,11,,
"Desocupado (103)",527,,,,,,,527
"Mujeres (104)",1776,135,270,397,3,672,154,145
"Profes., científicos e intelectuales (106)",68,58,,9,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",10,9,,1,,,,
"Jefes y empleados de oficina (108)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",114,19,2,84,,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",185,,,183,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",55,,14,36,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,1,,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1031,19,239,14,,605,154,
"Ocupaciñn no especificada (115)",146,13,15,65,,53,,
"Desocupado (116)",145,,,,,,,145
