"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",508,493,410,67,12,2,2,,,,15,105
"De 20 a 24 años (023)",665,588,247,247,66,25,3,,,,77,467
"De 25 a 29 años (024)",700,627,102,235,179,77,31,2,1,,73,981
"De 30 a 34 años (025)",684,653,36,161,210,126,90,26,4,,31,1540
"De 35 a 39 años (026)",711,689,28,108,180,147,162,47,15,2,22,2058
"De 40 a 44 años (027)",588,582,24,75,107,109,159,73,25,10,6,2101
"De 45 a 49 años (028)",472,467,19,32,77,64,143,73,46,13,5,2017
"De 50 y más años (029)",1225,1210,60,84,92,124,258,236,188,168,15,6831
"Desocupada (030)",381,351,157,68,40,20,35,19,9,3,30,594
"De 12 a 14 años (031)",32,32,31,1,,,,,,,,1
"De 15 a 19 años (032)",91,87,77,9,,1,,,,,4,12
"De 20 a 24 años (033)",87,78,33,30,12,1,2,,,,9,65
"De 25 a 29 años (034)",46,39,12,13,9,4,1,,,,7,47
"De 30 a 34 años (035)",33,29,1,8,9,6,5,,,,4,65
"De 35 a 39 años (036)",25,21,2,2,3,2,10,2,,,4,68
"De 40 a 44 años (037)",19,18,,2,2,3,6,5,,,1,73
"De 45 a 49 años (038)",17,17,,3,1,,4,5,4,,,90
"De 50 y más años (039)",31,30,1,,4,3,7,7,5,3,1,173
"No PEA (040)",26120,25366,8143,3101,2700,2167,3511,2449,1732,1563,754,78996
"De 12 a 14 años (041)",3482,3461,3436,22,3,,,,,,21,28
"De 15 a 19 años (042)",3874,3743,3196,478,61,5,3,,,,131,627
"De 20 a 24 años (043)",2990,2755,841,1136,578,144,49,7,,,235,2972
"De 25 a 29 años (044)",2415,2303,181,647,743,418,271,41,2,,112,4815
"De 30 a 34 años (045)",2042,1972,78,270,490,457,513,139,19,6,70,5974
"De 35 a 39 años (046)",2004,1957,57,143,283,366,685,303,96,24,47,7839
"De 40 a 44 años (047)",1713,1683,55,84,145,239,527,367,180,86,30,8290
"De 45 a 49 años (048)",1462,1441,44,62,102,140,357,351,231,154,21,8252
"De 50 y más años (049)",6138,6051,255,259,295,398,1106,1241,1204,1293,87,40199
,,,,,,,,,,,,
"URBANA (060)",8850,8497,2697,1329,1188,846,1110,638,376,313,353,21971
"De 12 a 14 años (061)",837,828,823,5,,,,,,,9,5
"De 15 a 19 años (062)",1189,1172,1050,108,12,1,1,,,,17,139
"De 20 a 24 años (063)",1108,984,471,362,118,22,9,2,,,124,716
"De 25 a 29 años (064)",837,759,124,295,229,81,26,2,2,,78,1140
"De 30 a 34 años (065)",724,689,42,177,250,133,73,13,,1,35,1476
"De 35 a 39 años (066)",760,734,32,105,199,180,165,40,9,4,26,2128
"De 40 a 44 años (067)",668,654,20,70,130,144,183,78,21,8,14,2328
"De 45 a 49 años (068)",536,525,23,39,92,72,166,85,33,15,11,2159
"De 50 y más años (069)",2191,2152,112,168,158,213,487,418,311,285,39,11880
"PEA (070)",2965,2818,539,584,551,377,412,190,98,67,147,7440
"De 12 a 14 años (071)",46,44,44,,,,,,,,2,
"De 15 a 19 años (072)",200,197,168,25,3,,1,,,,3,35
"De 20 a 24 años (073)",344,296,156,108,18,12,2,,,,48,189
"De 25 a 29 años (074)",381,336,77,140,88,21,9,,1,,45,426
"De 30 a 34 años (075)",354,335,24,110,127,47,22,5,,,19,629
"De 35 a 39 años (076)",393,378,20,70,119,92,64,9,3,1,15,955
"De 40 a 44 años (077)",357,353,13,49,77,83,90,34,5,2,4,1127
"De 45 a 49 años (078)",256,253,12,23,58,42,69,37,9,3,3,908
"De 50 y más años (079)",634,626,25,59,61,80,155,105,80,61,8,3171
"Ocupada (080)",2832,2698,489,551,540,370,401,183,98,66,134,7260
"De 12 a 14 años (081)",42,40,40,,,,,,,,2,
"De 15 a 19 años (082)",177,174,150,20,3,,1,,,,3,30
"De 20 a 24 años (083)",302,261,138,95,16,11,1,,,,41,165
"De 25 a 29 años (084)",360,317,69,133,85,20,9,,1,,43,410
"De 30 a 34 años (085)",341,322,23,104,123,45,22,5,,,19,609
"De 35 a 39 años (086)",382,370,19,70,119,90,60,8,3,1,12,926
"De 40 a 44 años (087)",351,348,13,48,77,83,89,31,5,2,3,1103
"De 45 a 49 años (088)",250,247,12,22,57,42,68,34,9,3,3,882
"De 50 y más años (089)",627,619,25,59,60,79,151,105,80,60,8,3135
"Desocupada (090)",133,120,50,33,11,7,11,7,,1,13,180
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",23,23,18,5,,,,,,,,5
"De 20 a 24 años (093)",42,35,18,13,2,1,1,,,,7,24
"De 25 a 29 años (094)",21,19,8,7,3,1,,,,,2,16
"De 30 a 34 años (095)",13,13,1,6,4,2,,,,,,20
"De 35 a 39 años (096)",11,8,1,,,2,4,1,,,3,29
"De 40 a 44 años (097)",6,5,,1,,,1,3,,,1,24
"De 45 a 49 años (098)",6,6,,1,1,,1,3,,,,26
"De 50 y más años (099)",7,7,,,1,1,4,,,1,,36
"No PEA (100)",5885,5679,2158,745,637,469,698,448,278,246,206,14531
"De 12 a 14 años (101)",791,784,779,5,,,,,,,7,5
"De 15 a 19 años (102)",989,975,882,83,9,1,,,,,14,104
"De 20 a 24 años (103)",764,688,315,254,100,10,7,2,,,76,527
"De 25 a 29 años (104)",456,423,47,155,141,60,17,2,1,,33,714
"De 30 a 34 años (105)",370,354,18,67,123,86,51,8,,1,16,847
"De 35 a 39 años (106)",367,356,12,35,80,88,101,31,6,3,11,1173
"De 40 a 44 años (107)",311,301,7,21,53,61,93,44,16,6,10,1201
"De 45 a 49 años (108)",280,272,11,16,34,30,97,48,24,12,8,1251
"De 50 y más años (109)",1557,1526,87,109,97,133,332,313,231,224,31,8709
,,,,,,,,,,,,
"RURAL (120)",23348,22670,6667,2852,2475,2015,3284,2287,1644,1446,678,73722
"De 12 a 14 años (121)",2821,2806,2782,21,3,,,,,,15,27
"De 15 a 19 años (122)",3284,3151,2633,446,61,7,4,,,,133,605
"De 20 a 24 años (123)",2634,2437,650,1051,538,148,45,5,,,197,2788
"De 25 a 29 años (124)",2324,2210,171,600,702,418,277,41,1,,114,4703
"De 30 a 34 años (125)",2035,1965,73,262,459,456,535,152,23,5,70,6103
"De 35 a 39 años (126)",1980,1933,55,148,267,335,692,312,102,22,47,7837
"De 40 a 44 años (127)",1652,1629,59,91,124,207,509,367,184,88,23,8136
"De 45 a 49 años (128)",1415,1400,40,58,88,132,338,344,248,152,15,8200
"De 50 y más años (129)",5203,5139,204,175,233,312,884,1066,1086,1179,64,35323
"PEA (130)",3113,2983,682,496,412,317,471,286,190,129,130,9257
"De 12 a 14 años (131)",130,129,125,4,,,,,,,1,4
"De 15 a 19 años (132)",399,383,319,51,9,3,1,,,,16,82
"De 20 a 24 años (133)",408,370,124,169,60,14,3,,,,38,343
"De 25 a 29 años (134)",365,330,37,108,100,60,23,2,,,35,602
"De 30 a 34 años (135)",363,347,13,59,92,85,73,21,4,,16,976
"De 35 a 39 años (136)",343,332,10,40,64,57,108,40,12,1,11,1171
"De 40 a 44 años (137)",250,247,11,28,32,29,75,44,20,8,3,1047
"De 45 a 49 años (138)",233,231,7,12,20,22,78,41,41,10,2,1199
"De 50 y más años (139)",622,614,36,25,35,47,110,138,113,110,8,3833
"Ocupada (140)",2865,2752,575,461,383,304,447,274,181,127,113,8843
"De 12 a 14 años (141)",102,101,98,3,,,,,,,1,3
"De 15 a 19 años (142)",331,319,260,47,9,2,1,,,,12,75
"De 20 a 24 años (143)",363,327,109,152,50,14,2,,,,36,302
"De 25 a 29 años (144)",340,310,33,102,94,57,22,2,,,30,571
"De 30 a 34 años (145)",343,331,13,57,87,81,68,21,4,,12,931
"De 35 a 39 años (146)",329,319,9,38,61,57,102,39,12,1,10,1132
"De 40 a 44 años (147)",237,234,11,27,30,26,70,42,20,8,3,998
"De 45 a 49 años (148)",222,220,7,10,20,22,75,39,37,10,2,1135
"De 50 y más años (149)",598,591,35,25,32,45,107,131,108,108,7,3696
"Desocupada (150)",248,231,107,35,29,13,24,12,9,2,17,414
"De 12 a 14 años (151)",28,28,27,1,,,,,,,,1
"De 15 a 19 años (152)",68,64,59,4,,1,,,,,4,7
"De 20 a 24 años (153)",45,43,15,17,10,,1,,,,2,41
"De 25 a 29 años (154)",25,20,4,6,6,3,1,,,,5,31
"De 30 a 34 años (155)",20,16,,2,5,4,5,,,,4,45
"De 35 a 39 años (156)",14,13,1,2,3,,6,1,,,1,39
"De 40 a 44 años (157)",13,13,,1,2,3,5,2,,,,49
"De 45 a 49 años (158)",11,11,,2,,,3,2,4,,,64
"De 50 y más años (159)",24,23,1,,3,2,3,7,5,2,1,137
"No PEA (160)",20235,19687,5985,2356,2063,1698,2813,2001,1454,1317,548,64465
"De 12 a 14 años (161)",2691,2677,2657,17,3,,,,,,14,23
"De 15 a 19 años (162)",2885,2768,2314,395,52,4,3,,,,117,523
"De 20 a 24 años (163)",2226,2067,526,882,478,134,42,5,,,159,2445
"De 25 a 29 años (164)",1959,1880,134,492,602,358,254,39,1,,79,4101
"De 30 a 34 años (165)",1672,1618,60,203,367,371,462,131,19,5,54,5127
"De 35 a 39 años (166)",1637,1601,45,108,203,278,584,272,90,21,36,6666
"De 40 a 44 años (167)",1402,1382,48,63,92,178,434,323,164,80,20,7089
"De 45 a 49 años (168)",1182,1169,33,46,68,110,260,303,207,142,13,7001
"De 50 y más años (169)",4581,4525,168,150,198,265,774,928,973,1069,56,31490
