"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",7,36,33,,91.7,,
"De 45 a 49 años (038)",4,28,21,,75,,
"De 50 y más años (039)",16,81,76,,93.8,,
"No PEA (040)",10737,25145,23237,847,92.4,3.4,
"De 12 a 14 años (041)",1646,20,19,7,95,35,
"De 15 a 19 años (042)",1986,608,600,152,98.7,25,
"De 20 a 24 años (043)",1468,1731,1702,210,98.3,12.1,
"De 25 a 29 años (044)",1234,2655,2580,187,97.2,7,
"De 30 a 34 años (045)",1091,3276,3155,147,96.3,4.5,
"De 35 a 39 años (046)",971,3762,3599,109,95.7,2.9,
"De 40 a 44 años (047)",708,3154,2963,29,93.9,0.9,
"De 45 a 49 años (048)",459,2482,2288,6,92.2,0.2,
"De 50 y más años (049)",1174,7457,6331,,84.9,,
,,,,,,,
"URBANA (060)",8999,19823,18491,532,93.3,2.7,
"De 12 a 14 años (061)",1063,12,11,3,91.7,25,
"De 15 a 19 años (062)",1525,394,387,90,98.2,22.8,
"De 20 a 24 años (063)",1229,1168,1153,123,98.7,10.5,
"De 25 a 29 años (064)",1096,1851,1804,119,97.5,6.4,
"De 30 a 34 años (065)",960,2493,2418,98,97,3.9,
"De 35 a 39 años (066)",974,3180,3039,73,95.6,2.3,
"De 40 a 44 años (067)",791,3089,2940,22,95.2,0.7,
"De 45 a 49 años (068)",472,2292,2142,4,93.5,0.2,
"De 50 y más años (069)",889,5344,4597,,86,,
"PEA (070)",3102,7953,7462,140,93.8,1.8,
"De 12 a 14 años (071)",77,3,3,1,100,33.3,
"De 15 a 19 años (072)",324,107,103,15,96.3,14,
"De 20 a 24 años (073)",432,362,357,26,98.6,7.2,
"De 25 a 29 años (074)",430,589,575,32,97.6,5.4,
"De 30 a 34 años (075)",373,939,897,25,95.5,2.7,
"De 35 a 39 años (076)",480,1449,1395,32,96.3,2.2,
"De 40 a 44 años (077)",427,1605,1530,9,95.3,0.6,
"De 45 a 49 años (078)",252,1149,1072,,93.3,,
"De 50 y más años (079)",307,1750,1530,,87.4,,
"Ocupada (080)",2988,7761,7285,139,93.9,1.8,
"De 12 a 14 años (081)",74,3,3,1,100,33.3,
"De 15 a 19 años (082)",303,101,97,15,96,14.9,
"De 20 a 24 años (083)",391,329,324,26,98.5,7.9,
"De 25 a 29 años (084)",415,569,557,31,97.9,5.4,
"De 30 a 34 años (085)",363,925,884,25,95.6,2.7,
"De 35 a 39 años (086)",470,1420,1367,32,96.3,2.3,
"De 40 a 44 años (087)",422,1580,1508,9,95.4,0.6,
"De 45 a 49 años (088)",249,1124,1054,,93.8,,
"De 50 y más años (089)",301,1710,1491,,87.2,,
"Desocupada (090)",114,192,177,1,92.2,0.5,
"De 12 a 14 años (091)",3,,,,,,
"De 15 a 19 años (092)",21,6,6,,100,,
"De 20 a 24 años (093)",41,33,33,,100,,
"De 25 a 29 años (094)",15,20,18,1,90,5,
"De 30 a 34 años (095)",10,14,13,,92.9,,
"De 35 a 39 años (096)",10,29,28,,96.6,,
"De 40 a 44 años (097)",5,25,22,,88,,
"De 45 a 49 años (098)",3,25,18,,72,,
"De 50 y más años (099)",6,40,39,,97.5,,
"No PEA (100)",5897,11870,11029,392,92.9,3.3,
"De 12 a 14 años (101)",986,9,8,2,88.9,22.2,
"De 15 a 19 años (102)",1201,287,284,75,99,26.1,
"De 20 a 24 años (103)",797,806,796,97,98.8,12,
"De 25 a 29 años (104)",666,1262,1229,87,97.4,6.9,
"De 30 a 34 años (105)",587,1554,1521,73,97.9,4.7,
"De 35 a 39 años (106)",494,1731,1644,41,95,2.4,
"De 40 a 44 años (107)",364,1484,1410,13,95,0.9,
"De 45 a 49 años (108)",220,1143,1070,4,93.6,0.3,
"De 50 y más años (109)",582,3594,3067,,85.3,,
,,,,,,,
"RURAL (120)",6703,19608,17982,591,91.7,3,
"De 12 a 14 años (121)",707,11,11,5,100,45.5,
"De 15 a 19 años (122)",986,428,422,95,98.6,22.2,
"De 20 a 24 años (123)",934,1296,1272,154,98.1,11.9,
"De 25 a 29 años (124)",839,2026,1942,129,95.9,6.4,
"De 30 a 34 años (125)",709,2339,2208,96,94.4,4.1,
"De 35 a 39 años (126)",678,2875,2758,83,95.9,2.9,
"De 40 a 44 años (127)",548,2664,2481,26,93.1,1,
"De 45 a 49 años (128)",397,2243,2031,3,90.5,0.1,
"De 50 y más años (129)",905,5726,4857,,84.8,,
"PEA (130)",1863,6333,5774,137,91.2,2.2,
"De 12 a 14 años (131)",47,,,,,,
"De 15 a 19 años (132)",201,107,106,19,99.1,17.8,
"De 20 a 24 años (133)",263,371,366,41,98.7,11.1,
"De 25 a 29 años (134)",271,633,591,29,93.4,4.6,
"De 30 a 34 años (135)",205,617,574,22,93,3.6,
"De 35 a 39 años (136)",201,844,803,15,95.1,1.8,
"De 40 a 44 años (137)",204,994,928,10,93.4,1,
"De 45 a 49 años (138)",158,904,813,1,89.9,0.1,
"De 50 y más años (139)",313,1863,1593,,85.5,,
"Ocupada (140)",1818,6219,5664,131,91.1,2.1,
"De 12 a 14 años (141)",47,,,,,,
"De 15 a 19 años (142)",193,105,104,18,99,17.1,
"De 20 a 24 años (143)",258,363,358,40,98.6,11,
"De 25 a 29 años (144)",264,620,578,27,93.2,4.4,
"De 30 a 34 años (145)",198,597,554,21,92.8,3.5,
"De 35 a 39 años (146)",196,828,787,14,95,1.7,
"De 40 a 44 años (147)",202,983,917,10,93.3,1,
"De 45 a 49 años (148)",157,901,810,1,89.9,0.1,
"De 50 y más años (149)",303,1822,1556,,85.4,,
"Desocupada (150)",45,114,110,6,96.5,5.3,
"De 15 a 19 años (152)",8,2,2,1,100,50,
"De 20 a 24 años (153)",5,8,8,1,100,12.5,
"De 25 a 29 años (154)",7,13,13,2,100,15.4,
"De 30 a 34 años (155)",7,20,20,1,100,5,
"De 35 a 39 años (156)",5,16,16,1,100,6.3,
"De 40 a 44 años (157)",2,11,11,,100,,
"De 45 a 49 años (158)",1,3,3,,100,,
"De 50 y más años (159)",10,41,37,,90.2,,
"No PEA (160)",4840,13275,12208,454,92,3.4,
"De 12 a 14 años (161)",660,11,11,5,100,45.5,
"De 15 a 19 años (162)",785,321,316,76,98.4,23.7,
"De 20 a 24 años (163)",671,925,906,113,97.9,12.2,
"De 25 a 29 años (164)",568,1393,1351,100,97,7.2,
"De 30 a 34 años (165)",504,1722,1634,74,94.9,4.3,
"De 35 a 39 años (166)",477,2031,1955,68,96.3,3.3,
"De 40 a 44 años (167)",344,1670,1553,16,93,1,
"De 45 a 49 años (168)",239,1339,1218,2,91,0.1,
"De 50 y más años (169)",592,3863,3264,,84.5,,
