"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hombres (161)",3561,4,164,15,30,18,1620,116,98,1257,,37,202
"Agric., ganadería, caza y silvicultura (162)",2653,,,,,,1619,,,1034,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Industrias manufactureras (165)",100,,,,,,,93,2,5,,,
"Suministro de electricidad, gas y agua (166)",32,,,,,,,5,2,25,,,
"Construcción (167)",249,,2,5,5,,,7,83,147,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",30,,,1,1,14,,8,,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,,,,,,4,,,,,
"Comercio al por menor (171)",26,,,1,1,14,,4,,6,,,
"Hoteles y restaurantes (172)",4,,,,,2,,,,2,,,
"Trans., almac. y comunicaciones (173)",12,,,,2,,,,8,2,,,
"Activid.inmobil., empres. y alquileres (175)",11,,1,,3,,,1,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",36,2,1,2,14,1,,1,1,14,,,
"Enseñanza (177)",156,2,150,,3,,,,,1,,,
"Servicios sociales y de salud (178)",13,,3,5,,1,,1,2,1,,,
"Otras activ. serv.comun.soc y personales (179)",14,,7,2,,,,,,5,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",39,,,,2,,,,,,,37,
"Desocupado (183)",202,,,,,,,,,,,,202
"Mujeres (184)",596,1,67,5,15,27,59,18,1,310,,40,53
"Agric., ganadería, caza y silvicultura (185)",295,,,,,,59,,,236,,,
"Industrias manufactureras (188)",18,,,,,,,18,,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",4,,,,,,,,1,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",33,,,1,,21,,,,11,,,
"Comercio al por menor (194)",33,,,1,,21,,,,11,,,
"Hoteles y restaurantes (195)",12,,,,,6,,,,6,,,
"Activid.inmobil., empres. y alquileres (198)",7,,1,,4,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,1,,,6,,,,,2,,,
"Enseñanza (200)",66,,62,,4,,,,,,,,
"Servicios sociales y de salud (201)",8,,4,3,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",11,,,1,,,,,,10,,,
"Hogares privados con servicio doméstico (203)",39,,,,,,,,,39,,,
"Actividad economica no especificada (205)",40,,,,,,,,,,,40,
"Desocupado (206)",53,,,,,,,,,,,,53
