"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",2861,9410,8162,173,86.7,1.8,
"De 12 a 14 años (041)",411,3,3,,100,,
"De 15 a 19 años (042)",359,64,63,14,98.4,21.9,
"De 20 a 24 años (043)",198,284,273,41,96.1,14.4,
"De 25 a 29 años (044)",200,464,448,51,96.6,11,
"De 30 a 34 años (045)",194,631,602,26,95.4,4.1,
"De 35 a 39 años (046)",187,875,818,23,93.5,2.6,
"De 40 a 44 años (047)",157,817,731,15,89.5,1.8,
"De 45 a 49 años (048)",160,929,809,3,87.1,0.3,
"De 50 y más años (049)",995,5343,4415,,82.6,,
,,,,,,,
"URBANA (060)",3082,10405,9115,150,87.6,1.4,
"De 12 a 14 años (061)",341,3,3,,100,,
"De 15 a 19 años (062)",351,57,56,9,98.2,15.8,
"De 20 a 24 años (063)",228,286,270,35,94.4,12.2,
"De 25 a 29 años (064)",230,460,452,42,98.3,9.1,
"De 30 a 34 años (065)",251,718,688,23,95.8,3.2,
"De 35 a 39 años (066)",263,1089,1027,25,94.3,2.3,
"De 40 a 44 años (067)",217,1058,969,14,91.6,1.3,
"De 45 a 49 años (068)",208,1150,1030,2,89.6,0.2,
"De 50 y más años (069)",993,5584,4620,,82.7,,
"PEA (070)",996,3817,3417,47,89.5,1.2,
"De 12 a 14 años (071)",14,,,,,,
"De 15 a 19 años (072)",53,14,14,1,100,7.1,
"De 20 a 24 años (073)",94,103,94,10,91.3,9.7,
"De 25 a 29 años (074)",102,173,171,13,98.8,7.5,
"De 30 a 34 años (075)",108,283,269,8,95.1,2.8,
"De 35 a 39 años (076)",128,473,450,10,95.1,2.1,
"De 40 a 44 años (077)",108,507,473,4,93.3,0.8,
"De 45 a 49 años (078)",103,540,498,1,92.2,0.2,
"De 50 y más años (079)",286,1724,1448,,84,,
"Ocupada (080)",984,3781,3383,47,89.5,1.2,
"De 12 a 14 años (081)",14,,,,,,
"De 15 a 19 años (082)",51,14,14,1,100,7.1,
"De 20 a 24 años (083)",93,102,93,10,91.2,9.8,
"De 25 a 29 años (084)",101,172,170,13,98.8,7.6,
"De 30 a 34 años (085)",107,278,264,8,95,2.9,
"De 35 a 39 años (086)",125,465,442,10,95.1,2.2,
"De 40 a 44 años (087)",107,505,471,4,93.3,0.8,
"De 45 a 49 años (088)",101,526,486,1,92.4,0.2,
"De 50 y más años (089)",285,1719,1443,,83.9,,
"Desocupada (090)",12,36,34,,94.4,,
"De 15 a 19 años (092)",2,,,,,,
"De 20 a 24 años (093)",1,1,1,,100,,
"De 25 a 29 años (094)",1,1,1,,100,,
"De 30 a 34 años (095)",1,5,5,,100,,
"De 35 a 39 años (096)",3,8,8,,100,,
"De 40 a 44 años (097)",1,2,2,,100,,
"De 45 a 49 años (098)",2,14,12,,85.7,,
"De 50 y más años (099)",1,5,5,,100,,
"No PEA (100)",2086,6588,5698,103,86.5,1.6,
"De 12 a 14 años (101)",327,3,3,,100,,
"De 15 a 19 años (102)",298,43,42,8,97.7,18.6,
"De 20 a 24 años (103)",134,183,176,25,96.2,13.7,
"De 25 a 29 años (104)",128,287,281,29,97.9,10.1,
"De 30 a 34 años (105)",143,435,419,15,96.3,3.4,
"De 35 a 39 años (106)",135,616,577,15,93.7,2.4,
"De 40 a 44 años (107)",109,551,496,10,90,1.8,
"De 45 a 49 años (108)",105,610,532,1,87.2,0.2,
"De 50 y más años (109)",707,3860,3172,,82.2,,
,,,,,,,
"RURAL (120)",1212,4633,4066,109,87.8,2.4,
"De 12 a 14 años (121)",87,,,,,,
"De 15 a 19 años (122)",82,31,31,9,100,29,
"De 20 a 24 años (123)",123,187,181,31,96.8,16.6,
"De 25 a 29 años (124)",110,254,243,26,95.7,10.2,
"De 30 a 34 años (125)",90,327,310,18,94.8,5.5,
"De 35 a 39 años (126)",87,415,384,13,92.5,3.1,
"De 40 a 44 años (127)",89,510,455,10,89.2,2,
"De 45 a 49 años (128)",91,547,487,2,89,0.4,
"De 50 y más años (129)",453,2362,1975,,83.6,,
"PEA (130)",437,1811,1602,41,88.5,2.3,
"De 12 a 14 años (131)",3,,,,,,
"De 15 a 19 años (132)",21,10,10,3,100,30,
"De 20 a 24 años (133)",59,86,84,16,97.7,18.6,
"De 25 a 29 años (134)",38,77,76,5,98.7,6.5,
"De 30 a 34 años (135)",39,131,127,7,96.9,5.3,
"De 35 a 39 años (136)",35,156,143,5,91.7,3.2,
"De 40 a 44 años (137)",41,244,220,5,90.2,2,
"De 45 a 49 años (138)",36,228,210,,92.1,,
"De 50 y más años (139)",165,879,732,,83.3,,
"Ocupada (140)",436,1811,1602,41,88.5,2.3,
"De 12 a 14 años (141)",3,,,,,,
"De 15 a 19 años (142)",20,10,10,3,100,30,
"De 20 a 24 años (143)",59,86,84,16,97.7,18.6,
"De 25 a 29 años (144)",38,77,76,5,98.7,6.5,
"De 30 a 34 años (145)",39,131,127,7,96.9,5.3,
"De 35 a 39 años (146)",35,156,143,5,91.7,3.2,
"De 40 a 44 años (147)",41,244,220,5,90.2,2,
"De 45 a 49 años (148)",36,228,210,,92.1,,
"De 50 y más años (149)",165,879,732,,83.3,,
"Desocupada (150)",1,,,,,,
"De 15 a 19 años (152)",1,,,,,,
"No PEA (160)",775,2822,2464,68,87.3,2.4,
"De 12 a 14 años (161)",84,,,,,,
"De 15 a 19 años (162)",61,21,21,6,100,28.6,
"De 20 a 24 años (163)",64,101,97,15,96,14.9,
"De 25 a 29 años (164)",72,177,167,21,94.4,11.9,
"De 30 a 34 años (165)",51,196,183,11,93.4,5.6,
"De 35 a 39 años (166)",52,259,241,8,93.1,3.1,
"De 40 a 44 años (167)",48,266,235,5,88.3,1.9,
"De 45 a 49 años (168)",55,319,277,2,86.8,0.6,
"De 50 y más años (169)",288,1483,1243,,83.8,,
