"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (067)",68,,,,5,32,25,6
"De 45 a 49 años (068)",67,,,,11,28,20,8
"De 50 y más años (069)",319,12,37,80,85,50,2,53
"PEA (070)",233,,1,11,34,54,90,43
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",18,,,,,,12,6
"De 25 a 29 años (074)",33,,,,,2,21,10
"De 30 a 34 años (075)",26,,,,,4,13,9
"De 35 a 39 años (076)",40,,,,1,8,23,8
"De 40 a 44 años (077)",28,,,,3,12,10,3
"De 45 a 49 años (078)",31,,,,7,11,10,3
"De 50 y más años (079)",56,,1,11,23,17,,4
"Ocupada (080)",228,,1,11,34,54,87,41
"De 15 a 19 años (082)",1,,,,,,1,
"De 20 a 24 años (083)",17,,,,,,11,6
"De 25 a 29 años (084)",31,,,,,2,20,9
"De 30 a 34 años (085)",25,,,,,4,12,9
"De 35 a 39 años (086)",40,,,,1,8,23,8
"De 40 a 44 años (087)",27,,,,3,12,10,2
"De 45 a 49 años (088)",31,,,,7,11,10,3
"De 50 y más años (089)",56,,1,11,23,17,,4
"Desocupada (090)",5,,,,,,3,2
"De 20 a 24 años (093)",1,,,,,,1,
"De 25 a 29 años (094)",2,,,,,,1,1
"De 30 a 34 años (095)",1,,,,,,1,
"De 40 a 44 años (097)",1,,,,,,,1
"No PEA (100)",511,12,36,69,68,84,145,97
"De 15 a 19 años (102)",9,,,,,,7,2
"De 20 a 24 años (103)",38,,,,,,24,14
"De 25 a 29 años (104)",43,,,,,1,35,7
"De 30 a 34 años (105)",48,,,,,6,33,9
"De 35 a 39 años (106)",34,,,,,7,19,8
"De 40 a 44 años (107)",40,,,,2,20,15,3
"De 45 a 49 años (108)",36,,,,4,17,10,5
"De 50 y más años (109)",263,12,36,69,62,33,2,49
,,,,,,,,
"RURAL (120)",1441,14,58,134,191,242,557,245
"De 12 a 14 años (121)",2,,,,,,1,1
"De 15 a 19 años (122)",41,,,,,,35,6
"De 20 a 24 años (123)",152,,,,,,99,53
"De 25 a 29 años (124)",134,,,,,3,102,29
"De 30 a 34 años (125)",140,,,,,14,107,19
"De 35 a 39 años (126)",157,,,,2,37,104,14
"De 40 a 44 años (127)",120,,,,7,36,64,13
"De 45 a 49 años (128)",132,,,,18,66,38,10
"De 50 y más años (129)",563,14,58,134,164,86,7,100
"PEA (130)",236,,2,16,28,47,88,55
"De 15 a 19 años (132)",3,,,,,,2,1
"De 20 a 24 años (133)",20,,,,,,10,10
"De 25 a 29 años (134)",28,,,,,,21,7
"De 30 a 34 años (135)",22,,,,,3,13,6
"De 35 a 39 años (136)",33,,,,1,5,20,7
"De 40 a 44 años (137)",34,,,,1,8,17,8
"De 45 a 49 años (138)",26,,,,5,12,5,4
"De 50 y más años (139)",70,,2,16,21,19,,12
"Ocupada (140)",235,,2,16,28,47,87,55
"De 15 a 19 años (142)",3,,,,,,2,1
"De 20 a 24 años (143)",20,,,,,,10,10
"De 25 a 29 años (144)",27,,,,,,20,7
"De 30 a 34 años (145)",22,,,,,3,13,6
"De 35 a 39 años (146)",33,,,,1,5,20,7
"De 40 a 44 años (147)",34,,,,1,8,17,8
"De 45 a 49 años (148)",26,,,,5,12,5,4
"De 50 y más años (149)",70,,2,16,21,19,,12
"Desocupada (150)",1,,,,,,1,
"De 25 a 29 años (154)",1,,,,,,1,
"No PEA (160)",1205,14,56,118,163,195,469,190
"De 12 a 14 años (161)",2,,,,,,1,1
"De 15 a 19 años (162)",38,,,,,,33,5
"De 20 a 24 años (163)",132,,,,,,89,43
"De 25 a 29 años (164)",106,,,,,3,81,22
"De 30 a 34 años (165)",118,,,,,11,94,13
"De 35 a 39 años (166)",124,,,,1,32,84,7
"De 40 a 44 años (167)",86,,,,6,28,47,5
"De 45 a 49 años (168)",106,,,,13,54,33,6
"De 50 y más años (169)",493,14,56,118,143,67,7,88
