"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",939,44,263,267,270,95
"Ocupación no especificada (037)",89,,26,19,27,17
"Desocupado (038)",78,1,45,14,16,2
,,,,,,
"URBANA (039)",2558,63,732,898,630,235
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",21,,2,8,11,
"Profes., científicos e intelectuales (041)",349,,61,198,86,4
"Técnicos de nivel medio y trab.asimilados (042)",77,,24,34,17,2
"Jefes y empleados de oficina (043)",83,,27,31,22,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",237,3,52,96,66,20
"Agricult.trabaj. calif. agrop. y pesqueros (045)",603,9,108,161,192,133
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",70,,34,22,11,3
"Obreros construc., conf., papel, fab., instr. (047)",169,,56,66,42,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",713,49,263,213,143,45
"Otra (049)",23,,10,10,3,
"Ocupación no especificada (050)",66,,23,14,16,13
"Desocupado (051)",147,2,72,45,21,7
"Hombres (052)",1696,41,501,585,411,158
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",18,,1,8,9,
"Profes., científicos e intelectuales (054)",177,,19,104,50,4
"Técnicos de nivel medio y trab.asimilados (055)",50,,13,24,12,1
"Jefes y empleados de oficina (056)",51,,9,22,17,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",99,,22,37,30,10
"Agricult.trabaj. calif. agrop. y pesqueros (058)",449,6,83,118,149,93
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",64,,31,22,8,3
"Obreros construc., conf., papel, fab., instr. (060)",166,,55,64,42,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",464,33,197,132,76,26
"Otra (062)",23,,10,10,3,
"Ocupación no especificada (063)",29,,12,7,4,6
"Desocupado (064)",106,2,49,37,11,7
"Mujeres (065)",862,22,231,313,219,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,1,,2,
"Profes., científicos e intelectuales (067)",172,,42,94,36,
"Técnicos de nivel medio y trab.asimilados (068)",27,,11,10,5,1
"Jefes y empleados de oficina (069)",32,,18,9,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",138,3,30,59,36,10
"Agricult.trabaj. calif. agrop. y pesqueros (071)",154,3,25,43,43,40
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",6,,3,,3,
"Obreros construc., conf., papel, fab., instr. (073)",3,,1,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",249,16,66,81,67,19
"Ocupación no especificada (076)",37,,11,7,12,7
"Desocupado (077)",41,,23,8,10,
,,,,,,
"RURAL (078)",6080,91,1583,2070,1581,755
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,,2,6,4,
"Profes., científicos e intelectuales (080)",264,,71,130,62,1
"Técnicos de nivel medio y trab.asimilados (081)",66,,22,29,13,2
"Jefes y empleados de oficina (082)",50,,18,20,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",225,,76,81,57,11
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2047,6,323,525,689,504
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",674,1,179,404,87,3
"Obreros construc., conf., papel, fab., instr. (086)",306,,99,131,71,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2057,79,655,633,503,187
"Otra (088)",2,,2,,,
"Ocupación no especificada (089)",148,,45,47,34,22
"Desocupado (090)",229,5,91,64,50,19
"Hombres (091)",4540,61,1159,1612,1169,539
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,2,5,2,
"Profes., científicos e intelectuales (093)",148,,29,70,49,
"Técnicos de nivel medio y trab.asimilados (094)",54,,18,22,12,2
"Jefes y empleados de oficina (095)",35,,10,15,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",107,,36,37,28,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1567,5,233,396,551,382
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",661,1,175,397,85,3
"Obreros construc., conf., papel, fab., instr. (099)",302,,97,130,70,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1367,51,458,447,300,111
"Otra (101)",2,,2,,,
"Ocupación no especificada (102)",96,,30,35,19,12
"Desocupado (103)",192,4,69,58,44,17
"Mujeres (104)",1540,30,424,458,412,216
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,1,2,
"Profes., científicos e intelectuales (106)",116,,42,60,13,1
"Técnicos de nivel medio y trab.asimilados (107)",12,,4,7,1,
"Jefes y empleados de oficina (108)",15,,8,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",118,,40,44,29,5
"Agricult.trabaj. calif. agrop. y pesqueros (110)",480,1,90,129,138,122
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",13,,4,7,2,
"Obreros construc., conf., papel, fab., instr. (112)",4,,2,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",690,28,197,186,203,76
"Ocupación no especificada (115)",52,,15,12,15,10
"Desocupado (116)",37,1,22,6,6,2
