"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",185,183,178,5,,,,,,,2,5
"De 15 a 19 años (022)",1104,1080,919,132,22,5,2,,,,24,199
"De 20 a 24 años (023)",1836,1635,782,507,262,63,20,1,,,201,1315
"De 25 a 29 años (024)",1818,1639,353,437,379,268,186,15,1,,179,2902
"De 30 a 34 años (025)",1704,1618,153,248,390,346,375,86,15,5,86,4411
"De 35 a 39 años (026)",1801,1747,132,188,291,324,497,225,83,7,54,6150
"De 40 a 44 años (027)",1599,1565,97,113,187,274,422,299,128,45,34,6659
"De 45 a 49 años (028)",1380,1368,65,92,114,155,350,301,206,85,12,6950
"De 50 y más años (029)",4367,4336,228,226,326,368,968,979,746,495,31,24389
"Desocupada (030)",1148,1026,632,138,92,50,62,35,7,10,122,1146
"De 12 a 14 años (031)",23,23,23,,,,,,,,,
"De 15 a 19 años (032)",224,220,209,9,2,,,,,,4,13
"De 20 a 24 años (033)",364,317,245,50,17,3,2,,,,47,101
"De 25 a 29 años (034)",240,195,102,46,28,9,9,1,,,45,175
"De 30 a 34 años (035)",96,78,24,12,18,13,11,,,,18,137
"De 35 a 39 años (036)",77,71,18,9,11,12,12,8,1,,6,178
"De 40 a 44 años (037)",42,42,5,7,5,6,6,11,1,1,,152
"De 45 a 49 años (038)",25,23,2,2,3,3,5,5,1,2,2,103
"De 50 y más años (039)",57,57,4,3,8,4,17,10,4,7,,287
"No PEA (040)",35032,34069,13572,3208,3151,2769,4699,3453,1990,1227,963,91112
"De 12 a 14 años (041)",5212,5190,5180,9,1,,,,,,22,11
"De 15 a 19 años (042)",5790,5716,5293,356,55,9,3,,,,74,505
"De 20 a 24 años (043)",3640,3273,1596,1033,473,129,36,6,,,367,2556
"De 25 a 29 años (044)",2859,2629,456,666,763,425,298,17,4,,230,4879
"De 30 a 34 años (045)",2431,2341,205,333,553,504,581,140,20,5,90,6555
"De 35 a 39 años (046)",2319,2254,112,169,371,439,707,334,99,23,65,8560
"De 40 a 44 años (047)",1985,1960,134,106,202,270,578,399,205,66,25,8894
"De 45 a 49 años (048)",1827,1807,59,81,143,197,529,429,254,115,20,9471
"De 50 y más años (049)",8969,8899,537,455,590,796,1967,2128,1408,1018,70,49681
,,,,,,,,,,,,
"URBANA (060)",14031,13520,4847,1801,1794,1434,1810,1048,504,282,511,31780
"De 12 a 14 años (061)",1476,1471,1467,3,1,,,,,,5,5
"De 15 a 19 años (062)",2096,2071,1899,152,17,2,1,,,,25,196
"De 20 a 24 años (063)",1788,1588,819,521,192,40,14,2,,,200,1096
"De 25 a 29 años (064)",1531,1381,268,444,393,174,93,6,3,,150,2210
"De 30 a 34 años (065)",1375,1316,98,251,389,298,234,41,4,1,59,3227
"De 35 a 39 años (066)",1318,1289,73,138,312,308,310,117,28,3,29,4069
"De 40 a 44 años (067)",1072,1059,62,86,175,225,297,151,53,10,13,3946
"De 45 a 49 años (068)",816,804,25,49,92,120,263,154,78,23,12,3661
"De 50 y más años (069)",2559,2541,136,157,223,267,598,577,338,245,18,13370
"PEA (070)",4200,3985,808,690,718,587,622,322,162,76,215,10903
"De 12 a 14 años (071)",47,47,47,,,,,,,,,
"De 15 a 19 años (072)",264,259,223,31,4,,1,,,,5,43
"De 20 a 24 años (073)",535,469,251,152,51,9,6,,,,66,306
"De 25 a 29 años (074)",605,523,134,181,124,56,25,2,1,,82,725
"De 30 a 34 años (075)",561,529,47,127,159,108,74,12,1,1,32,1187
"De 35 a 39 años (076)",595,581,45,74,157,138,117,38,10,2,14,1666
"De 40 a 44 años (077)",501,495,20,49,98,131,119,57,19,2,6,1704
"De 45 a 49 años (078)",346,341,14,30,42,61,102,55,28,9,5,1430
"De 50 y más años (079)",746,741,27,46,83,84,178,158,103,62,5,3842
"Ocupada (080)",3819,3658,673,622,667,563,592,311,158,72,161,10381
"De 12 a 14 años (081)",39,39,39,,,,,,,,,
"De 15 a 19 años (082)",213,209,180,24,4,,1,,,,4,36
"De 20 a 24 años (083)",424,381,195,132,43,7,4,,,,43,256
"De 25 a 29 años (084)",522,461,116,162,108,52,20,2,1,,61,640
"De 30 a 34 años (085)",519,495,43,120,148,102,68,12,1,1,24,1111
"De 35 a 39 años (086)",561,547,41,66,153,129,112,34,10,2,14,1575
"De 40 a 44 años (087)",481,475,19,45,93,128,116,54,18,2,6,1639
"De 45 a 49 años (088)",335,331,14,29,39,61,99,54,27,8,4,1385
"De 50 y más años (089)",725,720,26,44,79,84,172,155,101,59,5,3739
"Desocupada (090)",381,327,135,68,51,24,30,11,4,4,54,522
"De 12 a 14 años (091)",8,8,8,,,,,,,,,
"De 15 a 19 años (092)",51,50,43,7,,,,,,,1,7
"De 20 a 24 años (093)",111,88,56,20,8,2,2,,,,23,50
"De 25 a 29 años (094)",83,62,18,19,16,4,5,,,,21,85
"De 30 a 34 años (095)",42,34,4,7,11,6,6,,,,8,76
"De 35 a 39 años (096)",34,34,4,8,4,9,5,4,,,,91
"De 40 a 44 años (097)",20,20,1,4,5,3,3,3,1,,,65
"De 45 a 49 años (098)",11,10,,1,3,,3,1,1,1,1,45
"De 50 y más años (099)",21,21,1,2,4,,6,3,2,3,,103
"No PEA (100)",9831,9535,4039,1111,1076,847,1188,726,342,206,296,20877
"De 12 a 14 años (101)",1429,1424,1420,3,1,,,,,,5,5
"De 15 a 19 años (102)",1832,1812,1676,121,13,2,,,,,20,153
"De 20 a 24 años (103)",1253,1119,568,369,141,31,8,2,,,134,790
"De 25 a 29 años (104)",926,858,134,263,269,118,68,4,2,,68,1485
"De 30 a 34 años (105)",814,787,51,124,230,190,160,29,3,,27,2040
"De 35 a 39 años (106)",723,708,28,64,155,170,193,79,18,1,15,2403
"De 40 a 44 años (107)",571,564,42,37,77,94,178,94,34,8,7,2242
"De 45 a 49 años (108)",470,463,11,19,50,59,161,99,50,14,7,2231
"De 50 y más años (109)",1813,1800,109,111,140,183,420,419,235,183,13,9528
,,,,,,,,,,,,
"RURAL (120)",37943,36746,12264,3493,3420,3188,5771,4346,2672,1592,1197,113458
"De 12 a 14 años (121)",3944,3925,3914,11,,,,,,,19,11
"De 15 a 19 años (122)",5022,4945,4522,345,62,12,4,,,,77,521
"De 20 a 24 años (123)",4052,3637,1804,1069,560,155,44,5,,,415,2876
"De 25 a 29 años (124)",3386,3082,643,705,777,528,400,27,2,,304,5746
"De 30 a 34 años (125)",2856,2721,284,342,572,565,733,185,31,9,135,7876
"De 35 a 39 años (126)",2879,2783,189,228,361,467,906,450,155,27,96,10819
"De 40 a 44 años (127)",2554,2508,174,140,219,325,709,558,281,102,46,11759
"De 45 a 49 años (128)",2416,2394,101,126,168,235,621,581,383,179,22,12863
"De 50 y más años (129)",10834,10751,633,527,701,901,2354,2540,1820,1275,83,60987
"PEA (130)",12742,12212,2731,1396,1345,1266,2260,1619,1024,571,530,43223
"De 12 a 14 años (131)",161,159,154,5,,,,,,,2,5
"De 15 a 19 años (132)",1064,1041,905,110,20,5,1,,,,23,169
"De 20 a 24 años (133)",1665,1483,776,405,228,57,16,1,,,182,1110
"De 25 a 29 años (134)",1453,1311,321,302,283,221,170,14,,,142,2352
"De 30 a 34 años (135)",1239,1167,130,133,249,251,312,74,14,4,72,3361
"De 35 a 39 años (136)",1283,1237,105,123,145,198,392,195,74,5,46,4662
"De 40 a 44 años (137)",1140,1112,82,71,94,149,309,253,110,44,28,5107
"De 45 a 49 años (138)",1059,1050,53,64,75,97,253,251,179,78,9,5623
"De 50 y más años (139)",3678,3652,205,183,251,288,807,831,647,440,26,20834
"Ocupada (140)",11975,11513,2234,1326,1304,1240,2228,1595,1021,565,462,42599
"De 12 a 14 años (141)",146,144,139,5,,,,,,,2,5
"De 15 a 19 años (142)",891,871,739,108,18,5,1,,,,20,163
"De 20 a 24 años (143)",1412,1254,587,375,219,56,16,1,,,158,1059
"De 25 a 29 años (144)",1296,1178,237,275,271,216,166,13,,,118,2262
"De 30 a 34 años (145)",1185,1123,110,128,242,244,307,74,14,4,62,3300
"De 35 a 39 años (146)",1240,1200,91,122,138,195,385,191,73,5,40,4575
"De 40 a 44 años (147)",1118,1090,78,68,94,146,306,245,110,43,28,5020
"De 45 a 49 años (148)",1045,1037,51,63,75,94,251,247,179,77,8,5565
"De 50 y más años (149)",3642,3616,202,182,247,284,796,824,645,436,26,20650
"Desocupada (150)",767,699,497,70,41,26,32,24,3,6,68,624
"De 12 a 14 años (151)",15,15,15,,,,,,,,,
"De 15 a 19 años (152)",173,170,166,2,2,,,,,,3,6
"De 20 a 24 años (153)",253,229,189,30,9,1,,,,,24,51
"De 25 a 29 años (154)",157,133,84,27,12,5,4,1,,,24,90
"De 30 a 34 años (155)",54,44,20,5,7,7,5,,,,10,61
"De 35 a 39 años (156)",43,37,14,1,7,3,7,4,1,,6,87
"De 40 a 44 años (157)",22,22,4,3,,3,3,8,,1,,87
"De 45 a 49 años (158)",14,13,2,1,,3,2,4,,1,1,58
"De 50 y más años (159)",36,36,3,1,4,4,11,7,2,4,,184
"No PEA (160)",25201,24534,9533,2097,2075,1922,3511,2727,1648,1021,667,70235
"De 12 a 14 años (161)",3783,3766,3760,6,,,,,,,17,6
"De 15 a 19 años (162)",3958,3904,3617,235,42,7,3,,,,54,352
"De 20 a 24 años (163)",2387,2154,1028,664,332,98,28,4,,,233,1766
"De 25 a 29 años (164)",1933,1771,322,403,494,307,230,13,2,,162,3394
"De 30 a 34 años (165)",1617,1554,154,209,323,314,421,111,17,5,63,4515
"De 35 a 39 años (166)",1596,1546,84,105,216,269,514,255,81,22,50,6157
"De 40 a 44 años (167)",1414,1396,92,69,125,176,400,305,171,58,18,6652
"De 45 a 49 años (168)",1357,1344,48,62,93,138,368,330,204,101,13,7240
"De 50 y más años (169)",7156,7099,428,344,450,613,1547,1709,1173,835,57,40153
